,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20,,,"Vexos, Inc.(++)",,"Electronic Equipment, Instruments & Components",,L + 9.50(1.00Floor),,10/09/2019,,,38922,,,,38433,,,,37171,
21,,,Total 1st Lien/Senior Secured Debt,,,,,,,,436896,,,,421026,,,,,,
22,,,1stLien/Last-OutUnitranche(8)– 46.64,,,,,,,,,,,,,,,,,,
23,,,"Associations, Inc.(++)",,Real Estate Management & Development,,L + 7.00(1.00Floor),,12/23/2019,,,58136,,,,57324,,,,57700,
24,,,"Avenue Stores, LLC(+)",,Specialty Retail,,L + 8.00(1.00Floor),,09/19/2019,,,30000,,,,29546,,,,30000,
25,,,"Bolttech Mannings, Inc.(++)",,Commercial Services & Supplies,,L + 7.75(1.00Floor),,12/21/2018,,,36346,,,,35967,,,,20081,
26,,,"Integrated Practice Solutions, Inc.(++)",,Software,,L + 9.10(1.00Floor),,08/03/2020,,,25781,,,,25240,,,,25781,
27,,,"Mervin Manufacturing, Inc.(++)",,Leisure Equipment & Products,,L + 7.50(1.00Floor),,10/10/2019,,,11165,,,,11024,,,,9936,
28,,,"NTS Communications, Inc.^(++)",,Diversified Telecommunication Services,,L + 9.00(1.25Floor) PIK,,06/06/2019,,,52776,,,,48725,,,,47498,
29,,,"Pro-Pet,LLC(+)",,Household Products,,L + 7.25(0.75Floor),,11/21/2019,,,31600,,,,31104,,,,29388,
30,,,The Service Companies Inc.(+),,Professional Services,,L + 10.25(1.00Floor),,03/26/2019,,,46580,,,,46087,,,,45881,
31,,,"United Road Services, Inc.(+)",,Air Freight & Logistics,,L + 7.50(1.00Floor),,12/14/2017,,,44658,,,,44438,,,,43989,
32,,,Total 1stLien/Last-OutUnitranche,,,,,,,,329455,,,,310254,,,,,,
33,,,2nd Lien/Senior Secured Debt– 50.54,,,,,,,,,,,,,,,,,,
34,,,"ASC Acquisition Holdings, LLC(++)",,Distributors,,L + 13.00(1.00Floor),,12/15/2022,,,30000,,,,29181,,,,30000,
35,,,"DiscoverOrg, LLC(++)",,Software,,L + 9.00(1.00Floor),,02/10/2022,,,39500,,,,38798,,,,38809,
36,,,DiversiTech Corporation(++),,Building Products,,L + 8.00(1.00Floor),,11/18/2022,,,51350,,,,50331,,,,50708,
37,,,Global Tel*Link Corporation(++),,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,11/23/2020,,,28000,,,,27656,,,,27125,
38,,,"Highwinds Capital, Inc.(+)",,Internet Software & Services,,L + 12.25(1.25Floor),,01/29/2019,,,59050,,,,58591,,,,59641,
39,,,"Hutchinson Technology, Inc.",,Computers & Peripherals,,10.88,,01/15/2017,,,12200,,,,12189,,,,12200,
40,,,IHS Intermediate Inc.(++),,Health Care Providers & Services,,L + 8.25(1.00Floor),,07/20/2022,,,10000,,,,9830,,,,9500,
41,,,"MedPlast Holdings, Inc.",,Health Care Equipment & Supplies,,P + 7.75(2.00Floor),,06/06/2023,,,25000,,,,24380,,,,24375,
42,,,MPI Products LLC(++),,Auto Components,,L + 9.00(1.00Floor),,01/30/2020,,,20000,,,,19808,,,,19850,
43,,,P2 Upstream Acquisition Co.(+++),,Software,,L + 8.00(1.00Floor),,04/30/2021,,,10000,,,,9933,,,,9075,
44,,,Portfolio Company,,Industry,,Interest,,Maturity,,Par Amount,,,Cost,,,Fair Value,,,,
45,,,Reddy Ice Corporation(++),,Food Products,,L + 9.50(1.25Floor),,11/01/2019,,,"$13,500",,,,13168,,,,11610,
46,,,"Securus Technologies Holdings, Inc.(++)",,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,04/30/2021,,,20000,,,,19853,,,,19350,
47,,,"SW Holdings, LLC(++)",,Media,,L + 8.75(1.00Floor),,12/30/2021,,,14265,,,,14029,,,,14015,
48,,,Washington Inventory Service(5) (6),,Professional Services,,P + 8.00,,06/20/2019,,,24800,,,,24949,,,,9920,
49,,,Total 2nd Lien/Senior Secured Debt,,,,352696,,,,336178,,,,,,,,,,
50,,,Unsecured Debt– 0.47,,,,,,,,,,,,,,,,,,
51,,,"CB-HDTHoldings, Inc.^",,Aerospace & Defense,,12.00PIK,,12/15/2019,,,3115,,,,3115,,,,3115,
52,,,Total Unsecured Debt,,,,3115,,,,3115,,,,,,,,,,
53,,,Total Corporate Debt,,,,1122162,,,,1070573,,,,,,,,,,
54,(2),,"Security exempt from registration pursuant to Rule 144A under the Securities Act of 1933. These securities may be sold in certain transactions (normally to qualified institutional buyers) and remain exempt from registration. As of December 31, 2016, the aggregate fair value of these securities is $66,650 or 10.02of the Company’s net assets.",,,,,,,,,,,,,,,,,,
