,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16,CorePower Yoga LLC,Diversified Consumer Services,8.00,L + 7.00(incl. 5.00PIK),1.00,05/14/25,,24980,,,22711,,,20421,,(2) (3)
17,CorePower Yoga LLC,Diversified Consumer Services,,L + 7.00(incl. 5.00PIK),1.00,05/14/25,,1687,,,(123,,,(308,,(2) (3) (4)
18,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,6.50,L + 5.50,1.00,10/03/25,,28301,,,27482,,,28159,,(2) (3)
19,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,6.50,L + 5.50,1.00,10/27/25,,14967,,,14697,,,14892,,(2) (3)
20,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,,L + 5.50,1.00,10/03/25,,2170,,,(11,,,(11,,(2) (3) (4)
21,DECA Dental Holdings LLC,Health Care Providers & Services,6.50,L + 5.75,0.75,08/28/28,,21615,,,21200,,,21183,,(2) (3)
22,DECA Dental Holdings LLC,Health Care Providers & Services,6.50,L + 5.75,0.75,08/28/28,,7408,,,2182,,,2127,,(2) (3) (4)
23,DECA Dental Holdings LLC,Health Care Providers & Services,,L + 5.75,0.75,08/26/27,,1711,,,(32,,,(34,,(2) (3) (4)
24,Diligent Corporation,Professional Services,7.25,L + 6.25,1.00,08/04/25,,38062,,,42884,,,43658,,(2) (3)
25,Diligent Corporation,Professional Services,7.25,L + 6.25,1.00,08/04/25,,24602,,,23661,,,24786,,(2) (3)
26,Diligent Corporation,Professional Services,,L + 6.25,1.00,08/04/25,,3100,,,(52,,,23,,(2) (3) (4)
27,"Elemica Parent, Inc.",Chemicals,6.50,L + 5.50,1.00,09/18/25,,7019,,,6590,,,6862,,(2) (3)
28,"Elemica Parent, Inc.",Chemicals,6.50,L + 5.50,1.00,09/18/25,,1497,,,1460,,,1463,,(2) (3)
29,"Elemica Parent, Inc.",Chemicals,6.50,L + 5.50,1.00,09/18/25,,1376,,,1313,,,1345,,(2) (3)
30,"Elemica Parent, Inc.",Chemicals,6.50,L + 5.50,1.00,09/18/25,,560,,,547,,,548,,(2) (3)
31,"Elemica Parent, Inc.",Chemicals,6.50,L + 5.50,1.00,09/18/25,,930,,,485,,,500,,(2) (3) (4)
32,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.50,L + 5.50,1.00,12/06/25,,10476,,,10054,,,10371,,(2) (3)
33,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.50,L + 5.50,1.00,12/06/25,,4928,,,4852,,,4878,,(2) (3)
34,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.50,L + 5.50,1.00,12/06/25,,4514,,,4418,,,4469,,(2) (3)
35,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.50,L + 5.50,1.00,12/06/25,,2269,,,1498,,,1565,,(2) (3) (4)
36,"ESO Solutions, Inc",Health Care Technology,8.00,L + 7.00,1.00,05/03/27,,39908,,,39175,,,39209,,(2) (3)
37,"ESO Solutions, Inc",Health Care Technology,,L + 7.00,1.00,05/03/27,,3620,,,(65,,,(63,,(2) (3) (4)
38,"Experity, Inc.",Health Care Technology,6.25,L + 5.50,0.75,07/22/27,,37767,,,37594,,,37582,,(2) (3)
39,"Experity, Inc.",Health Care Technology,,L + 5.50,0.75,07/22/27,,3332,,,(15,,,(16,,(2) (3) (4)
40,Four Seasons Heating And Air Conditioning Inc,Diversified Consumer Services,6.50,L + 5.75,0.75,11/17/26,,34330,,,33826,,,33815,,(2)
41,Fullsteam Operations LLC,Diversified Financial Services,9.00,L + 7.50,1.50,10/04/27,,55778,,,54428,,,54383,,(2)
42,Fullsteam Operations LLC,Diversified Financial Services,9.00,L + 7.50,1.50,10/04/27,,21973,,,7515,,,7602,,(2) (4)
43,Fullsteam Operations LLC,Diversified Financial Services,9.00,L + 7.50,1.50,10/04/27,,3380,,,1098,,,1094,,(2) (4)
44,"Gainsight, Inc.",Software,7.50,L + 6.75PIK,0.75,07/30/27,,30997,,,30495,,,30687,,(2) (3)
45,"Gainsight, Inc.",Software,,L + 6.75,0.75,07/30/27,,5320,,,(87,,,(53,,(2) (3) (4)
46,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.50,L + 6.50,2.00,06/24/25,,14850,,,14612,,,14702,,(2) (3)
47,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.50,L + 6.50,2.00,06/24/25,,2606,,,2564,,,2580,,(2) (3)
48,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.50,L + 6.50,2.00,06/24/25,,1880,,,598,,,608,,(2) (3) (4)
49,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,7.50,L + 6.50,1.00,01/29/27,,29367,,,28720,,,29220,,(2)
50,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,7.00,L + 6.00,1.00,01/29/27,,3800,,,2239,,,2276,,(2) (4)
51,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
52,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,,L + 6.50,1.00,01/29/27,,2583,,,(33,,,(13,,(2) (4)
53,"Governmentjobs.com, Inc. (dba NeoGov)",Software,6.25,L + 5.50,0.75,12/01/28,,42387,,,42281,,,42281,,(2)
54,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50,0.75,12/02/27,,4710,,,(12,,,(12,,(2) (4)
55,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50,0.75,12/01/28,,14718,,,(18,,,(18,,(2) (4)
56,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,6.75,L + 5.75,1.00,05/22/26,,22452,,,22178,,,22340,,(2)
57,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,6.75,L + 5.75,1.00,05/22/26,,982,,,454,,,462,,(2) (4)
58,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,,L + 5.75,1.00,05/22/26,,3664,,,(9,,,(18,,(2) (4)
59,"Halo Branded Solutions, Inc.",Commercial Services & Supplies,5.50,L + 4.50,1.00,06/30/25,,6357,,,6321,,,5912,,
60,"HealthEdge Software, Inc.",Health Care Technology,7.25,L + 6.25,1.00,04/09/26,,35400,,,34698,,,34692,,(2)
61,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25,1.00,04/09/26,,5030,,,0,,,0,,(2) (4)
62,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25,1.00,04/09/26,,3800,,,(75,,,(76,,(2) (4)
63,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25,1.00,04/09/26,,9500,,,(94,,,(95,,(2) (4)
64,Heartland Home Services,Diversified Consumer Services,7.00,L + 6.00,1.00,12/15/26,,14998,,,7583,,,7540,,(2) (3) (4)
65,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00,L + 6.00,1.00,12/15/26,,19181,,,18889,,,18989,,(2) (3)
66,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00,L + 6.00,1.00,12/15/26,,7903,,,7756,,,7824,,(2) (3)
67,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00,L + 6.00,1.00,12/15/26,,2482,,,157,,,174,,(2) (3) (4)
68,Hollander Sleep & Décor (dba SureFit),Household Products,10.75,L + 9.75,1.00,07/13/23,,40045,,,38015,,,38644,,(2) (3)
69,"Honor HN Buyer, Inc",Health Care Providers & Services,7.00,L + 6.00,1.00,10/15/27,,24357,,,23884,,,23869,,(2)
70,"Honor HN Buyer, Inc",Health Care Providers & Services,,L + 6.00,1.00,10/15/27,,2802,,,(54,,,(56,,(2) (4)
71,"Honor HN Buyer, Inc",Health Care Providers & Services,,L + 6.00,1.00,10/15/27,,15292,,,(148,,,(306,,(2) (4)
72,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00,L + 6.00,1.00,10/23/26,,35313,,,34803,,,34960,,(1) (2) (3)
73,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00,L + 6.00,1.00,10/23/26,,11428,,,11320,,,11314,,(1) (2) (3)
74,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00,L + 6.00,1.00,10/23/26,,10832,,,10734,,,10724,,(1) (2) (3)
75,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",7.75,L + 6.75,1.00,07/09/25,,57370,,,53956,,,55362,,(2) (3)
76,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",,L + 6.75,1.00,07/09/25,,4688,,,(170,,,(164,,(2) (3) (4)
77,"iCIMS, Inc.",Software,7.50,L + 6.50,1.00,09/12/24,,72489,,,70139,,,72489,,(2) (3)
78,"iCIMS, Inc.",Software,7.50,L + 6.50,1.00,09/12/24,,13350,,,12911,,,13350,,(2) (3)
79,"iCIMS, Inc.",Software,7.50,L + 6.50,1.00,09/12/24,,4531,,,4480,,,4531,,(2) (3)
80,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,6.75,L + 5.75,1.00,04/02/25,,53489,,,51395,,,53355,,(2) (3)
81,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,,L + 5.75,1.00,04/02/25,,4400,,,(72,,,(11,,(2) (3) (4)
82,"Iracore International Holdings, Inc.",Energy Equipment & Services,10.00,L + 9.00,1.00,04/12/24,,2361,,,2361,,,2361,,^ (3)
83,Jill Acquisition LLC (dba J. Jill),Specialty Retail,6.00,L + 5.00,1.00,05/08/24,,5844,,,5801,,,5138,,
84,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3917,,,3603,,,1328,,^ (1) (3) (6)
85,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3318,,,800,,,0,,^ (1) (3) (6)
86,"Lithium Technologies, Inc.",Interactive Media & Services,9.00,L + 8.00,1.00,10/03/22,,89013,,,86856,,,87678,,(2) (3)
87,"Lithium Technologies, Inc.",Interactive Media & Services,9.00,L + 8.00,1.00,10/03/22,,5110,,,1979,,,1967,,(2) (3) (4)
88,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,7.75,L + 6.75,1.00,12/16/27,,15397,,,15014,,,15012,,(2)
89,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,,L + 6.75,1.00,12/16/26,,2200,,,(55,,,(55,,(2) (4)
90,"MedeAnalytics, Inc.",Health Care Technology,7.50,L + 6.50,1.00,10/09/26,,948,,,905,,,934,,(2) (3)
91,"Mervin Manufacturing, Inc.",Leisure Products,8.50,L + 7.50,1.00,09/30/22,,10668,,,10667,,,10561,,(3)
92,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,6.50,L + 5.50,1.00,12/15/27,,10348,,,10143,,,10141,,(2)
93,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,6.50,L + 5.50,1.00,12/15/27,,2217,,,30,,,30,,(2) (4)
94,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,7.25,L + 6.25,1.00,09/15/27,,66304,,,65032,,,64978,,(2) (3)
95,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,7.25,L + 6.25,1.00,09/15/27,,6913,,,6778,,,6774,,(2) (3)
96,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,7.25,L + 6.25,1.00,09/15/27,,5923,,,628,,,622,,(2) (3) (4)
97,MRI Software LLC,Real Estate Mgmt. & Development,6.50,L + 5.50,1.00,02/10/26,,23457,,,22440,,,23362,,
98,MRI Software LLC,Real Estate Mgmt. & Development,6.50,L + 5.50,1.00,02/10/26,,217,,,217,,,216,,
99,MRI Software LLC,Real Estate Mgmt. & Development,,L + 5.50,1.00,02/10/26,,1612,,,(31,,,(7,,(4)
100,MRI Software LLC,Real Estate Mgmt. & Development,,L + 5.50,1.00,02/10/26,,6382,,,(14,,,(26,,(4)
101,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75,L + 5.75,1.00,11/30/27,,17253,,,16913,,,16908,,(2)
102,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
103,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75,L + 5.75,1.00,11/30/27,,17452,,,8467,,,8552,,(2) (4)
104,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75,L + 5.75,1.00,11/30/27,,2992,,,440,,,439,,(2) (4)
105,One GI LLC,Health Care Providers & Services,7.75,L + 6.75,1.00,12/22/25,,22875,,,22492,,,22418,,(2) (3)
106,One GI LLC,Health Care Providers & Services,7.75,L + 6.75,1.00,12/22/25,,9405,,,9249,,,9217,,(2) (3)
107,One GI LLC,Health Care Providers & Services,7.75,L + 6.75,1.00,12/22/25,,12208,,,8670,,,8635,,(2) (3) (4)
108,One GI LLC,Health Care Providers & Services,,L + 6.75,1.00,12/22/25,,3610,,,(62,,,(72,,(2) (3) (4)
109,One GI LLC,Health Care Providers & Services,,L + 6.75,1.00,12/22/25,,6659,,,(66,,,(133,,(2) (3) (4)
110,"Output Services Group, Inc.",Diversified Consumer Services,5.50,L + 4.50,1.00,03/27/24,,3862,,,3854,,,3282,,
111,Picture Head Midco LLC,Entertainment,7.75,L + 6.75,1.00,08/31/23,,45766,,,43318,,,44850,,(2) (3)
112,"Pioneer Buyer I, LLC",Software,7.75,L + 7.00PIK,0.75,11/01/28,,24016,,,23551,,,23536,,(2)
113,"Pioneer Buyer I, LLC",Software,,L + 6.50,0.75,11/01/27,,4300,,,(84,,,(86,,(2) (4)
114,"PlanSource Holdings, Inc.",Health Care Technology,7.25,L + 6.25,1.00,04/22/25,,56720,,,54142,,,55586,,(2) (3)
115,"PlanSource Holdings, Inc.",Health Care Technology,7.25,L + 6.25,1.00,04/22/25,,905,,,891,,,887,,(2) (3)
116,"PlanSource Holdings, Inc.",Health Care Technology,,L + 6.25,1.00,04/22/25,,905,,,(7,,,(18,,(2) (3) (4)
117,"PlanSource Holdings, Inc.",Health Care Technology,,L + 6.25,1.00,04/22/25,,7824,,,(176,,,(156,,(2) (3) (4)
118,"Pluralsight, Inc",Professional Services,9.00,L + 8.00,1.00,04/06/27,,75915,,,74532,,,74396,,(2) (3)
119,"Pluralsight, Inc",Professional Services,,L + 8.00,1.00,04/06/27,,5100,,,(90,,,(102,,(2) (3) (4)
120,"Power Stop, LLC",Auto Components,4.60,L + 4.50,,10/19/25,,17945,,,17129,,,17810,,(2)
121,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50,L + 5.75,0.75,08/05/28,,18823,,,18464,,,18447,,(2) (3)
122,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50,L + 5.75,0.75,08/05/28,,10175,,,2608,,,2493,,(2) (3) (4)
123,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50,L + 5.75,0.75,08/05/27,,3052,,,492,,,488,,(2) (3) (4)
124,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00,L + 6.00,1.00,01/02/25,,27277,,,25990,,,26868,,(2) (3)
125,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00,L + 6.00,1.00,01/02/25,,7616,,,7504,,,7502,,(2) (3)
126,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00,L + 6.00,1.00,01/02/25,,6155,,,6062,,,6062,,(2) (3)
127,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,,L + 6.00,1.00,01/02/25,,5778,,,(87,,,(87,,(2) (3) (4)
128,Professional Physical Therapy,Health Care Providers & Services,9.00,L + 8.00(incl. 2.00PIK),1.00,12/16/22,,5957,,,5726,,,5302,,(3)
129,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,7.75,L + 6.75,1.00,07/06/26,,35718,,,35031,,,35004,,(2) (3)
130,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,,L + 6.75,1.00,07/06/26,,75,,,(1,,,(1,,(2) (3) (4)
131,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.50,L + 6.50,1.00,01/30/26,,18948,,,18628,,,18948,,(1) (2) (3)
132,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.50,L + 6.50,1.00,01/30/26,,7752,,,7603,,,7752,,(1) (2) (3)
133,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,L + 6.50,1.00,01/30/26,,3445,,,(57,,,0,,(1) (2) (3) (4)
134,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,6.25,L + 5.50,0.75,11/01/28,,23020,,,22793,,,22790,,(2)
135,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,6.25,L + 5.50,0.75,11/01/28,,1414,,,1401,,,1400,,(2)
136,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,,L + 5.50,0.75,11/01/28,,1980,,,0,,,(20,,(2) (4)
137,"Purfoods, LLC",Health Care Providers & Services,7.00,L + 6.00,1.00,08/12/26,,593,,,570,,,591,,(2) (3)
138,"Purfoods, LLC",Health Care Providers & Services,7.00,L + 6.00,1.00,08/12/26,,399,,,243,,,248,,(2) (3) (4)
139,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,6.75,L + 5.75,1.00,06/21/25,,21953,,,21013,,,21788,,(2) (3)
140,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,6.75,L + 5.75,1.00,06/21/25,,1663,,,1643,,,1650,,(2) (3)
141,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,,L + 5.75,1.00,06/21/25,,4094,,,(73,,,(31,,(2) (3) (4)
142,Rodeo Buyer Company (dba Absorb Software),Professional Services,7.25,L + 6.25,1.00,05/25/27,,21167,,,20778,,,20796,,(1) (2) (3)
143,Rodeo Buyer Company (dba Absorb Software),Professional Services,,L + 6.25,1.00,05/25/27,,3387,,,(61,,,(59,,(1) (2) (3) (4)
144,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25,L + 9.25(incl. 3.50PIK),1.00,06/17/24,,28204,,,26355,,,26653,,(2) (3)
145,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25,L + 9.25(incl. 3.50PIK),1.00,06/17/24,,2019,,,1883,,,1908,,(2) (3)
146,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25,L + 9.25(incl. 3.50PIK),1.00,06/17/24,,1011,,,943,,,955,,(2) (3)
147,"StarCompliance Intermediate, LLC",Diversified Financial Services,7.75,L + 6.75,1.00,01/12/27,,15600,,,15329,,,15366,,(2) (3)
148,"StarCompliance Intermediate, LLC",Diversified Financial Services,7.75,L + 6.75,1.00,01/12/27,,2514,,,2465,,,2476,,(2) (3)
149,"StarCompliance Intermediate, LLC",Diversified Financial Services,,L + 6.75,1.00,01/12/27,,2500,,,(42,,,(37,,(2) (3) (4)
150,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,7.75,L + 6.75,1.00,07/02/27,,41043,,,40449,,,40530,,(2) (3)
151,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
152,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,7.75,L + 6.75,1.00,07/02/27,,4925,,,1407,,,1416,,(2) (3) (4)
153,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,,L + 6.75,1.00,07/02/27,,12313,,,(88,,,(154,,(2) (3) (4)
154,"Sunstar Insurance Group, LLC",Insurance,6.75,L + 5.75,1.00,10/09/26,,20622,,,8501,,,8474,,(2) (3) (4)
155,"Sunstar Insurance Group, LLC",Insurance,6.75,L + 5.75,1.00,10/09/26,,4076,,,4025,,,4035,,(2) (3)
156,"Sunstar Insurance Group, LLC",Insurance,6.75,L + 5.75,1.00,10/09/26,,342,,,336,,,339,,(2) (3)
157,"Sunstar Insurance Group, LLC",Insurance,,L + 5.75,1.00,10/09/26,,111,,,(2,,,(1,,(2) (3) (4)
158,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,7.50,L + 6.50,1.00,08/31/27,,31795,,,31160,,,31080,,(2) (3)
159,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,7.50,L + 6.50,1.00,08/31/27,,962,,,924,,,940,,(2) (3)
160,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,L + 6.50,1.00,08/31/26,,122,,,(2,,,(3,,(2) (3) (4)
161,Sweep Purchaser LLC,Commercial Services & Supplies,6.75,L + 5.75,1.00,11/30/26,,28393,,,27911,,,28109,,(2) (3)
162,Sweep Purchaser LLC,Commercial Services & Supplies,6.75,L + 5.75,1.00,11/30/26,,9014,,,8859,,,8924,,(2) (3)
163,Sweep Purchaser LLC,Commercial Services & Supplies,6.75,L + 5.75,1.00,11/30/26,,7227,,,7098,,,7155,,(2) (3)
164,Sweep Purchaser LLC,Commercial Services & Supplies,7.61,L + 5.75,1.00,11/30/26,,4541,,,1378,,,1408,,(2) (3) (4)
165,Sweep Purchaser LLC,Commercial Services & Supplies,,L + 5.75,1.00,11/30/26,,5018,,,(50,,,(50,,(2) (3) (4)
166,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,8.00,L + 7.00,1.00,08/02/27,,828,,,790,,,806,,(2) (3)
167,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,6.75,L + 5.75,1.00,08/15/25,,26327,,,25116,,,25932,,(2) (3)
168,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,7.31,L + 5.75,1.00,08/15/25,,4565,,,1951,,,1986,,(2) (3) (4)
169,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,6.75,L + 5.75,1.00,08/15/25,,7921,,,1286,,,1244,,(2) (3) (4)
170,"Thrasio, LLC",Internet & Direct Marketing Retail,8.00,L + 7.00,1.00,12/18/26,,39531,,,38918,,,39531,,(2) (3)
171,"Thrasio, LLC",Internet & Direct Marketing Retail,,L + 7.00,1.00,12/18/26,,14686,,,(70,,,0,,(2) (3) (4)
172,Total Vision LLC,Health Care Providers & Services,6.50,L + 5.50,1.00,07/15/26,,5057,,,4963,,,4956,,(2) (3)
173,Total Vision LLC,Health Care Providers & Services,6.50,L + 5.50,1.00,07/15/26,,2517,,,2471,,,2467,,(2) (3)
174,Total Vision LLC,Health Care Providers & Services,,L + 5.50,1.00,07/15/26,,1270,,,(23,,,(25,,(2) (3) (4)
175,Tronair Parent Inc.,Air Freight & Logistics,7.25,L + 6.25(incl. 0.50PIK),1.00,09/08/23,,6382,,,6338,,,5651,,
176,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,21873,,,21499,,,21654,,(2) (3)
177,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,7596,,,6933,,,6950,,(2) (3) (4)
178,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,,L + 5.25,1.00,12/21/26,,3023,,,(50,,,(30,,(2) (3) (4)
179,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,7.25,L + 6.25,1.00,07/02/25,,31463,,,29897,,,31305,,(2)
180,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,7.50,L + 6.50,1.00,08/11/27,,22800,,,22368,,,22344,,(2) (3)
181,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,7.50,L + 6.50,1.00,08/11/27,,2618,,,442,,,390,,(2) (3) (4)
182,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,,L + 6.50,1.00,08/11/27,,2181,,,(41,,,(44,,(2) (3) (4)
183,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.25,L + 5.50,0.75,06/29/27,,28174,,,27780,,,27751,,(2) (3)
184,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.25,L + 5.50,0.75,06/29/27,,4718,,,1798,,,1792,,(2) (3) (4)
185,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,,L + 5.50,0.75,06/29/27,,944,,,(13,,,(14,,(2) (3) (4)
186,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,08/28/24,,25126,,,24060,,,24874,,(2) (3)
187,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,08/28/24,,2617,,,730,,,759,,(2) (3) (4)
188,"WebPT, Inc.",Health Care Technology,,L + 6.75,1.00,08/28/24,,5534,,,0,,,0,,(2) (4)
189,"WebPT, Inc.",Health Care Technology,,L + 6.75,1.00,08/28/24,,2617,,,0,,,0,,(2) (4)
190,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,6.50,L + 5.50,1.00,01/20/27,,20000,,,19653,,,20000,,(2) (3)
191,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,2600,,,(44,,,0,,(2) (3) (4)
192,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
