,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16,"Apptio, Inc.(2) (3) (4)",IT Services,8.25,,L + 7.25,1.00,,01/10/25,,5385,,,2083,,,2087,,,
17,"Associations, Inc.(2) (3)",Real Estate Management & Development,8.00,,L + 7.00(incl. 3.00PIK),1.00,,07/30/24,,34125,,,32471,,,33357,,,
18,"Associations, Inc.(2) (3) (4)",Real Estate Management & Development,8.00,,L + 7.00(incl. 3.00PIK),1.00,,07/30/24,,7453,,,7171,,,7179,,,
19,"Associations, Inc.(2) (3)",Real Estate Management & Development,7.00,,L + 6.00,1.00,,07/30/24,,1422,,,1353,,,1390,,,
20,ATX Networks Corp.,Communications Equipment,8.75,,L + 7.75(incl. 1.50PIK),1.00,,12/31/23,,7129,,,7109,,,6273,,,
21,ATX Networks Corp.,Communications Equipment,8.75,,L + 7.75(incl. 1.50PIK),1.00,,12/31/23,,453,,,449,,,399,,,
22,"Badger Sportswear, Inc.","Textiles, Apparel & Luxury Goods",6.25,,L + 5.00,1.25,,09/11/23,,7150,,,7110,,,6757,,,
23,"Barbri, Inc.",Diversified Consumer Services,5.00,,L + 4.00,1.00,,12/01/23,,6243,,,6228,,,6134,,,
24,BJH Holdings III Corp. (dba Jack’s Family Restaurants)(2),"Hotels, Restaurants & Leisure",6.25,,L + 5.25,1.00,,08/19/25,,14640,,,13854,,,14310,,,
25,"Blacksmith Applications, Inc.(2) (3)",Software,7.50,,L + 6.50,1.00,,12/02/26,,25100,,,24560,,,24598,,,
26,"Blacksmith Applications, Inc.(2) (3) (4)",Software,,,,L + 6.50,1.00,,12/02/26,,2000,,,(43,,,(40,,
27,"Brillio, LLC(2) (3)",IT Services,5.75,,L + 4.75,1.00,,02/06/25,,10925,,,10477,,,10925,,,
28,"Brillio, LLC(2) (3)",IT Services,5.75,,L + 4.75,1.00,,02/06/25,,1832,,,1810,,,1832,,,
29,"Broadway Technology, LLC(2)",Diversified Financial Services,7.50,,L + 6.50,1.00,,01/08/26,,26100,,,25598,,,25578,,,
30,"Bullhorn, Inc.(2) (3)",Professional Services,6.75,,L + 5.75,1.00,,09/30/26,,26765,,,25628,,,26497,,,
31,"Bullhorn, Inc.(2) (3)",Professional Services,6.75,,L + 5.75,1.00,,09/30/26,,555,,,532,,,549,,,
32,"Bullhorn, Inc.(2) (3)",Professional Services,6.75,,L + 5.75,1.00,,09/30/26,,442,,,424,,,438,,,
33,"Bullhorn, Inc.(2) (3) (4)",Professional Services,,,,L + 5.75,1.00,,09/30/26,,1232,,,(18,,,(12,,
34,"Bullhorn, Inc.(2) (3) (4)",Professional Services,,,,L + 5.75,1.00,,09/30/26,,1344,,,(20,,,(13,,
35,"Businessolver.com, Inc.(2) (3)",Health Care Technology,8.50,,L + 7.50,1.00,,05/15/23,,42625,,,40652,,,42199,,,
36,"Businessolver.com, Inc.(2) (3)",Health Care Technology,8.50,,L + 7.50,1.00,,05/15/23,,11175,,,11019,,,11063,,,
37,"Businessolver.com, Inc.(2) (3)",Health Care Technology,8.50,,L + 7.50,1.00,,05/15/23,,6394,,,6096,,,6330,,,
38,"Businessolver.com, Inc.(2) (3) (4)",Health Care Technology,,,,L + 7.50,1.00,,05/15/23,,5328,,,(91,,,(53,,
39,Capitol Imaging Acquisition Corp.(2) (3),Health Care Providers & Services,7.50,,L + 6.50,1.00,,10/01/26,,812,,,778,,,796,,,
40,Capitol Imaging Acquisition Corp.(2) (3) (4),Health Care Providers & Services,8.75,,P + 5.50,,,,10/01/25,,180,,,25,,,24,,
41,"CFS Management, LLC (dba Center for Sight Management)(2) (3)",Health Care Providers & Services,6.50,,L + 5.50,1.00,,07/01/24,,11642,,,11098,,,11467,,,
42,"CFS Management, LLC (dba Center for Sight Management)(2) (3)",Health Care Providers & Services,6.50,,L + 5.50,1.00,,07/01/24,,3468,,,3306,,,3416,,,
43,Chronicle Bidco Inc. (dba Lexitas)(2) (3),Professional Services,7.00,,L + 6.00,1.00,,11/14/25,,17084,,,16193,,,16742,,,
44,Chronicle Bidco Inc. (dba Lexitas)(2) (3),Professional Services,7.00,,L + 6.00,1.00,,11/14/25,,11343,,,11079,,,11116,,,
45,Chronicle Bidco Inc. (dba Lexitas)(2) (3),Professional Services,7.00,,L + 6.00,1.00,,11/14/25,,7196,,,6819,,,7052,,,
46,Chronicle Bidco Inc. (dba Lexitas)(2) (3) (4),Professional Services,7.00,,L + 6.00,1.00,,11/14/25,,6316,,,566,,,504,,,
47,Chronicle Bidco Inc. (dba Lexitas)(2) (3) (4),Professional Services,,,,L + 6.00,1.00,,11/14/25,,2180,,,(49,,,(44,,
48,Chronicle Bidco Inc. (dba Lexitas)(2) (3) (4),Professional Services,,,,L + 6.00,1.00,,11/14/25,,4820,,,(48,,,(96,,
49,"ConnectWise, LLC(2) (3)",IT Services,6.25,,L + 5.25,1.00,,02/28/25,,33102,,,31833,,,32771,,,
50,"ConnectWise, LLC(2) (3) (4)",IT Services,6.25,,L + 5.25,1.00,,02/28/25,,2561,,,131,,,134,,,
51,Investment *#,Industry,InterestRate (+),,Reference Rateand Spread (+),Floor(+),,Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,,
52,"Convene 237 Park Avenue, LLC (dba Convene)(2) (3)",Real Estate Management & Development,9.00,,L + 7.50,1.50,,08/30/24,,52200,,,46500,,,38106,,,
53,"Convene 237 Park Avenue, LLC (dba Convene)(2) (3)",Real Estate Management & Development,9.00,,L + 7.50,1.50,,08/30/24,,15340,,,13659,,,11198,,,
54,CorePower Yoga LLC(2) (3),Diversified Consumer Services,7.00,,L + 6.00(incl. 1.25PIK),1.00,,05/14/25,,24128,,,21477,,,19362,,,
55,CorePower Yoga LLC(2) (3),Diversified Consumer Services,7.00,,L + 6.00(incl. 1.25PIK),1.00,,05/14/25,,1687,,,1541,,,1354,,,
56,CST Buyer Company (dba Intoxalock)(2) (3),Diversified Consumer Services,7.00,,L + 6.00,1.00,,10/03/25,,28301,,,27344,,,28017,,,
57,CST Buyer Company (dba Intoxalock)(2) (3),Diversified Consumer Services,7.00,,L + 6.00,1.00,,11/03/25,,15042,,,14722,,,14892,,,
58,CST Buyer Company (dba Intoxalock)(2) (3) (4),Diversified Consumer Services,,,,L + 6.00,1.00,,10/03/25,,2170,,,(14,,,(22,,
59,Diligent Corporation(2),Professional Services,7.25,,L + 6.25,1.00,,08/04/25,,38352,,,42906,,,45425,,,
60,Diligent Corporation(2),Professional Services,7.25,,L + 6.25,1.00,,08/04/25,,24789,,,23676,,,25037,,,
61,Diligent Corporation(2) (4),Professional Services,,,,L + 6.25,1.00,,08/04/25,,3100,,,(63,,,31,,
62,"DocuTAP, Inc.(2) (3)",Health Care Technology,6.50,,L + 5.50,1.00,,05/12/25,,58418,,,55584,,,57250,,,
63,"Elemica Parent, Inc.(2) (3)",Chemicals,7.00,,L + 6.00,1.00,,09/18/25,,7073,,,6567,,,6879,,,
64,"Elemica Parent, Inc.(2) (3)",Chemicals,7.00,,L + 6.00,1.00,,09/18/25,,1508,,,1464,,,1467,,,
65,"Elemica Parent, Inc.(2) (3)",Chemicals,7.00,,L + 6.00,1.00,,09/18/25,,1387,,,1312,,,1348,,,
66,"Elemica Parent, Inc.(2) (3) (4)",Chemicals,7.00,,L + 6.00,1.00,,09/18/25,,930,,,629,,,646,,,
67,"Elemica Parent, Inc.(2) (3)",Chemicals,7.00,,L + 6.00,1.00,,09/18/25,,565,,,549,,,549,,,
68,"Elemica Parent, Inc.(2) (3) (4)",Chemicals,,,,L + 6.00,1.00,,09/18/25,,380,,,(5,,,(10,,
69,"Empirix, Inc.(2) (3)",Diversified Telecommunication Services,7.25,,L + 6.25,1.00,,09/25/24,,52922,,,50491,,,52657,,,
70,"Empirix, Inc.(2) (3) (4)",Diversified Telecommunication Services,,,,L + 6.25,1.00,,09/25/23,,3100,,,(57,,,(16,,
71,"Eptam Plastics, Ltd.(2) (3)",Health Care Equipment & Supplies,6.50,,L + 5.50,1.00,,12/06/25,,10556,,,10062,,,10371,,,
72,"Eptam Plastics, Ltd.(2) (3) (4)",Health Care Equipment & Supplies,6.50,,L + 5.50,1.00,,12/06/25,,2269,,,915,,,981,,,
73,"Eptam Plastics, Ltd.(2) (3) (4)",Health Care Equipment & Supplies,6.50,,L + 5.50,1.00,,12/06/25,,4537,,,935,,,941,,,
74,Fenergo Finance 3 Limited(1) (2) (3),Diversified Financial Services,7.00,,L + 6.00,1.00,,09/05/24,,43100,,,48701,,,50038,,,
75,Fenergo Finance 3 Limited(1) (2) (3) (4),Diversified Financial Services,,,,L + 6.00,1.00,,09/05/24,,2865,,,(30,,,(29,,
76,Fenergo Finance 3 Limited(1) (2) (3) (4),Diversified Financial Services,,,,L + 6.00,1.00,,09/05/24,,3700,,,(5,,,(43,,
77,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,15741,,,14892,,,15426,,,
78,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,4014,,,3731,,,3934,,,
79,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,3146,,,2976,,,3083,,,
80,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,3018,,,2805,,,2958,,,
81,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,3003,,,2791,,,2943,,,
82,FWR Holding Corporation (dba First Watch Restaurants)(3),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,1988,,,1881,,,1949,,,
83,FWR Holding Corporation (dba First Watch Restaurants)(3) (4),"Hotels, Restaurants & Leisure",,,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,118,,,(3,,,(2,,
84,FWR Holding Corporation (dba First Watch Restaurants)(3) (4),"Hotels, Restaurants & Leisure",,,,L + 7.00(incl. 1.50PIK),1.00,,08/21/23,,2093,,,(50,,,(42,,
85,"Gastro Health Holdco, LLC(2) (3)",Health Care Providers & Services,8.00,,L + 7.00,1.00,,09/04/24,,23355,,,22123,,,23122,,,
86,"Gastro Health Holdco, LLC(2) (3)",Health Care Providers & Services,8.00,,L + 7.00,1.00,,09/04/24,,12107,,,11469,,,11986,,,
87,"Gastro Health Holdco, LLC(2) (3)",Health Care Providers & Services,8.00,,L + 7.00,1.00,,09/04/24,,11670,,,11062,,,11553,,,
88,"Gastro Health Holdco, LLC(2) (3)",Health Care Providers & Services,8.00,,L + 7.00,1.00,,09/04/24,,5631,,,5519,,,5574,,,
89,"Gastro Health Holdco, LLC(2) (3) (4)",Health Care Providers & Services,9.25,,P + 6.00,,,,09/04/23,,4900,,,1714,,,1789,,
90,GH Holding Company (dba Grace Hill)(3),Real Estate Management & Development,4.61,,L + 4.50,,,,02/28/23,,7275,,,7260,,,7257,,
91,Investment *#,Industry,InterestRate (+),,Reference Rateand Spread (+),Floor(+),,Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,,
92,GHA Buyer Inc. (dba Cedar Gate)(2) (3),Health Care Technology,8.00,,L + 6.00,2.00,,06/24/25,,14963,,,14680,,,14663,,,
93,GHA Buyer Inc. (dba Cedar Gate)(2) (3) (4),Health Care Technology,8.00,,L + 6.00,2.00,,06/24/25,,2813,,,2574,,,2569,,,
94,GHA Buyer Inc. (dba Cedar Gate)(2) (3) (4),Health Care Technology,,,,L + 6.00,2.00,,06/24/25,,1880,,,(35,,,(38,,
95,"GK Holdings, Inc. (dba Global Knowledge)(3) (5) (6)",IT Services,,,,,,,,01/20/21,,8460,,,8457,,,8206,
96,"GlobalTranz Enterprises, Inc.(2)",Road & Rail,5.11,,L + 5.00,,,,05/15/26,,18885,,,16475,,,17998,,
97,"GovDelivery Holdings, LLC (dba Granicus, Inc.)(2)",Software,7.50,,L + 6.50,1.00,,01/29/27,,23058,,,22430,,,22712,,,
98,"GovDelivery Holdings, LLC (dba Granicus, Inc.)(2) (4)",Software,,,,L + 6.50,1.00,,01/29/27,,2583,,,(38,,,(39,,
99,"GovDelivery Holdings, LLC (dba Granicus, Inc.)(2) (4)",Software,,,,L + 6.50,1.00,,01/29/27,,6456,,,(47,,,(97,,
100,"Governmentjobs.com, Inc. (dba NeoGov)(2) (3)",Software,7.50,,L + 6.50,1.00,,02/05/26,,47457,,,45349,,,46508,,,
101,"Governmentjobs.com, Inc. (dba NeoGov)(2) (3)",Software,8.00,,L + 7.00,1.00,,02/05/26,,23975,,,23516,,,23975,,,
102,"Governmentjobs.com, Inc. (dba NeoGov)(2) (3) (4)",Software,7.50,,L + 6.50,1.00,,02/05/26,,6328,,,373,,,348,,,
103,"GS AcquisitionCo, Inc. (dba Insightsoftware)(2)",Diversified Financial Services,6.75,,L + 5.75,1.00,,05/24/24,,9655,,,9523,,,9583,,,
104,"GS AcquisitionCo, Inc. (dba Insightsoftware)(2) (4)",Diversified Financial Services,6.75,,L + 5.75,1.00,,05/24/24,,8056,,,3940,,,3963,,,
105,"GS AcquisitionCo, Inc. (dba Insightsoftware)(2) (4)",Diversified Financial Services,6.75,,L + 5.75,1.00,,05/24/24,,807,,,348,,,352,,,
106,"Halo Branded Solutions, Inc.",Commercial Services & Supplies,5.50,,L + 4.50,1.00,,06/30/25,,6407,,,6364,,,6162,,,
107,"Helios Buyer, Inc. (dba Heartland)(2) (3)",Diversified Consumer Services,7.00,,L + 6.00,1.00,,12/15/26,,14609,,,14328,,,14316,,,
108,"Helios Buyer, Inc. (dba Heartland)(2) (3) (4)",Diversified Consumer Services,7.00,,L + 6.00,1.00,,12/15/26,,2482,,,1263,,,1261,,,
109,"Helios Buyer, Inc. (dba Heartland)(2) (3) (4)",Diversified Consumer Services,,,,L + 6.00,1.00,,12/15/26,,7943,,,(38,,,(159,,
110,HowlCO LLC (dba Lone Wolf)(1) (2) (3),Real Estate Management & Development,7.00,,L + 6.00,1.00,,10/23/26,,28047,,,27520,,,27486,,,
111,HowlCO LLC (dba Lone Wolf)(1) (2) (3),Real Estate Management & Development,7.00,,L + 6.00,1.00,,10/23/26,,4808,,,4716,,,4712,,,
112,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)(2) (3)","Hotels, Restaurants & Leisure",7.75,,L + 6.75,1.00,,07/09/25,,57658,,,53632,,,54487,,,
113,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)(2) (3) (4)","Hotels, Restaurants & Leisure",,,,L + 6.75,1.00,,07/09/25,,4688,,,(204,,,(258,,
114,"iCIMS, Inc.(2) (3)",Software,7.50,,L + 6.50,1.00,,09/12/24,,72489,,,69572,,,71583,,,
115,"iCIMS, Inc.(2) (3)",Software,7.50,,L + 6.50,1.00,,09/12/24,,13350,,,12805,,,13183,,,
116,"iCIMS, Inc.(2) (3)",Software,7.50,,L + 6.50,1.00,,09/12/24,,4531,,,4467,,,4474,,,
117,Infinity Sales Group(3),Media,11.50,,L + 10.50,1.00,,11/23/22,,25579,,,25579,,,26346,,,
118,Instructure Holdings(2) (3),Diversified Consumer Services,8.00,,L + 7.00,1.00,,03/24/26,,60376,,,58113,,,59772,,,
119,Instructure Holdings(2) (3) (4),Diversified Consumer Services,,,,L + 7.00,1.00,,03/24/26,,5000,,,(48,,,(50,,
120,"Integral Ad Science, Inc.(2) (3)",Interactive Media & Services,8.25,,L + 7.25(incl. 1.25PIK),1.00,,07/19/24,,63071,,,59949,,,62441,,,
121,"Integral Ad Science, Inc.(2) (3) (4)",Interactive Media & Services,,,,L + 6.00,1.00,,07/19/23,,4402,,,(98,,,(44,,
122,"Internet Truckstop Group, LLC (dba Truckstop)(2) (3)",Transportation Infrastructure,6.75,,L + 5.75,1.00,,04/02/25,,53900,,,51371,,,52822,,,
123,"Internet Truckstop Group, LLC (dba Truckstop)(2) (3) (4)",Transportation Infrastructure,,,,L + 5.75,1.00,,04/02/25,,4400,,,(88,,,(88,,
124,"Iracore International Holdings, Inc.^ (3)",Energy Equipment & Services,10.00,,L + 9.00,1.00,,04/12/24,,2361,,,2361,,,2361,,,
125,Jill Acquisition LLC (dba J. Jill),Specialty Retail,6.00,,L + 5.00,1.00,,05/08/24,,6602,,,6539,,,4225,,,
126,Kawa Solar Holdings Limited^ (1) (3) (7),Construction & Engineering,,,,,,,,12/31/21,,3917,,,3603,,,1348,
127,Kawa Solar Holdings Limited^ (1) (3) (7),Construction & Engineering,,,,,,,,12/31/21,,3318,,,800,,,0,
128,"Lithium Technologies, Inc.(2) (3)",Interactive Media & Services,9.00,,L + 8.00,1.00,,10/03/22,,89013,,,84859,,,86343,,,
129,"Lithium Technologies, Inc.(2) (3) (4)",Interactive Media & Services,,,,L + 8.00,1.00,,10/03/22,,5110,,,(128,,,(153,,
130,"Mailgun Technologies, Inc.(2) (3)",Interactive Media & Services,6.00,,L + 5.00,1.00,,03/26/25,,38575,,,37313,,,38575,,,
131,"Mailgun Technologies, Inc.(2) (3) (4)",Interactive Media & Services,,,,L + 5.00,1.00,,03/26/25,,2441,,,0,,,0,,
132,Investment *#,Industry,InterestRate (+),,Reference Rateand Spread (+),Floor(+),,Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,,
133,"MedeAnalytics, Inc.(2) (3)",Health Care Technology,7.50,,L + 6.50,1.00,,10/09/26,,955,,,906,,,941,,,
134,"Mervin Manufacturing, Inc.(3)",Leisure Products,8.50,,L + 7.50,1.00,,09/30/22,,10750,,,10749,,,10427,,,
135,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)(2) (3)",Health Care Technology,6.50,,L + 5.50,1.00,,11/15/24,,49809,,,47838,,,49062,,,
136,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)(2) (3) (4)",Health Care Technology,,,,L + 5.50,1.00,,11/15/24,,7713,,,(101,,,(116,,
137,MRI Software LLC,Real Estate Management & Development,6.50,,L + 5.50,1.00,,02/10/26,,22972,,,21816,,,22858,,,
138,MRI Software LLC(4),Real Estate Management & Development,6.50,,L + 5.50,1.00,,02/10/26,,1612,,,44,,,73,,,
139,MRI Software LLC(4),Real Estate Management & Development,,,,L + 5.50,1.00,,02/10/26,,661,,,(16,,,(3,,
140,MRI Software LLC(4),Real Estate Management & Development,,,,L + 5.50,1.00,,02/10/26,,6600,,,(16,,,(33,,
141,Netvoyage Corporation (dba NetDocuments)(2) (3),Software,8.00,,L + 7.00,1.00,,03/22/24,,16242,,,15601,,,16080,,,
142,Netvoyage Corporation (dba NetDocuments)(2) (3),Software,8.00,,L + 7.00,1.00,,03/22/24,,9850,,,9373,,,9752,,,
143,Netvoyage Corporation (dba NetDocuments)(2) (3),Software,8.00,,L + 7.00,1.00,,03/22/24,,1668,,,1595,,,1651,,,
144,Netvoyage Corporation (dba NetDocuments)(2) (3) (4),Software,,,,L + 7.00,1.00,,03/24/22,,1264,,,(16,,,(13,,
145,One GI LLC(2) (3) (4),Health Care Providers & Services,8.00,,L + 7.00,1.00,,12/22/25,,23049,,,20117,,,20134,,,
146,One GI LLC(2) (3),Health Care Providers & Services,8.00,,L + 7.00,1.00,,12/22/25,,9476,,,9295,,,9310,,,
147,One GI LLC(2) (3) (4),Health Care Providers & Services,,,,L + 7.00,1.00,,12/22/25,,2500,,,(47,,,(44,,
148,"Output Services Group, Inc.",Diversified Consumer Services,5.50,,L + 4.50,1.00,,03/27/24,,3892,,,3882,,,3230,,,
149,Picture Head Midco LLC(2) (3),Entertainment,8.75,,L + 7.75(incl. 1.00PIK),1.00,,08/31/23,,45818,,,42384,,,42382,,,
150,"PlanSource Holdings, Inc.(2) (3)",Health Care Technology,7.25,,L + 6.25,1.00,,04/22/25,,56720,,,53813,,,55869,,,
151,"PlanSource Holdings, Inc.(2) (3) (4)",Health Care Technology,,,,L + 6.25,1.00,,04/22/25,,7824,,,(190,,,(117,,
152,"Power Stop, LLC(2)",Auto Components,4.61,,L + 4.50,,,,10/19/25,,18084,,,17119,,,17722,,
153,"Premier Imaging, LLC (dba Lucid Health)(2) (3)",Health Care Providers & Services,6.75,,L + 5.75,1.00,,01/02/25,,28664,,,27103,,,28234,,,
154,"Premier Imaging, LLC (dba Lucid Health)(2) (3)",Health Care Providers & Services,6.75,,L + 5.75,1.00,,01/02/25,,7763,,,7647,,,7646,,,
155,Professional Physical Therapy(3),Health Care Providers & Services,9.50,,L + 8.50(incl. 2.50PIK),1.00,,12/16/22,,5897,,,5486,,,5366,,,
156,"Project Eagle Holdings, LLC (dba Exostar)(2) (3)",Aerospace & Defense,9.25,,L + 8.25,1.00,,07/06/26,,900,,,859,,,900,,,
157,"Project Eagle Holdings, LLC (dba Exostar)(2) (3) (4)",Aerospace & Defense,,,,L + 8.25,1.00,,07/06/26,,75,,,(2,,,0,,
158,Prophix Software Inc.(dba Pound Bidco)(1) (2),Diversified Financial Services,7.50,,L + 6.50,1.00,,01/30/26,,18948,,,18579,,,18569,,,
159,Prophix Software Inc.(dba Pound Bidco)(1) (2) (4),Diversified Financial Services,,,,L + 6.50,1.00,,01/30/26,,3445,,,(67,,,(69,,
160,"PT Intermediate Holdings III, LLC (dba Parts Town)(2)",Trading Companies & Distributors,6.50,,L + 5.50,1.00,,10/15/25,,28717,,,26759,,,28214,,,
161,"Purfoods, LLC(2) (3)",Health Care Providers & Services,7.00,,L + 6.00,1.00,,08/12/26,,597,,,571,,,591,,,
162,"Purfoods, LLC(2) (3) (4)",Health Care Providers & Services,,,,L + 6.00,1.00,,08/12/26,,400,,,(5,,,(4,,
163,"Riverpoint Medical, LLC(2) (3)",Health Care Equipment & Supplies,5.50,,L + 4.50,1.00,,06/21/25,,22122,,,21056,,,21735,,,
164,"Riverpoint Medical, LLC(2) (3) (4)",Health Care Equipment & Supplies,,,,L + 4.50,1.00,,06/21/25,,4094,,,(89,,,(72,,
165,"SF Home Décor, LLC (dba SureFit Home Décor)(2) (3)",Household Products,10.75,,L + 9.75,1.00,,07/13/22,,42163,,,39411,,,40582,,,
166,"SPay, Inc. (dba Stack Sports)(2) (3)",Interactive Media & Services,10.25,,L + 9.25(incl. 3.50PIK),1.00,,06/17/24,,26638,,,24305,,,24041,,,
167,"SPay, Inc. (dba Stack Sports)(2) (3)",Interactive Media & Services,10.25,,L + 9.25(incl. 3.50PIK),1.00,,06/17/24,,1909,,,1739,,,1723,,,
168,"SPay, Inc. (dba Stack Sports)(2) (3)",Interactive Media & Services,10.25,,L + 9.25(incl. 3.50PIK),1.00,,06/17/24,,956,,,872,,,863,,,
169,"StarCompliance Intermediate, LLC(2)",Diversified Financial Services,7.75,,L + 6.75,1.00,,01/12/27,,15600,,,15297,,,15288,,,
170,Investment *#,Industry,InterestRate (+),,Reference Rateand Spread (+),Floor(+),,Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,,
171,"StarCompliance Intermediate, LLC(2) (4)",Diversified Financial Services,,,,L + 6.75,1.00,,01/12/27,,2500,,,(48,,,(50,,
172,"Sunstar Insurance Group, LLC(2) (3)",Insurance,6.50,,L + 5.50,1.00,,10/09/26,,542,,,519,,,536,,,
173,"Sunstar Insurance Group, LLC(2) (3) (4)",Insurance,6.50,,L + 5.50,1.00,,10/09/26,,344,,,259,,,262,,,
174,"Sunstar Insurance Group, LLC(2) (3) (4)",Insurance,,,,L + 5.50,1.00,,10/09/26,,111,,,(2,,,(1,,
175,"Superman Holdings, LLC (dba Foundation Software)(2) (3)",Construction & Engineering,10.25,,P + 7.00,,,,08/31/27,,852,,,812,,,844,,
176,"Superman Holdings, LLC (dba Foundation Software)(2) (3) (4)",Construction & Engineering,,,,P + 7.00,,,,08/31/26,,122,,,(3,,,(1,
177,Sweep Purchaser LLC(2) (3),Commercial Services & Supplies,6.75,,L + 5.75,1.00,,11/30/26,,28608,,,28062,,,28322,,,
178,Sweep Purchaser LLC(2) (3) (4),Commercial Services & Supplies,6.75,,L + 5.75,1.00,,11/30/26,,9082,,,7108,,,7175,,,
179,Sweep Purchaser LLC(2) (3) (4),Commercial Services & Supplies,,,,L + 5.75,1.00,,11/30/26,,4541,,,(86,,,(45,,
180,Sweep Purchaser LLC(2) (3) (4),Commercial Services & Supplies,,,,L + 5.75,1.00,,11/30/26,,7265,,,(71,,,(73,,
181,"Syntellis Performance Solutions, LLC (dba Axiom)(2) (3)",Health Care Technology,9.00,,L + 8.00,1.00,,08/02/27,,835,,,792,,,810,,,
182,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)(2) (3)",Health Care Providers & Services,6.75,,L + 5.75,1.00,,08/15/25,,26529,,,25138,,,26131,,,
183,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)(2) (3) (4)",Health Care Providers & Services,,,,L + 5.75,1.00,,08/15/25,,4565,,,(118,,,(68,,
184,"Thrasio, LLC(2) (3)",Internet & Direct Marketing Retail,8.00,,L + 7.00,1.00,,12/18/26,,15092,,,14728,,,14715,,,
185,"Thrasio, LLC(2) (3) (4)",Internet & Direct Marketing Retail,,,,L + 7.00,1.00,,12/18/26,,9990,,,(119,,,(250,,
186,Tronair Parent Inc.,Air Freight & Logistics,5.75,,L + 4.75,1.00,,09/08/23,,6685,,,6659,,,5615,,,
