,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,Global Tel*Link Corporation(++),,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,,11/23/2020,,,,28000,,,,27604,,,,20907,
37,"Highwinds Capital, Inc.(+)",,Internet Software & Services,,L + 12.25(1.25Floor),,,01/29/2019,,,,59050,,,,58467,,,,59050,
38,"Hunter Defense Technologies, Inc.(7) (8)",,Aerospace & Defense,,P + 9.00,,,02/05/2020,,,,28000,,,,26842,,,,12670,
39,"Hutchinson Technology, Inc.",,Computers & Peripherals,,10.88,,,01/15/2017,,,,12200,,,,12045,,,,13030,
40,"IHS Intermediate, Inc.(++)",,Health Care Providers & Services,,L + 8.25(1.00Floor),,,07/20/2022,,,,10000,,,,9814,,,,9800,
41,MPI Products LLC(++),,Auto Components,,L + 9.00(1.00Floor),,,01/30/2020,,,,20000,,,,19772,,,,19800,
42,"Oasis Outsourcing Holdings, Inc.(+)",,Diversified Financial Services,,L + 8.75(1.00Floor),,,12/26/2022,,,,20000,,,,19733,,,,19700,
43,P2 Upstream Acquisition Co.(++),,Software,,L + 8.00(1.00Floor),,,04/30/2021,,,,10000,,,,9925,,,,6367,
44,Reddy Ice Corporation(++),,Food Products,,L + 9.50(1.25Floor),,,11/01/2019,,,,13500,,,,13103,,,,8910,
45,"Securus Technologies Holdings, Inc.(++)",,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,,04/30/2021,,,,20000,,,,19834,,,,16450,
46,"SW Holdings, LLC(+++)",,Media,,L + 8.75(1.00Floor),,,12/30/2021,,,,13500,,,,13253,,,,13230,
47,Washington Inventory Service(++),,Professional Services,,L + 9.00(1.25Floor),,,06/20/2019,,,,24800,,,,24959,,,,19840,
48,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,,,,,,327103,,,,291787,
49,Total Corporate Debt,,,,,,,,,,,,,,,1059617,,,,1009121,
50,Portfolio Company,,Industry,,Coupon,,,,,Shares,,,Cost,,,Fair Value,,,,,
51,Preferred Stock(1)- 3.63,,,,,,,,,,,,,,,,,,,,
52,Crowley Holdings Preferred LLC(2),,Marine,,12.00(Includes 2PIK),,,,,,,20927,,,,20927,,,,20928,
53,"Lone Pine Resources CDA, Ltd.^ (3) (7) (9)",,"Oil, Gas & Consumable Fuels",,10.00,,,,,,,3745909,,,,4791,,,,3653,
54,Total Preferred Stock,,,,,,,,,,,,,,,25718,,,,24581,
55,Common Stock(1)- 0.00,,,,,,,,,,,,,,,,,,,,
56,"Lone Pine Resources CDA, Ltd.^ (3) (7) (10)",,"Oil, Gas & Consumable Fuels",,,,,,,,,972919,,,,4446,,,,0,
57,Total Common Stock,,,,,,,,,,,,,,,4446,,,,0,
58,Portfolio Company,,,,,,,,,LLC Interest,,,Cost,,,Fair Value,,,,,
59,Investment Funds & Vehicles(1)- 7.82,,,,,,,,,,,,,,,,,,,,
60,"Senior Credit Fund, LLC^^ (3)",,,,,,,,,,,54342,,,,54342,,,,52971,
61,Total Investment Funds & Vehicles,,,,,,,,,,,,,,,54342,,,,52971,
62,,,,,Yield,,,,,Shares,,,Cost,,,Fair Value,,,,,
63,Investments in Affiliated Money Market Fund(1)- 1.98#,,,,,,,,,,,,,,,,,,,,
64,Goldman Sachs Financial Square Government Fund,,,,0.26 (11),,,,,,,13445276,,,,13445,,,,13445,
