,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
21,"Beverage, Food and Tobacco","C. J. Foods, Inc.  *^",One stop,L + 6.25(c),8.58,05/2020,,8603.0,,,8539,,,0.9,,,8603,,
22,"Beverage, Food and Tobacco","C. J. Foods, Inc.  ^",One stop,L + 6.25(c),8.58,05/2020,,651.0,,,648,,,0.1,,,651,,
23,"Beverage, Food and Tobacco","C. J. Foods, Inc.",One stop,L + 6.25(b)(c),8.52,05/2019,,345.0,,,342,,,0.0,,,345,,
24,"Beverage, Food and Tobacco","Cafe Rio Holding, Inc.  ^",One stop,L + 5.75(a),7.84,09/2023,,10396.0,,,10238,,,1.1,,,10396,,
25,"Beverage, Food and Tobacco","Cafe Rio Holding, Inc.",One stop,L + 5.75(a),7.84,09/2023,,80.0,,,79,,,0.0,,,80,,
26,"Beverage, Food and Tobacco","Cafe Rio Holding, Inc.",One stop,P + 4.75(f),9.75,09/2023,,30.0,,,28,,,0.0,,,30,,
27,"Beverage, Food and Tobacco","Cafe Rio Holding, Inc.  (5)",One stop,L + 5.75,N/A  (6),09/2023,,0.0,,,(3,,,0.0,,,0,,
28,"Beverage, Food and Tobacco","Firebirds International, LLC  *",One stop,L + 5.75(a),7.82,12/2018,,1049.0,,,1047,,,0.1,,,1049,,
29,"Beverage, Food and Tobacco","Firebirds International, LLC  *",One stop,L + 5.75(a),7.82,12/2018,,295.0,,,295,,,0.0,,,295,,
30,"Beverage, Food and Tobacco","Firebirds International, LLC  ^",One stop,L + 5.75(a),7.82,12/2018,,95.0,,,95,,,0.0,,,95,,
31,"Beverage, Food and Tobacco","Firebirds International, LLC",One stop,L + 5.75,N/A  (6),12/2018,,0.0,,,0,,,0.0,,,0,,
32,"Beverage, Food and Tobacco","Firebirds International, LLC",One stop,L + 5.75,N/A  (6),12/2018,,0.0,,,0,,,0.0,,,0,,
33,"Beverage, Food and Tobacco","Flavor Producers, LLC  #",Senior loan,L + 4.75(c),7.07,12/2023,,2161.0,,,2131,,,0.2,,,2161,,
34,"Beverage, Food and Tobacco","Flavor Producers, LLC",Senior loan,L + 4.75(c),7.09,12/2022,,2.0,,,1,,,0.0,,,2,,
35,"Beverage, Food and Tobacco",FWR Holding Corporation  ^,One stop,L + 6.00(d),8.14,08/2023,,5285.0,,,5217,,,0.6,,,5285,,
36,"Beverage, Food and Tobacco",FWR Holding Corporation,One stop,L + 6.00(b)(d),7.96,08/2023,,65.0,,,63,,,0.0,,,65,,
37,"Beverage, Food and Tobacco",FWR Holding Corporation,One stop,L + 6.00(a)(f),7.96,08/2023,,22.0,,,21,,,0.0,,,22,,
38,"Beverage, Food and Tobacco","Global Franchise Group, LLC  *",Senior loan,L + 5.75(a),7.84,12/2019,,3306.0,,,3285,,,0.3,,,3306,,
39,"Beverage, Food and Tobacco","Global Franchise Group, LLC",Senior loan,L + 5.75,N/A  (6),12/2019,,0.0,,,0,,,0.0,,,0,,
40,"Beverage, Food and Tobacco",Global ID Corporation  #,One stop,L + 6.50(c),8.83,11/2021,,5157.0,,,5113,,,0.5,,,5157,,
41,"Beverage, Food and Tobacco",Global ID Corporation,One stop,L + 6.50(c),8.84,11/2021,,72.0,,,70,,,0.0,,,72,,
42,"Beverage, Food and Tobacco",Global ID Corporation,One stop,L + 6.50(c),8.83,11/2021,,9.0,,,9,,,0.0,,,9,,
43,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",One stop,L + 8.00(c),10.31,08/2020,,1311.0,,,1303,,,0.1,,,1311,,
44,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",One stop,L + 8.00(c),10.31,08/2020,,10.0,,,9,,,0.0,,,10,,
45,"Beverage, Food and Tobacco - (continued)","Hopdoddy Holdings, LLC",One stop,L + 8.00(c),10.30,08/2020,,,3,,,,2,,,0.0,,,3.0
46,"Beverage, Food and Tobacco - (continued)","Mendocino Farms, LLC  (5)",One stop,L + 8.50,N/A  (6),06/2023,,0.0,,,(2,,,0.0,,,(2,,
47,"Beverage, Food and Tobacco - (continued)","Mid-America Pet Food, L.L.C.  *^",One stop,L + 6.00(c),8.33,12/2021,,10780.0,,,10684,,,1.1,,,10780,,
48,"Beverage, Food and Tobacco - (continued)","Mid-America Pet Food, L.L.C.  (5)",One stop,L + 6.00,N/A  (6),12/2021,,0.0,,,(1,,,0.0,,,0,,
49,"Beverage, Food and Tobacco - (continued)","NBC Intermediate, LLC^",Senior loan,L + 4.25(a),6.35,09/2023,,2119.0,,,2101,,,0.2,,,2119,,
50,"Beverage, Food and Tobacco - (continued)","NBC Intermediate, LLC",Senior loan,L + 4.25,N/A  (6),09/2023,,0.0,,,0,,,0.0,,,0,,
51,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC",One stop,L + 6.00(c),8.31,05/2021,,8379.0,,,8260,,,0.9,,,8379,,
52,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC",One stop,No Value,7.00 PIK,05/2026,,116.0,,,116,,,0.0,,,118,,
53,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC",One stop,L + 6.00(a),8.05,05/2021,,65.0,,,64,,,0.0,,,65,,
54,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,39.0,,,39,,,0.0,,,39,,
55,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC",One stop,L + 6.00(c),8.33,05/2021,,30.0,,,30,,,0.0,,,30,,
56,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,24.0,,,23,,,0.0,,,24,,
57,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,15.0,,,15,,,0.0,,,15,,
58,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,15.0,,,15,,,0.0,,,15,,
59,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,14.0,,,14,,,0.0,,,14,,
60,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,11.0,,,11,,,0.0,,,11,,
61,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,11.0,,,11,,,0.0,,,11,,
62,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  ^",One stop,L + 6.00(c),8.33,05/2021,,10.0,,,10,,,0.0,,,10,,
63,"Beverage, Food and Tobacco - (continued)","Purfoods, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2021,,0.0,,,(1,,,0.0,,,0,,
64,"Beverage, Food and Tobacco - (continued)","Rubio's Restaurants, Inc.*^",Senior loan,L + 5.25(c),7.58,10/2019,,11203.0,,,10985,,,1.2,,,11203,,
65,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company  ^(7),One stop,L + 8.50(a),10.59,08/2019,,3725.0,,,3716,,,0.3,,,2980,,
66,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company  (7),One stop,L + 8.50(a),10.59,08/2019,,693.0,,,691,,,0.1,,,547,,
67,Broadcasting and Entertainment,"TouchTunes Interactive Networks, Inc.  ^",Senior loan,L + 4.75(a),6.84,05/2021,,1451.0,,,1447,,,0.2,,,1458,,
68,Buildings and Real Estate,"Brooks Equipment Company, LLC  *^",One stop,L + 5.00(c),7.31,08/2020,,21096.0,,,20984,,,2.2,,,21096,,
69,Buildings and Real Estate,"Brooks Equipment Company, LLC  *",One stop,L + 5.00(c),7.31,08/2020,,4478.0,,,4457,,,0.5,,,4478,,
70,Buildings and Real Estate,"Brooks Equipment Company, LLC  (5)",One stop,L + 5.00,N/A  (6),08/2020,,0.0,,,(7,,,0.0,,,0,,
71,Buildings and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 4.50(a),6.58,03/2024,,500.0,,,497,,,0.1,,,500,,
72,Buildings and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 4.50(a),6.59,03/2024,,153.0,,,151,,,0.0,,,153,,
73,Buildings and Real Estate,"Jensen Hughes, Inc.",Senior loan,L + 4.50(a),6.59,03/2024,,2.0,,,2,,,0.0,,,2,,
74,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 6.00(c),8.34,06/2023,,23743.0,,,23186,,,2.5,,,23743,,
75,Buildings and Real Estate,MRI Software LLC  *^,One stop,L + 5.50(c),7.84,06/2023,,13778.0,,,13642,,,1.4,,,13778,,
76,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 5.50(c),7.84,06/2023,,358.0,,,355,,,0.0,,,358,,
77,Buildings and Real Estate,MRI Software LLC  #,One stop,L + 5.50(c),7.84,06/2023,,296.0,,,293,,,0.0,,,296,,
78,Buildings and Real Estate,MRI Software LLC  #,One stop,L + 5.50(c),7.84,06/2023,,195.0,,,192,,,0.0,,,195,,
79,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 5.50(a),7.56,06/2023,,165.0,,,163,,,0.0,,,165,,
80,Buildings and Real Estate,MRI Software LLC  (5),One stop,L + 5.50,N/A  (6),06/2023,,0.0,,,(3,,,0.0,,,0,,
81,Buildings and Real Estate,MRI Software LLC  (5),One stop,L + 5.50,N/A  (6),06/2023,,0.0,,,(7,,,0.0,,,0,,
82,"Chemicals, Plastics and Rubber","Flexan, LLC  *",One stop,L + 5.75(c),8.08,02/2020,,2316.0,,,2299,,,0.2,,,2316,,
83,"Chemicals, Plastics and Rubber","Flexan, LLC  ^",One stop,L + 5.75(c),8.08,02/2020,,1088.0,,,1083,,,0.1,,,1088,,
84,"Chemicals, Plastics and Rubber","Flexan, LLC",One stop,P + 4.50(f),9.50,02/2020,,11.0,,,11,,,0.0,,,11,,
85,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  #",Senior loan,L + 4.00(c),6.36,05/2025,,6870.0,,,6752,,,0.7,,,6836,,
86,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),05/2023,,0.0,,,(2,,,0.0,,,0,,
87,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),05/2025,,0.0,,,(4,,,0.0,,,(1,,
88,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.  *^",One stop,L + 6.50(a),8.59,04/2020,,7307.0,,,7285,,,0.7,,,6577,,
89,Diversified/Conglomerate Manufacturing - (continued),"Inventus Power, Inc.",One stop,L + 6.50(a)(c),8.68,04/2020,,,230,,,,228,,,0.0,,,194.0
90,Diversified/Conglomerate Manufacturing - (continued),Onicon Incorporated  *^#,One stop,L + 5.50(c),7.83,04/2022,,18186.0,,,18040,,,1.9,,,18004,,
91,Diversified/Conglomerate Manufacturing - (continued),Onicon Incorporated  (5),One stop,L + 5.50,N/A  (6),04/2022,,0.0,,,(4,,,0.0,,,(10,,
92,Diversified/Conglomerate Manufacturing - (continued),"PetroChoice Holdings, Inc.  ^",Senior loan,L + 5.00(b)(c),7.10,08/2022,,1737.0,,,1702,,,0.2,,,1737,,
93,Diversified/Conglomerate Manufacturing - (continued),"Plex Systems, Inc.  *^",One stop,L + 7.50(a)(b),9.56,06/2020,,18797.0,,,18612,,,1.9,,,18797,,
94,Diversified/Conglomerate Manufacturing - (continued),"Plex Systems, Inc.  (5)",One stop,L + 7.50,N/A  (6),06/2020,,0.0,,,(16,,,0.0,,,0,,
95,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.  *^",Senior loan,L + 5.00(c),7.31,07/2022,,16921.0,,,16721,,,1.8,,,16921,,
96,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.  ^",Senior loan,L + 5.00(c),7.34,07/2022,,173.0,,,171,,,0.0,,,173,,
97,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.",Senior loan,L + 5.00(b)(c),7.10,07/2022,,142.0,,,141,,,0.0,,,142,,
98,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.  (5)",Senior loan,L + 5.00,N/A  (6),07/2022,,0.0,,,(3,,,0.0,,,0,,
99,Diversified/Conglomerate Manufacturing - (continued),"Source Refrigeration & HVAC, Inc.  #",Senior loan,L + 4.75(c),7.11,04/2023,,9476.0,,,9371,,,1.0,,,9382,,
100,Diversified/Conglomerate Manufacturing - (continued),"Source Refrigeration & HVAC, Inc.",Senior loan,P + 3.75(f),8.75,04/2023,,67.0,,,65,,,0.0,,,65,,
101,Diversified/Conglomerate Manufacturing - (continued),"Source Refrigeration & HVAC, Inc.  (5)",Senior loan,L + 4.75,N/A  (6),04/2023,,0.0,,,(4,,,0.0,,,(4,,
102,Diversified/Conglomerate Manufacturing - (continued),"Sunless Merger Sub, Inc.  #",Senior loan,L + 5.00(a),7.09,07/2019,,1381.0,,,1385,,,0.1,,,1381,,
103,Diversified/Conglomerate Manufacturing - (continued),"Sunless Merger Sub, Inc.",Senior loan,P + 3.75(f),8.75,07/2019,,303.0,,,303,,,0.0,,,303,,
104,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC  #",One stop,L + 6.50(a),8.59,03/2025,,9181.0,,,9049,,,1.0,,,9181,,
105,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.59,03/2025,,116.0,,,114,,,0.0,,,116,,
106,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.59,03/2025,,108.0,,,106,,,0.0,,,108,,
107,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.59,03/2024,,63.0,,,62,,,0.0,,,63,,
108,Diversified/Conglomerate Manufacturing - (continued),"Togetherwork Holdings, LLC  (5)",One stop,L + 6.50,N/A  (6),03/2025,,0.0,,,(2,,,0.0,,,0,,
109,Diversified/Conglomerate Service,"Accela, Inc.  #",One stop,L + 6.00(c),8.33,09/2023,,5261.0,,,5189,,,0.5,,,5261,,
110,Diversified/Conglomerate Service,"Accela, Inc.  (5)",One stop,L + 6.00,N/A  (6),09/2023,,0.0,,,(1,,,0.0,,,0,,
111,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  *^,One stop,L + 6.50(a),8.59,03/2020,,13821.0,,,13752,,,1.4,,,13821,,
112,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  (5),One stop,L + 6.50,N/A  (6),03/2020,,0.0,,,(3,,,0.0,,,0,,
113,Diversified/Conglomerate Service,"Anaqua, Inc.  *^",One stop,L + 6.50(c),8.86,07/2022,,6965.0,,,6880,,,0.7,,,6965,,
114,Diversified/Conglomerate Service,"Anaqua, Inc.  (5)",One stop,L + 6.50,N/A  (6),07/2022,,0.0,,,(1,,,0.0,,,0,,
115,Diversified/Conglomerate Service,Apttus Corporation,One stop,L + 7.85(e),10.06,01/2023,,5627.0,,,5400,,,0.6,,,5627,,
116,Diversified/Conglomerate Service,"Bazaarvoice, Inc.  #",One stop,L + 8.00(a),10.09,02/2024,,8981.0,,,8814,,,0.9,,,8981,,
117,Diversified/Conglomerate Service,"Bazaarvoice, Inc.",One stop,P + 7.00(f),12.00,02/2024,,30.0,,,28,,,0.0,,,30,,
118,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50(a),9.98 cash/1.50 PIK,03/2023,1497,,,1466,,,0.2,,,1497.0,,,
119,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50,N/A  (6),03/2023,,0.0,,,0,,,0.0,,,0,,
120,Diversified/Conglomerate Service,Centrify Corporation,One stop,L + 10.00(a),12.09,05/2023,,4843.0,,,4796,,,0.5,,,5061,,
121,Diversified/Conglomerate Service,Centrify Corporation,One stop,L + 5.50,N/A  (6),05/2023,,0.0,,,0,,,0.0,,,0,,
122,Diversified/Conglomerate Service,Centrify Corporation  (5),One stop,L + 10.00,N/A  (6),05/2023,,0.0,,,(1,,,0.0,,,0,,
123,Diversified/Conglomerate Service,"Clearwater Analytics, LLC  *^",One stop,L + 5.00(a),7.09,09/2022,,8688.0,,,8460,,,0.9,,,8688,,
124,Diversified/Conglomerate Service,"Clearwater Analytics, LLC",One stop,L + 5.00(a),7.08,09/2022,,5.0,,,3,,,0.0,,,5,,
125,Diversified/Conglomerate Service,"Cloudbees, Inc.",One stop,L + 9.00(a),10.59 cash/0.50 PIK,05/2023,1898,,,1837,,,0.2,,,1844.0,,,
126,Diversified/Conglomerate Service,"Cloudbees, Inc.",One stop,L + 9.00,N/A  (6),05/2023,,0.0,,,0,,,0.0,,,0,,
127,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,L + 7.50(a),9.55,03/2024,,7051.0,,,6900,,,0.7,,,7051,,
128,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,L + 7.50(a)(b)(f),9.76,03/2024,,30.0,,,29,,,0.0,,,30,,
129,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50(a),10.59,02/2024,,2401.0,,,2345,,,0.2,,,2401,,
130,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50,N/A  (6),02/2024,,0.0,,,0,,,0.0,,,0,,
131,Diversified/Conglomerate Service,"Datto, Inc.",One stop,L + 8.00(a),10.05,12/2022,,11156.0,,,10958,,,1.2,,,11156,,
132,Diversified/Conglomerate Service,"Datto, Inc.  (5)",One stop,L + 8.00,N/A  (6),12/2022,,0.0,,,(1,,,0.0,,,0,,
133,Diversified/Conglomerate Service,Daxko Acquisition Corporation  *^,One stop,L + 6.50(a),8.59,09/2022,,11275.0,,,11146,,,1.2,,,11275,,
134,Diversified/Conglomerate Service,Daxko Acquisition Corporation,One stop,L + 6.50,N/A  (6),09/2022,,0.0,,,0,,,0.0,,,0,,
135,Diversified/Conglomerate Service,"Digital Guardian, Inc.",One stop,L + 9.00(c),10.34 cash/1.00 PIK,06/2023,3999,,,3949,,,0.4,,,3968.0,,,
136,Diversified/Conglomerate Service,"Digital Guardian, Inc.",Subordinated debt,No Value,8.00 PIK,01/2019,,184.0,,,184,,,0.0,,,184,,
137,Diversified/Conglomerate Service,"Digital Guardian, Inc.",One stop,L + 6.00,N/A  (6),06/2023,,0.0,,,0,,,0.0,,,0,,
138,Diversified/Conglomerate Service,"Digital Guardian, Inc.",One stop,L + 9.00,N/A  (6),06/2023,,0.0,,,0,,,0.0,,,0,,
139,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.  *,Senior loan,L + 4.00(f),6.69,06/2022,,,2006,,,,1996,,,0.2,,,1996.0
140,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.,Senior loan,L + 4.00,N/A  (6),06/2022,,0.0,,,0,,,0.0,,,0,,
141,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.  (5),Senior loan,L + 4.00,N/A  (6),06/2022,,0.0,,,(1,,,0.0,,,(1,,
142,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC",One stop,L + 6.25(c),8.58,06/2022,,11113.0,,,10949,,,1.1,,,11114,,
143,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  ^",One stop,L + 6.25(c),8.56,06/2022,,98.0,,,97,,,0.0,,,98,,
144,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  ^",One stop,L + 6.25(d),8.25,06/2022,,52.0,,,52,,,0.0,,,52,,
145,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC",One stop,L + 6.25(c),8.58,06/2022,,35.0,,,34,,,0.0,,,35,,
146,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  #",One stop,L + 4.75(a),6.85,05/2024,,13432.0,,,13300,,,1.4,,,13298,,
147,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.",One stop,L + 4.75(a),6.85,05/2024,,880.0,,,871,,,0.1,,,871,,
148,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  (5)",One stop,L + 4.75,N/A  (6),05/2024,,0.0,,,(1,,,0.0,,,(1,,
149,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  (5)",One stop,L + 4.75,N/A  (6),05/2024,,0.0,,,(2,,,0.0,,,(2,,
150,Diversified/Conglomerate Service - (continued),"HealthcareSource HR, Inc.  *",One stop,L + 6.75(c),9.08,05/2020,,23450.0,,,23233,,,2.4,,,23450,,
151,Diversified/Conglomerate Service - (continued),"HealthcareSource HR, Inc.  (5)",One stop,L + 6.75,N/A  (6),05/2020,,0.0,,,(1,,,0.0,,,0,,
152,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,,3151.0,,,3110,,,0.3,,,3151,,
153,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,,2641.0,,,2534,,,0.3,,,2641,,
154,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,,737.0,,,728,,,0.1,,,737,,
155,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.  (5)",One stop,No Value,8.50 cash/2.25 PIK,08/2021,,3.0,,,(4,,,0.0,,,3,,
156,Diversified/Conglomerate Service - (continued),"III US Holdings, LLC",One stop,L + 6.50,N/A  (6),09/2022,,0.0,,,0,,,0.0,,,0,,
157,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  #",Senior loan,L + 4.00(c),6.33,10/2023,,13078.0,,,12933,,,1.3,,,13078,,
158,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),10/2023,,0.0,,,(2,,,0.0,,,0,,
159,Diversified/Conglomerate Service - (continued),"Infogix, Inc.  #",One stop,L + 6.00(c),8.33,04/2024,,3338.0,,,3322,,,0.3,,,3305,,
160,Diversified/Conglomerate Service - (continued),"Infogix, Inc.",One stop,L + 6.00,N/A  (6),04/2024,,0.0,,,0,,,0.0,,,0,,
161,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *^",One stop,L + 8.25(a),10.23,09/2020,,16123.0,,,16046,,,1.7,,,16123,,
162,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),10.23,09/2020,,7914.0,,,7833,,,0.8,,,7914,,
163,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),10.23,09/2020,,5396.0,,,5346,,,0.6,,,5396,,
164,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),10.23,09/2020,,2484.0,,,2468,,,0.3,,,2484,,
165,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),10.23,09/2020,,924.0,,,919,,,0.1,,,924,,
166,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *",One stop,L + 8.25(a),10.23,09/2020,,719.0,,,714,,,0.1,,,719,,
167,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.",One stop,L + 8.00(c),10.36,11/2022,,4550.0,,,4470,,,0.5,,,4550,,
168,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.  (5)",One stop,L + 8.00,N/A  (6),11/2022,,0.0,,,(1,,,0.0,,,0,,
169,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#,One stop,L + 6.25(c),8.58,04/2023,,17512.0,,,17223,,,1.8,,,17512,,
170,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.,One stop,L + 6.25(c),8.61,04/2023,,168.0,,,167,,,0.0,,,168,,
171,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  (5),One stop,L + 6.25,N/A  (6),04/2023,,0.0,,,(2,,,0.0,,,0,,
172,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  (5),One stop,L + 6.25,N/A  (6),04/2023,,0.0,,,(3,,,0.0,,,0,,
173,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  #",Senior loan,L + 4.00(a),6.10,12/2022,,868.0,,,864,,,0.1,,,864,,
174,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  #",Senior loan,L + 4.00(a),6.10,12/2022,,497.0,,,494,,,0.1,,,494,,
175,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC",Senior loan,L + 4.00,N/A  (6),12/2022,,0.0,,,0,,,0.0,,,0,,
176,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.  ^#,One stop,L + 6.00(a),8.09,08/2023,,9750.0,,,9626,,,1.0,,,9750,,
