,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
78,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company  ^,One stop,L + 8.50(a),9.74,08/2019,3734.0,3720.0,0.4,3622
79,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company,One stop,L + 8.50(a),9.74,08/2019,539.0,535.0,0.1,517
80,Broadcasting and Entertainment,Broadcasting and Entertainment,One stop,,,,,,,
81,Broadcasting and Entertainment,"TouchTunes Interactive Networks, Inc.  ^",Senior loan,L + 4.75(a),5.99,05/2021,1462.0,1458.0,0.2,1469
82,Building and Real Estate,Building and Real Estate,Senior loan,,,,,,,
83,Building and Real Estate,"Brooks Equipment Company, LLC  *^",One stop,L + 5.00(b)(c),6.32,08/2020,21846.0,21687.0,2.3,21846
84,Building and Real Estate,"Brooks Equipment Company, LLC  *",One stop,L + 5.00(c),6.32,08/2020,5400.0,5366.0,0.6,5400
85,Building and Real Estate,"Brooks Equipment Company, LLC",One stop,L + 5.00(a),6.24,08/2020,890.0,880.0,0.1,890
86,Building and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 5.00(d),6.45,12/2021,153.0,152.0,0.0,153
87,Building and Real Estate,MRI Software LLC  ^,One stop,L + 6.00(c),7.33,06/2023,23923.0,23312.0,2.5,23683
88,Building and Real Estate,MRI Software LLC  #,One stop,L + 6.00(c),7.33,06/2023,13883.0,13744.0,1.4,13744
89,Building and Real Estate,MRI Software LLC,One stop,L + 6.00(c),7.32,06/2023,167.0,165.0,0.0,165
90,Building and Real Estate,MRI Software LLC  (4),One stop,L + 6.00,N/A  (5),06/2023,0.0,,,0
91,Building and Real Estate - (continued),Building and Real Estate - (continued),One stop,,,,,,,
92,Building and Real Estate - (continued),MRI Software LLC  (4),One stop,L + 6.00(c),N/A  (5),06/2023,0.0,,,0
93,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",One stop,,,,,,,
94,"Chemicals, Plastics and Rubber","Flexan, LLC  *",One stop,L + 5.75(c),7.08,02/2020,2333.0,2316.0,0.2,2333
95,"Chemicals, Plastics and Rubber","Flexan, LLC",One stop,P + 4.50(e),8.75,02/2020,2.0,1.0,0.0,2
96,Diversified/Conglomerate Manufacturing,Diversified/Conglomerate Manufacturing,One stop,,,,,,,
97,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  *^#",One stop,L + 5.75(c),7.05,09/2020,31371.0,31164.0,3.3,31371
98,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  #",One stop,L + 5.75(c),7.05,09/2020,4771.0,4747.0,0.5,4771
99,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",One stop,L + 5.75(a),6.99,09/2020,324.0,313.0,0.0,324
100,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.  *^",One stop,L + 6.50(a),7.74,04/2020,8140.0,8098.0,0.7,7326
101,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",One stop,L + 6.50(a),7.74,04/2020,251.0,248.0,0.0,198
102,Diversified/Conglomerate Manufacturing,Onicon Incorporated  *^#,One stop,L + 6.00(c),7.33,04/2020,12878.0,12782.0,1.3,12878
103,Diversified/Conglomerate Manufacturing,Onicon Incorporated  (4),One stop,L + 6.00,N/A  (5),04/2020,0.0,,0.0,0
104,Diversified/Conglomerate Manufacturing,"PetroChoice Holdings, Inc.  ^",Senior loan,L + 5.00(b),6.28,08/2022,1750.0,1709.0,0.2,1750
105,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  *^",One stop,L + 7.50(d),8.96,06/2020,18797.0,18527.0,2.0,18797
106,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  (4)",One stop,L + 7.50,N/A  (5),06/2020,0.0,,,0
107,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  *^#",Senior loan,L + 5.00(a),6.24,07/2022,17049.0,16812.0,1.8,16879
108,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  (4)",Senior loan,L + 5.00,N/A  (5),07/2022,0.0,,,0
109,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  (4)",Senior loan,L + 5.00,N/A  (5),07/2022,0.0,,,0
110,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.  #",Senior loan,L + 5.00(a)(e),6.27,07/2019,1457.0,1463.0,0.2,1457
111,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",Senior loan,P + 3.75(e),8.00,07/2019,326.0,326.0,0.0,326
112,Diversified/Conglomerate Service,Diversified/Conglomerate Service,Senior loan,,,,,,,
113,Diversified/Conglomerate Service,"Accela, Inc.  #",One stop,L + 6.25(c),7.58,09/2023,5842.0,5754.0,0.6,5783
114,Diversified/Conglomerate Service,"Accela, Inc.",One stop,P + 5.25(e),9.50,09/2023,1.0,0.0,0.0,1
115,Diversified/Conglomerate Service,"Actiance, Inc.  *^",One stop,L + 9.00(a),10.24,10/2019,3962.0,3862.0,0.4,3962
116,Diversified/Conglomerate Service,"Actiance, Inc.",One stop,L + 9.00(a),10.24,10/2019,20.0,20.0,0.0,20
117,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  *^,One stop,L + 6.50(c),7.81,03/2020,13924.0,13823.0,1.4,13924
118,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  (4),One stop,L + 6.50,N/A  (5),03/2020,0.0,,,0
119,Diversified/Conglomerate Service,"Anaqua, Inc.  #",One stop,L + 6.50(c),7.81,07/2022,7018.0,6917.0,0.7,6948
120,Diversified/Conglomerate Service,"Anaqua, Inc.  (4)",One stop,L + 6.50,N/A  (5),07/2022,0.0,,,0
121,Diversified/Conglomerate Service,Bomgar Corporation  ^,One stop,L + 7.50(c),8.83,06/2022,4839.0,4762.0,0.5,4839
122,Diversified/Conglomerate Service,Bomgar Corporation  (4),One stop,L + 7.50,N/A  (5),06/2022,0.0,,,0
123,Diversified/Conglomerate Service,"Clearwater Analytics, LLC  *^",One stop,L + 7.50(a),8.74,09/2022,9594.0,9451.0,1.0,9594
124,Diversified/Conglomerate Service,"Clearwater Analytics, LLC",One stop,L + 7.50(a),8.74,09/2022,9.0,8.0,0.0,9
125,Diversified/Conglomerate Service,Daxko Acquisition Corporation  *^,One stop,L + 6.50(a),7.74,09/2022,8472.0,8366.0,0.9,8472
126,Diversified/Conglomerate Service,Daxko Acquisition Corporation,One stop,L + 6.50,N/A  (5),09/2022,0.0,0.0,0.0,0
127,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(c),7.55,06/2022,11114.0,10918.0,1.1,11114
128,Diversified/Conglomerate Service,"EGD Security Systems, LLC  ^",One stop,L + 6.25(a),7.49,06/2022,98.0,97.0,0.0,98
129,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(a)(c),7.55,06/2022,35.0,34.0,0.0,35
130,Diversified/Conglomerate Service,"EGD Security Systems, LLC  (4)",One stop,L + 6.25,N/A  (5),06/2022,0.0,,,0
131,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  *",One stop,L + 6.75(c),8.08,05/2020,20719.0,20439.0,2.1,20719
132,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  (4)",One stop,L + 6.75,N/A  (5),05/2020,0.0,,,0
133,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,3098.0,3055.0,0.3,3098
134,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,2597.0,2470.0,0.3,2597
135,Diversified/Conglomerate Service,"Host Analytics, Inc.  (4)",One stop,No Value,N/A  (5),08/2021,0.0,,,0
136,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
137,Diversified/Conglomerate Service - (continued),"III US Holdings, LLC  (4)",One stop,L + 6.50,N/A  (5),09/2022,0.0,,,0
138,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *^",One stop,L + 8.25(c),9.57,09/2020,16123.0,16020.0,1.7,16123
139,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(c),9.57,09/2020,7914.0,7806.0,0.8,7914
140,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(c),9.57,09/2020,5396.0,5329.0,0.6,5396
141,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(c),9.57,09/2020,2484.0,2462.0,0.3,2484
142,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(c),9.57,09/2020,924.0,917.0,0.1,924
143,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *",One stop,L + 8.25(c),9.57,09/2020,719.0,712.0,0.1,719
144,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#,One stop,L + 6.25(c),7.56,04/2023,17645.0,17311.0,1.8,17645
145,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.,One stop,L + 6.25(c),7.57,04/2023,27.0,25.0,0.0,27
146,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  (4),One stop,L + 6.25,N/A  (5),04/2023,0.0,,,0
147,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.  #,One stop,L + 6.00(b),7.26,08/2023,9824.0,9680.0,1.0,9726
148,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.,One stop,L + 6.00(c),7.33,08/2023,10.0,9.0,0.0,9
149,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  #",Senior loan,L + 4.50(c),5.83,04/2023,1755.0,1740.0,0.2,1779
150,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  (4)",Senior loan,L + 4.75,N/A  (5),04/2023,0.0,,,0
151,Diversified/Conglomerate Service - (continued),"PT Intermediate Holdings III, LLC",One stop,L + 6.50(a),7.74,06/2022,22028.0,21594.0,2.3,22028
152,Diversified/Conglomerate Service - (continued),"PT Intermediate Holdings III, LLC  *",One stop,L + 6.50(a),7.74,06/2022,2177.0,2157.0,0.2,2177
153,Diversified/Conglomerate Service - (continued),"PT Intermediate Holdings III, LLC",One stop,L + 6.50(a)(e),7.90,06/2022,200.0,197.0,0.0,200
154,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  #",One stop,L + 5.50(a),6.74,05/2023,20297.0,19967.0,2.1,20297
155,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  (4)",One stop,L + 5.50,N/A  (5),05/2023,0.0,,,0
156,Diversified/Conglomerate Service - (continued),"Saldon Holdings, Inc.  *",Senior loan,L + 4.50(a)(b),5.77,09/2022,803.0,793.0,0.1,793
157,Diversified/Conglomerate Service - (continued),"Secure-24, LLC  *^",One stop,L + 5.00(c),6.33,08/2019,21653.0,21479.0,2.3,21653
158,Diversified/Conglomerate Service - (continued),"Secure-24, LLC  (4)",One stop,L + 5.00,N/A  (5),08/2019,0.0,,,0
159,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  ^",Senior loan,L + 5.38(a),6.62,07/2021,883.0,873.0,0.1,898
160,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  ^",Senior loan,L + 5.00(a),6.24,07/2021,786.0,778.0,0.1,789
161,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  ^",Senior loan,L + 5.38(a),6.62,07/2021,601.0,594.0,0.1,611
162,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  ^",Senior loan,L + 4.88(a),6.12,07/2021,194.0,192.0,0.0,194
163,Diversified/Conglomerate Service - (continued),"Switchfly, Inc.",One stop,L + 10.00(c),9.80 cash/1.50 PIK,04/2020,2398.0,2296.0,0.3,2398
164,Diversified/Conglomerate Service - (continued),"Switchfly, Inc.",One stop,L + 10.00,N/A  (5),04/2020,0.0,0.0,0.0,0
165,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  #",One stop,L + 5.50(c),6.81,07/2022,4192.0,4152.0,0.4,4150
166,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  (4)",One stop,L + 5.50,N/A  (5),07/2022,0.0,,,0
167,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  *^#",One stop,L + 6.00(c),7.31,10/2021,12096.0,11987.0,1.3,12096
168,Diversified/Conglomerate Service - (continued),"Trintech, Inc.",One stop,L + 6.00,N/A  (5),10/2021,0.0,0.0,0.0,0
169,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",One stop,L + 8.50(c),9.80,10/2019,17982.0,17804.0,1.9,17982
170,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.  (4)",One stop,L + 8.50,N/A  (5),10/2019,0.0,,,0
171,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC  ^,One stop,L + 6.00(a),7.24,11/2021,12239.0,12018.0,1.3,12239
172,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC  (4),One stop,L + 6.00,N/A  (5),11/2021,0.0,,,0
173,Diversified/Conglomerate Service - (continued),Verisys Corporation  *,One stop,L + 6.75(c),8.08,01/2023,3926.0,3873.0,0.4,3926
174,Diversified/Conglomerate Service - (continued),Verisys Corporation  (4),One stop,L + 6.75,N/A  (5),01/2023,0.0,,,0
175,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC  ^",One stop,L + 10.50(c),4.80 cash/7.00 PIK,06/2021,5343.0,5315.0,0.6,5343
176,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",One stop,L + 10.50(c),4.80 cash/7.00 PIK,06/2021,50.0,50.0,0.0,50
177,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,L + 9.25(a),9.74 cash/0.75 PIK,08/2021,4874.0,4803.0,0.5,4874
178,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,L + 9.25(a),9.74 cash/0.75 PIK,08/2021,20.0,20.0,0.0,20
179,Ecological,Ecological,One stop,,,,,,,
180,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.00(a),7.24,09/2022,15345.0,14994.0,1.6,15345
181,Ecological,"Pace Analytical Services, LLC  ^",One stop,L + 6.00(a),7.24,09/2022,1427.0,1406.0,0.2,1427
182,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.00(a),7.24,09/2022,349.0,344.0,0.0,349
183,Ecological - (continued),Ecological - (continued),One stop,,,,,,,
184,Ecological - (continued),"Pace Analytical Services, LLC",One stop,L + 6.00(a),7.24,09/2022,25.0,24.0,0.0,25
185,Ecological - (continued),"Pace Analytical Services, LLC  (4)",One stop,L + 6.00,N/A  (5),09/2022,0.0,,,0
186,Ecological - (continued),WRE Holding Corp.  #,Senior loan,L + 4.75(a),5.99,01/2023,1019.0,1008.0,0.1,1019
187,Ecological - (continued),WRE Holding Corp.,Senior loan,L + 4.75(a)(c),6.00,01/2023,7.0,7.0,0.0,7
188,Ecological - (continued),WRE Holding Corp.,Senior loan,L + 4.75,N/A  (5),01/2023,0.0,0.0,0.0,0
189,Ecological - (continued),WRE Holding Corp.  (4),Senior loan,L + 4.75,N/A  (5),01/2023,0.0,,,0
190,Electronics,Electronics,Senior loan,,,,,,,
191,Electronics,"Appriss Holdings, Inc.  *^",Senior loan,L + 5.25(c),6.58,11/2020,15295.0,15157.0,1.6,15295
192,Electronics,"Appriss Holdings, Inc.",Senior loan,L + 5.25(b),6.53,11/2020,1892.0,1869.0,0.2,1892
193,Electronics,"Compusearch Software Holdings, Inc.  ^",Senior loan,L + 4.25(c),5.58,05/2021,1735.0,1733.0,0.2,1735
194,Electronics,Diligent Corporation  #,One stop,L + 6.25(c),7.58,04/2022,4928.0,4860.0,0.5,4928
195,Electronics,Diligent Corporation  *,One stop,L + 6.25(c),7.58,04/2022,4839.0,4735.0,0.5,4839
196,Electronics,Diligent Corporation  *^,One stop,L + 6.25(c),7.58,04/2022,2648.0,2609.0,0.3,2648
197,Electronics,Diligent Corporation  (4),One stop,L + 6.25,N/A  (5),04/2022,0.0,,,0
198,Electronics,"Gamma Technologies, LLC  ^",One stop,L + 4.75(a),5.99,06/2021,7555.0,7508.0,0.8,7555
199,Electronics,"Gamma Technologies, LLC  (4)",One stop,L + 5.00,N/A  (5),06/2021,0.0,,,0
200,Electronics,"LD Intermediate Holdings, Inc.  *^",Senior loan,L + 5.88(c),7.19,12/2022,2540.0,2362.0,0.2,2390
201,Electronics,Park Place Technologies LLC  *^,Senior loan,L + 5.00(c),6.33,06/2022,15751.0,15587.0,1.6,15594
202,Electronics,Park Place Technologies LLC  (4),One stop,L + 5.00,N/A  (5),06/2022,0.0,,,0
203,Electronics,"Sloan Company, Inc., The  #",One stop,L + 7.25(c),8.58,04/2020,7437.0,7364.0,0.7,7065
204,Electronics,"Sloan Company, Inc., The",One stop,L + 7.25(c),8.57,04/2020,33.0,32.0,0.0,30
205,Electronics,Sovos Compliance  *^,One stop,L + 6.00(a),7.24,03/2022,9328.0,9186.0,1.0,9235
206,Electronics,Sovos Compliance  (4),One stop,L + 6.00,N/A  (5),03/2022,0.0,,,0
207,Electronics,"Sovos Compliance Formerly Taxware, LLC  ^",One stop,L + 6.00(a),7.24,03/2022,1569.0,1546.0,0.2,1553
208,Electronics,"Sovos Compliance Formerly Taxware, LLC",One stop,L + 6.00,N/A  (5),03/2022,0.0,0.0,0.0,0
209,Electronics,"Watchfire Enterprises, Inc.",Second Lien,L + 8.00(c),9.33,10/2021,9434.0,9306.0,1.0,9434
210,Grocery,Grocery,Second Lien,,,,,,,
