,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
76,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company  ^,One stop,L + 8.50(a),10.39,08/2019,3725.0,3714.0,0.4,3725.0
77,"Beverage, Food and Tobacco - (continued)",Uinta Brewing Company,One stop,L + 8.50(a),10.39,08/2019,693.0,690.0,0.1,693.0
78,Broadcasting and Entertainment,Broadcasting and Entertainment,One stop,,,,,,,
79,Broadcasting and Entertainment,"TouchTunes Interactive Networks, Inc.  ^",Senior loan,L + 4.75(a),6.63,05/2021,1455.0,1451.0,0.2,1468.0
80,Buildings and Real Estate,Buildings and Real Estate,Senior loan,,,,,,,
81,Buildings and Real Estate,"Brooks Equipment Company, LLC  *^",One stop,L + 5.00(c),6.99,08/2020,21470.0,21343.0,2.2,21470.0
82,Buildings and Real Estate,"Brooks Equipment Company, LLC  *",One stop,L + 5.00(c),6.97,08/2020,5005.0,4979.0,0.5,5005.0
83,Buildings and Real Estate,"Brooks Equipment Company, LLC  (5)",One stop,L + 5.00,N/A  (6),08/2020,0.0,,0.0,0.0
84,Buildings and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 4.50(b),6.46,03/2024,500.0,497.0,0.1,497.0
85,Buildings and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 4.50(c),6.27,03/2024,153.0,151.0,0.0,152.0
86,Buildings and Real Estate,"Jensen Hughes, Inc.",Senior loan,L + 4.50,N/A  (6),03/2024,0.0,0.0,0.0,0.0
87,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 6.25(c),8.56,06/2023,23803.0,23248.0,2.5,23803.0
88,Buildings and Real Estate,MRI Software LLC  *^,One stop,L + 6.25(c),8.56,06/2023,13814.0,13688.0,1.4,13814.0
89,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 6.25(c),8.56,06/2023,359.0,356.0,0.1,359.0
90,Buildings and Real Estate,MRI Software LLC  #,One stop,L + 6.25(c),8.56,06/2023,195.0,193.0,0.0,195.0
91,Buildings and Real Estate,MRI Software LLC  ^,One stop,L + 6.25(c),8.36,06/2023,166.0,164.0,0.0,166.0
92,Buildings and Real Estate,MRI Software LLC,One stop,L + 6.25(c),8.28,06/2023,25.0,22.0,0.0,25.0
93,Buildings and Real Estate,MRI Software LLC  (5),One stop,L + 6.00,N/A  (6),06/2023,0.0,,0.0,0.0
94,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",One stop,,,,,,,
95,"Chemicals, Plastics and Rubber","Flexan, LLC  *",One stop,L + 5.75(c),8.06,02/2020,2322.0,2308.0,0.2,2322.0
96,"Chemicals, Plastics and Rubber","Flexan, LLC",One stop,P + 4.50(e),9.25,02/2020,17.0,17.0,0.0,17.0
97,Diversified/Conglomerate Manufacturing,Diversified/Conglomerate Manufacturing,One stop,,,,,,,
98,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  *^#",One stop,L + 5.75(c),7.44,09/2020,31950.0,31779.0,3.3,31950.0
99,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  #",One stop,L + 5.75(c),7.44,09/2020,4746.0,4727.0,0.5,4746.0
100,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",One stop,L + 5.75(c)(e),7.82,09/2020,1187.0,1178.0,0.1,1187.0
101,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.  *^",One stop,L + 6.50(a),8.39,04/2020,8106.0,8073.0,0.7,6891.0
102,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.",One stop,L + 6.50(a),8.39,04/2020,251.0,248.0,0.0,204.0
103,Diversified/Conglomerate Manufacturing,Onicon Incorporated  *^,One stop,L + 6.00(c),8.30,04/2020,12556.0,12481.0,1.3,12556.0
104,Diversified/Conglomerate Manufacturing,Onicon Incorporated  (5),One stop,L + 6.00,N/A  (6),04/2020,0.0,,0.0,0.0
105,Diversified/Conglomerate Manufacturing,"PetroChoice Holdings, Inc.  ^",Senior loan,L + 5.00(b),6.79,08/2022,1741.0,1704.0,0.2,1741.0
106,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  *^",One stop,L + 7.50(c),9.27,06/2020,18797.0,18584.0,2.0,18797.0
107,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  (5)",One stop,L + 7.50,N/A  (6),06/2020,0.0,,0.0,0.0
108,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  *^#",Senior loan,L + 5.00(a),6.66,07/2022,16965.0,16752.0,1.8,16965.0
109,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.",Senior loan,L + 5.00(a)(c),6.81,07/2022,173.0,171.0,0.0,173.0
110,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.",Senior loan,L + 5.00(a),6.86,07/2022,5.0,1.0,0.0,5.0
111,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.  #",Senior loan,L + 5.00(a)(e),6.89,07/2019,1427.0,1431.0,0.2,1427.0
112,Diversified/Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",Senior loan,P + 3.75(e),8.50,07/2019,387.0,386.0,0.0,387.0
113,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC  #",One stop,L + 6.50(a),8.24,03/2025,9204.0,9067.0,0.9,9112.0
114,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC",One stop,L + 6.50(a),8.28,03/2024,40.0,39.0,0.0,39.0
115,Diversified/Conglomerate Manufacturing,"Togetherwork Holdings, LLC  (5)",One stop,L + 6.50,N/A  (6),03/2025,0.0,,0.0,
116,Diversified/Conglomerate Service,Diversified/Conglomerate Service,One stop,,,,,,,
117,Diversified/Conglomerate Service,"Accela, Inc.  #",One stop,L + 6.25(c),8.56,09/2023,5812.0,5732.0,0.6,5812.0
118,Diversified/Conglomerate Service,"Accela, Inc.  (5)",One stop,L + 6.25,N/A  (6),09/2023,0.0,,0.0,0.0
119,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  *^,One stop,L + 6.50(c),8.27,03/2020,13880.0,13800.0,1.4,13880.0
120,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  (5),One stop,L + 6.50,N/A  (6),03/2020,0.0,,0.0,0.0
121,Diversified/Conglomerate Service,"Anaqua, Inc.  *^",One stop,L + 6.50(c),8.24,07/2022,6984.0,6892.0,0.7,6984.0
122,Diversified/Conglomerate Service,"Anaqua, Inc.  (5)",One stop,L + 6.50,N/A  (6),07/2022,0.0,,0.0,0.0
123,Diversified/Conglomerate Service,Apttus Corporation,One stop,L + 7.85,10.06,01/2023,5627.0,5387.0,0.5,5405.0
124,Diversified/Conglomerate Service,"Bazaarvoice, Inc.  #",One stop,L + 8.00(c),9.77,02/2024,9003.0,8828.0,0.9,8823.0
125,Diversified/Conglomerate Service,"Bazaarvoice, Inc.  (5)",One stop,L + 8.00,N/A  (6),02/2024,0.0,,0.0,
126,Diversified/Conglomerate Service,Bomgar Corporation  ^,One stop,L + 7.50(a),9.39,06/2022,4814.0,4746.0,0.5,4814.0
127,Diversified/Conglomerate Service,Bomgar Corporation  *,One stop,L + 7.00(a),8.89,06/2022,2425.0,2402.0,0.2,2425.0
128,Diversified/Conglomerate Service,Bomgar Corporation  (5),One stop,L + 7.50,N/A  (6),06/2022,0.0,,0.0,0.0
129,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50(a),9.67 cash/1.50 PIK,03/2023,1495.0,1462.0,0.1,1480.0
130,Diversified/Conglomerate Service,Browz LLC,One stop,L + 9.50,N/A  (6),03/2023,0.0,0.0,0.0,0.0
131,Diversified/Conglomerate Service,"Clearwater Analytics, LLC  *^",One stop,L + 5.00(a),6.88,09/2022,8963.0,8723.0,0.9,8963.0
132,Diversified/Conglomerate Service,"Clearwater Analytics, LLC",One stop,L + 5.00(a),6.87,09/2022,18.0,15.0,0.0,18.0
133,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,L + 7.50(c),9.59,03/2024,7068.0,6911.0,0.7,6998.0
134,Diversified/Conglomerate Service,"Confluence Technologies, Inc.",One stop,L + 7.50(c),9.59,03/2024,21.0,20.0,0.0,20.0
135,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50(b),10.50,02/2024,2401.0,2343.0,0.2,2371.0
136,Diversified/Conglomerate Service,"Connexin Software, Inc.",One stop,L + 8.50,N/A  (6),02/2024,0.0,0.0,0.0,0.0
137,Diversified/Conglomerate Service,"Datto, Inc.",One stop,L + 8.00(a),9.72,12/2022,11156.0,10947.0,1.1,11156.0
138,Diversified/Conglomerate Service,"Datto, Inc.  (5)",One stop,L + 8.00,N/A  (6),12/2022,0.0,,0.0,0.0
139,Diversified/Conglomerate Service,Daxko Acquisition Corporation  *^,One stop,L + 6.50(a),8.39,09/2022,11304.0,11167.0,1.2,11190.0
140,Diversified/Conglomerate Service,Daxko Acquisition Corporation,One stop,P + 5.50(e),10.25,09/2022,5.0,5.0,0.0,5.0
141,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(c),8.34,06/2022,11114.0,10939.0,1.2,11114.0
142,Diversified/Conglomerate Service,"EGD Security Systems, LLC  ^",One stop,L + 6.25(c),8.23,06/2022,98.0,97.0,0.0,98.0
143,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(d),8.25,06/2022,52.0,52.0,0.0,52.0
144,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25(c),8.32,06/2022,30.0,29.0,0.0,30.0
145,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  *",One stop,L + 6.75(c),9.06,05/2020,23509.0,23265.0,2.4,23509.0
146,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  (5)",One stop,L + 6.75,N/A  (6),05/2020,0.0,,0.0,0.0
147,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,3134.0,3089.0,0.3,3134.0
148,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,2626.0,2510.0,0.3,2626.0
149,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
150,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,734.0,723.0,0.1,734.0
151,Diversified/Conglomerate Service - (continued),"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,441.0,434.0,0.0,441.0
152,Diversified/Conglomerate Service - (continued),"III US Holdings, LLC",One stop,L + 6.50,N/A  (6),09/2022,0.0,0.0,0.0,0.0
153,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  #",Senior loan,L + 4.50(c),6.24,10/2023,13111.0,12959.0,1.4,13111.0
154,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),10/2023,0.0,,0.0,0.0
155,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *^",One stop,L + 8.25(a),9.91,09/2020,16123.0,16037.0,1.7,16123.0
156,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),9.91,09/2020,7914.0,7824.0,0.8,7914.0
157,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),9.91,09/2020,5396.0,5340.0,0.6,5396.0
158,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),9.91,09/2020,2484.0,2466.0,0.3,2484.0
159,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 8.25(a),9.91,09/2020,924.0,918.0,0.1,924.0
160,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  *",One stop,L + 8.25(a),9.91,09/2020,719.0,713.0,0.1,719.0
161,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.",One stop,L + 8.00(c),9.82,11/2022,4550.0,4466.0,0.5,4550.0
162,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.  (5)",One stop,L + 8.00,N/A  (6),11/2022,0.0,,0.0,0.0
163,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#,One stop,L + 6.25(c),8.56,04/2023,17556.0,17253.0,1.8,17556.0
164,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  (5),One stop,L + 6.25,N/A  (6),04/2023,0.0,,0.0,0.0
165,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  (5),One stop,L + 6.25,N/A  (6),04/2023,0.0,,0.0,0.0
166,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.  #,One stop,L + 6.00(c),8.31,08/2023,9775.0,9644.0,1.0,9775.0
167,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.,One stop,L + 6.00(c),8.23,08/2023,61.0,60.0,0.0,61.0
168,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  #,One stop,L + 5.50(c),7.48,12/2023,3876.0,3840.0,0.4,3876.0
169,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  (5),One stop,L + 5.50,N/A  (6),12/2023,0.0,,0.0,0.0
170,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  #",Senior loan,L + 4.50(a),6.38,04/2023,1746.0,1733.0,0.2,1770.0
171,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  (5)",Senior loan,L + 4.75,N/A  (6),04/2023,0.0,,0.0,0.0
172,Diversified/Conglomerate Service - (continued),"Nextech Systems, LLC  #",One stop,L + 6.00(a),7.89,03/2024,10409.0,10371.0,1.1,10370.0
173,Diversified/Conglomerate Service - (continued),"Nextech Systems, LLC",One stop,L + 6.00,N/A  (6),03/2024,0.0,0.0,0.0,0.0
174,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  #",One stop,L + 6.00(c),8.11,11/2023,5779.0,5711.0,0.6,5779.0
175,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.",One stop,P + 5.00(e),9.75,11/2023,91.0,90.0,0.0,91.0
176,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,0.0
177,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 6.00(a),7.89,01/2024,10927.0,10688.0,1.1,10817.0
178,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 6.00(a),7.89,01/2024,220.0,217.0,0.0,218.0
179,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  (5)",One stop,L + 6.00,N/A  (6),01/2024,0.0,,0.0,
180,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  (5)",One stop,L + 6.00,N/A  (6),01/2024,0.0,,0.0,
181,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  *^#",One stop,L + 5.50(a),7.39,05/2023,20195.0,19895.0,2.1,20195.0
182,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  (5)",One stop,L + 5.50,N/A  (6),05/2023,0.0,,0.0,0.0
183,Diversified/Conglomerate Service - (continued),"Saldon Holdings, Inc.  *",Senior loan,L + 4.50(c),6.48,09/2022,775.0,767.0,0.1,775.0
184,Diversified/Conglomerate Service - (continued),"Secure-24, LLC  *^",One stop,L + 5.00(b),6.90,08/2019,21544.0,21417.0,2.2,21544.0
185,Diversified/Conglomerate Service - (continued),"Secure-24, LLC  (5)",One stop,L + 5.00,N/A  (6),08/2019,0.0,,0.0,0.0
186,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  #",Senior loan,L + 5.38(a),7.27,07/2021,879.0,870.0,0.1,892.0
187,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  #",Senior loan,L + 5.00(a),6.89,07/2021,782.0,775.0,0.1,785.0
188,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  #",Senior loan,L + 5.38(a),7.27,07/2021,598.0,592.0,0.1,607.0
189,Diversified/Conglomerate Service - (continued),"Severin Acquisition, LLC  #",Senior loan,L + 4.88(a),6.77,07/2021,193.0,191.0,0.0,193.0
190,Diversified/Conglomerate Service - (continued),"Switchfly, Inc.",One stop,L + 10.00(c),10.22 cash/1.50 PIK,04/2020,2416.0,2334.0,0.3,2416.0
191,Diversified/Conglomerate Service - (continued),"Switchfly, Inc.",One stop,L + 10.00,N/A  (6),04/2020,0.0,0.0,0.0,0.0
192,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  #",One stop,L + 5.50(c),7.19,07/2022,4181.0,4145.0,0.4,4181.0
193,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  (5)",One stop,L + 5.50,N/A  (6),07/2022,0.0,,0.0,0.0
194,Diversified/Conglomerate Service - (continued),"Transaction Data Systems, Inc.  ^",Senior loan,L + 5.25(c),7.56,06/2021,3567.0,3550.0,0.4,3567.0
195,Diversified/Conglomerate Service - (continued),"Transaction Data Systems, Inc.  *",Senior loan,L + 5.25(c),7.56,06/2021,738.0,729.0,0.1,738.0
196,Diversified/Conglomerate Service - (continued),"Transaction Data Systems, Inc.",Senior loan,L + 4.50(c),6.81,06/2020,5.0,5.0,0.0,4.0
197,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  ^#",One stop,L + 6.50(c),8.28,12/2023,10930.0,10799.0,1.1,10930.0
198,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  ^",One stop,L + 6.50(c),8.28,12/2023,3429.0,3388.0,0.4,3429.0
