,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
22,Automobiles,"Quick Quack Car Wash Holdings, LLC*+One stop",One stop,L + 6.50(c),7.50,10/2024,2051,,,2093,,,0.1,,2051,,,
23,Automobiles,"Quick Quack Car Wash Holdings, LLC*+One stop",One stop,L + 6.50(c),7.50,10/2024,1371,,,1399,,,0.1,,1371,,,
24,Automobiles,"Quick Quack Car Wash Holdings, LLC*+One stop",One stop,L + 6.50(c),7.50,10/2024,1117,,,1156,,,0.1,,1117,,,
25,Automobiles,"Quick Quack Car Wash Holdings, LLC+One stop",One stop,L + 6.50(c),7.50,10/2024,30,,,30,,,0,,30,,,
26,Automobiles,"TWAS Holdings, LLC+One stop",One stop,L + 6.75(c),7.75,12/2026,31033,,,30661,,,1.2,,31033,,,
27,Automobiles,"TWAS Holdings, LLC+One stop",One stop,L + 6.75(c),7.75,12/2026,383,,,296,,,0,,383,,,
28,Automobiles,"TWAS Holdings, LLC+(5)",One stop,L + 6.75,N/A(6),12/2026,0,,,(4),,,0,,0,,,
29,Beverages,"Abita Brewing Co., L.L.C.+One stop",One stop,L + 7.25(c),8.25,04/2024,,6913,,,,6905,,,0.3,,,6774
30,Beverages,"Abita Brewing Co., L.L.C.+Second lien",One stop,L + 8.00(c),9.00,04/2024,3247,,,3234,,,0.1,,2435,,,
31,Beverages,"Abita Brewing Co., L.L.C.+One stop",One stop,L + 7.25,N/A(6),04/2024,0,,,0,,,0,,0,,,
32,Beverages,"Fintech Midco, LLC*#",One stop,L + 5.00(c),6.00,08/2024,24287,,,24588,,,1.0,,24287,,,
33,Beverages,"Fintech Midco, LLC#+One stop",One stop,L + 5.00(c),6.00,08/2024,1124,,,1158,,,0,,1124,,,
34,Beverages,"Fintech Midco, LLC+(5)",One stop,L + 5.00,N/A(6),08/2024,0,,,(1),,,0,,0,,,
35,Biotechnology,"BIO18 Borrower, LLC#",One stop,L + 4.75(a)(c),5.75,11/2024,11019,,,11052,,,0.4,,11019,,,
36,Biotechnology,"BIO18 Borrower, LLC*#+One stop",One stop,L + 4.75(a),5.75,11/2024,3943,,,3913,,,0.2,,3943,,,
37,Biotechnology,"BIO18 Borrower, LLC+One stop",One stop,L + 4.75(a),5.75,11/2024,210,,,210,,,0,,210,,,
38,Biotechnology,"BIO18 Borrower, LLC+One stop",One stop,L + 4.75,N/A(6),11/2024,0,,,0,,,0,,0,,,
39,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c),5.50,03/2024,4170,,,4171,,,0.2,,4170,,,
40,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c)(f),5.50,03/2024,1249,,,1277,,,0.1,,1249,,,
41,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(d)(f),5.50,03/2024,909,,,921,,,0,,909,,,
42,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c)(f),5.50,03/2024,436,,,448,,,0,,436,,,
43,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c)(f),5.50,03/2024,278,,,281,,,0,,278,,,
44,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c)(f),5.51,03/2024,217,,,217,,,0,,217,,,
45,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c)(f),5.50,03/2024,116,,,116,,,0,,116,,,
46,Chemicals,Inhance Technologies Holdings LLC#+One stop,One stop,L + 6.00(c),7.00,07/2024,12637,,,12742,,,0.5,,12406,,,
47,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,L + 6.00(c),7.00,07/2024,1920,,,1910,,,0.1,,1885,,,
48,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,L + 6.00(c),7.00,07/2024,80,,,80,,,0,,76,,,
49,Commercial Services & Supplies,"Bazaarvoice, Inc.*#+~^",One stop,L + 5.75(a),6.75,02/2024,47885,,,48410,,,1.9,,47885,,,
50,Commercial Services & Supplies,"Bazaarvoice, Inc.+One stop",One stop,L + 5.75(c),6.75,02/2024,21041,,,20850,,,0.9,,21041,,,
51,Commercial Services & Supplies,"Bazaarvoice, Inc.+(5)",One stop,L + 5.75,N/A(6),02/2024,0,,,(3),,,0,,0,,,
52,Commercial Services & Supplies,"EGD Security Systems, LLC*#+^",One stop,L + 5.65(c),6.65,06/2023,30092,,,30385,,,1.2,,30092,,,
53,Commercial Services & Supplies,"EGD Security Systems, LLC*+One stop",One stop,L + 5.65(c),6.65,06/2023,1258,,,1257,,,0.1,,1258,,,
54,Commercial Services & Supplies,"EGD Security Systems, LLC+One stop",One stop,L + 5.65(c),6.65,06/2023,843,,,837,,,0,,843,,,
55,Commercial Services & Supplies,"EGD Security Systems, LLC+One stop",One stop,L + 5.65(c),6.65,06/2023,767,,,760,,,0,,767,,,
56,Commercial Services & Supplies,"EGD Security Systems, LLC#+One stop",One stop,L + 5.65(c),6.65,06/2023,644,,,660,,,0,,644,,,
57,Commercial Services & Supplies,"EGD Security Systems, LLC#+One stop",One stop,L + 5.65(c),6.65,06/2023,575,,,572,,,0,,575,,,
58,Commercial Services & Supplies,"EGD Security Systems, LLC+One stop",One stop,L + 5.65(c),6.65,06/2023,140,,,139,,,0,,140,,,
59,Commercial Services & Supplies,"EGD Security Systems, LLC+(5)",One stop,L + 5.65,N/A(6),06/2023,0,,,(18),,,0,,0,,,
60,Commercial Services & Supplies - (continued),Hydraulic Authority III Limited+~(8)(9)(10),One stop,L + 6.00(i),7.00,11/2025,,11331,,,,11518,,,0.5,,,11904
61,Commercial Services & Supplies - (continued),Hydraulic Authority III Limited+(8)(9)(10),One stop,No Value,11.00 PIK,11/2028,221,,,224,,,0,,241,,,
62,Commercial Services & Supplies - (continued),Hydraulic Authority III Limited+(5)(8)(9)(10),One stop,L + 6.00,N/A(6),11/2025,0,,,0,,,0,,(6),,,
63,Commercial Services & Supplies - (continued),"PT Intermediate Holdings III, LLC+~^",One stop,L + 5.50(c),6.50,10/2025,29625,,,29276,,,1.2,,28440,,,
64,Commercial Services & Supplies - (continued),"Radwell International, LLC+Senior loan",One stop,L + 4.75(c),5.75,12/2026,2100,,,2059,,,0.1,,2058,,,
65,Commercial Services & Supplies - (continued),"Radwell International, LLC+Senior loan",One stop,L + 4.75(c),5.75,12/2026,239,,,234,,,0,,229,,,
66,Commercial Services & Supplies - (continued),"Radwell International, LLC+Senior loan",One stop,L + 4.75(c),5.75,12/2026,8,,,8,,,0,,8,,,
67,Commercial Services & Supplies - (continued),WRE Holding Corp.*#,Senior loan,L + 5.25(b)(c),6.25,01/2023,2264,,,2293,,,0.1,,2264,,,
68,Commercial Services & Supplies - (continued),WRE Holding Corp.+^,Senior loan,L + 5.25(b)(c),6.25,01/2023,934,,,957,,,0,,934,,,
69,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.25(b)(c),6.25,01/2023,686,,,686,,,0,,686,,,
70,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.25(b)(c),6.25,01/2023,406,,,406,,,0,,406,,,
71,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.25(b)(c),6.25,01/2023,23,,,23,,,0,,23,,,
72,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.25(c),6.25,01/2023,16,,,17,,,0,,16,,,
73,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.25,N/A(6),01/2023,0,,,7,,,0,,0,,,
74,Construction & Engineering,"Reladyne, Inc.*#+^",Senior loan,L + 5.00(c),6.00,07/2022,,32693,,,,32852,,,1.3,,,32693
75,Construction & Engineering,"Reladyne, Inc.+~",Senior loan,L + 5.00(c),6.00,07/2022,3465,,,3507,,,0.1,,3465,,,
76,Construction & Engineering,"Reladyne, Inc.+Senior loan",Senior loan,L + 5.00(c),6.00,07/2022,3386,,,3359,,,0.1,,3386,,,
77,Construction & Engineering,"Reladyne, Inc.+Senior loan",Senior loan,L + 5.00(c),6.00,07/2022,2743,,,2776,,,0.1,,2743,,,
78,Construction & Engineering,"Reladyne, Inc.*#+Senior loan",Senior loan,L + 5.00(c),6.00,07/2022,1875,,,1898,,,0.1,,1875,,,
79,Construction & Engineering,"Reladyne, Inc.#+~",Senior loan,L + 5.00(c),6.00,07/2022,1617,,,1636,,,0.1,,1617,,,
80,Construction & Engineering,"Reladyne, Inc.#+Senior loan",Senior loan,L + 5.00(c),6.00,07/2022,1538,,,1568,,,0.1,,1538,,,
81,Construction & Engineering,"Reladyne, Inc.#+~",Senior loan,L + 5.00(c),6.00,07/2022,736,,,746,,,0,,736,,,
82,Containers and Packaging,AmerCareRoyal LLC+Senior loan,Senior loan,L + 5.00(a),6.00,11/2025,818,,,811,,,0,,818,,,
83,Containers and Packaging,AmerCareRoyal LLC+Senior loan,Senior loan,L + 5.00(a),6.00,11/2025,169,,,167,,,0,,169,,,
84,Containers and Packaging,AmerCareRoyal LLC+Senior loan,Senior loan,L + 5.00(a),6.00,11/2025,152,,,150,,,0,,152,,,
85,Containers and Packaging,AmerCareRoyal LLC+(5),Senior loan,L + 5.00,N/A(6),11/2025,0,,,(2),,,0,,0,,,
86,Containers and Packaging,Fortis Solutions Group LLC+Senior loan,Senior loan,L + 5.00(a),6.00,12/2023,2418,,,2375,,,0.1,,2370,,,
87,Containers and Packaging,Fortis Solutions Group LLC+Senior loan,Senior loan,L + 5.00(a),6.00,12/2023,1578,,,1567,,,0.1,,1546,,,
88,Containers and Packaging,Fortis Solutions Group LLC+Senior loan,Senior loan,L + 5.00(a),6.00,12/2023,628,,,623,,,0,,615,,,
89,Containers and Packaging,Fortis Solutions Group LLC+Senior loan,Senior loan,L + 5.00(a),6.00,12/2023,604,,,600,,,0,,592,,,
90,Containers and Packaging,Fortis Solutions Group LLC+(5),Senior loan,L + 5.00,N/A(6),12/2023,0,,,0,,,0,,(1),,,
91,Containers and Packaging,"Plano Molding Company, LLC+One stop",Senior loan,L + 9.00(c),8.50 cash/1.50 PIK,05/2022,14670,,,14770,,,0.6,,15105,,,
92,Containers and Packaging,"Plano Molding Company, LLC+One stop",Senior loan,L + 9.00(c),8.50 cash/1.50 PIK,05/2022,1187,,,1180,,,0.1,,1223,,,
93,Distributors,"PetroChoice Holdings, Inc.#^",Senior loan,L + 5.00(c),6.00,08/2022,3258,,,3264,,,0.1,,3137,,,
94,Diversified Consumer Services,"Certus Pest, Inc.+One stop",Senior loan,L + 5.25(c),6.25,02/2026,1102,,,1091,,,0.1,,1091,,,
95,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,L + 5.25,N/A(6),02/2026,0,,,0,,,0,,(1),,,
96,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,L + 5.25,N/A(6),02/2026,0,,,(59),,,0,,(61),,,
97,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,L + 5.25,N/A(6),02/2026,0,,,0,,,0,,(61),,,
98,Diversified Consumer Services,"CHHJ Franchising, LLC+Senior loan",One stop,L + 5.00(c),6.00,01/2026,2765,,,2738,,,0.1,,2737,,,
99,Diversified Consumer Services,"CHHJ Franchising, LLC+Senior loan",One stop,P + 4.00(f),7.25,01/2026,5,,,5,,,0,,5,,,
100,Diversified Consumer Services,EWC Growth Partners LLC,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,917,,,902,,,0,,834,,,
101,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,30,,,29,,,0,,27,,,
102,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,18,,,18,,,0,,16,,,
103,Diversified Consumer Services,Excelligence Learning Corporation#+One stop,One stop,L + 7.00(c),3.50 cash/4.50 PIK,04/2023,10584,,,10375,,,0.4,,8996,,,
104,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(c),5.50,03/2025,2535,,,2579,,,0.1,,2535,,,
105,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(c),5.50,03/2025,660,,,658,,,0,,660,,,
106,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(b),5.50,03/2025,20,,,20,,,0,,20,,,
107,Diversified Consumer Services,"Liminex, Inc.~",One stop,L + 7.25(c),8.25,11/2026,25399,,,24945,,,1.0,,25399,,,
108,Diversified Consumer Services,"Liminex, Inc.+(5)",One stop,L + 7.25,N/A(6),11/2026,0,,,(2),,,0,,0,,,
109,Diversified Consumer Services,Litera Bidco LLC+^,One stop,L + 5.75(a),6.75,05/2026,3731,,,3749,,,0.2,,3644,,,
110,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,L + 6.00(a),7.00,05/2026,2965,,,2928,,,0.1,,2928,,,
111,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,L + 5.50(a),6.50,05/2026,699,,,722,,,0,,683,,,
112,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 5.50(a),6.50,05/2026,,699,,,,722,,,0,,,683
113,Diversified Consumer Services - (continued),Litera Bidco LLC+(5),One stop,L + 5.75,N/A(6),05/2025,0,,,0,,,0,,(2),,,
114,Diversified Consumer Services - (continued),"PADI Holdco, Inc.",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2024,21677,,,21828,,,0.8,,18421,,,
115,Diversified Consumer Services - (continued),"PADI Holdco, Inc.+~(8)(9)",One stop,E + 5.75(g),4.25 cash/1.50 PIK,04/2024,20656,,,20884,,,0.7,,17672,,,
116,Diversified Consumer Services - (continued),"PADI Holdco, Inc.~",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2024,806,,,800,,,0,,684,,,
117,Diversified Consumer Services - (continued),"PADI Holdco, Inc.+One stop",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2024,166,,,165,,,0,,141,,,
118,Diversified Consumer Services - (continued),"PADI Holdco, Inc.+One stop",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2023,60,,,60,,,0,,28,,,
119,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+One stop",One stop,L + 5.75(a),6.50,11/2026,3614,,,3563,,,0.1,,3614,,,
120,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+(5)",One stop,L + 5.75,N/A(6),11/2026,0,,,(7),,,0,,0,,,
121,Diversified Financial Services,Sovos Compliance*+^,One stop,L + 4.75(a),5.75,04/2024,19614,,,20081,,,0.8,,19614,,,
122,Diversified Financial Services,Sovos Compliance+Second lien,One stop,No Value,12.00 PIK,04/2025,9497,,,9713,,,0.4,,9497,,,
123,Diversified Financial Services,Sovos Compliance+One stop,One stop,L + 4.75(a),5.75,04/2024,4322,,,4248,,,0.2,,4322,,,
124,Diversified Financial Services,Sovos Compliance+One stop,One stop,L + 4.75(c),5.75,04/2024,2890,,,2832,,,0.1,,2890,,,
125,Diversified Financial Services,Sovos Compliance+One stop,One stop,No Value,12.00 PIK,04/2025,2482,,,2420,,,0.1,,2482,,,
126,Diversified Financial Services,Sovos Compliance+One stop,One stop,L + 4.75(c),5.75,04/2024,2216,,,2197,,,0.1,,2216,,,
127,Diversified Financial Services,Sovos Compliance*#,One stop,L + 4.75(a),5.75,04/2024,1903,,,1949,,,0.1,,1903,,,
128,Diversified Financial Services,Sovos Compliance+Second lien,One stop,No Value,12.00 PIK,04/2025,1298,,,1332,,,0,,1298,,,
129,Diversified Financial Services,Sovos Compliance*#,One stop,L + 4.75(a),5.75,04/2024,768,,,787,,,0,,768,,,
130,Diversified Financial Services,Sovos Compliance+One stop,One stop,L + 4.75(a),5.75,04/2024,85,,,84,,,0,,85,,,
131,Diversified Financial Services,Sovos Compliance+(5),One stop,L + 4.75(a),5.75,04/2024,0,,,(1),,,0,,0,,,
132,Electric Utilities,"Arcos, LLC#^",One stop,L + 5.00(c),6.00,09/2021,,6880,,,,6880,,,0.3,,,6880
133,"Electronic Equipment, Instruments & Components",CST Buyer Company#+One stop,One stop,L + 6.00(d),7.00,10/2025,20528,,,20292,,,0.8,,20528,,,
134,"Electronic Equipment, Instruments & Components",CST Buyer Company+~,One stop,L + 6.00(c),7.00,10/2025,10189,,,10090,,,0.4,,10189,,,
135,"Electronic Equipment, Instruments & Components",CST Buyer Company+One stop,One stop,L + 6.00,N/A(6),10/2025,0,,,0,,,0,,0,,,
136,"Electronic Equipment, Instruments & Components",ES Acquisition LLC,Senior loan,L + 5.00(c),6.00,11/2025,658,,,648,,,0.1,,652,,,
137,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+Senior loan,Senior loan,L + 5.00(c),6.00,11/2025,140,,,138,,,0,,138,,,
138,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+Senior loan,Senior loan,L + 5.00(c),6.00,11/2025,95,,,95,,,0,,94,,,
139,"Electronic Equipment, Instruments & Components",ES Acquisition LLC,Senior loan,L + 5.50(c),6.50,11/2025,89,,,86,,,0,,90,,,
140,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+Senior loan,Senior loan,L + 5.00(c),6.00,11/2025,46,,,46,,,0,,46,,,
141,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+Senior loan,Senior loan,L + 5.00(c)(f),6.42,11/2025,43,,,41,,,0,,41,,,
142,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+Second lien,Senior loan,L + 5.00(c),6.00,11/2025,36,,,35,,,0,,35,,,
143,"Electronic Equipment, Instruments & Components",ES Acquisition LLC+(5),Senior loan,L + 5.00,N/A(6),11/2025,0,,,(1),,,0,,(1),,,
144,"Electronic Equipment, Instruments & Components","Watchfire Enterprises, Inc.",Second lien,L + 8.00(a),9.00,10/2021,9435,,,9418,,,0.4,,9435,,,
145,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,L + 5.50(c),6.50,09/2023,,18514,,,,18679,,,0.8,,,18514
146,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,L + 5.50(c),6.50,09/2023,2688,,,2686,,,0.1,,2688,,,
147,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,L + 5.50(c),6.50,09/2023,2236,,,2295,,,0.1,,2236,,,
148,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,L + 5.50(c),6.50,09/2023,1420,,,1457,,,0.1,,1420,,,
149,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,L + 5.50(c),6.50,09/2023,1254,,,1287,,,0.1,,1254,,,
150,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,L + 5.50(c),6.50,09/2023,180,,,180,,,0,,180,,,
151,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,L + 5.50,N/A(6),09/2023,0,,,0,,,0,,0,,,
152,Food & Staples Retailing,"Captain D's, LLC#+Senior loan",One stop,L + 4.50(b),5.50,12/2023,13688,,,13725,,,0.5,,13688,,,
153,Food & Staples Retailing,"Captain D's, LLC~",Senior loan,L + 4.50(b),5.50,12/2023,2160,,,2129,,,0.1,,2160,,,
154,Food & Staples Retailing,"Captain D's, LLC+Senior loan",Senior loan,L + 4.50,N/A(6),12/2023,0,,,0,,,0,,0,,,
155,Food & Staples Retailing,"Feeders Supply Company, LLC#+One stop",Senior loan,L + 6.00(a),7.00,04/2023,9074,,,9007,,,0.4,,9074,,,
156,Food & Staples Retailing,"Feeders Supply Company, LLC+Subordinated debt",Senior loan,No Value,12.50 cash/7.00 PIK,10/2023,158,,,158,,,0,,158,,,
157,Food & Staples Retailing,"Feeders Supply Company, LLC+One stop",Senior loan,L + 6.00(a),7.00,04/2023,10,,,10,,,0,,10,,,
158,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,10411,,,10397,,,0.4,,9578,,,
159,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,1821,,,1869,,,0.1,,1675,,,
160,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,1151,,,1181,,,0.1,,1059,,,
161,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,364,,,373,,,0,,336,,,
162,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,274,,,273,,,0,,252,,,
163,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,272,,,279,,,0,,250,,,
164,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 7.00(c),6.50 cash/1.50 PIK,08/2023,131,,,131,,,0,,121,,,
165,Food & Staples Retailing,FWR Holding Corporation+(5),One stop,L + 7.00,N/A(6),08/2023,0,,,0,,,0,,(10),,,
166,Food & Staples Retailing,FWR Holding Corporation+One stop,One stop,L + 5.50,N/A(6),08/2023,0,,,0,,,0,,0,,,
167,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,848,,,867,,,0,,848,,,
168,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,667,,,682,,,0,,667,,,
169,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,654,,,652,,,0,,654,,,
170,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,322,,,321,,,0,,322,,,
171,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,322,,,320,,,0,,322,,,
172,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,159,,,159,,,0,,159,,,
173,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,96,,,96,,,0,,96,,,
174,Food & Staples Retailing,"Mendocino Farms, LLC+(5)",One stop,L + 8.50,N/A(6),06/2023,0,,,(2),,,0,,0,,,
175,Food & Staples Retailing,"NBC Intermediate, LLC+~^",Senior loan,L + 6.00(d),7.00,09/2023,18490,,,18326,,,0.7,,18490,,,
176,Food & Staples Retailing,"NBC Intermediate, LLC#+Senior loan",Senior loan,L + 6.00(a),7.00,09/2023,9657,,,9627,,,0.4,,9657,,,
177,Food & Staples Retailing,"NBC Intermediate, LLC*#+Senior loan",Senior loan,L + 6.00(a),7.00,09/2023,5047,,,5058,,,0.2,,5047,,,
178,Food & Staples Retailing,"NBC Intermediate, LLC#+Senior loan",Senior loan,L + 6.00(a),7.00,09/2023,4301,,,4337,,,0.2,,4301,,,
179,Food & Staples Retailing,"NBC Intermediate, LLC#(8)",Senior loan,L + 6.00(a),7.00,09/2023,667,,,661,,,0,,667,,,
180,Food & Staples Retailing,"NBC Intermediate, LLC+Senior loan",Senior loan,L + 6.00,N/A(6),09/2023,0,,,0,,,0,,0,,,
181,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The*+One stop",Senior loan,L + 8.50(c),8.50 cash/1.00 PIK,01/2023,2046,,,2040,,,0.1,,1821,,,
182,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",Senior loan,L + 8.50(c),8.50 cash/1.00 PIK,01/2023,414,,,424,,,0,,369,,,
183,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",Senior loan,L + 8.50(c),8.50 cash/1.00 PIK,01/2023,30,,,30,,,0,,27,,,
184,Food & Staples Retailing,"Wetzel's Pretzels, LLC*#",One stop,L + 7.25(c),7.75 cash/0.50 PIK,09/2021,16902,,,16967,,,0.6,,16057,,,
185,Food & Staples Retailing,"Wetzel's Pretzels, LLC+One stop",One stop,L + 7.25(c),7.75 cash/0.50 PIK,09/2021,100,,,101,,,0,,96,,,
186,Food & Staples Retailing,Wood Fired Holding Corp.*#,One stop,L + 7.75(c),6.75 cash/2.00 PIK,12/2023,14163,,,14338,,,0.6,,14021,,,
187,Food & Staples Retailing,Wood Fired Holding Corp.+One stop,One stop,L + 7.75(c),6.75 cash/2.00 PIK,12/2023,701,,,701,,,0,,694,,,
