,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
87,Automobiles,"Quick Quack Car Wash Holdings, LLC+One stop",One stop,SF +6.5(i)(j),11.99,10/2026,111,109,-,110
88,Automobiles,"Quick Quack Car Wash Holdings, LLC+(5)",One stop,SF +6.5,N/A(6),10/2026,-,(2),-,(2)
89,Automobiles,"Quick Quack Car Wash Holdings, LLC+(5)",One stop,SF +6.5,N/A(6),10/2026,-,(32),-,(35)
90,Automobiles,"Quick Quack Car Wash Holdings, LLC+One stop",One stop,SF +6.5(i),11.96,10/2026,119,118,-,118
91,Automobiles,"Quick Quack Car Wash Holdings, LLC+(5)",One stop,SF +6.5,N/A(6),10/2026,-,-,-,(4)
92,Automobiles,"Spotless Brands, LLC+One stop",One stop,SF +6.5(j),12.03,07/2028,8285,8159,0.3,8285
93,Automobiles,"Spotless Brands, LLC+One stop",One stop,SF +6.5(j),12.03,07/2028,898,891,0.1,898
94,Automobiles,"Spotless Brands, LLC+One stop",One stop,SF +6.5(j),12.04,07/2028,668,663,-,668
95,Automobiles,"Spotless Brands, LLC+One stop",One stop,SF +6.5(i),11.96,07/2028,6,6,-,6
96,Automobiles,"TWAS Holdings, LLC#+One stop",One stop,SF +6.75(i),12.21,12/2026,39950,39712,1.5,39150
97,Automobiles,"TWAS Holdings, LLC*+One stop",One stop,SF +6.75(i),12.21,12/2026,30178,29984,1.2,29574
98,Automobiles,"TWAS Holdings, LLC+One stop",One stop,SF +6.75(i),12.21,12/2026,7834,7785,0.3,7677
99,Automobiles,"TWAS Holdings, LLC+One stop",One stop,SF +6.75(i),12.21,12/2026,601,598,-,589
100,Automobiles,"TWAS Holdings, LLC+One stop",One stop,SF +6.75(i),12.21,12/2026,382,380,-,374
101,Automobiles,"TWAS Holdings, LLC+(5)",One stop,SF +6.75,N/A(6),12/2026,-,(2),-,(7)
102,Automobiles,"Yorkshire Parent, Inc.+One stop",One stop,SF +6.0(j),11.39,12/2029,287,284,-,284
103,Automobiles,"Yorkshire Parent, Inc.+(5)",One stop,SF +6.0,N/A(6),12/2029,-,(1),-,(1)
104,Automobiles,"Yorkshire Parent, Inc.+One stop",One stop,SF +6.0(i),No Value,12/2029,-,-,-,-
105,Banks,Banks,One stop,,,,,,,
106,Banks,"OSP Hamilton Purchaser, LLC+One stop",One stop,SF +5.5(j),10.87,12/2029,240,237,-,237
107,Banks,"OSP Hamilton Purchaser, LLC+(5)",One stop,SF +5.5,N/A(6),12/2029,-,(2),-,(2)
108,Banks,"OSP Hamilton Purchaser, LLC+One stop",One stop,SF +5.5,N/A(6),12/2029,-,-,-,-
109,Beverages,Beverages,One stop,,,,,,,
110,Beverages,"Financial Information Technologies, LLC+One stop",One stop,SF +6.5(j),11.85,06/2030,22566,22251,0.9,23130
111,Beverages,"Financial Information Technologies, LLC+(23)",One stop,No Value,14.00PIK,06/2031,11578,11274,0.4,11346
112,Beverages,"Financial Information Technologies, LLC+One stop",One stop,SF +6.5,N/A(6),06/2030,-,-,-,-
113,Beverages,"Financial Information Technologies, LLC+One stop",One stop,SF +5.5(j),10.85,06/2030,157,156,-,156
114,Beverages,"Financial Information Technologies, LLC+(5)",One stop,SF +5.5,N/A(6),06/2030,-,(3),-,(3)
115,Beverages,"Watermill Express, LLC+One stop",One stop,SF +5.0(j),10.50,04/2027,2216,2204,0.1,2194
116,Beverages,"Watermill Express, LLC+One stop",One stop,SF +5.0(j),10.50,04/2027,214,213,-,212
117,Beverages,"Watermill Express, LLC+One stop",One stop,SF +5.0(i),10.46,04/2027,9,9,-,9
118,Beverages,"Winebow Holdings, Inc.+One stop",One stop,SF +6.25(i),11.71,07/2025,7701,7658,0.3,7547
119,Building Products,Building Products,One stop,,,,,,,
120,Building Products,"BECO Holding Company, Inc.#+One stop",One stop,SF +5.25(j),10.75,11/2028,7745,7691,0.3,7590
121,Building Products,"BECO Holding Company, Inc.+(5)",One stop,SF +5.25,N/A(6),11/2027,-,(3),-,(8)
122,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,4053,4037,0.2,4053
123,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i)(k),11.22,03/2025,1447,1440,0.1,1447
124,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,1371,1368,0.1,1371
125,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,883,881,-,883
126,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,833,829,-,833
127,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,424,423,-,424
128,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,270,269,-,270
129,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,211,210,-,211
130,Building Products,"Jensen Hughes, Inc.+Senior secured",One stop,SF +5.75(i),11.20,03/2025,113,112,-,113
131,Chemicals,Chemicals,One stop,,,,,,,
132,Chemicals,Inhance Technologies Holdings LLC#+One stop,One stop,SF +6.0(j),11.54,07/2024,12282,12301,0.4,10317
133,Chemicals,Inhance Technologies Holdings LLC#,One stop,SF +6.0(j),11.54,07/2024,9788,9768,0.3,8222
134,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,SF +6.0(j),11.54,07/2024,1867,1865,0.1,1568
135,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,SF +6.0(j),11.54,07/2024,199,199,-,165
136,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E +6.25(d),10.39,09/2028,34962,36250,1.2,30766
137,Chemicals,PHM NL SP Bidco B.V.+(8)(14),One stop,SF +6.25(h),11.57,09/2028,13766,13602,0.5,12114
138,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,SN +6.25(g),11.44,09/2028,7652,7920,0.3,6734
139,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E +6.25(d),10.21,09/2028,3695,3728,0.1,3252
140,Commercial Services & Supplies,Commercial Services & Supplies,One stop,,,,,,,
141,Commercial Services & Supplies,"BradyIFS Holdings, LLC+One stop",One stop,SF +6.0(j),11.38,10/2029,419,411,-,410
142,Commercial Services & Supplies,"BradyIFS Holdings, LLC+One stop",One stop,SF +6.0(j),11.37,10/2029,11,11,-,10
143,Commercial Services & Supplies,"BradyIFS Holdings, LLC+(5)",One stop,SF +6.0,N/A(6),10/2029,-,(1),-,(1)
144,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC*#+One stop",One stop,SF +5.25(j),10.75,10/2028,18227,18057,0.7,18227
145,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+One stop",One stop,SF +5.25(i),10.71,10/2028,12,10,-,12
146,Commercial Services & Supplies,"Encore Holdings, LLC+One stop",One stop,SF +5.0(j),10.45,11/2028,1937,1879,0.1,1854
147,Commercial Services & Supplies,"Encore Holdings, LLC+One stop",One stop,SF +5.0(j),10.45,11/2028,831,815,-,815
148,Commercial Services & Supplies,"Kleinfelder Intermediate, LLC+One stop",One stop,SF +6.25(j),11.63,09/2030,3744,3673,0.2,3669
149,Commercial Services & Supplies,"Kleinfelder Intermediate, LLC+(5)",One stop,SF +6.25,N/A(6),09/2028,-,(9),-,(10)
150,Commercial Services & Supplies,"Kleinfelder Intermediate, LLC+(5)",One stop,SF +6.25,N/A(6),09/2030,-,(7),-,(8)
151,Commercial Services & Supplies,"North Haven Stack Buyer, LLC*#",Senior secured,SF +5.5(j),11.03,07/2027,8656,8553,0.4,8656
152,Commercial Services & Supplies,"North Haven Stack Buyer, LLC#",Senior secured,SF +5.5(j),11.03,07/2027,2916,2899,0.1,2916
153,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(j),11.03,07/2027,966,960,0.1,966
154,Commercial Services & Supplies,"North Haven Stack Buyer, LLC#",Senior secured,SF +5.5(j),11.03,07/2027,962,956,-,962
155,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(j),11.03,07/2027,141,140,-,141
156,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(j),11.03,07/2027,70,70,-,70
157,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(a)(j),11.11,07/2027,78,77,-,78
158,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(j),11.00,07/2027,1607,1591,0.1,1607
159,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+Senior secured",Senior secured,SF +5.5(j),11.01,07/2027,1040,983,0.1,1040
160,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+(23)",Second lien,No Value,10.00cash/2.50PIK,01/2028,1448,1415,0.1,1448
161,Commercial Services & Supplies,Profile Products LLC+One stop,Second lien,SF +5.5(j),10.99,11/2027,6277,6189,0.2,6151
162,Commercial Services & Supplies,Profile Products LLC+(8),One stop,SF +5.5(j),10.99,11/2027,1272,1256,-,1247
163,Commercial Services & Supplies,Profile Products LLC+(5),One stop,SF +5.5,N/A(6),11/2027,-,(1),-,(1)
164,Commercial Services & Supplies,Profile Products LLC+(5),One stop,SF +5.75,N/A(6),11/2027,-,-,-,(1)
165,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,SF +5.98(j),11.47,11/2028,29151,28800,1.1,29151
166,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,SF +5.98(j),11.47,11/2028,20611,20460,0.8,20611
167,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,SF +5.98(j),11.47,11/2028,9775,9677,0.4,9775
168,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,SF +6.5(j),11.85,11/2028,2288,2259,0.1,2305
169,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+(5)",One stop,SF +6.5,N/A(6),11/2028,-,(7),-,-
170,Commercial Services & Supplies,"Radwell Parent, LLC#+One stop",One stop,SF +6.75(j),12.10,03/2029,24701,24087,1.0,24762
171,Commercial Services & Supplies,"Radwell Parent, LLC+One stop",One stop,SF +6.53(j),11.97,03/2029,18837,18608,0.7,18837
172,Commercial Services & Supplies,"Radwell Parent, LLC+One stop",One stop,SF +6.75(j),12.10,03/2028,69,65,-,69
173,Commercial Services & Supplies,"Radwell Parent, LLC+One stop",One stop,SF +6.53(j),11.91,03/2029,32,26,-,32
174,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,SF +5.75(k),11.29,06/2027,2458,2429,0.1,2458
175,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,SF +5.75(k),11.20,06/2027,35,35,-,35
176,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,SF +5.75,N/A(6),06/2027,-,-,-,-
177,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,SF +5.75(k),11.15,06/2027,142,139,-,142
178,Commercial Services & Supplies,WRE Holding Corp.*#,Senior secured,SF +5.0(i),10.39,01/2025,2199,2196,0.1,2199
179,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i),10.39,01/2025,908,907,-,908
180,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i)(k),10.39,01/2025,667,666,-,667
181,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i)(k),10.39,01/2025,394,394,-,394
182,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i),10.57,01/2025,353,346,-,353
183,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i)(k),10.41,01/2025,149,149,-,149
184,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i)(k),10.39,01/2025,127,127,-,127
185,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.0(i)(k),10.39,01/2025,23,23,-,23
186,Commercial Services & Supplies,WRE Holding Corp.+Senior secured,Senior secured,SF +5.25,N/A(6),01/2025,-,-,-,-
187,Communications Equipment,Communications Equipment,Senior secured,,,,,,,
188,Communications Equipment,Lightning Finco Limited+(8)(10),One stop,SF +5.5(h),11.25,09/2028,10349,10211,0.4,10349
189,Communications Equipment,Lightning Finco Limited+(8)(9)(10),One stop,E +5.5(d),9.39,09/2028,1172,1245,-,1172
190,Containers and Packaging,Containers and Packaging,One stop,,,,,,,
191,Containers and Packaging,AmerCareRoyal LLC+(23),Senior secured,SF +7.0(i),11.98cash/0.50PIK,11/2025,741,736,0.1,741
192,Containers and Packaging,AmerCareRoyal LLC+(23),Senior secured,SF +7.0(i),11.98cash/0.50PIK,11/2025,158,157,-,158
193,Containers and Packaging,AmerCareRoyal LLC+(23),Senior secured,SF +7.0(i),11.98cash/0.50PIK,11/2025,154,153,-,154
194,Containers and Packaging,AmerCareRoyal LLC+(8)(23),Senior secured,SF +7.0(i),11.98cash/0.50PIK,11/2025,134,133,-,134
195,Containers and Packaging,Chase Intermediate#+One stop,Senior secured,SF +5.25(i)(j)(k),10.92,10/2028,10976,10905,0.4,10867
196,Containers and Packaging,Chase Intermediate+(5),One stop,SF +5.25,N/A(6),10/2028,-,(3),-,(4)
197,Containers and Packaging,Chase Intermediate+(5),One stop,SF +5.5,N/A(6),10/2028,-,(5),-,(5)
198,Containers and Packaging,"Fortis Solutions Group, LLC*#+One stop",One stop,SF +5.5(j),10.95,10/2028,34672,34267,1.3,33632
199,Containers and Packaging,"Fortis Solutions Group, LLC+One stop",One stop,SF +5.5(j),10.96,10/2028,159,129,-,1
200,Containers and Packaging,"Fortis Solutions Group, LLC+One stop",One stop,SF +5.5(j),10.95,10/2028,98,21,-,95
201,Containers and Packaging,"Fortis Solutions Group, LLC+One stop",One stop,SF +5.5(j),10.95,10/2027,15,11,-,8
202,Diversified Consumer Services,Diversified Consumer Services,One stop,,,,,,,
203,Diversified Consumer Services,"Apex Service Partners, LLC+(23)",One stop,SF +7.0(j),10.40cash/2.00PIK,10/2030,379,374,-,374
204,Diversified Consumer Services,"Apex Service Partners, LLC+(23)",One stop,SF +7.0(j),10.38cash/2.00PIK,10/2030,20,19,-,19
205,Diversified Consumer Services,"Apex Service Partners, LLC+One stop",One stop,SF +6.5(a)(j),12.76,10/2029,2,2,-,2
206,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF +7.5(j),13.00,02/2026,1569,1545,0.1,1553
207,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF +7.5(j),13.00,02/2026,1504,1471,0.1,1489
208,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,1085,1082,0.1,1075
209,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF +7.5(j),13.00,02/2026,1072,1062,0.1,1061
210,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,743,732,-,736
211,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF +7.5(j),13.00,02/2026,655,633,-,649
212,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,639,634,-,632
213,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,377,371,-,373
214,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,236,226,-,234
215,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,129,112,-,128
216,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF +7.5(j),13.00,02/2026,54,51,-,53
217,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,SF +7.5,N/A(6),02/2026,-,-,-,(1)
218,Diversified Consumer Services,"CHHJ Midco, LLC#",Senior secured,SF +5.0(i),10.46,01/2026,2688,2677,0.1,2688
219,Diversified Consumer Services,"CHHJ Midco, LLC+Senior secured",Senior secured,SF +5.0,N/A(6),01/2026,-,-,-,-
220,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.79,07/2027,1691,1681,0.1,1645
221,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.79,07/2027,1648,1633,0.1,1602
222,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.79,07/2027,1080,1071,-,1050
223,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.78,07/2027,763,757,-,742
224,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.79,07/2027,196,195,-,191
225,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,SF +5.25(j),10.78,07/2027,118,117,-,115
226,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+(5)",Senior secured,SF +5.25,N/A(6),07/2027,-,(2),-,(4)
227,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior secured",Senior secured,P +4.5(a)(j),12.21,07/2027,122,119,-,118
