,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
78,Automobiles,"TWAS Holdings, LLC+(5)",One stop,SF + 6.00,N/A(6),12/2026,0.0,,0.0,0.0
79,Automobiles,"TWAS Holdings, LLC+One stop",One stop,SF + 6.00(l),7.63,12/2026,611.0,605.0,0.0,611.0
80,Beverages,Beverages,One stop,,,,,,,
81,Beverages,"Fintech Midco, LLC*#",One stop,L + 5.25(b),6.49,08/2024,23863.0,24031.0,0.9,23624.0
82,Beverages,"Fintech Midco, LLC+One stop",One stop,L + 5.25(b),6.49,08/2024,15149.0,15040.0,0.6,14998.0
83,Beverages,"Fintech Midco, LLC#+One stop",One stop,L + 5.25(b),6.49,08/2024,1105.0,1126.0,0.0,1094.0
84,Beverages,"Fintech Midco, LLC+(5)",One stop,L + 5.25,N/A(6),08/2024,0.0,0.0,0.0,
85,Beverages,"Watermill Express, LLC+One stop",One stop,L + 5.50(b),7.75,04/2027,2250.0,2232.0,0.1,2227.0
86,Beverages,"Watermill Express, LLC+One stop",One stop,L + 5.50(a),7.17,04/2027,1.0,1.0,0.0,1.0
87,Beverages,"Watermill Express, LLC+(5)",One stop,L + 5.50,N/A(6),04/2027,0.0,,0.0,
88,Beverages,"Winebow Holdings, Inc.+One stop",One stop,L + 6.25(a),7.92,07/2025,7819.0,7735.0,0.3,7819.0
89,Building Products,Building Products,One stop,,,,,,,
90,Building Products,"BECO Holding Company, Inc.#+One stop",One stop,L + 5.50(b),7.75,11/2028,7557.0,7488.0,0.3,7405.0
91,Building Products,"BECO Holding Company, Inc.+(5)",One stop,L + 5.50,N/A(6),11/2027,0.0,,0.0,
92,Building Products,"BECO Holding Company, Inc.+(5)",One stop,L + 5.50,N/A(6),11/2028,0.0,,0.0,
93,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,4117.0,4118.0,0.2,4117.0
94,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,1393.0,1408.0,0.1,1393.0
95,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,897.0,904.0,0.0,897.0
96,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,846.0,840.0,0.0,846.0
97,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,431.0,438.0,0.0,431.0
98,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,274.0,276.0,0.0,274.0
99,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,214.0,214.0,0.0,214.0
100,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(a)(b),5.74,03/2024,114.0,114.0,0.0,114.0
101,Building Products,"Jensen Hughes, Inc.+Senior loan",One stop,L + 4.50(c),6.00,03/2024,268.0,258.0,0.0,268.0
102,Chemicals,Chemicals,One stop,,,,,,,
103,Chemicals,Inhance Technologies Holdings LLC#+One stop,One stop,L + 5.25(b),6.25,07/2024,12476.0,12543.0,0.5,12351.0
104,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,L + 5.25(b),6.25,07/2024,9938.0,9860.0,0.4,9838.0
105,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,L + 5.25(b),6.25,07/2024,1896.0,1890.0,0.1,1877.0
106,Chemicals,Inhance Technologies Holdings LLC+One stop,One stop,L + 5.25(b),6.25,07/2024,43.0,43.0,0.0,40.0
107,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E + 6.25(f),6.25,09/2028,33198.0,36113.0,1.2,32202.0
108,Chemicals,PHM NL SP Bidco B.V.+(8)(14),One stop,L + 6.25(c),6.75,09/2028,13766.0,13550.0,0.5,13353.0
109,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,SN + 6.25(j),7.44,09/2028,7317.0,7912.0,0.3,7098.0
110,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E + 6.25(f),6.31,09/2028,3509.0,3707.0,0.1,3379.0
111,Commercial Services & Supplies,Commercial Services & Supplies,One stop,,,,,,,
112,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+One stop",One stop,L + 5.50(b),7.75,10/2028,15626.0,15420.0,0.6,15626.0
113,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,0.0
114,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,0.0
115,Commercial Services & Supplies,"EGD Security Systems, LLC *#+One stop",One stop,L + 5.75(b),8.00,12/2028,52537.0,52054.0,2.0,52012.0
116,Commercial Services & Supplies,"EGD Security Systems, LLC +One stop",One stop,L + 5.75(b),7.44,12/2028,280.0,277.0,0.0,277.0
117,Commercial Services & Supplies,"EGD Security Systems, LLC +One stop",One stop,L + 5.75(a)(b),7.30,12/2027,360.0,355.0,0.0,355.0
118,Commercial Services & Supplies,"EGD Security Systems, LLC +(5)",One stop,L + 5.75,N/A(6),12/2028,0.0,,0.0,
119,Commercial Services & Supplies,Hydraulic Authority III Limited+~(8)(9)(10),One stop,SN + 5.00(j),6.22,11/2025,10575.0,11076.0,0.4,10575.0
120,Commercial Services & Supplies,Hydraulic Authority III Limited+(8)(9)(10),One stop,No Value,11.00 PIK,11/2028,237.0,251.0,0.0,237.0
121,Commercial Services & Supplies,Hydraulic Authority III Limited+(8)(9)(10),One stop,SN + 5.00,N/A(6),11/2025,0.0,0.0,0.0,0.0
122,Commercial Services & Supplies,Hydraulic Authority III Limited+(8)(9)(10),One stop,E + 5.00(e),6.00,11/2025,1133.0,1124.0,0.0,1133.0
123,Commercial Services & Supplies,"North Haven Stack Buyer, LLC*+One stop",One stop,L + 5.50(a),7.17,07/2027,8789.0,8640.0,0.4,8701.0
124,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+One stop",One stop,L + 5.50(a),6.98,07/2027,2392.0,2336.0,0.1,2325.0
125,Commercial Services & Supplies,"North Haven Stack Buyer, LLC+One stop",One stop,L + 5.50(a),7.17,07/2027,38.0,36.0,0.0,36.0
126,Commercial Services & Supplies,"OVG Business Services, LLC+One stop",One stop,L + 6.25(a),7.25,11/2028,1804.0,1767.0,0.1,1714.0
127,Commercial Services & Supplies,"OVG Business Services, LLC+(5)",One stop,L + 5.50,N/A(6),11/2026,0.0,0.0,0.0,
128,Commercial Services & Supplies,Profile Products LLC+One stop,One stop,L + 5.25(b),6.66,11/2027,4982.0,4893.0,0.2,4982.0
129,Commercial Services & Supplies,Profile Products LLC+(8),One stop,L + 5.25(b),6.66,11/2027,1292.0,1269.0,0.1,1292.0
130,Commercial Services & Supplies,Profile Products LLC+One stop,One stop,P + 4.25(d),9.00,11/2027,16.0,16.0,0.0,16.0
131,Commercial Services & Supplies,Profile Products LLC+(5),One stop,L + 5.25,N/A(6),11/2027,0.0,,0.0,0.0
132,Commercial Services & Supplies,Profile Products LLC+(5),One stop,L + 5.25,N/A(6),11/2027,0.0,,0.0,0.0
133,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+~",One stop,L + 5.50(b),7.75,11/2028,29597.0,29073.0,1.1,29006.0
134,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,L + 5.50(b),7.75,11/2028,20926.0,20725.0,0.8,20507.0
135,Commercial Services & Supplies,"PT Intermediate Holdings III, LLC+One stop",One stop,L + 5.50(b),7.75,11/2028,9925.0,9794.0,0.4,9727.0
136,Commercial Services & Supplies,"Radwell Parent, LLC+One stop",One stop,SF + 5.75(m),7.90,03/2029,19168.0,18869.0,0.7,18881.0
137,Commercial Services & Supplies,"Radwell Parent, LLC+(5)",One stop,SF + 5.75,N/A(6),03/2028,0.0,,0.0,
138,Commercial Services & Supplies,"Radwell Parent, LLC+(5)",One stop,SF + 5.75,N/A(6),03/2029,0.0,,0.0,
139,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,L + 5.25(c),7.08,06/2027,2458.0,2417.0,0.1,2409.0
140,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,L + 5.25(c),6.85,06/2027,33.0,32.0,0.0,31.0
141,Commercial Services & Supplies,Trinity Air Consultants Holdings Corporation+One stop,One stop,L + 5.25,N/A(6),06/2027,0.0,0.0,0.0,0.0
142,Commercial Services & Supplies,WRE Holding Corp.*#,Senior loan,SF + 5.25(l)(m),6.44,01/2025,2235.0,2234.0,0.1,2235.0
143,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,923.0,925.0,0.0,923.0
144,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,677.0,674.0,0.0,677.0
145,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,400.0,399.0,0.0,400.0
146,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,128.0,131.0,0.0,128.0
147,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,22.0,21.0,0.0,22.0
148,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.44,01/2025,23.0,23.0,0.0,23.0
149,Commercial Services & Supplies,WRE Holding Corp.+Senior loan,Senior loan,SF + 5.25(l)(m),6.80,01/2025,10.0,8.0,0.0,10.0
150,Communications Equipment,Communications Equipment,Senior loan,,,,,,,
151,Communications Equipment,Lightning Finco Limited+(8)(10),One stop,L + 5.75(b),7.35,09/2028,10349.0,10167.0,0.4,10349.0
152,Communications Equipment,Lightning Finco Limited+(8)(9)(10),One stop,E + 5.75(e),6.50,09/2028,1113.0,1239.0,0.0,1113.0
153,Containers and Packaging,Containers and Packaging,One stop,,,,,,,
154,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 6.50(a),6.67 cash/1.50 PIK,11/2025,781.0,772.0,0.0,765.0
155,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 6.50(a),6.67 cash/1.50 PIK,11/2025,167.0,165.0,0.0,163.0
156,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 6.50(a),6.67 cash/1.50 PIK,11/2025,162.0,160.0,0.0,159.0
157,Containers and Packaging,AmerCareRoyal LLC+(8),Senior loan,L + 6.50(a),6.67 cash/1.50 PIK,11/2025,145.0,143.0,0.0,142.0
158,Containers and Packaging,Chase Intermediate+One stop,Senior loan,L + 5.50(b)(c),6.72,10/2028,9925.0,9840.0,0.4,9826.0
159,Containers and Packaging,Chase Intermediate+(5),One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
160,Containers and Packaging,Chase Intermediate+(5),One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
161,Containers and Packaging,Fortis Solutions Group LLC*#+One stop,One stop,L + 5.50(b),7.65,10/2028,31622.0,31114.0,1.2,31384.0
162,Containers and Packaging,Fortis Solutions Group LLC+One stop,One stop,L + 5.50(b),7.73,10/2027,20.0,15.0,0.0,18.0
163,Containers and Packaging,Fortis Solutions Group LLC+(5),One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
164,Containers and Packaging,Fortis Solutions Group LLC+(5),One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
165,Distributors,Distributors,One stop,,,,,,,
166,Distributors,WSC Holdings Midco LLC+Senior loan,One stop,SF + 4.50(m),5.50,07/2027,1237.0,1223.0,0.0,1215.0
167,Distributors,WSC Holdings Midco LLC+Senior loan,One stop,SF + 4.50(l)(m),5.69,07/2027,1797.0,1782.0,0.1,1765.0
168,Distributors,WSC Holdings Midco LLC+(5),Senior loan,SF + 4.50,N/A(6),07/2027,0.0,,0.0,
169,Distributors,WSC Holdings Midco LLC+Senior loan,Senior loan,SF + 4.50(m),5.52,07/2027,2976.0,2944.0,0.1,2924.0
170,Distributors,WSC Holdings Midco LLC+(5),Senior loan,SF + 4.50,N/A(6),07/2027,0.0,,0.0,
171,Diversified Consumer Services,Diversified Consumer Services,Senior loan,,,,,,,
172,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF + 5.75(n),8.58,02/2026,1593.0,1562.0,0.1,1577.0
173,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF + 5.75(n),8.58,02/2026,1527.0,1480.0,0.1,1512.0
174,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF + 5.75(n),7.08,02/2026,1080.0,1070.0,0.0,1069.0
175,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),8.58,02/2026,755.0,739.0,0.0,747.0
176,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,SF + 5.75(n),8.58,02/2026,665.0,631.0,0.0,660.0
177,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),7.00,02/2026,649.0,644.0,0.0,642.0
178,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),7.07,02/2026,383.0,374.0,0.0,379.0
179,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),8.58,02/2026,240.0,224.0,0.0,238.0
180,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),8.58,02/2026,131.0,103.0,0.0,130.0
181,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),7.07,02/2026,55.0,49.0,0.0,54.0
182,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,SF + 5.75,N/A(6),02/2026,0.0,0.0,0.0,
183,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,SF + 5.75,N/A(6),02/2026,0.0,,0.0,0.0
184,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,SF + 5.75,N/A(6),02/2026,0.0,,0.0,
185,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,SF + 5.75(n),7.69,02/2026,1102.0,1102.0,0.1,1091.0
186,Diversified Consumer Services,"CHHJ Midco, LLC#",Senior loan,L + 5.00(b),7.25,01/2026,2730.0,2710.0,0.1,2730.0
187,Diversified Consumer Services,"CHHJ Midco, LLC+Senior loan",Senior loan,L + 5.00,N/A(6),01/2026,0.0,0.0,0.0,0.0
188,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,07/2027,1717.0,1703.0,0.1,1700.0
189,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(b),5.50,07/2027,1673.0,1651.0,0.1,1656.0
190,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(b)(c),5.50,07/2027,1096.0,1084.0,0.1,1085.0
191,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(b)(c),5.51,07/2027,775.0,766.0,0.0,767.0
192,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(b),5.50,07/2027,200.0,197.0,0.0,198.0
193,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50,N/A(6),07/2027,0.0,0.0,0.0,0.0
194,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.75(b),6.19,07/2027,94.0,92.0,0.0,94.0
195,Diversified Consumer Services,"EMS LINQ, LLC+One stop",Senior loan,L + 6.25(a),7.92,12/2027,9591.0,9504.0,0.4,9495.0
196,Diversified Consumer Services,"EMS LINQ, LLC+(5)",One stop,L + 6.25,N/A(6),12/2027,0.0,,0.0,
197,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(b),7.75 cash/2.00 PIK,03/2026,929.0,918.0,0.0,910.0
198,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(b),7.75 cash/2.00 PIK,03/2026,61.0,61.0,0.0,60.0
199,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(b),7.75 cash/2.00 PIK,03/2026,19.0,19.0,0.0,18.0
200,Diversified Consumer Services,Excelligence Learning Corporation#+One stop,One stop,L + 6.00(b),8.25,04/2023,10802.0,10724.0,0.4,10802.0
201,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),8.13,04/2027,3750.0,3681.0,0.2,3750.0
202,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),8.13,04/2027,1580.0,1562.0,0.1,1580.0
203,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),8.13,04/2027,836.0,828.0,0.0,836.0
204,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),8.13,04/2027,771.0,764.0,0.0,771.0
205,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),8.12,04/2027,5.0,4.0,0.0,5.0
206,Diversified Consumer Services,"FPG Intermediate Holdco, LLC+One stop",One stop,L + 6.00(a),7.67,03/2027,9121.0,8979.0,0.4,9121.0
