,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
78,Building and Real Estate,"ITEL Laboratories, Inc.  *",Senior loan,L + 4.50,5.75,06/2018,547.0,545.0,0.1,547.0
79,Building and Real Estate,"ITEL Laboratories, Inc.",Senior loan,L + 4.50,N/A  (5),06/2018,0.0,0.0,0.0,0.0
80,Building and Real Estate,"Jensen Hughes, Inc.  #",Senior loan,L + 5.00,6.00,12/2021,134.0,133.0,0.0,134.0
81,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",Senior loan,,,,,,,
82,"Chemicals, Plastics and Rubber","Flexan, LLC  *",One stop,L + 5.75,6.90,02/2020,2345.0,2324.0,0.3,2345.0
83,"Chemicals, Plastics and Rubber","Flexan, LLC",One stop,L + 5.75,N/A  (5),02/2020,0.0,0.0,0.0,0.0
84,Diversified/Conglomerate Manufacturing,Diversified/Conglomerate Manufacturing,One stop,,,,,,,
85,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  *^#",One stop,L + 5.75,6.75,09/2020,21594.0,21465.0,2.4,21594.0
86,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.  #",One stop,L + 5.75,6.75,09/2020,4795.0,4767.0,0.5,4795.0
87,Diversified/Conglomerate Manufacturing,"Chase Industries, Inc.",One stop,L + 5.75,6.75,09/2020,324.0,311.0,0.0,324.0
88,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.  *^",One stop,L + 6.50,7.50,04/2020,8140.0,8090.0,0.8,7815.0
89,Diversified/Conglomerate Manufacturing,"Inventus Power, Inc.  (4)",One stop,L + 6.50,N/A  (5),04/2020,0.0,,0.0,
90,Diversified/Conglomerate Manufacturing,Onicon Incorporated  *^#,One stop,L + 6.00,7.02,04/2020,13194.0,13079.0,1.5,13194.0
91,Diversified/Conglomerate Manufacturing,Onicon Incorporated  (4),One stop,L + 6.00,N/A  (5),04/2020,0.0,,0.0,0.0
92,Diversified/Conglomerate Manufacturing,"Pasternack Enterprises, Inc. and Fairview Microwave, Inc.  #",Senior loan,L + 5.00,6.00,05/2022,204.0,204.0,0.0,204.0
93,Diversified/Conglomerate Manufacturing,"PetroChoice Holdings, Inc.  ^",Senior loan,L + 5.00,6.00,08/2022,1759.0,1714.0,0.2,1759.0
94,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  *^",One stop,L + 7.50,8.75,06/2020,18797.0,18467.0,2.1,18797.0
95,Diversified/Conglomerate Manufacturing,"Plex Systems, Inc.  (4)",One stop,L + 7.50,N/A  (5),06/2020,0.0,,0.0,0.0
96,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  *^",Senior loan,L + 5.25,6.25,07/2022,10632.0,10483.0,1.2,10632.0
97,Diversified/Conglomerate Manufacturing,"Reladyne, Inc.  *",Senior loan,L + 5.25,6.25,07/2022,111.0,110.0,0.0,111.0
98,Diversified/Conglomerate Manufacturing - (continued),Diversified/Conglomerate Manufacturing - (continued),Senior loan,,,,,,,
99,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.",Senior loan,L + 5.25,6.25,07/2022,70.0,69.0,0.0,70.0
100,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.",Senior loan,L + 5.25,6.25,07/2022,36.0,36.0,0.0,36.0
101,Diversified/Conglomerate Manufacturing - (continued),"Reladyne, Inc.",Senior loan,L + 5.25,6.25,07/2022,13.0,11.0,0.0,13.0
102,Diversified/Conglomerate Manufacturing - (continued),"Sunless Merger Sub, Inc.  #",Senior loan,L + 5.00,6.25,07/2019,1473.0,1480.0,0.2,1473.0
103,Diversified/Conglomerate Manufacturing - (continued),"Sunless Merger Sub, Inc.",Senior loan,P + 3.75,7.50,07/2019,85.0,84.0,0.0,85.0
104,Diversified/Conglomerate Service,Diversified/Conglomerate Service,Senior loan,,,,,,,
105,Diversified/Conglomerate Service,"Accellos, Inc.  *^#",One stop,L + 5.75,6.90,07/2020,19394.0,19253.0,2.1,19394.0
106,Diversified/Conglomerate Service,"Accellos, Inc.  (4)",One stop,L + 5.75,N/A  (5),07/2020,0.0,,0.0,0.0
107,Diversified/Conglomerate Service,"Actiance, Inc.  *^",One stop,L + 9.00,10.00,10/2019,3962.0,3838.0,0.5,3962.0
108,Diversified/Conglomerate Service,"Actiance, Inc.",One stop,L + 9.00,N/A  (5),10/2019,0.0,0.0,0.0,0.0
109,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  *^,One stop,L + 6.50,7.50,03/2020,14021.0,13900.0,1.6,14021.0
110,Diversified/Conglomerate Service,Agility Recovery Solutions Inc.  (4),One stop,L + 6.50,N/A  (5),03/2020,0.0,,0.0,0.0
111,Diversified/Conglomerate Service,Bomgar Corporation  ^,One stop,L + 7.50,8.65,06/2022,4863.0,4778.0,0.5,4863.0
112,Diversified/Conglomerate Service,Bomgar Corporation  (4),One stop,L + 7.50,N/A  (5),06/2022,0.0,,0.0,0.0
113,Diversified/Conglomerate Service,"CIBT Holdings, Inc.  ^",Senior loan,L + 5.25,6.40,06/2022,1963.0,1946.0,0.2,1963.0
114,Diversified/Conglomerate Service,"CIBT Holdings, Inc.",Senior loan,L + 5.25,N/A  (5),06/2022,0.0,0.0,0.0,0.0
115,Diversified/Conglomerate Service,"Clearwater Analytics, LLC  ^#",One stop,L + 7.50,8.50,09/2022,9744.0,9586.0,1.1,9744.0
116,Diversified/Conglomerate Service,"Clearwater Analytics, LLC",One stop,L + 7.50,8.50,09/2022,24.0,22.0,0.0,24.0
117,Diversified/Conglomerate Service,Daxko Acquisition Corporation  ^#,One stop,L + 6.50,7.50,09/2022,8515.0,8398.0,0.9,8515.0
118,Diversified/Conglomerate Service,Daxko Acquisition Corporation,One stop,L + 6.50,N/A  (5),09/2022,0.0,0.0,0.0,0.0
119,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25,7.25,06/2022,11114.0,10897.0,1.2,11114.0
120,Diversified/Conglomerate Service,"EGD Security Systems, LLC  ^",One stop,L + 6.25,7.25,06/2022,98.0,97.0,0.0,98.0
121,Diversified/Conglomerate Service,"EGD Security Systems, LLC",One stop,L + 6.25,7.25,06/2022,25.0,23.0,0.0,25.0
122,Diversified/Conglomerate Service,"EGD Security Systems, LLC  (4)",One stop,L + 6.25,N/A  (5),06/2022,0.0,,0.0,0.0
123,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  *",One stop,L + 6.75,7.90,05/2020,20824.0,20491.0,2.3,20824.0
124,Diversified/Conglomerate Service,"HealthcareSource HR, Inc.  (4)",One stop,L + 6.75,N/A  (5),05/2020,0.0,,0.0,0.0
125,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,02/2020,3063.0,3020.0,0.3,3063.0
126,Diversified/Conglomerate Service,"Host Analytics, Inc.",One stop,No Value,8.50 cash/2.25 PIK,08/2021,2567.0,2425.0,0.3,2567.0
127,Diversified/Conglomerate Service,"Host Analytics, Inc.  (4)",One stop,No Value,N/A  (5),02/2020,0.0,,0.0,0.0
128,Diversified/Conglomerate Service,"III US Holdings, LLC  (4)",One stop,L + 6.00,N/A  (5),09/2022,0.0,,0.0,0.0
129,Diversified/Conglomerate Service,"Integration Appliance, Inc.  *^",One stop,L + 8.25,9.50,09/2020,16123.0,16002.0,1.8,16123.0
130,Diversified/Conglomerate Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,09/2020,7914.0,7789.0,0.9,7914.0
131,Diversified/Conglomerate Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,09/2020,5396.0,5318.0,0.6,5396.0
132,Diversified/Conglomerate Service,"Integration Appliance, Inc.",One stop,L + 8.25,9.50,09/2020,899.0,891.0,0.1,899.0
133,Diversified/Conglomerate Service,"Integration Appliance, Inc.  *",One stop,L + 8.25,9.50,09/2020,719.0,711.0,0.1,719.0
134,Diversified/Conglomerate Service,"Kinnser Software, Inc.",One stop,L + 6.50,7.65,12/2022,8604.0,8420.0,0.9,8604.0
135,Diversified/Conglomerate Service,"Kinnser Software, Inc.  (4)",One stop,L + 6.50,N/A  (5),12/2021,0.0,,0.0,0.0
136,Diversified/Conglomerate Service,"Netsmart Technologies, Inc.  #",Senior loan,L + 4.50,5.65,04/2023,1763.0,1748.0,0.2,1779.0
137,Diversified/Conglomerate Service,"Netsmart Technologies, Inc.  (4)",Senior loan,L + 4.75,N/A  (5),04/2023,0.0,,0.0,0.0
138,Diversified/Conglomerate Service,"Professional Datasolutions, Inc.  #",Senior loan,L + 5.50,6.50,05/2022,2919.0,2875.0,0.3,2875.0
139,Diversified/Conglomerate Service,"Professional Datasolutions, Inc.",Senior loan,L + 5.50,N/A  (5),05/2022,0.0,0.0,0.0,0.0
140,Diversified/Conglomerate Service,"Project Alpha Intermediate Holding, Inc.  *#",One stop,L + 8.25,9.25,08/2022,17171.0,16707.0,1.9,17171.0
141,Diversified/Conglomerate Service,"PT Intermediate Holdings III, LLC",One stop,L + 6.50,7.50,06/2022,22139.0,21657.0,2.4,22139.0
142,Diversified/Conglomerate Service,"PT Intermediate Holdings III, LLC  *",One stop,L + 6.50,7.50,06/2022,2188.0,2166.0,0.2,2188.0
143,Diversified/Conglomerate Service,"PT Intermediate Holdings III, LLC",One stop,L + 6.50,8.22,06/2022,91.0,88.0,0.0,91.0
144,Diversified/Conglomerate Service,"Secure-24, LLC  *^",One stop,L + 5.00,6.00,08/2019,21761.0,21536.0,2.4,21761.0
145,Diversified/Conglomerate Service,"Secure-24, LLC  (4)",One stop,L + 5.00,N/A  (5),08/2019,0.0,,0.0,0.0
146,Diversified/Conglomerate Service,"Severin Acquisition, LLC  ^",Senior loan,L + 5.38,6.52,07/2021,888.0,876.0,0.1,895.0
147,Diversified/Conglomerate Service,"Severin Acquisition, LL  C^",Senior loan,L + 5.00,6.15,07/2021,790.0,781.0,0.1,786.0
148,Diversified/Conglomerate Service,"Severin Acquisition, LLC  ^",Senior loan,L + 5.38,6.52,07/2021,604.0,596.0,0.1,609.0
149,Diversified/Conglomerate Service,"Severin Acquisition, LLC  ^",Senior loan,L + 4.88,6.02,07/2021,195.0,192.0,0.0,193.0
150,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),Senior loan,,,,,,,
151,Diversified/Conglomerate Service - (continued),"Source Medical Solutions, Inc.",Second lien,L + 11.00,9.00 cash/3.00 PIK,03/2018,9618.0,9530.0,1.1,9618.0
152,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.  ^",One stop,L + 6.00,7.15,09/2021,8191.0,8117.0,0.9,8191.0
153,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.  *",One stop,L + 6.00,7.15,09/2021,1275.0,1261.0,0.2,1275.0
154,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.  ^",One stop,L + 6.00,7.15,09/2021,662.0,655.0,0.1,662.0
155,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.  *#",One stop,L + 6.00,7.15,09/2021,5340.0,5247.0,0.6,5340.0
156,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.  ^",One stop,L + 6.00,7.15,09/2021,236.0,234.0,0.0,236.0
157,Diversified/Conglomerate Service - (continued),"TA MHI Buyer, Inc.",One stop,L + 6.00,N/A  (5),09/2021,0.0,0.0,0.0,0.0
158,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  *^#",One stop,L + 6.00,7.04,10/2021,10918.0,10813.0,1.2,10918.0
159,Diversified/Conglomerate Service - (continued),"Trintech, Inc.",One stop,L + 6.00,N/A  (5),10/2021,0.0,0.0,0.0,0.0
160,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",One stop,L + 8.50,9.52,10/2019,17982.0,17760.0,1.9,17672.0
161,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.  (4)",One stop,L + 8.50,N/A  (5),10/2019,0.0,,0.0,
162,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC,One stop,L + 6.00,7.00,11/2021,10143.0,9941.0,1.1,10143.0
163,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC  (4),One stop,L + 6.00,N/A  (5),11/2021,0.0,,0.0,0.0
164,Diversified/Conglomerate Service - (continued),Verisys Corporation  #,One stop,L + 6.75,7.77,01/2023,3945.0,3888.0,0.4,3906.0
165,Diversified/Conglomerate Service - (continued),Verisys Corporation  (4),One stop,L + 6.75,N/A  (5),01/2023,0.0,,0.0,
166,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Senior loan,L + 5.00,6.37,09/2017,1269.0,1267.0,0.1,1269.0
167,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Senior loan,L + 5.00,N/A  (5),09/2017,0.0,0.0,0.0,0.0
168,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC  ^",One stop,L + 10.50,4.51 cash/7.00 PIK,06/2021,5159.0,5128.0,0.6,5159.0
169,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",One stop,L + 10.50,N/A  (5),06/2021,0.0,0.0,0.0,0.0
170,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,L + 9.25,9.50 cash/0.75 PIK,08/2021,4855.0,4775.0,0.6,4855.0
171,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,L + 9.25,N/A  (5),08/2021,0.0,0.0,0.0,0.0
172,Ecological,Ecological,One stop,,,,,,,
173,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.25,7.25,09/2022,15423.0,15034.0,1.7,15423.0
174,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.25,7.25,09/2022,12.0,6.0,0.0,12.0
175,Ecological,"Pace Analytical Services, LLC  (4)",One stop,L + 6.25,N/A  (5),09/2022,0.0,,0.0,0.0
176,Electronics,Electronics,One stop,,,,,,,
177,Electronics,"Appriss Holdings, Inc.  *^#",Senior loan,L + 5.25,6.40,11/2020,15373.0,15214.0,1.7,15373.0
178,Electronics,"Appriss Holdings, Inc.",Senior loan,L + 5.25,6.40,11/2020,1892.0,1865.0,0.2,1892.0
179,Electronics,"Compusearch Software Holdings, Inc.  ^",Senior loan,L + 4.25,5.28,05/2021,1474.0,1471.0,0.2,1474.0
180,Electronics,Diligent Corporation  *,One stop,L + 6.75,7.75,04/2022,4863.0,4760.0,0.5,4890.0
181,Electronics,Diligent Corporation  *^,One stop,L + 6.25,7.25,04/2022,2662.0,2624.0,0.3,2627.0
182,Electronics,Diligent Corporation  (4),One stop,L + 6.75,N/A  (5),04/2022,0.0,,0.0,0.0
183,Electronics,"ECI Acquisition Holdings, Inc.  *^#",One stop,L + 6.25,7.40,03/2019,21556.0,21398.0,2.4,21556.0
184,Electronics,"ECI Acquisition Holdings, Inc.  *",One stop,L + 6.25,7.40,03/2019,1396.0,1386.0,0.2,1396.0
185,Electronics,"ECI Acquisition Holdings, Inc.  (4)",One stop,L + 6.25,N/A  (5),03/2019,0.0,,0.0,0.0
186,Electronics,"Gamma Technologies, LLC  ^",One stop,L + 5.00,6.00,06/2021,7594.0,7540.0,0.8,7594.0
187,Electronics,"Gamma Technologies, LLC  (4)",One stop,L + 5.00,N/A  (5),06/2021,0.0,,0.0,0.0
188,Electronics,"LD Intermediate Holdings, Inc.  *^",Senior loan,L + 5.88,6.88,12/2022,2572.0,2374.0,0.3,2466.0
189,Electronics,Park Place Technologies LLC  *^#,One stop,L + 5.00,6.15,06/2022,16134.0,15951.0,1.8,16134.0
190,Electronics,Park Place Technologies LLC  (4),One stop,L + 5.00,N/A  (5),06/2022,0.0,,0.0,0.0
191,Electronics,"SEI, Inc.  #",Senior loan,L + 4.75,5.75,07/2021,1096.0,1086.0,0.1,1096.0
192,Electronics,"Sloan Company, Inc., The  #",One stop,L + 7.25,8.40,04/2020,7475.0,7388.0,0.8,7101.0
193,Electronics,"Sloan Company, Inc., The",One stop,L + 7.25,8.33,04/2020,22.0,21.0,0.0,19.0
194,Electronics,Sovos Compliance  *^,One stop,L + 7.25,8.40,03/2022,9376.0,9217.0,1.0,9376.0
195,Electronics,Sovos Compliance  (4),One stop,L + 7.25,N/A  (5),03/2022,0.0,,0.0,0.0
196,Electronics,Sparta Holding Corporation  *^#,One stop,L + 5.50,6.65,07/2020,22309.0,22154.0,2.5,22309.0
197,Electronics,Sparta Holding Corporation  (4),One stop,L + 5.50,N/A  (5),07/2020,0.0,,0.0,0.0
198,Electronics,"Watchfire Enterprises, Inc.",Second lien,L + 8.00,9.15,10/2021,9435.0,9290.0,1.0,9435.0
199,Grocery,Grocery,Second lien,,,,,,,
200,Grocery,"MyWebGrocer, Inc.  *",One stop,L + 8.75,10.00,05/2017,14271.0,14245.0,1.6,14271.0
201,Grocery,"Teasdale Quality Foods, Inc.  #",Senior loan,L + 4.75,5.78,10/2020,707.0,696.0,0.1,717.0
202,Grocery,"Teasdale Quality Foods, Inc.  #",Senior loan,L + 4.75,5.92,10/2020,529.0,525.0,0.0,537.0
203,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",Senior loan,,,,,,,
204,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,L + 6.00,7.00,12/2021,13470.0,13180.0,1.5,13470.0
205,"Healthcare, Education and Childcare","Active Day, Inc.  ^",One stop,L + 6.00,7.00,12/2021,1039.0,1025.0,0.1,1039.0
206,"Healthcare, Education and Childcare","Active Day, Inc.  (4)",One stop,L + 6.00,N/A  (5),12/2021,0.0,,0.0,0.0
