,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
80,Building Products,"Jensen Hughes, Inc.+(5)",Senior loan,L + 4.50,N/A(6),03/2024,0.0,,0.0,0.0
81,Chemicals,Chemicals,Senior loan,,,,,,,
82,Chemicals,Inhance Technologies Holdings LLC#+One stop,Senior loan,L + 6.00(c),7.00,07/2024,12541.0,12622.0,0.5,12415.0
83,Chemicals,Inhance Technologies Holdings LLC+One stop,Senior loan,L + 6.00(a),7.00,07/2024,9988.0,9891.0,0.4,9888.0
84,Chemicals,Inhance Technologies Holdings LLC+One stop,Senior loan,L + 6.00(c),7.00,07/2024,1906.0,1897.0,0.1,1886.0
85,Chemicals,Inhance Technologies Holdings LLC+One stop,Senior loan,L + 6.00(c),7.00,07/2024,28.0,28.0,0.0,26.0
86,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E + 6.25(g),6.25,10/2028,36686.0,36067.0,1.4,36025.0
87,Chemicals,PHM NL SP Bidco B.V.+(8)(14),One stop,L + 6.25(d),6.75,10/2028,13766.0,13533.0,0.5,13766.0
88,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,SN + 6.25(o),6.44,10/2028,7942.0,7942.0,0.3,8132.0
89,Chemicals,PHM NL SP Bidco B.V.+(8)(9)(14),One stop,E + 6.25(h),6.25,10/2028,3779.0,3716.0,0.1,3808.0
90,Commercial Services & Supplies,Commercial Services & Supplies,One stop,,,,,,,
91,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+One stop",One stop,L + 5.50(c),6.25,10/2028,14991.0,14773.0,0.6,14878.0
92,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+One stop",One stop,L + 5.50(c),6.25,10/2028,714.0,683.0,0.0,687.0
93,Commercial Services & Supplies,"CI (Quercus) Intermediate Holdings, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
94,Commercial Services & Supplies,Amarok LLC+One stop,One stop,L + 5.75(c),6.50,12/2028,52537.0,52016.0,2.0,52012.0
95,Commercial Services & Supplies,Amarok LLC+One stop,One stop,L + 5.75(c),6.50,12/2027,150.0,145.0,0.0,145.0
96,Commercial Services & Supplies,Amarok LLC+(5),One stop,L + 5.75,N/A(6),12/2028,0.0,,0.0,
97,Commercial Services & Supplies,"FFPLS Holdings, LLC+One stop",One stop,L + 5.75(c)(d),6.50,10/2027,4117.0,4021.0,0.2,4076.0
98,Commercial Services & Supplies,"FFPLS Holdings, LLC+One stop",One stop,L + 5.75(c),6.50,10/2027,56.0,54.0,0.0,54.0
99,Commercial Services & Supplies,"FFPLS Holdings, LLC+(5)",One stop,L + 5.75,N/A(6),10/2027,0.0,,0.0,
100,Commercial Services & Supplies,Hydraulic Authority III Limited+~(8)(9)(10),One stop,SN + 5.50(o),6.50,11/2025,10996.0,11153.0,0.5,11814.0
101,Commercial Services & Supplies,Hydraulic Authority III Limited+(8)(9)(10),One stop,No Value,11.00 PIK,11/2028,248.0,252.0,0.0,263.0
102,Commercial Services & Supplies - (continued),Commercial Services & Supplies - (continued),One stop,,,,,,,
103,Commercial Services & Supplies - (continued),Hydraulic Authority III Limited+(8)(9)(10),One stop,SN + 5.50,N/A(6),11/2025,0.0,0.0,0.0,0.0
104,Commercial Services & Supplies - (continued),"North Haven Stack Buyer, LLC*+One stop",One stop,L + 5.50(c),6.50,07/2027,8833.0,8669.0,0.4,8833.0
105,Commercial Services & Supplies - (continued),"North Haven Stack Buyer, LLC+One stop",One stop,L + 5.50(c),6.50,07/2027,261.0,199.0,0.0,261.0
106,Commercial Services & Supplies - (continued),"North Haven Stack Buyer, LLC+(5)",One stop,L + 5.50,N/A(6),07/2027,0.0,,0.0,0.0
107,Commercial Services & Supplies - (continued),"OVG Business Services, LLC+One stop",One stop,L + 6.25(c),7.25,11/2028,1809.0,1769.0,0.1,1791.0
108,Commercial Services & Supplies - (continued),"OVG Business Services, LLC+(5)",One stop,L + 5.50,N/A(6),11/2026,0.0,0.0,0.0,
109,Commercial Services & Supplies - (continued),Profile Products LLC+One stop,One stop,L + 5.50(c),6.25,11/2027,4995.0,4897.0,0.2,4895.0
110,Commercial Services & Supplies - (continued),Profile Products LLC+(8),One stop,L + 5.50(c),6.25,11/2027,1295.0,1270.0,0.0,1269.0
111,Commercial Services & Supplies - (continued),Profile Products LLC+(5),One stop,L + 5.50,N/A(6),11/2027,0.0,,0.0,
112,Commercial Services & Supplies - (continued),Profile Products LLC+(5),One stop,L + 5.50,N/A(6),11/2027,0.0,,0.0,
113,Commercial Services & Supplies - (continued),Profile Products LLC+(5),One stop,L + 5.50,N/A(6),11/2027,0.0,,0.0,
114,Commercial Services & Supplies - (continued),"PT Intermediate Holdings III, LLC+~",One stop,L + 5.50(c),6.25,11/2028,29746.0,29162.0,1.1,29448.0
115,Commercial Services & Supplies - (continued),"PT Intermediate Holdings III, LLC+One stop",One stop,L + 5.50(c),6.25,11/2028,9975.0,9833.0,0.4,9875.0
116,Commercial Services & Supplies - (continued),"Radwell International, LLC+One stop",One stop,L + 5.25(c),6.00,07/2027,3909.0,3896.0,0.1,3909.0
117,Commercial Services & Supplies - (continued),"Radwell International, LLC+One stop",One stop,L + 5.25(c),6.00,07/2027,267.0,267.0,0.0,267.0
118,Commercial Services & Supplies - (continued),"Radwell International, LLC+One stop",One stop,L + 5.50,N/A(6),07/2027,0.0,0.0,0.0,0.0
119,Commercial Services & Supplies - (continued),Trinity Air Consultants Holdings Corporation+One stop,One stop,L + 5.25(c),6.00,06/2027,2458.0,2413.0,0.1,2458.0
120,Commercial Services & Supplies - (continued),Trinity Air Consultants Holdings Corporation+One stop,One stop,L + 5.25(a),6.25,06/2027,14.0,13.0,0.0,14.0
121,Commercial Services & Supplies - (continued),Trinity Air Consultants Holdings Corporation+(5),One stop,L + 5.25,N/A(6),06/2027,0.0,,0.0,0.0
122,Commercial Services & Supplies - (continued),WRE Holding Corp.*#,Senior loan,L + 5.50(b)(c),6.50,01/2025,2247.0,2252.0,0.1,2247.0
123,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(b)(c),6.50,01/2025,928.0,935.0,0.0,928.0
124,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(b)(c),6.50,01/2025,680.0,677.0,0.0,680.0
125,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(b)(c),6.50,01/2025,403.0,400.0,0.0,403.0
126,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(c),6.50,01/2025,129.0,133.0,0.0,129.0
127,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(b),6.50,01/2025,24.0,24.0,0.0,24.0
128,Commercial Services & Supplies - (continued),WRE Holding Corp.+Senior loan,Senior loan,L + 5.50(b)(c),6.50,01/2025,23.0,23.0,0.0,23.0
129,Communications Equipment,Communications Equipment,Senior loan,,,,,,,
130,Communications Equipment,Lightning Finco Limited+(8)(10),One stop,L + 5.75(d),6.50,09/2028,10349.0,10152.0,0.4,10349.0
131,Communications Equipment,Lightning Finco Limited+(8)(9)(10),One stop,E + 5.75(h),6.50,09/2028,1262.0,1238.0,0.1,1208.0
132,Containers and Packaging,Containers and Packaging,One stop,,,,,,,
133,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 9.00(a),6.00 cash/4.00 PIK,11/2025,790.0,779.0,0.0,790.0
134,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 9.00(a),6.00 cash/4.00 PIK,11/2025,169.0,166.0,0.0,169.0
135,Containers and Packaging,AmerCareRoyal LLC+Senior loan,One stop,L + 9.00(a),6.00 cash/4.00 PIK,11/2025,164.0,161.0,0.0,164.0
136,Containers and Packaging,AmerCareRoyal LLC+(8),Senior loan,L + 9.00(a),6.00 cash/4.00 PIK,11/2025,147.0,144.0,0.0,147.0
137,Containers and Packaging,"Berry Intermediate, LLC+One stop",Senior loan,L + 5.50(c),6.25,10/2028,2691.0,2673.0,0.1,2664.0
138,Containers and Packaging,"Berry Intermediate, LLC+One stop",Senior loan,L + 5.50(a),6.25,10/2028,442.0,409.0,0.0,408.0
139,Containers and Packaging,"Berry Intermediate, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
140,Containers and Packaging,"Berry Intermediate, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,0.0,0.0,
141,Containers and Packaging,Fortis Solutions Group LLC*#+One stop,One stop,L + 5.50(c),6.25,10/2028,24903.0,24420.0,1.0,24654.0
142,Containers and Packaging,Fortis Solutions Group LLC+(5),One stop,L + 5.50,N/A(6),10/2027,0.0,,0.0,
143,Containers and Packaging,Fortis Solutions Group LLC+(5),One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,
144,Distributors,Distributors,One stop,,,,,,,
145,Distributors,"PetroChoice Holdings, Inc.#+Senior loan",One stop,L + 5.00(c),6.00,08/2022,3232.0,3235.0,0.1,3095.0
146,Distributors,WSC Holdings Midco LLC+Senior loan,One stop,L + 4.50(c),5.50,07/2027,2984.0,2956.0,0.1,2984.0
147,Distributors,WSC Holdings Midco LLC+(5),Senior loan,L + 4.50,N/A(6),07/2027,0.0,,0.0,0.0
148,Distributors,WSC Holdings Midco LLC+(5),Senior loan,L + 4.50,N/A(6),07/2027,0.0,,0.0,0.0
149,Diversified Consumer Services,Diversified Consumer Services,Senior loan,,,,,,,
150,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,L + 5.75(c),6.75,02/2026,1601.0,1570.0,0.1,1601.0
151,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,L + 5.75(c),6.75,02/2026,1527.0,1478.0,0.1,1527.0
152,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,L + 5.75(c),6.75,02/2026,1080.0,1071.0,0.0,1080.0
153,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75(c),6.75,02/2026,758.0,743.0,0.0,758.0
154,Diversified Consumer Services,"Certus Pest, Inc.#",One stop,L + 5.75(c),6.75,02/2026,669.0,631.0,0.0,669.0
155,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75(a),6.75,02/2026,385.0,376.0,0.0,385.0
156,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75(c),6.75,02/2026,240.0,223.0,0.0,240.0
157,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75(c),6.75,02/2026,132.0,100.0,0.0,132.0
158,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75(c),6.75,02/2026,55.0,49.0,0.0,55.0
159,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75,N/A(6),02/2026,0.0,0.0,0.0,0.0
160,Diversified Consumer Services,"Certus Pest, Inc.+(5)",One stop,L + 5.75,N/A(6),02/2026,0.0,,0.0,0.0
161,Diversified Consumer Services,"Certus Pest, Inc.+One stop",One stop,L + 5.75,N/A(6),02/2026,0.0,0.0,0.0,0.0
162,Diversified Consumer Services,"CHHJ Franchising, LLC#",Senior loan,P + 4.00(f),7.25,01/2026,2744.0,2721.0,0.1,2744.0
163,Diversified Consumer Services,"CHHJ Franchising, LLC+Senior loan",Senior loan,P + 4.00(f),7.25,01/2026,4.0,4.0,0.0,4.0
164,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,07/2027,1721.0,1705.0,0.1,1695.0
165,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,07/2027,1677.0,1653.0,0.1,1652.0
166,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c)(f),5.50,07/2027,1102.0,1088.0,0.0,1085.0
167,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,07/2027,777.0,767.0,0.0,765.0
168,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,07/2027,200.0,197.0,0.0,197.0
169,Diversified Consumer Services,"COP Hometown Acquisitions, Inc.+Senior loan",Senior loan,P + 3.50(f),6.75,07/2027,7.0,6.0,0.0,6.0
170,Diversified Consumer Services,"EMS LINQ, LLC+One stop",Senior loan,L + 6.25(c),7.25,12/2027,9591.0,9496.0,0.4,9495.0
171,Diversified Consumer Services,"EMS LINQ, LLC+(5)",One stop,L + 6.25,N/A(6),12/2027,0.0,,0.0,
172,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,924.0,911.0,0.0,878.0
173,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,30.0,29.0,0.0,29.0
174,Diversified Consumer Services,EWC Growth Partners LLC+One stop,One stop,L + 7.50(c),6.50 cash/2.00 PIK,03/2026,18.0,18.0,0.0,17.0
175,Diversified Consumer Services,Excelligence Learning Corporation#+One stop,One stop,L + 6.00(c),6.50 cash/0.50 PIK,04/2023,10795.0,10668.0,0.4,10795.0
176,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 4.75(c),5.75,04/2027,3769.0,3693.0,0.1,3731.0
177,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 5.25(c),6.25,04/2027,1588.0,1568.0,0.1,1572.0
178,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 4.75(c),5.75,04/2027,840.0,831.0,0.0,832.0
179,Diversified Consumer Services,"Flores & Associates, LLC+One stop",One stop,L + 4.75(c),5.75,04/2027,775.0,767.0,0.1,767.0
180,Diversified Consumer Services,"Flores & Associates, LLC+(5)",One stop,L + 4.75,N/A(6),04/2027,0.0,,0.0,
181,Diversified Consumer Services,"FPG Intermediate Holdco, LLC+One stop",One stop,L + 6.00(a),7.00,03/2027,9167.0,9009.0,0.3,9075.0
182,Diversified Consumer Services,"FPG Intermediate Holdco, LLC+One stop",One stop,L + 6.00(a),7.00,03/2027,120.0,108.0,0.0,113.0
183,Diversified Consumer Services,"FPG Intermediate Holdco, LLC+One stop",One stop,L + 6.00(a)(f),7.18,03/2027,32.0,31.0,0.0,31.0
184,Diversified Consumer Services,FSS Buyer LLC+One stop,One stop,L + 5.75(c),6.50,08/2028,5533.0,5428.0,0.2,5533.0
185,Diversified Consumer Services,FSS Buyer LLC+(5),One stop,L + 5.75,N/A(6),08/2027,0.0,,0.0,0.0
186,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(c),5.50,03/2025,2517.0,2548.0,0.1,2511.0
187,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(c),5.50,03/2025,1354.0,1351.0,0.1,1351.0
188,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.75(c),5.75,03/2025,359.0,347.0,0.0,366.0
189,Diversified Consumer Services,"Learn-it Systems, LLC+Senior loan",One stop,L + 4.50(b)(c),5.50,03/2025,33.0,33.0,0.0,33.0
190,Diversified Consumer Services,"Liminex, Inc.+~",One stop,L + 7.25(c),8.25,11/2026,25462.0,25069.0,1.0,25462.0
191,Diversified Consumer Services - (continued),Diversified Consumer Services - (continued),One stop,,,,,,,
192,Diversified Consumer Services - (continued),"Liminex, Inc.+One stop",One stop,L + 7.25(c),8.25,11/2026,800.0,793.0,0.0,800.0
193,Diversified Consumer Services - (continued),"Liminex, Inc.+(5)",One stop,L + 7.25,N/A(6),11/2026,0.0,,0.0,0.0
194,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 6.00(a),7.00,05/2026,4617.0,4568.0,0.2,4640.0
195,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 5.75(a),6.75,05/2026,3702.0,3719.0,0.2,3685.0
196,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 5.75(a),6.75,05/2026,694.0,713.0,0.0,690.0
197,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 5.75(a),6.75,05/2026,694.0,714.0,0.0,690.0
198,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 6.00(a),7.00,05/2026,145.0,140.0,0.0,147.0
199,Diversified Consumer Services - (continued),Litera Bidco LLC+One stop,One stop,L + 5.75,N/A(6),05/2025,0.0,0.0,0.0,0.0
200,Diversified Consumer Services - (continued),"Mathnasium, LLC+One stop",One stop,L + 5.00(c),5.75,11/2027,9307.0,9216.0,0.4,9214.0
201,Diversified Consumer Services - (continued),"Mathnasium, LLC+One stop",One stop,L + 5.00(c),5.75,11/2027,13.0,12.0,0.0,12.0
202,Diversified Consumer Services - (continued),"PADI Holdco, Inc.*#",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2024,21659.0,21746.0,0.7,19493.0
203,Diversified Consumer Services - (continued),"PADI Holdco, Inc.+~(8)(9)",One stop,E + 7.25(g)(h),5.75 cash/1.50 PIK,04/2024,20650.0,20849.0,0.7,18402.0
204,Diversified Consumer Services - (continued),"PADI Holdco, Inc.~",One stop,L + 7.25(c),6.75 cash/1.50 PIK,04/2024,812.0,808.0,0.1,731.0
