,0,1,2,3,4,5,6,7,8,9,10,11
91,"Plex Systems, Inc.  (3)",One stop,L + 7.50,,(4),,06/2018,0,(26,0,0,
92,"Plex Systems, Inc.*^",One stop,L + 7.50,,8.75,,06/2018,18797,18420,2.5,18797,
93,"Sunless Merger Sub, Inc.",Senior loan,P + 4.00,,7.25,,07/2016,106,105,0,88,
94,"Sunless Merger Sub, Inc.*",Senior loan,L + 5.25,,6.50,,07/2016,1756,1750,0.2,1405,
95,"TIDI Products, LLC  (3)",One stop,L + 6.50,,(4),,07/2017,0,(9,0,0,
96,"TIDI Products, LLC*^",One stop,L + 6.50,,7.75,,07/2018,16636,16437,2.3,16636,
97,"Vintage Parts, Inc.*",One stop,L + 4.50,,5.75,,12/2015,3913,3897,0.5,3913,
98,"Vintage Parts, Inc.*",One stop,L + 4.50,,5.75,,12/2015,54,54,0,54,
99,"Vintage Parts, Inc.*",One stop,L + 4.50,,5.75,,12/2015,818,820,0.1,818,
100,Diversified Conglomerate  Service,,,,,,,,,,,
101,"Accellos, Inc.  (3)",One stop,L + 5.75,,(4),,07/2020,0,(18,0,0,
102,"Accellos, Inc.*^",One stop,L + 5.75,,6.76,,07/2020,30957,30617,4.2,30957,
103,"Aderant North America, Inc.^",Senior loan,L + 4.25,,5.25,,12/2018,449,445,0.1,449,
104,Agility Recovery Solutions Inc.,One stop,L + 6.50,,7.90,,03/2020,173,167,0,166,
105,Agility Recovery Solutions Inc.^,One stop,L + 6.50,,7.50,,03/2020,10404,10301,1.4,10300,
106,Bomgar Corporation  (3),One stop,L + 6.00,,(4),,05/2019,0,(16,0,0,
107,Bomgar Corporation*,One stop,L + 6.00,,7.00,,05/2020,29276,28835,4.0,29276,
108,"Daxko, LLC  (3)",One stop,L + 7.25,,(4),,03/2019,0,(21,0,0,
109,"Daxko, LLC*",One stop,L + 7.25,,8.25,,03/2019,16840,16595,2.3,16840,
110,DISA Holdings Acquisition Subsidiary Corp.,Senior loan,L + 4.50,,5.50,,12/2020,80,70,0,80,
111,DISA Holdings Acquisition Subsidiary Corp.^,Senior loan,L + 4.50,,5.50,,12/2020,4637,4593,0.6,4637,
112,"Host Analytics, Inc.  (3)",One stop,L + 0.00,,(4),,02/2020,0,(6,0,(6,
113,"Host Analytics, Inc.",One stop,No Value,,10.75,,02/2020,2937,2887,0.4,2915,
114,"Integration Appliance, Inc.",One stop,L + 8.25,,9.50,,09/2018,719,712,0.1,719,
115,"Integration Appliance, Inc.",One stop,L + 8.25,,9.50,,09/2018,5396,5301,0.7,5396,
116,"Integration Appliance, Inc.",One stop,L + 8.25,,9.50,,06/2019,7914,7747,1.1,7914,
117,"Marathon Data Operating Co., LLC  (3)",One stop,L + 6.25,,(4),,08/2017,0,(5,0,0,
118,"Marathon Data Operating Co., LLC",One stop,L + 6.25,,7.50,,08/2017,4573,4517,0.6,4573,
119,"NetSmart Technologies, Inc.  (3)",One stop,L + 5.25,,(4),,02/2019,0,(34,0,(34,
120,"NetSmart Technologies, Inc.*^",One stop,L + 5.25,,6.25,,02/2019,25390,25142,3.4,25136,
121,"PC Helps Support, LLC  (3)",Senior loan,L + 5.00,,(4),,09/2017,0,(1,0,0,
122,"PC Helps Support, LLC",Senior loan,L + 5.25,,6.50,,09/2017,1543,1532,0.2,1543,
123,"Secure-24, LLC  (3)",One stop,L + 6.00,,(4),,08/2017,0,(4,0,0,
124,"Secure-24, LLC*",One stop,L + 6.00,,7.25,,08/2017,10380,10229,1.4,10380,
125,"Secure-24, LLC^",One stop,L + 6.00,,7.25,,08/2017,1518,1502,0.2,1518,
126,"Source Medical Solutions, Inc.",Second lien,L + 8.00,,9.00,,03/2018,9294,9168,1.3,9294,
127,"Vendavo, Inc.  (3)",One stop,L + 8.50,,(4),,10/2019,0,(14,0,0,
128,"Vendavo, Inc.",One stop,L + 8.50,,9.50,,10/2019,15501,15184,2.1,15501,
129,Electronics,,,,,,,,,,,
130,"Appriss Holdings, Inc.",Senior loan,L + 4.75,,5.75,,11/2020,36,(5,0,36,
131,"Appriss Holdings, Inc.*",Senior loan,L + 4.75,,5.75,,11/2020,18144,17888,2.5,18144,
132,"ECI Acquisition Holdings, Inc.  (3)",One stop,L + 6.25,,(4),,03/2019,0,(15,0,0,
133,"ECI Acquisition Holdings, Inc.^",One stop,L + 6.25,,7.25,,03/2019,22103,21775,3.0,22103,
134,"ECI Acquisition Holdings, Inc.",One stop,L + 6.25,,7.25,,03/2019,1431,1360,0.2,1431,
135,"Rogue Wave Holdings, Inc.*^",One stop,L + 9.01,,10.01,,12/2018,10348,10249,1.4,10348,
136,"Sloan Company, Inc., The  (3)",One stop,L + 7.50,,(4),,10/2018,0,(12,0,0,
137,"Sloan Company, Inc., The*^",One stop,L + 7.50,,8.75,,10/2018,12860,12744,1.7,12860,
138,Sparta Holding Corporation  (3),One stop,L + 6.50,,(4),,07/2020,0,(34,0,0,
139,Sparta Holding Corporation*^,One stop,L + 6.50,,7.50,,07/2020,23241,22985,3.2,23241,
140,Syncsort Incorporated  (3),Senior loan,L + 4.75,,(4),,03/2019,0,(1,0,0,
141,Syncsort Incorporated  (3),Senior loan,L + 4.75,,(4),,03/2019,0,(4,0,0,
142,Syncsort Incorporated*,Senior loan,L + 4.75,,5.75,,03/2019,2022,2006,0.3,2022,
143,"Systems Maintenance Services Holding, Inc.^",Senior loan,L + 4.25,,5.25,,10/2019,2637,2627,0.4,2637,
144,"Taxware, LLC*^",Second lien,L + 8.38,,9.38,,10/2019,19979,19709,2.7,19979,
145,"Watchfire Enterprises,  Inc.",Second lien,L + 8.00,,9.00,,10/2021,9435,9226,1.3,9435,
146,Finance,,,,,,,,,,,
147,"Ascensus, Inc.  (3)",One stop,L + 4.00,,(4),,11/2018,0,(14,0,0,
148,"Ascensus, Inc.^",One stop,L + 4.00,,5.00,,12/2019,4172,4106,0.6,4172,
149,"Ascensus, Inc.*^",One stop,L + 8.00,,9.00,,12/2020,6337,6158,0.9,6337,
150,Pillar Processing LLC*  (6),Senior loan,L + 5.50,,5.75,,11/2018,447,445,0,0,
151,Pillar Processing LLC*  (6),Senior loan,No Value,,14.50,,05/2019,2377,2369,0,0,
152,Grocery,,,,,,,,,,,
153,"MyWebGrocer, Inc.  (3)",One stop,L + 8.75,,(4),,05/2018,0,(14,0,0,
154,"MyWebGrocer, Inc.^",One stop,L + 8.75,,10.00,,05/2018,14271,14086,1.9,14271,
155,"Teasdale Quality Foods,  Inc.*",Senior loan,L + 4.25,,5.25,,10/2020,4675,4588,0.6,4675,
156,"Healthcare,  Education and Childcare",,,,,,,,,,,
157,"Agilitas USA, Inc.^",Senior loan,L + 4.00,,5.00,,10/2020,2458,2436,0.3,2458,
158,"Avatar International, LLC",One stop,L + 7.89,,6.19  cash/2.95 PIK,,09/2016,538,535,0.1,538,
159,"Avatar International, LLC*",One stop,L + 7.89,,6.19  cash/2.95 PIK,,09/2016,7653,7617,0.5,3827,
160,"Avatar International, LLC",One stop,L + 7.89,,6.19  cash/2.95 PIK,,09/2016,1651,1645,0.1,826,
161,"California Cryobank, LLC",One stop,P + 4.25,,7.50,,08/2019,86,84,0,86,
162,"California Cryobank, LLC^",One stop,L + 5.50,,6.50,,08/2019,1550,1537,0.2,1550,
163,"California Cryobank, LLC",One stop,L + 5.50,,6.50,,08/2019,43,41,0,43,
164,Certara L.P.,One stop,P + 5.00,,8.25,,12/2018,770,754,0.1,770,
165,Certara L.P.*^,One stop,L + 6.25,,7.25,,12/2018,26692,26400,3.6,26692,
166,"CPI Buyer, LLC (Cole-Parmer)*^",Senior loan,L + 4.50,,5.50,,08/2021,7980,7692,1.1,7990,
167,Curo Health Services LLC,Senior loan,L + 5.50,,6.50,,02/2022,2000,1980,0.3,2011,
168,Delta Educational Systems*,Senior loan,P + 4.75,,8.00,,12/2016,1631,1616,0.2,1501,
169,Delta Educational Systems  (3),Senior loan,L + 6.00,,(4),,12/2016,0,0,0,(7,
170,Dental Holdings Corporation  (3),One stop,L + 5.50,,(4),,02/2020,0,(13,0,(11,
171,Dental Holdings Corporation,One stop,L + 5.50,,6.50,,02/2020,6608,6462,0.9,6542,
172,Dental Holdings Corporation  (3),One stop,L + 5.50,,(4),,02/2020,0,(18,0,(15,
173,"Encore GC Acquisition, LLC  (3)",Senior loan,L + 4.50,,(4),,01/2020,0,(10,0,(10,
174,"Encore GC Acquisition, LLC*",Senior loan,L + 4.50,,5.50,,01/2020,3502,3451,0.5,3449,
175,"G & H Wire Company, Inc.  (3)",Senior loan,L + 5.75,,(4),,12/2017,0,(5,0,0,
176,"G & H Wire Company, Inc.*^",Senior loan,L + 5.75,,6.75,,12/2017,12837,12727,1.7,12837,
177,"Global Healthcare Exchange, LLC  (3)",One stop,L + 7.50,,(4),,03/2020,0,(21,0,0,
178,"Global Healthcare Exchange, LLC*^",One stop,L + 7.50,,8.50,,03/2020,37069,36262,5.0,37069,
179,GSDM Holdings Corp.,Senior loan,L + 4.25,,5.25,,06/2019,765,762,0.1,765,
180,"IntegraMed America, Inc.",One stop,L + 7.25,,8.50,,09/2017,811,802,0.1,811,
181,"IntegraMed America, Inc.*^",One stop,L + 7.25,,8.50,,09/2017,15054,14883,2.0,15054,
182,"Joerns Healthcare, LLC",One stop,L + 5.00,,6.00,,05/2020,9745,9662,1.3,9668,
183,"Maverick Healthcare Group, LLC*",Senior loan,L + 5.50,,7.25,,12/2016,1963,1935,0.3,1963,
184,"Paradigm Management Services, LLC^",Senior loan,L + 4.50,,5.51,,01/2019,2726,2708,0.4,2726,
185,"Pentec Acquisition Sub, Inc.  (3)",Senior loan,L + 5.00,,(4),,05/2017,0,(2,0,0,
186,"Pentec Acquisition Sub, Inc.*",Senior loan,L + 5.00,,6.25,,05/2018,1666,1648,0.2,1666,
187,Premise Health Holding Corp.  (3),One stop,L + 5.00,,(4),,06/2020,0,(39,0,0,
188,Premise Health Holding Corp.*^,One stop,L + 5.00,,6.00,,06/2020,26921,26716,3.7,26921,
189,"Pyramid Healthcare, Inc.",One stop,P + 4.50,,7.75,,08/2019,127,122,0,127,
190,"Pyramid Healthcare, Inc.^",One stop,L + 5.75,,6.75,,08/2019,7569,7511,1.0,7569,
191,"Radiology Partners, Inc.  (3)",One stop,L + 5.00,,(4),,09/2020,0,(7,0,0,
192,"Radiology Partners, Inc.*^",One stop,L + 5.00,,6.00,,09/2020,17123,16875,2.3,17123,
193,"Radiology Partners, Inc.  (3)",One stop,L + 5.00,,(4),,09/2020,0,(42,0,0,
194,"Reliant Pro ReHab, LLC",Senior loan,P + 4.00,,7.25,,06/2017,383,376,0.1,383,
195,"Reliant Pro ReHab, LLC*",Senior loan,L + 5.00,,6.00,,06/2017,3263,3237,0.4,3263,
196,Southern Anesthesia and Surgical  (3),One stop,L + 5.50,,(4),,11/2017,0,(8,0,0,
197,Southern Anesthesia and Surgical,One stop,L + 5.50,,6.50,,11/2017,5667,5582,0.8,5667,
198,Southern Anesthesia and Surgical  (3),One stop,L + 5.50,,(4),,11/2017,0,(33,0,0,
199,"Spear Education, LLC  (3)",One stop,L + 5.50,,(4),,08/2019,0,(5,0,0,
200,"Spear Education, LLC*^",One stop,L + 5.50,,6.50,,08/2019,5990,5950,0.8,5990,
201,"Spear Education, LLC  (3)",One stop,L + 5.50,,(4),,08/2019,0,0,0,0,
202,"Surgical Information Systems, LLC^",Senior loan,L + 3.50,,4.51,,09/2018,1983,1979,0.3,1983,
203,"U.S. Anesthesia Partners, Inc.",One stop,L + 5.00,,6.00,,12/2019,5970,5943,0.8,5970,
204,"WIL Research Company, Inc.*",Senior loan,L + 4.50,,5.75,,02/2018,772,767,0.1,749,
205,"Young Innovations, Inc.",Senior loan,P + 3.25,,6.50,,01/2018,46,46,0,46,
206,"Young Innovations, Inc.*",Senior loan,L + 4.25,,5.25,,01/2019,1153,1146,0.2,1153,
207,"Home  and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,
208,"Plano Molding Company, LLC^",Senior loan,L + 4.25,,5.25,,10/2018,1946,1935,0.3,1946,
209,"WII Components, Inc.",Senior loan,P + 3.50,,6.75,,07/2018,6,5,0,6,
210,"WII Components, Inc.*",Senior loan,L + 4.50,,5.50,,07/2018,1108,1103,0.2,1108,
211,Zenith Products Corporation  (6),One stop,P + 3.75,,7.00,,09/2013,81,48,0,41,
212,Zenith Products Corporation*  (6),One stop,P + 5.50,,8.75,,09/2013,4376,3927,0.3,2188,
213,Insurance,,,,,,,,,,,
214,"Captive Resources Midco, LLC  (3)",One stop,L + 5.00,,(4),,01/2019,0,(14,0,0,
215,"Captive Resources Midco,  LLC*^",One stop,L + 5.00,,6.50,,01/2019,19603,19448,2.7,19603,
216,Investment  Funds and Vehicles,,,,,,,,,,,
217,Senior Loan Fund LLC  (7)(8),Subordinated debt,L + 8.00,,8.17,,05/2020,41557,41557,5.6,41557,
218,"Leisure,  Amusement, Motion Pictures and Entertainment",,,,,,,,,,,
219,"Competitor Group, Inc.",One stop,L + 7.75,,9.00,,11/2018,884,875,0.1,769,
220,"Competitor Group, Inc.*",One stop,L + 9.25,,9.00  cash/1.50 PIK,,11/2018,12856,12721,1.6,11570,
221,"Octane Fitness, LLC  (3)",One stop,L + 5.25,,(4),,10/2018,0,(3,0,0,
222,"Octane Fitness, LLC*",One stop,L + 5.25,,6.50,,10/2018,7910,7881,1.1,7910,
223,"Self Esteem Brands, LLC  (3)",Senior loan,L + 4.00,,(4),,02/2020,0,(4,0,0,
224,"Self Esteem Brands, LLC^",Senior loan,L + 4.00,,5.00,,02/2020,3931,3912,0.5,3931,
225,"Starplex Operating, L.L.C.  (3)",One stop,L + 7.00,,(4),,12/2017,0,(11,0,0,
226,"Starplex Operating, L.L.C.*^",One stop,L + 7.00,,8.00,,12/2017,10029,9887,1.4,10029,
227,"Titan Fitness, LLC  (3)",One stop,L + 6.50,,(4),,09/2019,0,(20,0,0,
228,"Titan Fitness, LLC*",One stop,L + 6.50,,7.75,,09/2019,13533,13299,1.8,13533,
229,"Titan Fitness, LLC  (3)",One stop,L + 6.50,,(4),,09/2019,0,(20,0,0,
230,"Mining,  Steel, Iron and Non-Precious Metals",,,,,,,,,,,
231,"Benetech, Inc.",One stop,P + 7.75,,11.00,,10/2017,373,366,0.1,373,
232,"Benetech,  Inc.*",One stop,L + 9.00,,10.25,,10/2017,4882,4850,0.7,4882,
233,Oil and Gas,,,,,,,,,,,
234,"Drilling Info, Inc.  (3)(5)",One stop,L + 5.00,,(4),,06/2018,0,(1,0,0,
235,"Drilling Info, Inc.  (5)",One stop,L + 5.00,,6.00,,06/2018,1291,1282,0.2,1291,
236,"Drilling Info, Inc.  (3)(5)",One stop,L + 5.00,,(4),,06/2018,0,(6,0,0,
237,Personal and Non-Durable  Consumer Products,,,,,,,,,,,
238,The Hygenic Corporation  (3),Senior loan,L + 5.00,,(4),,10/2019,0,(5,0,(5,
239,The Hygenic Corporation*,Senior loan,L + 5.00,,6.00,,10/2020,3284,3235,0.4,3234,
240,"Massage Envy, LLC  (3)",One stop,L + 7.25,,(4),,09/2018,0,(11,0,0,
241,"Massage Envy, LLC*",One stop,L + 7.25,,8.50,,09/2018,15995,15763,2.2,15995,
242,"Orthotics Holdings, Inc  (3)",One stop,L + 5.00,,(4),,02/2020,0,(15,0,(13,
243,"Orthotics Holdings, Inc  (3)(8)",One stop,L + 5.00,,(4),,02/2020,0,(2,0,(1,
244,"Orthotics Holdings, Inc*",One stop,L + 5.00,,6.00,,02/2020,8503,8398,1.1,8418,
245,"Orthotics Holdings, Inc*  (8)",One stop,L + 5.00,,6.00,,02/2020,1394,1377,0.2,1380,
246,"Orthotics Holdings, Inc  (3)",One stop,L + 5.00,,(4),,02/2020,0,(17,0,(14,
247,Rug Doctor LLC  (3),Senior loan,L + 5.25,,(4),,12/2016,0,(7,0,0,
248,Rug Doctor LLC*,Senior loan,L + 5.25,,6.25,,12/2016,5226,5196,0.7,5226,
249,Team Technologies Acquisition Company^,Senior loan,L + 4.75,,6.00,,12/2017,4807,4772,0.7,4807,
250,Team Technologies Acquisition  Company,Senior loan,P + 3.50,,6.75,,12/2017,101,99,0,101,
251,"Personal, Food and Miscellaneous  Services",,,,,,,,,,,
252,Focus Brands Inc.^,Second lien,L + 9.00,,10.25,,08/2018,11194,11105,1.5,11250,
253,"Ignite Restaurant Group, Inc (Joe's Crab Shack)^",One stop,L + 7.00,,8.00,,02/2019,6139,6060,0.8,6139,
254,PetVet Care Centers LLC  (3),Senior loan,L + 4.50,,(4),,12/2019,0,(24,0,(14,
255,PetVet Care Centers LLC  (3),Senior loan,L + 4.50,,(4),,12/2020,0,(44,0,(25,
256,PetVet Care Centers LLC*^,Senior loan,L + 4.50,,5.50,,12/2020,11911,11698,1.6,11791,
257,Vetcor Merger Sub LLC  (3),One stop,L + 6.00,,(4),,12/2017,0,(5,0,0,
258,Vetcor Merger Sub LLC*^,One stop,L + 6.00,,6.75,,12/2017,5803,5734,0.8,5803,
259,Vetcor Merger Sub LLC  (3),One stop,L + 6.00,,(4),,12/2017,0,(15,0,0,
260,Vetcor Merger Sub LLC^,One stop,L + 6.00,,6.75,,12/2017,368,368,0,368,
261,Vetcor Merger Sub LLC^,One stop,L + 6.00,,6.75,,12/2017,569,569,0.1,569,
262,Vetcor Merger Sub LLC^,One stop,L + 6.00,,6.75,,12/2017,381,381,0.1,381,
263,Vetcor Merger Sub LLC^,One stop,L + 6.00,,6.75,,12/2017,644,644,0.1,644,
264,Vetcor Merger Sub LLC^,One stop,L + 6.00,,6.75,,12/2017,62,62,0,62,
265,Vetcor Merger Sub LLC,One stop,L + 6.00,,6.75,,12/2017,841,841,0.1,841,
266,Printing and Publishing,,,,,,,,,,,
267,"Market Track, LLC",One stop,P + 5.00,,8.25,,10/2019,554,532,0.1,554,
268,"Market Track, LLC*^",One stop,L + 6.00,,7.25,,10/2019,29124,28828,3.9,29124,
269,"Market Track, LLC",One stop,L + 6.00,,7.25,,10/2019,2208,2187,0.3,2208,
270,"Market Track, LLC",One stop,L + 6.00,,7.25,,10/2019,415,381,0.1,415,
271,Retail Stores,,,,,,,,,,,
272,"Benihana, Inc.",One stop,P + 4.25,,7.50,,07/2018,434,381,0.1,434,
273,"Benihana, Inc.*^",One stop,L + 5.50,,6.75,,01/2019,15475,15114,2.1,15475,
274,"Capital Vision Services, LLC  (3)",One stop,L + 6.00,,(4),,12/2019,0,(20,0,0,
275,"Capital Vision Services, LLC*^",One stop,L + 6.00,,7.00,,12/2019,26718,26487,3.6,26718,
276,"Capital Vision Services, LLC^",One stop,L + 6.00,,7.00,,12/2019,1506,1494,0.2,1506,
277,"Capital Vision Services, LLC",One stop,L + 6.00,,7.00,,12/2019,1518,1511,0.2,1518,
278,"Capital Vision Services, LLC",One stop,L + 6.00,,7.00,,12/2019,771,762,0.1,771,
279,"Cycle Gear, Inc.",One stop,L + 6.00,,7.00,,01/2020,290,272,0,275,
