,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
33,Chronicle Bidco Inc. (dba Lexitas)(1) (2),Professional Services,6.75,,L + 5.75 ; 1.00Floor,11/14/2025,,6948,,,6825,,,6739,,
34,Chronicle Bidco Inc. (dba Lexitas)(1) (2),Professional Services,6.75,,L + 5.75 ; 1.00Floor,11/14/2025,,2925,,,2872,,,2837,,
35,Chronicle Bidco Inc. (dba Lexitas)(1) (2) (3),Professional Services,,,,L + 5.75 ; 1.00Floor,11/14/2025,,880,,,(15,,,(26,
36,"Collaborative Imaging, LLC (dba Texas Radiology Associates)^^^ (1) (2)",Health Care Providers & Services,7.50,,L + 6.50 ; 1.00Floor,03/28/2025,,8900,,,8806,,,8633,,
37,"Collaborative Imaging, LLC (dba Texas Radiology Associates)^^^ (1) (2)",Health Care Providers & Services,7.50,,L + 6.50 ; 1.00Floor,03/28/2025,,6602,,,6518,,,6404,,
38,"ConnectWise, LLC(1) (2)",IT Services,7.00,,L + 6.00 ; 1.00Floor,02/28/2025,,13464,,,13231,,,13329,,
39,"ConnectWise, LLC(1) (2) (3)",IT Services,,,,L + 6.00 ; 1.00Floor,02/28/2025,,1036,,,(17,,,(10,
40,"Convene 237 Park Avenue, LLC (dba Convene)(1) (2)",Real Estate Management & Development,9.00,,L + 7.50 ; 1.50Floor,08/30/2024,,21200,,,20852,,,18020,,
41,"Convene 237 Park Avenue, LLC (dba Convene)(1) (2)",Real Estate Management & Development,9.00,,L + 7.50 ; 1.50Floor,08/30/2024,,6220,,,6113,,,5287,,
42,CorePower Yoga LLC(2),Diversified Consumer Services,7.00,,L + 6.00(incl. 1.25PIK); 1.00Floor,05/14/2025,,9665,,,9541,,,8215,,
43,CorePower Yoga LLC(2) (3),Diversified Consumer Services,7.00,,L + 6.00(incl. 1.25PIK); 1.00Floor,05/14/2025,,678,,,127,,,34,,
44,CST Buyer Company (dba Intoxalock)(1) (2),Diversified Consumer Services,6.25,,L + 5.25 ; 1.00Floor,10/03/2025,,11430,,,11304,,,11430,,
45,CST Buyer Company (dba Intoxalock)(1) (2) (3),Diversified Consumer Services,,,,L + 5.25 ; 1.00Floor,10/03/2025,876,,,(9,,,0,,
46,Investment *,Industry,Interest Rate (+),,Reference Rate andSpread (+),Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,
47,"DDS USA Holding, Inc.(1) (2)",Health Care Equipment & Supplies,6.75,,L + 5.75 ; 1.00Floor,06/30/2022,,3776,,,3766,,,3738,,
48,"DDS USA Holding, Inc.(1) (2)",Health Care Equipment & Supplies,6.75,,L + 5.75 ; 1.00Floor,06/30/2022,,3569,,,3560,,,3533,,
49,"DDS USA Holding, Inc.(1) (2) (3)",Health Care Equipment & Supplies,6.75,,L + 5.75 ; 1.00Floor,06/30/2022,,1079,,,537,,,529,,
50,Diligent Corporation(2),Professional Services,7.25,,L + 6.25 ; 1.00Floor,08/04/2025,€,15895,,,18147,,,18170,,
51,Diligent Corporation(2),Professional Services,7.25,,L + 6.25 ; 1.00Floor,08/04/2025,,10269,,,10124,,,10012,,
52,Diligent Corporation(2) (3),Professional Services,,,,L + 6.25 ; 1.00Floor,08/04/2025,,1300,,,(25,,,(33,
53,"DocuTAP, Inc.(1) (2)",Health Care Technology,6.50,,L + 5.50 ; 1.00Floor,05/12/2025,,23912,,,23431,,,23255,,
54,"E2open, LLC(2)",Software,6.75,,L + 5.75 ; 1.00Floor,11/26/2024,,16137,,,16007,,,15492,,
55,"Elemica Parent, Inc.(1) (2)",Chemicals,5.73,,L + 5.50,09/18/2025,,2884,,,2822,,,2682,,
56,"Elemica Parent, Inc.(1) (2) (3)",Chemicals,5.72,,L + 5.50,09/18/2025,,380,,,281,,,262,,
57,"Elemica Parent, Inc.(1) (2) (3)",Chemicals,,,,L + 5.50,09/18/2025,,560,,,(6,,,(39,
58,"Empirix, Inc.(1) (2)",Diversified Telecommunication Services,7.25,,L + 6.25 ; 1.00Floor,09/25/2024,,21922,,,21647,,,21265,,
59,"Empirix, Inc.(1) (2) (3)",Diversified Telecommunication Services,,,,L + 6.25 ; 1.00Floor,09/25/2023,,1300,,,(14,,,(39,
60,"Eptam Plastics, Ltd.(1) (2)",Health Care Equipment & Supplies,6.50,,L + 5.50 ; 1.00Floor,12/06/2025,,4278,,,4221,,,4160,,
61,"Eptam Plastics, Ltd.(1) (2)",Health Care Equipment & Supplies,6.50,,L + 5.50 ; 1.00Floor,12/06/2025,,915,,,903,,,890,,
62,"Eptam Plastics, Ltd.(1) (2) (3)",Health Care Equipment & Supplies,,,,L + 5.50 ; 1.00Floor,12/06/2025,,1830,,,(12,,,(50,
63,Fenergo Finance 3 Limited(1) (2) (4),Diversified Financial Services,7.00,,L + 6.00 ; 1.00Floor,09/05/2024,€,17800,,,20431,,,20609,,
64,Fenergo Finance 3 Limited(1) (2) (3) (4),Diversified Financial Services,,,,L + 6.00 ; 1.00Floor,09/05/2024,,1182,,,(14,,,(15,
65,Fenergo Finance 3 Limited(1) (2) (3) (4),Diversified Financial Services,,,,L + 6.00 ; 1.00Floor,09/05/2024,€,1500,,,(20,,,(22,
66,Foundation Software(2),Construction & Engineering,10.25,,P + 7.00 ; 2.00Floor,08/31/2027,,428,,,418,,,418,,
67,Foundation Software(2) (3),Construction & Engineering,,,,P + 7.00 ; 2.00Floor,08/31/2026,,61,,,(2,,,(2,
68,FWR Holding Corporation (dba First Watch Restaurants)(1) (3),"Hotels, Restaurants & Leisure",,,,L + 7.00(incl. 1.50PIK); 1.00Floor,08/21/2023,,22,,,0,,,(1,
69,FWR Holding Corporation (dba First Watch Restaurants)(1),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK); 1.00Floor,08/21/2023,,4406,,,4347,,,4252,,
70,FWR Holding Corporation (dba First Watch Restaurants)(1),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK); 1.00Floor,08/21/2023,,880,,,869,,,850,,
71,FWR Holding Corporation (dba First Watch Restaurants)(1),"Hotels, Restaurants & Leisure",8.00,,L + 7.00(incl. 1.50PIK); 1.00Floor,08/21/2023,,557,,,549,,,537,,
72,FWR Holding Corporation (dba First Watch Restaurants)(1) (3),"Hotels, Restaurants & Leisure",,,,L + 7.00(incl. 1.50PIK); 1.00Floor,08/21/2023,,587,,,(7,,,(21,
73,"Gastro Health Holdco, LLC(1) (2)",Health Care Providers & Services,7.02,,L + 6.00 ; 1.00Floor,09/04/2024,,9679,,,9542,,,9268,,
74,"Gastro Health Holdco, LLC(1) (2)",Health Care Providers & Services,7.00,,L + 6.00 ; 1.00Floor,09/04/2024,,5046,,,4973,,,4831,,
75,"Gastro Health Holdco, LLC(1) (2)",Health Care Providers & Services,7.01,,L + 6.00 ; 1.00Floor,09/04/2024,,4843,,,4783,,,4637,,
76,"Gastro Health Holdco, LLC(1) (2) (3)",Health Care Providers & Services,,,,L + 6.00 ; 1.00Floor,09/04/2023,,2000,,,(24,,,(85,
77,GH Holding Company (dba Grace Hill)(1),Real Estate Management & Development,4.65,,L + 4.50,02/28/2023,,7313,,,7294,,,7166,,
78,GI Revelation Acquisition LLC (dba Consilio),IT Services,5.15,,L + 5.00,04/16/2025,,4646,,,4630,,,4460,,
79,"GK Holdings, Inc. (dba Global Knowledge)",IT Services,9.00,,L + 8.00 ; 1.00Floor,01/20/2021,,8482,,,8479,,,4510,,
80,"GlobalTranz Enterprises, Inc.(2)",Road & Rail,5.16,,L + 5.00,05/15/2026,,7624,,,7495,,,6423,,
81,"Governmentjobs.com, Inc. (dba NeoGov)(1) (2)",Software,7.50,,L + 6.50 ; 1.00Floor,02/05/2026,,18305,,,17971,,,17984,,
82,"Governmentjobs.com, Inc. (dba NeoGov)(1) (2) (3)",Software,7.50,,L + 6.50 ; 1.00Floor,02/05/2026,,2441,,,139,,,140,,
83,"Granicus, Inc.(2)",Software,8.00,,L + 7.00 ; 1.00Floor,08/21/2026,,9260,,,9032,,,9029,,
84,"Granicus, Inc.(2) (3)",Software,,,,L + 7.00 ; 1.00Floor,08/21/2026,,634,,,(16,,,(16,
85,"Halo Branded Solutions, Inc.",Commercial Services & Supplies,5.50,,L + 4.50 ; 1.00Floor,06/30/2025,,6441,,,6393,,,5797,,
86,Investment *,Industry,Interest Rate (+),,Reference Rate andSpread (+),Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,
87,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)(1) (2)","Hotels, Restaurants & Leisure",7.75,,L + 6.75 ; 1.00Floor,07/09/2025,,23157,,,22869,,,21478,,
88,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)(1) (2) (3)","Hotels, Restaurants & Leisure",,,,L + 6.75 ; 1.00Floor,07/09/2025,,1883,,,(23,,,(136,
89,Hygiena Borrower LLC,Life Sciences Tools & Services,5.00,,L + 4.00 ; 1.00Floor,08/26/2022,,12069,,,12006,,,11828,,
90,Hygiena Borrower LLC(3),Life Sciences Tools & Services,,,,L + 4.00 ; 1.00Floor,08/26/2022,,1313,,,(8,,,(26,
91,"iCIMS, Inc.(1) (2)",Software,7.50,,L + 6.50 ; 1.00Floor,09/12/2024,,29895,,,29470,,,29372,,
92,"iCIMS, Inc.(1) (2)",Software,7.50,,L + 6.50 ; 1.00Floor,09/12/2024,,5506,,,5419,,,5409,,
93,"iCIMS, Inc.(1) (2) (3)",Software,,,,L + 6.50 ; 1.00Floor,09/12/2024,,1868,,,(25,,,(33,
94,Infinity Sales Group(1),Media,11.50,,L + 10.50 ; 1.00Floor,11/23/2022,,25579,,,25579,,,25898,,
95,Instructure Holdings(1) (2),Diversified Consumer Services,8.00,,L + 7.00 ; 1.00Floor,03/24/2026,,25734,,,25435,,,25477,,
96,Instructure Holdings(1) (2) (3),Diversified Consumer Services,,,,L + 7.00 ; 1.00Floor,03/24/2026,,2000,,,(23,,,(20,
97,"Integral Ad Science, Inc.(1) (2)",Interactive Media & Services,8.25,,L + 7.25(incl. 1.25PIK); 1.00Floor,07/19/2024,,25898,,,25548,,,24927,,
98,"Integral Ad Science, Inc.(1) (2) (3)",Interactive Media & Services,,,,L + 6.00 ; 1.00Floor,07/19/2023,,1815,,,(21,,,(68,
99,"Internet Truckstop Group, LLC (dba Truckstop)(1) (2)",Transportation Infrastructure,6.50,,L + 5.50 ; 1.00Floor,04/02/2025,,22041,,,21607,,,21600,,
100,"Internet Truckstop Group, LLC (dba Truckstop)(1) (2) (3)",Transportation Infrastructure,,,,L + 5.50 ; 1.00Floor,04/02/2025,,1800,,,(34,,,(36,
101,"Iracore International Holdings, Inc.^ (1)",Energy Equipment & Services,10.00,,L + 9.00 ; 1.00Floor,04/12/2021,,2917,,,2917,,,2910,,
102,Jill Acquisition LLC (dba J. Jill),Specialty Retail,6.00,,L + 5.00 ; 1.00Floor,05/08/2024,,6641,,,6569,,,4476,,
103,Kawa Solar Holdings Limited^ (1) (4) (5),Construction & Engineering,,,,,12/31/2020,,3917,,,3603,,,3181,
104,Kawa Solar Holdings Limited^ (1) (4) (5),Construction & Engineering,,,,,12/31/2020,,5201,,,2683,,,0,
105,"Lithium Technologies, Inc.(1) (2)",Interactive Media & Services,9.00,,L + 8.00 ; 1.00Floor,10/03/2022,,38966,,,38519,,,37310,,
106,"Lithium Technologies, Inc.(1) (2) (3)",Interactive Media & Services,9.21,,L + 8.00 ; 1.00Floor,10/03/2022,,2684,,,420,,,333,,
107,"Mailgun Technologies, Inc.(1) (2)",Interactive Media & Services,6.00,,L + 5.00 ; 1.00Floor,03/26/2025,,15776,,,15525,,,15776,,
108,"Mailgun Technologies, Inc.(1) (2) (3)",Interactive Media & Services,,,,L + 5.00 ; 1.00Floor,03/26/2025,,993,,,0,,,0,
109,"MedeAnalytics, Inc.(2) (3)",Health Care Technology,,,,L + 6.50 ; 1.00Floor,10/09/2026,,479,,,0,,,0,
110,"Mervin Manufacturing, Inc.(1)",Leisure Products,8.50,,L + 7.50 ; 1.00Floor,09/30/2022,,10832,,,10830,,,10236,,
111,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)(1) (2)",Health Care Technology,6.50,,L + 5.50 ; 1.00Floor,11/15/2024,,20556,,,20244,,,20248,,
112,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)(1) (2) (3)",Health Care Technology,6.50,,L + 5.50 ; 1.00Floor,11/15/2024,,3188,,,1867,,,1865,,
113,MRI Software LLC,Real Estate Management & Development,6.50,,L + 5.50 ; 1.00Floor,02/10/2026,,8806,,,8728,,,8498,,
114,MRI Software LLC(3),Real Estate Management & Development,,,,L + 5.50 ; 1.00Floor,02/10/2026,,354,,,(5,,,(12,
115,MRI Software LLC(3),Real Estate Management & Development,,,,L + 5.50 ; 1.00Floor,02/10/2026,,622,,,(6,,,(22,
116,Netvoyage Corporation (dba NetDocuments)(1) (2),Software,8.75,,L + 7.75 ; 1.00Floor,03/22/2024,,8449,,,8354,,,8175,,
117,Netvoyage Corporation (dba NetDocuments)(1) (2),Software,8.75,,L + 7.75 ; 1.00Floor,03/22/2024,,3960,,,3895,,,3831,,
118,Netvoyage Corporation (dba NetDocuments)(1) (2),Software,8.75,,L + 7.75 ; 1.00Floor,03/22/2024,,797,,,785,,,771,,
119,Netvoyage Corporation (dba NetDocuments)(1) (2) (3),Software,,,,L + 7.75 ; 1.00Floor,03/24/2022,,654,,,(4,,,(21,
120,"Output Services Group, Inc.",Diversified Consumer Services,4.69,,L + 4.50 ; 1.00Floor,03/27/2024,,3912,,,3900,,,2803,,
121,Pharmalogic Holdings Corp.(1),Health Care Equipment & Supplies,4.15,,L + 4.00,06/11/2023,,3214,,,3209,,,3053,,
122,Pharmalogic Holdings Corp.(1),Health Care Equipment & Supplies,4.15,,L + 4.00,06/11/2023,,1746,,,1744,,,1659,,
123,Pharmalogic Holdings Corp.(1),Health Care Equipment & Supplies,4.15,,L + 4.00,06/11/2023,,1716,,,1710,,,1630,,
124,Pharmalogic Holdings Corp.(1),Health Care Equipment & Supplies,4.15,,L + 4.00,06/11/2023,,923,,,921,,,877,,
125,Picture Head Midco LLC(1) (2),Entertainment,8.25,,L + 7.25(incl. 0.5PIK); 1.00Floor,08/31/2023,,18437,,,18132,,,16778,,
126,Investment *,Industry,Interest Rate (+),,Reference Rate andSpread (+),Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,
127,"PlanSource Holdings, Inc.(1) (2)",Health Care Technology,7.25,,L + 6.25 ; 1.00Floor,04/22/2025,,22780,,,22415,,,21983,,
128,"PlanSource Holdings, Inc.(1) (2) (3)",Health Care Technology,,,,L + 6.25 ; 1.00Floor,04/22/2025,,3142,,,(48,,,(110,
129,"Power Stop, LLC(2)",Auto Components,4.65,,L + 4.50,10/19/2025,,7467,,,7453,,,7094,,
130,"Premier Imaging, LLC (dba Lucid Health)(1) (2)",Health Care Providers & Services,6.75,,L + 5.75 ; 1.00Floor,01/02/2025,,11682,,,11531,,,11156,,
131,Professional Physical Therapy(1),Health Care Providers & Services,9.58,,L + 8.50(incl. 2.50PIK); 1.00Floor,12/16/2022,,5857,,,5328,,,5155,,
132,"Project Eagle Holdings, LLC(2)",Aerospace & Defense,9.25,,L + 8.25 ; 1.00Floor,07/06/2026,,452,,,441,,,441,,
133,"Project Eagle Holdings, LLC(2) (3)",Aerospace & Defense,,,,L + 8.25 ; 1.00Floor,07/06/2026,,38,,,(1,,,(1,
134,"PT Intermediate Holdings III, LLC (dba Parts Town)(2)",Trading Companies & Distributors,6.50,,L + 5.50 ; 1.00Floor,10/15/2025,,11672,,,11621,,,10796,,
135,"Purfoods, LLC(2)",Health Care Providers & Services,7.25,,L + 6.25 ; 1.00Floor,08/12/2026,,300,,,293,,,293,,
136,"Purfoods, LLC(2) (3)",Health Care Providers & Services,,,,L + 6.25 ; 1.00Floor,08/12/2026,,200,,,(2,,,(3,
137,"Riverpoint Medical, LLC(1) (2)",Health Care Equipment & Supplies,5.50,,L + 4.50 ; 1.00Floor,06/21/2025,,8930,,,8893,,,8595,,
138,"Riverpoint Medical, LLC(1) (2) (3)",Health Care Equipment & Supplies,,,,L + 4.50 ; 1.00Floor,06/21/2025,,1644,,,(7,,,(62,
139,"Selectquote, Inc.(2)",Insurance,7.00,,L + 6.00 ; 1.00Floor,11/05/2024,,8182,,,8044,,,8182,,
140,"SF Home Décor, LLC (dba SureFit Home Décor)(1) (2)",Household Products,10.75,,L + 9.75 ; 1.00Floor,07/13/2022,,18640,,,18342,,,16822,,
141,"Shopatron, LLC (dba Kibo)(1) (2)",Internet & Direct Marketing Retail,9.00,,L + 8.00 ; 1.00Floor,12/18/2020,,5966,,,5943,,,5921,,
142,"Shopatron, LLC (dba Kibo)(1) (2) (6)",Internet & Direct Marketing Retail,9.00,,L + 8.00 ; 1.00Floor,12/18/2020,,1839,,,1843,,,1833,,
143,"SMS Systems Maintenance Services, Inc.",IT Services,6.00,,L + 5.00 ; 1.00Floor,10/30/2023,,3239,,,3231,,,2537,,
144,"SPay, Inc. (dba Stack Sports)(1) (2)",Interactive Media & Services,8.75,,L + 7.75(incl. 2.00PIK); 1.00Floor,06/17/2024,,10613,,,10475,,,9339,,
145,"SPay, Inc. (dba Stack Sports)(1) (2)",Interactive Media & Services,8.84,,L + 7.75(incl. 2.00PIK); 1.00Floor,06/17/2024,,770,,,760,,,677,,
146,"SPay, Inc. (dba Stack Sports)(1) (2)",Interactive Media & Services,8.97,,L + 7.75(incl. 2.00PIK); 1.00Floor,06/17/2024,,386,,,384,,,340,,
147,"Syntellis Performance Solutions, LLC(1) (2)",Health Care Technology,9.00,,L + 8.00 ; 1.00Floor,08/02/2027,,419,,,407,,,407,,
148,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)(1) (2)",Health Care Providers & Services,6.25,,L + 5.25 ; 1.00Floor,08/15/2025,,10850,,,10713,,,10470,,
149,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)(1) (2) (3)",Health Care Providers & Services,,,,L + 5.25 ; 1.00Floor,08/15/2025,,1857,,,(23,,,(65,
150,Tronair Parent Inc.,Air Freight & Logistics,5.75,,L + 4.75 ; 1.00Floor,09/08/2023,,6720,,,6689,,,5242,,
151,"U.S. Acute Care Solutions, LLC",Health Care Providers & Services,7.00,,L + 6.00 ; 1.00Floor,05/17/2021,,6288,,,6277,,,5722,,
152,"US Med Acquisition, Inc.(1)",Health Care Equipment & Supplies,9.00,,L + 8.00 ; 1.00Floor,08/13/2021,,29411,,,29303,,,28823,,
153,"Viant Medical Holdings, Inc.(2)",Health Care Equipment & Supplies,7.25,,L + 6.25 ; 1.00Floor,07/02/2025,,12892,,,12701,,,12247,,
154,Villa Bidco Inc (dba Authority Brands)(1) (2),Diversified Consumer Services,6.75,,L + 5.75 ; 1.00Floor,03/21/2025,,10730,,,10512,,,10516,,
155,Villa Bidco Inc (dba Authority Brands)(1) (2) (3),Diversified Consumer Services,8.00,,P + 4.75 ; 2.00Floor,03/21/2025,,865,,,102,,,102,,
156,"VRC Companies, LLC (dba Vital Records Control)(1)",Commercial Services & Supplies,7.50,,L + 6.50 ; 1.00Floor,03/31/2023,,18550,,,18395,,,18411,,
157,"VRC Companies, LLC (dba Vital Records Control)(1) (3)",Commercial Services & Supplies,,,,L + 6.50 ; 1.00Floor,03/31/2022,,882,,,(6,,,(7,
158,"WebPT, Inc.(1) (2)",Health Care Technology,7.75,,L + 6.75 ; 1.00Floor,08/28/2024,,10192,,,10026,,,9784,,
159,"WebPT, Inc.(1) (2) (3)",Health Care Technology,7.75,,L + 6.75 ; 1.00Floor,08/28/2024,,1062,,,514,,,488,,
160,"WebPT, Inc.(1) (2) (3)",Health Care Technology,,,,L + 6.75 ; 1.00Floor,08/28/2024,,1274,,,(10,,,(51,
161,"Wine.com, LLC(1) (2)",Beverages,8.00,,L + 7.00 ; 1.00Floor,11/14/2024,,6400,,,6305,,,6384,,
162,Wolfpack IP Co. (dba Lone Wolf Technologies)(1) (2) (4),Real Estate Management & Development,7.00,,L + 6.00 ; 1.00Floor,06/13/2025,,31694,,,31174,,,31377,,
163,Wolfpack IP Co. (dba Lone Wolf Technologies)(1) (2) (3) (4),Real Estate Management & Development,,,,L + 6.00 ; 1.00Floor,06/13/2025,,3169,,,(50,,,(32,
164,"WorkForce Software, LLC(1) (2)",Software,7.50,,L + 6.50 ; 1.00Floor,07/31/2025,,8779,,,8632,,,8560,,
165,"WorkForce Software, LLC(1) (2) (3)",Software,,,,L + 6.50 ; 1.00Floor,07/31/2025,,771,,,(12,,,(19,
166,"Wrike, Inc.(1) (2)",Professional Services,7.75,,L + 6.75 ; 1.00Floor,12/31/2024,,22704,,,22341,,,22704,,
167,"Wrike, Inc.(1) (2) (3)",Professional Services,,,,L + 6.75 ; 1.00Floor,12/31/2024,,1600,,,(23,,,0,
168,Xactly Corporation(1) (2),IT Services,8.25,,L + 7.25 ; 1.00Floor,07/29/2022,,27173,,,26925,,,26698,,
169,Xactly Corporation(1) (2) (3),IT Services,,,,L + 7.25 ; 1.00Floor,07/29/2022,,1697,,,(13,,,(30,
170,"Yasso, Inc.(1) (2)",Food Products,8.75,,L + 7.75 ; 1.00Floor,03/23/2022,,7960,,,7905,,,7960,,
171,Total 1st Lien/Senior Secured Debt,,,,,,,,,,1121283,,,1080514,,
172,Investment *,Industry,Interest Rate (+),,Reference Rate andSpread (+),Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,
173,1st Lien/Last-Out Unitranche(7)- 5.58,,,,,,,,,,,,,,,
174,"Doxim, Inc.(1) (2)",Diversified Financial Services,7.00,,L + 6.00 ; 1.00Floor,02/28/2024,,11900,,,11656,,,11603,,
175,"Doxim, Inc.(1) (2)",Diversified Financial Services,7.00,,L + 6.00 ; 1.00Floor,02/28/2024,,624,,,612,,,609,,
176,"RugsUSA, LLC(1) (2)",Household Products,7.00,,L + 6.00 ; 1.00Floor,04/30/2023,,5829,,,5796,,,5799,,
177,"Smarsh, Inc.(1) (2)",Interactive Media & Services,8.88,,L + 7.88 ; 1.00Floor,03/31/2021,,17135,,,17090,,,16964,,
178,Total 1st Lien/Last-Out Unitranche,,,,,,,,,,35154,,,34975,,
179,2nd Lien/Senior Secured Debt - 34.88,,,,,,,,,,,,,,,
180,"American Dental Partners, Inc.(1) (2)",Health Care Providers & Services,9.50,,L + 8.50 ; 1.00Floor,09/25/2023,,5738,,,5660,,,5279,,
181,"ASC Acquisition Holdings, LLC^ (1)",Distributors,7.00,,L + 7.00PIK,11/14/2025,,8321,,,7754,,,7364,,
182,"Bolttech Mannings, Inc.^^ (1)",Commercial Services & Supplies,8.25,,L + 8.00PIK,11/20/2022,,13024,,,12820,,,12763,,
183,"ERC Finance, LLC (dba Eating Recovery Center)(1) (2)",Health Care Providers & Services,9.22,,L + 8.22 ; 1.00Floor,09/22/2025,,19800,,,19484,,,19107,,
184,Genesis Acquisition Co. (dba ProCare Software)(1) (2),Diversified Financial Services,7.80,,L + 7.50,07/31/2025,,7000,,,6868,,,6335,,
