,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
47,Global Tel*Link Corporation(+++),,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,,11/23/2020,,,,28000,,,,27692,,,,27878,
48,IHS Intermediate Inc.(+++),,Health Care Providers & Services,,L + 8.25(1.00Floor),,,07/20/2022,,,,10000,,,,9842,,,,9525,
49,"Market Track, LLC(+) (3)",,Internet Catalog & Retail,,L + 7.75(1.00Floor),,,06/05/2025,,,,22200,,,,21539,,,,21534,
50,"MedPlast Holdings, Inc.(++)",,Health Care Equipment & Supplies,,L + 8.75(1.00Floor),,,06/06/2023,,,,38500,,,,37586,,,,37633,
51,MPI Products LLC(+++),,Auto Components,,L + 9.00(1.00Floor),,,01/30/2020,,,,20000,,,,19833,,,,19850,
52,"National Spine and Pain Centers, LLC(+) (3)",,Health Care Providers & Services,,L + 8.25(1.00Floor),,,12/02/2024,,,,19100,,,,18533,,,,18527,
53,P2 Upstream Acquisition Co.(+++),,Software,,L + 8.00(1.00Floor),,,04/30/2021,,,,5000,,,,4970,,,,4788,
54,PPC Industries Inc.(+++) (3),,Containers & Packaging,,L + 8.00(1.00Floor),,,05/08/2025,,,,8330,,,,8248,,,,8330,
55,Reddy Ice Corporation(+++),,Food Products,,L + 9.50(1.25Floor),,,11/01/2019,,,,13500,,,,13215,,,,12690,
56,"Securus Technologies Holdings, Inc.(+)",,Diversified Telecommunication Services,,L + 7.75(1.25Floor),,,04/30/2021,,,,20000,,,,19867,,,,20033,
57,"SW Holdings, LLC(+++)",,Media,,L + 8.75(1.00Floor),,,12/30/2021,,,,14265,,,,14047,,,,14051,
58,"Worldwide Express Operations, LLC.(+++) (3)",,Air Freight & Logistics,,L + 8.75(1.00Floor),,,02/03/2025,,,,25000,,,,24643,,,,24625,
59,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,,,,316635,,,,317251,,,
60,Unsecured Debt – 0.45,,,,,,,,,,,,,,,,,,,,
61,"CB-HDT Holdings, Inc.^",,Aerospace & Defense,,12.00PIK,,,12/15/2019,,,,3300,,,,3300,,,,3300,
62,Total Unsecured Debt,,,,,,,,,,,,,3300,,,,3300,,,
63,Total Corporate Debt,,,,,,,,,,,,,1024770,,,,990787,,,
64,Portfolio Company,,Industry,,Coupon,,,,,Shares,,,Cost,,,Fair Value,,,,,
65,Preferred Stock(1)– 1.54,,,,,,,,,,,,,,,,,,,,
66,"CB-HDT Holdings, Inc.^ (9)",,Aerospace & Defense,,,,,,,,,1108333,,,,10185,,,,11238,
67,Kawa Solar Holdings Limited^(6) (7),,Construction & Engineering,,8.00PIK,,,,,,,51861,,,,778,,,,–,
68,"NTS Communications, Inc.^ (9)",,Diversified Telecommunication Services,,,,,,,,,263,,,,187,,,,–,
69,Total Preferred Stock,,,,,,,,,,,,,11150,,,,11238,,,
70,Common Stock(1)– 2.05,,,,,,,,,,,,,,,,,,,,
71,"CB-HDT Holdings, Inc.^ (9)",,Aerospace & Defense,,,,,,,,,453383,,,,2393,,,,4597,
72,Continuum Managed Services LLC – Class A(3) (9),,IT Services,,,,,,,,,733,,,,733,,,,733,
73,Continuum Managed Services LLC – Class B(3) (9),,IT Services,,,,,,,,,496698,,,,7,,,,7,
74,"Iracore International Holdings, Inc.^ (9)",,Energy Equipment & Services,,,,,,,,,28898,,,,7003,,,,6213,
75,Kawa Solar Holdings Limited^ (6) (9),,Construction & Engineering,,,,,,,,,1399556,,,,–,,,,–,
76,"myON, LLC(3) (9)",,Internet Software & Services,,,,,,,,,16087,,,,600,,,,600,
77,"National Spine and Pain Centers, LLC(3) (9)",,Health Care Providers & Services,,,,,,,,,600,,,,600,,,,600,
78,"NTS Communications, Inc.^ (9)",,Diversified Telecommunication Services,,,,,,,,,595215,,,,3,,,,–,
79,"Prairie Provident Resources, Inc.^^^ (6) (9)",,"Oil, Gas & Consumable Fuels",,,,,,,,,3579989,,,,9237,,,,1398,
80,"Yasso, Inc.(3) (9)",,Food Products,,,,,,,,,850,,,,850,,,,850,
81,Total Common Stock,,,,,,,,,,,,,21426,,,,14998,,,
82,Portfolio Company,,,,,,,,,LLC Interest,,,Cost,,,Fair Value,,,,,
83,Investment Funds & Vehicles(1)– 12.98,,,,,,,,,,,,,,,,,,,,
84,"Senior Credit Fund, LLC^^ (6)",,,,,,,,,,,94342,,,,94342,,,,94823,
85,Total Investment Funds & Vehicles,,,,,,,,,,,,,94342,,,,94823,,,
86,,,,,Yield,,,,,Shares,,,Cost,,,Fair Value,,,,,
87,Investments in Affiliated Money Market Fund(1)– 0.29#,,,,,,,,,,,,,,,,,,,,
88,Goldman Sachs Financial Square Government Fund,,0.86 (10),,,,,,,2122722,,,,2123,,,,2123,,,
89,Total Investments in Affiliated Money Market Fund,,,,,,,,,,,,,2123,,,,2123,,,
90,TOTAL INVESTMENTS – 152.45,,,,,,,,,,,,,1153811,,,,1113969,,,
91,LIABILITIES IN EXCESS OF OTHER ASSETS – (52.45 ),,,,,,,,,,,,,,,,,"(383,271",,,
92,NET ASSETS – 100.00,,,,,,,,,,,,,,,,,730698,,,
93,#,,Percentages are based on net assets.,,,,,,,,,,,,,,,,,,
