,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
17,Legacy Buyer Corp.  (4) (5) (6),,Health Care Providers & Services,,L + 8.00% (1.00% Floor),,,10/24/2019,,,,2500.0,,,,(25,),,,(50,)
18,Madison-Kipp Corporation  (+) (6),,Machinery,,L + 9.00% (1.00% Floor),,,05/26/2020,,,,33540.0,,,,33135,,,,33372,
19,Netvoyage Corporation  (+) (3) (6),,Software,,L + 9.50% (1.00% Floor),,,03/24/2022,,,,7849.0,,,,7704,,,,7711,
20,Netvoyage Corporation  (3) (4) (5) (6),,Software,,L + 9.50% (1.00% Floor),,,03/24/2022,,,,654.0,,,,(12,),,,(11,)
21,"SF Home Décor, LLC  (+++) (3)",,Household Products,,L + 9.50% (1.00% Floor),,,07/13/2022,,,,21133.0,,,,20518,,,,20499,
22,"The Merit Distribution Group, LLC  (+++) (6)",,Distributors,,L + 11.25% (0.50% Floor),,,04/08/2021,,,,24250.0,,,,23777,,,,24250,
23,"US Med Acquisition, Inc.  (+++) (6)",,Health Care Equipment & Supplies,,L + 9.00% (1.00% Floor),,,08/13/2021,,,,30341.0,,,,29905,,,,29431,
24,"Vexos, Inc.  (+++) (6)",,"Electronic Equipment, Instruments & Components",,L + 9.50% (1.00% Floor),,,10/09/2019,,,,37797.0,,,,37426,,,,36474,
25,Xactly Corporation  (+) (3),,Internet Software & Services,,L + 7.25% (1.00% Floor),,,07/29/2022,,,,19800.0,,,,19415,,,,19404,
26,Xactly Corporation  (3) (4) (5),,Internet Software & Services,,L + 7.25% (1.00% Floor),,,07/29/2022,,,,1697.0,,,,(33,),,,(34,)
27,"Yasso, Inc.  (++) (3) (6)",,Food Products,,L + 7.75% (1.00% Floor),,,03/23/2022,,,,9055.0,,,,8889,,,,8873,
28,Total 1st Lien/Senior Secured Debt,,,,,,,,,,,,,359269.0,,,,355727.0,,,
29,1st Lien/Last-Out Unitranche  (9)  – 37.53%,,,,,,,,,,,,,,,,,,,,
30,"Associations, Inc.  (+++) (6)",,Real Estate Management & Development,,L + 7.00% (1.00% Floor),,,12/23/2019,,,,57690.0,,,,57109,,,,57402,
31,"Avenue Stores, LLC  (+) (6)",,Specialty Retail,,L + 8.00% (1.00% Floor),,,09/19/2019,,,,30000.0,,,,29657,,,,30000,
32,"Bolttech Mannings, Inc.  (+++) (6)  (10)",,Commercial Services & Supplies,,L + 7.75% (1.00% Floor),,,12/21/2018,,,,40342.0,,,,40095,,,,17347,
33,"Intelligent Document Solutions, Inc.  (+++) (3)",,Diversified Financial Services,,L + 8.25% (1.00% Floor),,,08/31/2022,,,,11900.0,,,,11607,,,,11602,
34,"Mervin Manufacturing, Inc.  (+++) (6)",,Leisure Equipment & Products,,L + 7.50% (1.00% Floor),,,10/10/2019,,,,11165.0,,,,11055,,,,10327,
35,"myON, LLC  (+) (3) (6)",,Internet Software & Services,,L + 8.50% (1.00% Floor),,,02/17/2022,,,,7100.0,,,,6972,,,,6976,
36,"NTS Communications, Inc.  ^ (+++) (6)",,Diversified Telecommunication Services,,L + 9.00% (1.25% Floor) PIK,,,06/06/2019,,,,56928.0,,,,53950,,,,49243,
37,"Pro-Pet, LLC  (+) (6)",,Household Products,,L + 7.25% (0.75% Floor),,,11/21/2019,,,,31600.0,,,,31214,,,,29546,
38,"Smarsh, Inc.  (+) (3) (6)",,Software,,L + 7.88% (1.00% Floor),,,03/31/2021,,,,17756.0,,,,17463,,,,17445,
39,The Service Companies Inc.  (+++) (6),,Professional Services,,L + 10.25% (1.00% Floor),,,03/26/2019,,,,45085.0,,,,44752,,,,44521,
40,Total 1st Lien/Last-Out Unitranche,,,,303874,,,,274409.0,,,,,,,,,,,,
41,2nd Lien/Senior Secured Debt – 57.36%,,,,,,,,,,,,,,,,,,,,
42,"American Dental Partners, Inc.  (+++) (3) (6)",,Health Care Providers & Services,,L + 8.50% (1.00% Floor),,,09/25/2023,,,,8500.0,,,,8300,,,,8309,
43,"ASC Acquisition Holdings, LLC  (+++) (6)",,Distributors,,L + 13.00% (1.00% Floor),,,12/15/2022,,,,30000.0,,,,29249,,,,30000,
44,"Country Fresh Holdings, LLC  (+++) (3)",,Food Products,,L + 8.75% (1.00% Floor),,,10/02/2023,,,,9400.0,,,,9216,,,,9212,
45,"DiscoverOrg, LLC  (+)",,Software,,L + 8.50% (1.00% Floor),,,02/23/2024,,,,59500.0,,,,58374,,,,58905,
46,Portfolio Company,,Industry,,Interest,,Maturity,,Par Amount,,,Cost,,,Fair Value,,,,,,
47,"DuBois Chemicals, Inc.  (+) (3) (6)",,Chemicals,,L + 8.00% (1.00% Floor),,03/15/2025,,$,20700.0,,,$,20255,,,$,20493,,,
48,"ERC Finance, LLC  (+) (3)",,Health Care Providers & Services,,L + 8.00% (1.00% Floor),,09/21/2025,,,19800.0,,,,19356,,,,19355,,,
49,Global Tel*Link Corporation  (+++),,Diversified Telecommunication Services,,L + 7.75% (1.25% Floor),,11/23/2020,,,28000.0,,,,27711,,,,27860,,,
50,IHS Intermediate Inc.  (+++) (6),,Health Care Providers & Services,,L + 8.25% (1.00% Floor),,07/20/2022,,,10000.0,,,,9847,,,,9525,,,
51,"Market Track, LLC  (+) (3) (6)",,Internet Catalog & Retail,,L + 7.75% (1.00% Floor),,06/05/2025,,,22200.0,,,,21553,,,,21534,,,
52,"MedPlast Holdings, Inc.  (++) (6)",,Health Care Equipment & Supplies,,L + 8.75% (1.00% Floor),,06/06/2023,,,46500.0,,,,45418,,,,45453,,,
53,MPI Products LLC  (+++) (6),,Auto Components,,L + 9.00% (1.00% Floor),,01/30/2020,,,20000.0,,,,19846,,,,19850,,,
54,"National Spine and Pain Centers, LLC  (+++) (3) (6)",,Health Care Providers & Services,,L + 8.25% (1.00% Floor),,12/02/2024,,,19100.0,,,,18545,,,,18527,,,
55,"Oasis Outsourcing Holdings, Inc.  (+) (3)",,Diversified Financial Services,,L + 7.25% (1.00% Floor),,07/01/2024,,,22760.0,,,,22427,,,,22419,,,
56,P2 Upstream Acquisition Co.  (+++),,Software,,L + 8.00% (1.00% Floor),,04/30/2021,,,5000.0,,,,4971,,,,4758,,,
57,PPC Industries Inc.  (+++) (3),,Containers & Packaging,,L + 8.00% (1.00% Floor),,05/08/2025,,,8330.0,,,,8250,,,,8309,,,
58,Reddy Ice Corporation  (+++),,Food Products,,L + 9.50% (1.25% Floor),,11/01/2019,,,13500.0,,,,13240,,,,12656,,,
59,"Securus Technologies Holdings, Inc.  (+++++)",,Diversified Telecommunication Services,,L + 7.75% (1.25% Floor),,04/30/2021,,,20000.0,,,,19874,,,,20017,,,
60,"SMB Shipping Logistics, LLC  (++++) (3) (6)",,Air Freight & Logistics,,L + 8.75% (1.00% Floor),,02/03/2025,,,25000.0,,,,24647,,,,24625,,,
61,"SW Holdings, LLC  (+++) (6)",,Media,,L + 8.75% (1.00% Floor),,12/30/2021,,,14265.0,,,,14057,,,,14051,,,
62,Zep Inc.  (+) (3),,Chemicals,,L + 8.25% (1.00% Floor),,08/11/2025,,,23800.0,,,,23208,,,,23502,,,
63,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,,418344,,,,419360.0,,,,,
64,Unsecured Debt – 0.45%,,,,,,,,,,,,,,,,,,,,
65,"CB-HDT Holdings, Inc.  ^ (6)",,Aerospace & Defense,,12.00% PIK,,12/15/2019,,,3300.0,,,,3300,,,,3300,,,
66,Total Unsecured Debt,,,,,,,,,,,3300,,,,3300.0,,,,,
67,Total Corporate Debt,,,,,,,,,,,1084787,,,,1052796.0,,,,,
68,Portfolio Company,,Industry,,Coupon,,,,Shares,,,Cost,,,Fair Value,,,,,,
69,Preferred Stock  (1)  – 1.70%,,,,,,,,,,,,,,,,,,,,
70,"CB-HDT Holdings, Inc.  ^ (6) (8)",,Aerospace & Defense,,,,,,,1108333.0,,,$,10185,,,$,11815,,,
71,"Conergy Asia Holdings, Ltd.  ^ (7) (8) (13)",,Construction & Engineering,,,,,,,600000.0,,,,600,,,,600,,,
72,Kawa Solar Holdings Limited  ^ (6) (7) (10) (12),,Construction & Engineering,,8.00% PIK,,,,,52899.0,,,,778,,,,—,,,
73,"NTS Communications, Inc.  ^ (6) (8)",,Diversified Telecommunication Services,,,,,,,263.0,,,,187,,,,—,,,
74,Total Preferred Stock,,,,,,,,,,,11750,,,,12415.0,,,,,
75,Common Stock  (1)  – 2.51%,,,,,,,,,,,,,,,,,,,,
76,"CB-HDT Holdings, Inc.  ^ (6) (8)",,Aerospace & Defense,,,,,,,453383.0,,,,2393,,,,4833,,,
77,"Conergy Asia Holdings, Ltd.  ^ (6) (7) (8) (13)",,Construction & Engineering,,,,,,,2000.0,,,,4700,,,,3474,,,
78,Continuum Managed Services LLC -  Class A  (3) (6) (8),,IT Services,,,,,,,733.0,,,,733,,,,733,,,
79,Continuum Managed Services LLC -  Class B  (3) (6) (8),,IT Services,,,,,,,496698.0,,,,7,,,,7,,,
80,"Iracore International Holdings, Inc.  ^ (6) (8)",,Energy Equipment & Services,,,,,,,28898.0,,,,7003,,,,6213,,,
81,Kawa Solar Holdings Limited^  (6) (7) (8)  (12),,Construction & Engineering,,,,,,,1399556.0,,,,—,,,,—,,,
82,"myON, LLC  (3) (6) (8)",,Internet Software & Services,,,,,,,16087.0,,,,600,,,,600,,,
83,"National Spine and Pain Centers, LLC  (3) (6) (8)",,Health Care Providers & Services,,,,,,,600.0,,,,600,,,,600,,,
84,"NTS Communications, Inc.  ^ (6) (8)",,Diversified Telecommunication Services,,,,,,,595215.0,,,,3,,,,—,,,
85,"Prairie Provident Resources, Inc.  ^^^ (7) (8) (14)",,"Oil, Gas & Consumable Fuels",,,,,,,3579988.0,,,,9237,,,,1131,,,
86,"Yasso, Inc.  (3) (6) (8)",,Food Products,,,,,,,850.0,,,,850,,,,771,,,
87,Total Common Stock,,,,,,,,,,,,,26126,,,,18362,,,
88,Portfolio Company,,,,,,,,LLC Interest,,,Cost,,,Fair Value,,,,,,
89,Investment Funds & Vehicles  (1)  – 13.01%,,,,,,,,,,,,,,,,,,,,
90,"Senior Credit Fund, LLC  ^^ (7)",,,,,,,,$,94342.0,,,$,94342,,,$,95114.0,,,
91,Total Investment Funds & Vehicles,,,,,,,,,,,94342,,,,95114.0,,,,,
92,,,,,Yield,,,,Shares,,,Cost,,,Fair Value,,,,,,
93,Investments in Affiliated Money Market Fund  (1)  – 0.00% #*,,,,,,,,,,,,,,,,,,,,
94,Goldman Sachs Financial Square Government Fund - Institutional Shares,,0.91%  (11),,,,,3420.0,,,,3,,,,3.0,,,,,
95,Total Investments in Affiliated Money Market Fund,,,,,,,,,,,3,,,,3.0,,,,,
96,TOTAL INVESTMENTS – 161.21%,,,,,,,,,,,,$,1217008,,,$,1178690.0,,,
97,LIABILITIES IN EXCESS OF OTHER ASSETS – (61.21%),,,,,,,,,,,,$,"(447,531",),,,,,,
98,NET ASSETS – 100.00%,,,,,,,,,,,,,,,,$,731159.0,,,
