,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
89,,,Investment Funds & Vehicles  (1)  – 12.69%,,,,,,,,,,,,,,,,,,
90,,,"Senior Credit Fund, LLC  ^^ (7)",,,,,,$,94342.0,,,$,94342,,,$,92097,,,
91,,,Total Investment Funds & Vehicles,,,,,,,94342.0,,,,92097,,,,,,,
92,,,,,,,Yield,,Shares,,,Cost,,,Fair Value,,,,,,
93,,,Investments in Affiliated Money Market Fund  (1)  – 1.59% #,,,,,,,,,,,,,,,,,,
94,,,Goldman Sachs Financial Square Government Fund - Institutional Shares,,1.21%  (11),,,11539321.0,,,$,11539,,,$,11539.0,,,,,
95,,,Total Investments in Affiliated Money Market Fund,,,,,,,11539.0,,,,11539,,,,,,,
96,,,TOTAL INVESTMENTS – 174.95%,,,,,,$,1289204.0,,,$,1269852,,,,,,,
97,,,LIABILITIES IN EXCESS OF OTHER ASSETS – (74.95%),,,,,,,,,,$,"(544,022",),,,,,,
98,,,NET ASSETS – 100.00%,,,,,,,,,,$,725830,,,,,,,
