,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
22,CorePower Yoga LLC,Diversified Consumer Services,8.01%,L + 7.00% (incl. 5.00% PIK),1.01%,05/14/25,,25293.0,,,23162,,,20677,,(2) (3)
23,CorePower Yoga LLC,Diversified Consumer Services,,L + 7.00% (incl. 5.00% PIK),1.00%,05/14/25,,1687.0,,,(115,),,(308,),(2) (3) (4)
24,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,6.50%,L + 5.50%,1.00%,10/03/25,,28301.0,,,27529,,,28017,,(2) (3)
25,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,6.50%,L + 5.50%,1.00%,10/27/25,,14892.0,,,14639,,,14743,,(2) (3)
26,CST Buyer Company (dba Intoxalock),Diversified Consumer Services,,L + 5.50%,1.00%,10/03/25,,2170.0,,,(11,),,(22,),(2) (3) (4)
27,DECA Dental Holdings LLC,Health Care Providers & Services,6.76%,L + 5.75%,1.01%,08/28/28,,21561.0,,,21159,,,21130,,(2) (3)
28,DECA Dental Holdings LLC,Health Care Providers & Services,6.76%,L + 5.75%,1.01%,08/28/28,,7402.0,,,2180,,,2122,,(2) (3) (4)
29,DECA Dental Holdings LLC,Health Care Providers & Services,,L + 5.75%,0.75%,08/26/27,,1711.0,,,(31,),,(34,),(2) (3) (4)
30,Diligent Corporation,Professional Services,7.25%,L + 6.25%,1.00%,08/04/25,€,37965.0,,,42874,,,42209,,(2) (3)
31,Diligent Corporation,Professional Services,7.25%,L + 6.25%,1.00%,08/04/25,,24539.0,,,23657,,,24662,,(2) (3)
32,Diligent Corporation,Professional Services,,L + 6.25%,1.00%,08/04/25,,3100.0,,,(49,),,16,,(2) (3) (4)
33,"Elemica Parent, Inc.",Chemicals,6.50%,L + 5.50%,1.00%,09/18/25,,7001.0,,,6598,,,6861,,(2) (3)
34,"Elemica Parent, Inc.",Chemicals,6.50%,L + 5.50%,1.00%,09/18/25,,1493.0,,,1458,,,1463,,(2) (3)
35,"Elemica Parent, Inc.",Chemicals,6.50%,L + 5.50%,1.00%,09/18/25,,1373.0,,,1313,,,1345,,(2) (3)
36,"Elemica Parent, Inc.",Chemicals,6.50%,L + 5.50%,1.00%,09/18/25,,559.0,,,546,,,548,,(2) (3)
37,"Elemica Parent, Inc.",Chemicals,6.50%,L + 5.50%,1.00%,09/18/25,,930.0,,,347,,,363,,(2) (3) (4)
38,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.60%,L + 5.50%,1.10%,12/06/25,,10449.0,,,10051,,,10345,,(2) (3)
39,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.60%,L + 5.50%,1.10%,12/06/25,,4915.0,,,4844,,,4866,,(2) (3)
40,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.60%,L + 5.50%,1.10%,12/06/25,,4503.0,,,4412,,,4458,,(2) (3)
41,"Eptam Plastics, Ltd.",Health Care Equipment & Supplies,6.50%,L + 5.50%,1.00%,12/06/25,,2269.0,,,709,,,771,,(2) (3) (4)
42,"ESO Solutions, Inc",Health Care Technology,8.00%,S + 7.00%,1.00%,05/03/27,,39908.0,,,39203,,,39209,,(2) (3)
43,"ESO Solutions, Inc",Health Care Technology,,S + 7.00%,1.00%,05/03/27,,3620.0,,,(62,),,(63,),(2) (3) (4)
44,"Experity, Inc.",Health Care Technology,6.25%,L + 5.50%,0.75%,02/24/28,,919.0,,,915,,,914,,(2) (3)
45,"Experity, Inc.",Health Care Technology,,L + 5.50%,0.75%,02/24/28,,81.0,,,—,,,—,,(2) (3) (4)
46,Four Seasons Heating And Air Conditioning Inc,Diversified Consumer Services,6.50%,L + 5.75%,0.75%,11/17/26,,34244.0,,,33764,,,33645,,(2) (3)
47,Fullsteam Operations LLC,Diversified Financial Services,9.00%,L + 7.50% (incl. 3.00% PIK),1.50%,10/04/27,,57044.0,,,55740,,,55618,,(2) (3)
48,Fullsteam Operations LLC,Diversified Financial Services,9.00%,L + 7.50%,1.50%,10/04/27,,22131.0,,,16977,,,16887,,(2) (3) (4)
49,Fullsteam Operations LLC,Diversified Financial Services,9.00%,L + 7.50%,1.50%,10/04/27,,3380.0,,,1101,,,1094,,(2) (3) (4)
50,"Gainsight, Inc.",Software,7.50%,L + 6.75% PIK,0.75%,07/30/27,,41957.0,,,41300,,,41433,,(2) (3)
51,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
52,"Gainsight, Inc.",Software,,L + 6.75%,0.75%,07/30/27,$,5320.0,,$,(83,),$,(67,),(2) (3) (4)
53,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,7.50%,L + 6.50%,1.00%,06/24/25,,14813.0,,,14590,,,14516,,(2) (3)
54,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,7.50%,L + 6.50%,1.00%,06/24/25,,2599.0,,,2560,,,2547,,(2) (3)
55,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,7.50%,L + 6.50%,1.00%,06/24/25,,969.0,,,949,,,949,,(2) (3)
56,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,7.50%,L + 6.50%,1.00%,06/24/25,,1880.0,,,349,,,338,,(2) (3) (4)
57,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,7.50%,L + 6.50%,1.00%,01/29/27,,29293.0,,,28674,,,29146,,(2)
58,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,7.01%,L + 6.00%,1.00%,01/29/27,,3794.0,,,2236,,,2270,,(2) (4)
59,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,,L + 6.50%,1.00%,01/29/27,,2583.0,,,(31,),,(13,),(2) (4)
60,"Governmentjobs.com, Inc. (dba NeoGov)",Software,6.25%,L + 5.50%,0.75%,12/01/28,,42387.0,,,42285,,,42281,,(2) (3)
61,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50%,0.75%,12/02/27,,4710.0,,,(11,),,(12,),(2) (3) (4)
62,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50%,0.75%,12/01/28,,14718.0,,,(18,),,(37,),(2) (3) (4)
63,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,7.25%,L + 5.75%,1.50%,05/22/26,,22395.0,,,22135,,,22227,,(2)
64,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,7.25%,L + 5.75%,1.50%,05/22/26,,982.0,,,823,,,827,,(2) (4)
65,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,,L + 5.75%,1.55%,05/22/26,,3664.0,,,(8,),,(27,),(2) (4)
66,"Halo Branded Solutions, Inc.",Commercial Services & Supplies,5.50%,L + 4.50%,1.00%,06/30/25,,6341.0,,,6307,,,5815,,
67,"HealthEdge Software, Inc.",Health Care Technology,8.00%,L + 7.00%,1.00%,04/09/26,,35400.0,,,34733,,,34692,,(2) (3)
68,"HealthEdge Software, Inc.",Health Care Technology,8.00%,L + 7.00%,1.00%,04/09/26,,5030.0,,,709,,,609,,(2) (3) (4)
69,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/09/26,,3800.0,,,(71,),,(76,),(2) (3) (4)
70,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/09/26,,9500.0,,,(89,),,(190,),(2) (3) (4)
71,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.51%,L + 6.00%,1.00%,12/15/26,,14961.0,,,14505,,,14491,,(2) (3) (4)
72,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00%,L + 6.00%,1.00%,12/15/26,,19132.0,,,18854,,,18941,,(2) (3)
73,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00%,L + 6.00%,1.00%,12/15/26,,7884.0,,,7743,,,7805,,(2) (3)
74,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.00%,L + 6.00%,1.00%,12/15/26,,2482.0,,,258,,,273,,(2) (3) (4)
75,Hollander Sleep & Décor (dba SureFit),Household Products,10.75%,L + 9.75%,1.00%,07/13/23,,39743.0,,,38030,,,38352,,(2) (3)
76,"Honor HN Buyer, Inc",Health Care Providers & Services,7.01%,L + 6.00%,1.00%,10/15/27,,24296.0,,,23840,,,23749,,(2) (3)
77,"Honor HN Buyer, Inc",Health Care Providers & Services,7.01%,L + 6.00%,1.00%,10/15/27,,15279.0,,,5063,,,4913,,(2) (3) (4)
78,"Honor HN Buyer, Inc",Health Care Providers & Services,,L + 6.00%,1.00%,10/15/27,,2802.0,,,(52,),,(63,),(2) (3) (4)
79,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00%,L + 6.00%,1.00%,10/23/26,,35224.0,,,34738,,,34784,,(1) (2) (3)
80,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00%,L + 6.00%,1.00%,10/23/26,,11399.0,,,11297,,,11257,,(1) (2) (3)
81,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.00%,L + 6.00%,1.00%,10/23/26,,10805.0,,,10712,,,10670,,(1) (2) (3)
82,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",7.76%,L + 6.75%,1.00%,07/09/25,,57226.0,,,54028,,,55509,,(2) (3)
83,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",7.76%,L + 6.75%,1.01%,07/09/25,,4688.0,,,545,,,563,,(2) (3) (4)
84,"iCIMS, Inc.",Software,7.50%,L + 6.50%,1.00%,09/12/24,,72489.0,,,70332,,,72489,,(2) (3)
85,"iCIMS, Inc.",Software,7.50%,L + 6.50%,1.00%,09/12/24,,13350.0,,,12947,,,13350,,(2) (3)
86,"iCIMS, Inc.",Software,7.50%,L + 6.50%,1.00%,09/12/24,,4531.0,,,4484,,,4531,,(2) (3)
87,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,6.51%,L + 5.50%,1.01%,04/02/25,,53351.0,,,51403,,,53218,,(2) (3)
88,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,,L + 5.50%,1.00%,04/02/25,,4400.0,,,(66,),,(11,),(2) (3) (4)
89,"Iracore International Holdings, Inc.",Energy Equipment & Services,10.13%,L + 9.00%,1.00%,04/12/24,,2361.0,,,2361,,,2361,,^ (3)
90,Jill Acquisition LLC (dba J. Jill),Specialty Retail,6.00%,L + 5.00%,1.00%,05/08/24,,5844.0,,,5806,,,5348,,
91,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3917.0,,,3603,,,1328,,^ (1) (3) (6)
92,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3318.0,,,800,,,—,,^ (1) (3) (6)
93,"Lithium Technologies, Inc.",Interactive Media & Services,9.03%,L + 8.00%,1.03%,10/03/22,,89013.0,,,87545,,,88123,,(2) (3)
94,"Lithium Technologies, Inc.",Interactive Media & Services,9.00%,L + 8.00%,1.00%,10/03/22,,5110.0,,,2000,,,1993,,(2) (3) (4)
95,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,7.76%,L + 6.75%,1.01%,12/16/27,,15358.0,,,14989,,,14974,,(2) (3)
96,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,7.75%,L + 6.75%,1.00%,12/16/26,,2200.0,,,278,,,275,,(2) (3) (4)
97,"MedeAnalytics, Inc.",Health Care Technology,7.51%,L + 6.50%,1.00%,10/09/26,,945.0,,,905,,,896,,(2) (3)
98,"Mervin Manufacturing, Inc.",Leisure Products,8.50%,L + 7.50%,1.00%,09/30/22,,10641.0,,,10640,,,10534,,(3)
99,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,8.00%,P + 4.50%,3.50%,12/15/27,,10322.0,,,10124,,,10090,,(2) (3)
100,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,8.00%,P + 4.50%,3.50%,12/15/27,,2217.0,,,32,,,24,,(2) (3) (4)
101,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,7.25%,L + 6.25%,1.00%,09/15/27,,66138.0,,,64914,,,65145,,(2) (3)
102,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
103,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,7.25%,L + 6.25%,1.00%,09/15/27,$,6895.0,,$,6766,,$,6792,,(2) (3)
104,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,,L + 6.25%,1.00%,09/15/27,,5923.0,,,(108,),,(89,),(2) (3) (4)
105,MRI Software LLC,Real Estate Mgmt. & Development,6.51%,L + 5.50%,1.00%,02/10/26,,23398.0,,,22436,,,23242,,
106,MRI Software LLC,Real Estate Mgmt. & Development,6.51%,L + 5.50%,1.00%,02/10/26,,5306.0,,,5292,,,5270,,
107,MRI Software LLC,Real Estate Mgmt. & Development,,L + 5.50%,1.00%,02/10/26,,1280.0,,,(11,),,(9,),(4)
108,MRI Software LLC,Real Estate Mgmt. & Development,,L + 5.50%,1.00%,02/10/26,,1612.0,,,(29,),,(11,),(4)
109,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75%,L + 5.75%,1.00%,11/30/27,,17210.0,,,16882,,,16866,,(2) (3)
110,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75%,L + 5.75%,1.00%,11/30/27,,17431.0,,,8455,,,8356,,(2) (3) (4)
111,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,6.75%,L + 5.75%,1.00%,11/30/27,,2992.0,,,891,,,888,,(2) (3) (4)
112,One GI LLC,Health Care Providers & Services,7.75%,L + 6.75%,1.00%,12/22/25,,22818.0,,,22456,,,22304,,(2) (3)
113,One GI LLC,Health Care Providers & Services,7.75%,L + 6.75%,1.00%,12/22/25,,12178.0,,,11949,,,11904,,(2) (3)
114,One GI LLC,Health Care Providers & Services,7.75%,L + 6.75%,1.00%,12/22/25,,9381.0,,,9234,,,9170,,(2) (3)
115,One GI LLC,Health Care Providers & Services,,L + 6.75%,1.00%,12/22/25,,3610.0,,,(58,),,(81,),(2) (3) (4)
116,One GI LLC,Health Care Providers & Services,,L + 6.75%,1.00%,12/22/25,,6659.0,,,(62,),,(150,),(2) (3) (4)
117,"Output Services Group, Inc.",Diversified Consumer Services,5.50%,L + 4.50%,1.00%,03/27/24,,3852.0,,,3845,,,2949,,
118,Picture Head Midco LLC,Entertainment,7.75%,S + 6.75%,1.00%,08/31/23,,45651.0,,,43545,,,45309,,(2) (3)
119,"Pioneer Buyer I, LLC",Software,7.75%,L + 7.00% PIK,0.75%,11/01/28,,24482.0,,,24029,,,23992,,(2) (3)
120,"Pioneer Buyer I, LLC",Software,,L + 7.00%,0.75%,11/01/27,,4300.0,,,(80,),,(86,),(2) (3) (4)
121,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,56720.0,,,54313,,,56011,,(2) (3)
122,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,905.0,,,892,,,893,,(2) (3)
123,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,905.0,,,891,,,893,,(2) (3)
124,"PlanSource Holdings, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/22/25,,7824.0,,,(163,),,(98,),(2) (3) (4)
125,"Pluralsight, Inc",Professional Services,9.00%,L + 8.00%,1.00%,04/06/27,,75915.0,,,74583,,,74586,,(2) (3)
126,"Pluralsight, Inc",Professional Services,,L + 8.00%,1.00%,04/06/27,,5100.0,,,(86,),,(89,),(2) (3) (4)
127,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50%,L + 5.75%,0.75%,08/05/28,,18776.0,,,18429,,,18354,,(2) (3)
128,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50%,L + 5.75%,0.75%,08/05/28,,10168.0,,,2604,,,2461,,(2) (3) (4)
129,"Premier Care Dental Management, LLC",Health Care Providers & Services,6.50%,L + 5.75%,0.75%,08/05/27,,3052.0,,,922,,,908,,(2) (3) (4)
130,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00%,L + 6.00%,1.00%,01/02/25,,27277.0,,,26086,,,26868,,(2) (3)
131,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00%,L + 6.00%,1.00%,01/02/25,,7616.0,,,7512,,,7502,,(2) (3)
132,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00%,L + 6.00%,1.00%,01/02/25,,6139.0,,,6054,,,6047,,(2) (3)
133,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.00%,L + 6.00%,1.00%,01/02/25,,5774.0,,,1227,,,1220,,(2) (3) (4)
134,Professional Physical Therapy,Health Care Providers & Services,9.50%,L + 8.50% (incl. 2.50% PIK),1.00%,12/16/22,,5975.0,,,5803,,,5139,,(3)
135,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,7.76%,L + 6.75%,1.01%,07/06/26,,35628.0,,,34975,,,34916,,(2) (3)
136,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,,L + 6.75%,1.00%,07/06/26,,75.0,,,(1,),,(2,),(2) (3) (4)
137,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.50%,L + 6.50%,1.00%,01/30/26,,18948.0,,,18645,,,18901,,(1) (2) (3)
138,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.50%,L + 6.50%,1.00%,01/30/26,,7752.0,,,7611,,,7733,,(1) (2) (3)
139,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,L + 6.50%,1.00%,01/30/26,,3445.0,,,(53,),,(9,),(1) (2) (3) (4)
140,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,6.51%,L + 5.50%,1.00%,11/01/28,,22962.0,,,22743,,,22790,,(2)
141,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,6.51%,L + 5.50%,1.00%,11/01/28,,1975.0,,,1956,,,1960,,(2)
142,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,6.51%,L + 5.50%,1.00%,11/01/28,,1411.0,,,1397,,,1400,,(2)
143,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,,L + 5.50%,1.00%,11/01/28,,2040.0,,,—,,,5,,(2) (4)
144,"Purfoods, LLC",Health Care Providers & Services,7.00%,L + 6.00%,1.00%,08/12/26,,591.0,,,569,,,590,,(2) (3)
145,"Purfoods, LLC",Health Care Providers & Services,7.25%,L + 6.25%,1.00%,08/12/26,,399.0,,,243,,,248,,(2) (3) (4)
146,"Qualawash Holdings, LLC",Commercial Services & Supplies,,L + 5.75%,1.00%,08/31/24,,2859.0,,,—,,,—,,(2) (4)
147,"Qualawash Holdings, LLC",Commercial Services & Supplies,,L + 5.75%,1.00%,08/31/24,,11407.0,,,—,,,—,,(2) (4)
148,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
149,"Qualawash Holdings, LLC",Commercial Services & Supplies,,L + 5.75%,1.00%,08/31/24,$,2859.0,,$,—,,$,—,,(2) (4)
150,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,6.75%,L + 5.75%,1.00%,06/21/25,,21897.0,,,21019,,,21787,,(2) (3)
151,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,6.75%,L + 5.75%,1.00%,06/21/25,,1658.0,,,1641,,,1650,,(2) (3)
152,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,,L + 5.75%,1.00%,06/21/25,,4094.0,,,(68,),,(20,),(2) (3) (4)
153,Rodeo Buyer Company (dba Absorb Software),Professional Services,7.26%,L + 6.25%,1.01%,05/25/27,,21167.0,,,20792,,,20796,,(1) (2) (3)
154,Rodeo Buyer Company (dba Absorb Software),Professional Services,,L + 6.25%,1.00%,05/25/27,,3387.0,,,(58,),,(59,),(1) (2) (3) (4)
155,"Smarsh, Inc.",Software,7.25%,S + 6.50%,0.75%,02/16/29,,26667.0,,,26403,,,26400,,
156,"Smarsh, Inc.",Software,,S + 6.50%,0.75%,02/16/29,,1667.0,,,(16,),,(17,),(4)
157,"Smarsh, Inc.",Software,,S + 6.50%,0.75%,02/16/29,,6667.0,,,(33,),,(33,),(4)
158,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,28737.0,,,27056,,,27156,,(2) (3)
159,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,2059.0,,,1935,,,1945,,(2) (3)
160,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.25%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,1030.0,,,968,,,973,,(2) (3)
161,"SpendMend, LLC",Health Care Providers & Services,6.75%,S + 5.75%,1.00%,03/01/28,,639.0,,,628,,,628,,(2)
162,"SpendMend, LLC",Health Care Providers & Services,6.75%,S + 5.75%,1.00%,03/01/28,,83.0,,,10,,,10,,(2) (4)
163,"SpendMend, LLC",Health Care Providers & Services,,S + 5.75%,1.00%,03/01/28,,278.0,,,(2,),,(2,),(2) (4)
164,"StarCompliance Intermediate, LLC",Diversified Financial Services,7.75%,L + 6.75%,1.00%,01/12/27,,15600.0,,,15340,,,15405,,(2) (3)
165,"StarCompliance Intermediate, LLC",Diversified Financial Services,7.75%,L + 6.75%,1.00%,01/12/27,,2514.0,,,2467,,,2482,,(2) (3)
166,"StarCompliance Intermediate, LLC",Diversified Financial Services,,L + 6.75%,1.00%,01/12/27,,2500.0,,,(40,),,(31,),(2) (3) (4)
167,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,7.50%,L + 6.50%,1.00%,07/02/27,,41043.0,,,40471,,,40427,,(2) (3)
168,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,7.50%,L + 6.50%,1.00%,07/02/27,,4925.0,,,1082,,,1075,,(2) (3) (4)
169,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,,L + 6.75%,1.00%,07/02/27,,12313.0,,,(84,),,(185,),(2) (3) (4)
170,"Sunstar Insurance Group, LLC",Insurance,6.76%,L + 5.75%,1.01%,10/09/26,,20601.0,,,8488,,,8453,,(2) (3) (4)
171,"Sunstar Insurance Group, LLC",Insurance,6.76%,L + 5.75%,1.00%,10/09/26,,4066.0,,,4017,,,4025,,(2) (3)
172,"Sunstar Insurance Group, LLC",Insurance,6.76%,L + 5.75%,1.00%,10/09/26,,341.0,,,336,,,338,,(2) (3)
173,"Sunstar Insurance Group, LLC",Insurance,,L + 5.75%,1.00%,10/09/26,,111.0,,,(2,),,(1,),(2) (3) (4)
174,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,6.75%,L + 5.75%,1.00%,08/31/27,,31716.0,,,31104,,,30923,,(2) (3)
175,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,7.50%,L + 6.50%,1.00%,08/31/27,,959.0,,,923,,,935,,(2) (3)
176,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,L + 5.75%,1.00%,08/31/26,,122.0,,,(2,),,(3,),(2) (3) (4)
177,Sweep Purchaser LLC,Commercial Services & Supplies,6.76%,L + 5.75%,1.00%,11/30/26,,28322.0,,,27862,,,28038,,(2) (3)
178,Sweep Purchaser LLC,Commercial Services & Supplies,6.75%,L + 5.75%,1.00%,11/30/26,,8991.0,,,8843,,,8901,,(2) (3)
179,Sweep Purchaser LLC,Commercial Services & Supplies,6.75%,L + 5.75%,1.00%,11/30/26,,7209.0,,,7085,,,7137,,(2) (3)
180,Sweep Purchaser LLC,Commercial Services & Supplies,6.75%,L + 5.75%,1.00%,11/30/26,,5007.0,,,4017,,,4054,,(2) (3) (4)
