,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
49,"Experity, Inc.",Health Care Technology,,L + 5.75%,0.75%,02/24/28,,81.0,,,—,,,—,,(2) (3) (4)
50,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
51,Four Seasons Heating And Air Conditioning Inc,Diversified Consumer Services,7.27%,L + 5.75%,0.75%,11/17/26,$,34158.0,,$,33701,,$,33561,,(2) (3)
52,Fullsteam Operations LLC,Diversified Financial Services,9.75%,L + 7.50% (Incl. 4.50% PIK),1.50%,10/04/27,,57693.0,,,56440,,,56251,,(2) (3)
53,Fullsteam Operations LLC,Diversified Financial Services,9.75%,L + 7.50%,1.50%,10/04/27,,22131.0,,,21628,,,21578,,(2) (3)
54,Fullsteam Operations LLC,Diversified Financial Services,9.75%,L + 7.50% (Incl. 4.50% PIK),1.50%,10/04/27,,3380.0,,,1104,,,1094,,(2) (3) (4)
55,"Gainsight, Inc.",Software,7.99%,L + 6.75% PIK,0.75%,07/30/27,,42727.0,,,42094,,,41338,,(2) (3)
56,"Gainsight, Inc.",Software,,L + 6.75%,0.75%,07/30/27,,5320.0,,,(79,),,(173,),(2) (3) (4)
57,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.67%,L + 7.00%,1.00%,06/24/25,,14775.0,,,14568,,,14480,,(2) (3)
58,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.67%,L + 7.00%,1.00%,06/24/25,,2593.0,,,2556,,,2541,,(2) (3)
59,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.67%,L + 7.00%,1.00%,06/24/25,,1880.0,,,1354,,,1341,,(2) (3) (4)
60,GHA Buyer Inc. (dba Cedar Gate),Health Care Technology,8.67%,L + 7.00%,1.00%,06/24/25,,966.0,,,948,,,947,,(2) (3)
61,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,8.75%,L + 6.50%,1.00%,01/29/27,,29219.0,,,28629,,,29073,,(2)
62,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,8.25%,L + 6.00%,1.00%,01/29/27,,3789.0,,,2233,,,2265,,(2) (4)
63,"GovDelivery Holdings, LLC (dba Granicus, Inc.)",Software,,L + 6.50%,1.00%,01/29/27,,2583.0,,,(30,),,(13,),(2) (4)
64,"Governmentjobs.com, Inc. (dba NeoGov)",Software,7.17%,L + 5.50%,0.75%,12/01/28,,42281.0,,,42183,,,41541,,(2) (3)
65,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50%,0.75%,12/02/27,,4710.0,,,(11,),,(82,),(2) (3) (4)
66,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,L + 5.50%,0.75%,12/01/28,,14718.0,,,(17,),,(258,),(2) (3) (4)
67,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,7.25%,L + 5.75%,1.00%,05/22/26,,23973.0,,,23722,,,23313,,(2)
68,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,8.63%,L + 5.75%,1.00%,05/22/26,,982.0,,,234,,,219,,(2) (4)
69,"GS AcquisitionCo, Inc. (dba Insightsoftware)",Diversified Financial Services,,L + 5.75%,1.00%,05/22/26,,2025.0,,,(7,),,(56,),(2) (4)
70,"Halo Branded Solutions, Inc.",Commercial Services & Supplies,6.17%,L + 4.50%,1.00%,06/30/25,,6324.0,,,6293,,,5631,,
71,"HealthEdge Software, Inc.",Health Care Technology,9.00%,L + 7.00%,1.00%,04/09/26,,35400.0,,,34769,,,34603,,(2) (3)
72,"HealthEdge Software, Inc.",Health Care Technology,9.00%,L + 7.00%,1.00%,04/09/26,,5030.0,,,1449,,,1336,,(2) (3) (4)
73,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/09/26,,3800.0,,,(67,),,(86,),(2) (3) (4)
74,"HealthEdge Software, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/09/26,,9500.0,,,(83,),,(214,),(2) (3) (4)
75,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.62%,L + 6.00%,1.00%,12/15/26,,19084.0,,,18819,,,18893,,(2) (3)
76,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.67%,L + 6.00%,1.00%,12/15/26,,14924.0,,,14793,,,14775,,(2) (3)
77,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.67%,L + 6.00%,1.00%,12/15/26,,7864.0,,,7730,,,7785,,(2) (3)
78,"Helios Buyer, Inc. (dba Heartland)",Diversified Consumer Services,7.12%,L + 6.00%,1.00%,12/15/26,,2363.0,,,212,,,225,,(2) (3) (4)
79,Hollander Sleep & Décor (dba SureFit),Household Products,14.01%,L + 9.75%,1.00%,07/13/23,,39138.0,,,37760,,,37768,,(2) (3)
80,"Honor HN Buyer, Inc",Health Care Providers & Services,8.25%,L + 6.00%,1.00%,10/15/27,,24235.0,,,23797,,,23689,,(2) (3)
81,"Honor HN Buyer, Inc",Health Care Providers & Services,8.25%,L + 6.00%,1.00%,10/15/27,,15262.0,,,6860,,,6720,,(2) (3) (4)
82,"Honor HN Buyer, Inc",Health Care Providers & Services,,L + 6.00%,1.00%,10/15/27,,2802.0,,,(50,),,(63,),(2) (3) (4)
83,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.32%,L + 6.00%,1.00%,10/23/26,,35135.0,,,34672,,,34345,,(1) (2) (3)
84,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.50%,L + 6.00%,1.00%,10/23/26,,11370.0,,,11273,,,11115,,(1) (2) (3)
85,HowlCO LLC (dba Lone Wolf),Real Estate Mgmt. & Development,7.61%,L + 6.00%,1.00%,10/23/26,,10777.0,,,10689,,,10535,,(1) (2) (3)
86,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",9.00%,L + 6.75%,1.00%,07/09/25,,57082.0,,,54106,,,55226,,(2) (3)
87,"HS4 AcquisitionCo, Inc. (dba HotSchedules & Fourth)","Hotels, Restaurants & Leisure",8.98%,L + 6.75%,1.00%,07/09/25,,4688.0,,,557,,,551,,(2) (3) (4)
88,"iCIMS, Inc.",Software,6.72%,L + 5.50%,1.00%,09/12/24,,72489.0,,,70533,,,72489,,(2) (3)
89,"iCIMS, Inc.",Software,6.72%,L + 5.50%,1.00%,09/12/24,,13350.0,,,12985,,,13350,,(2) (3)
90,"iCIMS, Inc.",Software,6.72%,L + 5.50%,1.00%,09/12/24,,4531.0,,,4488,,,4531,,(2) (3)
91,"iCIMS, Inc.",Software,,L + 5.50%,1.00%,05/02/28,,5797.0,,,—,,,—,,(2) (4)
92,"iCIMS, Inc.",Software,,L + 5.50%,1.00%,05/02/28,,60870.0,,,—,,,—,,(2) (4)
93,"Intelligent Medical Objects, Inc.",Health Care Technology,7.65%,S + 6.00%,0.75%,05/11/29,,12525.0,,,12278,,,12275,,(2)
94,"Intelligent Medical Objects, Inc.",Health Care Technology,7.24%,S + 6.00%,0.75%,05/11/28,,1490.0,,,120,,,119,,(2) (4)
95,"Intelligent Medical Objects, Inc.",Health Care Technology,,S + 6.00%,0.75%,05/11/29,,2985.0,,,(29,),,(30,),(2) (4)
96,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,7.76%,L + 5.50%,1.00%,04/02/25,,52467.0,,,50695,,,52336,,(2) (3)
97,"Internet Truckstop Group, LLC (dba Truckstop)",Transportation Infrastructure,,L + 5.50%,1.00%,04/02/25,,4400.0,,,(61,),,(11,),(2) (3) (4)
98,"Iracore International Holdings, Inc.",Energy Equipment & Services,11.38%,L + 9.00%,1.00%,04/12/24,,2361.0,,,2361,,,2361,,^ (3)
99,Jill Acquisition LLC (dba J. Jill),Specialty Retail,6.00%,L + 5.00%,1.00%,05/08/24,,5825.0,,,5790,,,5338,,
100,Kaseya Inc.,IT Services,8.29%,S + 5.75%,0.75%,06/25/29,,18500.0,,,18223,,,18223,,(2)
101,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
102,Kaseya Inc.,IT Services,,S + 5.75%,0.75%,06/25/29,$,1100.0,,$,(8,),$,(8,),(2) (4)
103,Kaseya Inc.,IT Services,,S + 5.75%,0.75%,06/25/29,,1100.0,,,(16,),,(17,),(2) (4)
104,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3917.0,,,3603,,,1308,,^ (1) (3) (5)
105,Kawa Solar Holdings Limited,Construction & Engineering,,,,12/31/22,,3318.0,,,800,,,—,,^ (1) (3) (5)
106,"Lithium Technologies, Inc.",Interactive Media & Services,9.03%,L + 8.00%,1.00%,10/03/22,,89013.0,,,88267,,,87678,,(2) (3)
107,"Lithium Technologies, Inc.",Interactive Media & Services,9.00%,L + 8.00%,1.00%,10/03/22,,5110.0,,,2022,,,1967,,(2) (3) (4)
108,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,8.42%,L + 6.75%,1.00%,12/16/27,,15320.0,,,14965,,,14937,,(2) (3)
109,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,,L + 6.75%,1.00%,12/16/26,,2200.0,,,(49,),,(55,),(2) (3) (4)
110,"MedeAnalytics, Inc.",Health Care Technology,10.20%,S + 8.00% (incl. 1.50% PIK),1.00%,10/09/26,,966.0,,,927,,,915,,(2) (3)
111,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,7.40%,S + 6.00%,0.75%,06/01/28,,21746.0,,,21316,,,21311,,(2)
112,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,7.40%,S + 6.00%,0.75%,06/01/28,,2718.0,,,626,,,625,,(2) (4)
113,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,,S + 6.00%,0.75%,06/01/28,,5436.0,,,(54,),,(54,),(2) (4)
114,"Mervin Manufacturing, Inc.",Leisure Products,9.17%,L + 7.50%,1.00%,09/30/22,,10613.0,,,10613,,,10560,,(3)
115,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,8.75%,P + 4.00%,,12/15/27,,10322.0,,,10131,,,10116,,(2) (3)
116,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,8.75%,P + 4.00%,,12/15/27,,2217.0,,,292,,,288,,(2) (3) (4)
117,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,8.50%,L + 6.25%,1.00%,09/15/27,,65971.0,,,64796,,,64652,,(2) (3)
118,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,8.50%,L + 6.25%,1.00%,09/15/27,,6878.0,,,6754,,,6740,,(2) (3)
119,"MMIT Holdings, LLC (dba Managed Markets Insight & Technology)",Health Care Technology,,L + 6.25%,1.00%,09/15/27,,5923.0,,,(103,),,(118,),(2) (3) (4)
120,MRI Software LLC,Real Estate Mgmt. & Development,7.75%,L + 5.50%,1.00%,02/10/26,,23338.0,,,22433,,,23153,,
121,MRI Software LLC,Real Estate Mgmt. & Development,7.75%,L + 5.50%,1.00%,02/10/26,,6569.0,,,6542,,,6517,,
122,MRI Software LLC,Real Estate Mgmt. & Development,,L + 5.50%,1.00%,02/10/26,,1612.0,,,(27,),,(13,),(4)
123,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,7.42%,L + 5.75%,1.00%,11/30/27,,17167.0,,,16852,,,16823,,(2) (3)
124,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,7.30%,L + 5.75%,1.00%,11/30/27,,17406.0,,,9626,,,9528,,(2) (3) (4)
125,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,7.15%,L + 5.75%,1.00%,11/30/27,,2992.0,,,394,,,389,,(2) (3) (4)
126,One GI LLC,Health Care Providers & Services,8.42%,L + 6.75%,1.00%,12/22/25,,22760.0,,,22420,,,21963,,(2) (3)
127,One GI LLC,Health Care Providers & Services,8.42%,L + 6.75%,1.00%,12/22/25,,12147.0,,,11932,,,11722,,(2) (3)
128,One GI LLC,Health Care Providers & Services,8.42%,L + 6.75%,1.00%,12/22/25,,9358.0,,,9220,,,9030,,(2) (3)
129,One GI LLC,Health Care Providers & Services,,L + 6.75%,1.00%,12/22/25,,3610.0,,,(54,),,(126,),(2) (3) (4)
130,One GI LLC,Health Care Providers & Services,,L + 6.75%,1.00%,12/22/25,,6659.0,,,(58,),,(233,),(2) (3) (4)
131,"Output Services Group, Inc.",Diversified Consumer Services,6.01%,L + 4.50%,1.00%,03/27/24,,3842.0,,,3836,,,2835,,
132,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S + 6.75%,0.75%,06/01/29,,26700.0,,,—,,,—,,(2) (4)
133,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S + 6.75%,0.75%,06/01/29,,3080.0,,,—,,,—,,(2) (4)
134,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S + 6.75%,0.75%,06/01/29,,3080.0,,,—,,,—,,(2) (4)
135,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S + 6.75%,0.75%,06/01/27,,2050.0,,,—,,,—,,(2) (4)
136,Picture Head Midco LLC,Entertainment,8.28%,S + 6.75%,1.00%,08/31/23,,45536.0,,,43785,,,44967,,(2) (3)
137,"Pioneer Buyer I, LLC",Software,9.25%,L + 7.00% PIK,0.75%,11/01/28,,24977.0,,,24541,,,24477,,(2) (3)
138,"Pioneer Buyer I, LLC",Software,,L + 6.50%,0.75%,11/01/27,,4300.0,,,(77,),,(86,),(2) (3) (4)
139,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,56720.0,,,54488,,,56011,,(2) (3)
140,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,905.0,,,893,,,893,,(2) (3)
141,"PlanSource Holdings, Inc.",Health Care Technology,7.25%,L + 6.25%,1.00%,04/22/25,,905.0,,,892,,,893,,(2) (3)
142,"PlanSource Holdings, Inc.",Health Care Technology,,L + 6.25%,1.00%,04/22/25,,7824.0,,,(150,),,(98,),(2) (3) (4)
143,"Pluralsight, Inc",Professional Services,9.00%,L + 8.00%,1.00%,04/06/27,,75915.0,,,74636,,,74207,,(2) (3)
144,"Pluralsight, Inc",Professional Services,,L + 8.00%,1.00%,04/06/27,,5100.0,,,(81,),,(115,),(2) (3) (4)
145,"Premier Care Dental Management, LLC",Health Care Providers & Services,7.42%,L + 5.75%,0.75%,08/05/28,,18729.0,,,18394,,,18355,,(2) (3)
146,"Premier Care Dental Management, LLC",Health Care Providers & Services,7.42%,L + 5.75%,0.75%,08/05/28,,10153.0,,,5940,,,5819,,(2) (3) (4)
147,"Premier Care Dental Management, LLC",Health Care Providers & Services,7.42%,L + 5.75%,0.75%,08/05/27,,3052.0,,,19,,,10,,(2) (3) (4)
148,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.35%,L + 5.75%,1.00%,01/02/25,,27277.0,,,26184,,,26596,,(2) (3)
149,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,6.75%,L + 5.75%,1.00%,01/02/25,,7616.0,,,7521,,,7425,,(2) (3)
150,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.42%,L + 5.75%,1.00%,01/02/25,,6124.0,,,6046,,,5971,,(2) (3)
151,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,7.40%,L + 5.75%,1.00%,01/02/25,,5770.0,,,1588,,,1516,,(2) (3) (4)
152,Investment *#,Industry,Interest  Rate (+),Reference Rate  and Spread (+),Floor  (+),Maturity,Par  (++),,Cost,,Fair  Value,,Footnotes,,,
153,Professional Physical Therapy,Health Care Providers & Services,9.50%,L + 8.50% (incl. 2.50% PIK),1.00%,12/16/22,$,5995.0,,$,5883,,$,5156,,(3)
154,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,8.42%,L + 6.75%,1.00%,07/06/26,,35539.0,,,34920,,,34828,,(2) (3)
155,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,,L + 6.75%,1.00%,07/06/26,,75.0,,,(1,),,(2,),(2) (3) (4)
156,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.83%,L + 6.50%,1.00%,01/30/26,,18948.0,,,18662,,,18948,,(1) (2) (3)
157,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,7.83%,L + 6.50%,1.00%,01/30/26,,7752.0,,,7619,,,7752,,(1) (2) (3)
158,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,L + 6.50%,1.00%,01/30/26,,3445.0,,,(50,),,—,,(1) (2) (3) (4)
159,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,7.75%,L + 5.50%,0.75%,11/01/28,,22905.0,,,22693,,,22218,,(2)
160,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,7.75%,L + 5.50%,0.75%,11/01/28,,2035.0,,,2015,,,1974,,(2)
161,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,7.75%,L + 5.50%,0.75%,11/01/28,,1970.0,,,1952,,,1911,,(2)
162,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,7.75%,L + 5.50%,0.75%,11/01/28,,1407.0,,,1394,,,1365,,(2)
163,"Purfoods, LLC",Health Care Providers & Services,7.67%,L + 6.25%,1.00%,08/12/26,,590.0,,,569,,,576,,(2) (3)
164,"Purfoods, LLC",Health Care Providers & Services,7.81%,L + 6.25%,1.00%,08/12/26,,398.0,,,317,,,314,,(2) (3) (4)
165,"Qualawash Holdings, LLC",Commercial Services & Supplies,6.83%,L + 5.75%,1.00%,08/31/26,,11377.0,,,11218,,,11207,,(2)
166,"Qualawash Holdings, LLC",Commercial Services & Supplies,7.26%,L + 5.75%,1.00%,08/31/26,,2859.0,,,1271,,,1258,,(2) (4)
167,"Qualawash Holdings, LLC",Commercial Services & Supplies,,L + 5.75%,1.00%,08/31/26,,2859.0,,,(40,),,(21,),(2) (4)
168,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,7.74%,L + 5.50%,1.00%,06/21/25,,21643.0,,,20835,,,21156,,(2) (3)
169,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,7.74%,L + 5.50%,1.00%,06/21/25,,1639.0,,,1623,,,1602,,(2) (3)
170,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,,L + 5.50%,1.00%,06/21/25,,4094.0,,,(63,),,(92,),(2) (3) (4)
171,Rodeo Buyer Company (dba Absorb Software),Professional Services,7.92%,L + 6.25%,1.00%,05/25/27,,21167.0,,,20808,,,20796,,(1) (2) (3)
172,Rodeo Buyer Company (dba Absorb Software),Professional Services,,L + 6.25%,1.00%,05/25/27,,3387.0,,,(56,),,(59,),(1) (2) (3) (4)
173,"Rubrik,Inc.",Software,8.19%,S + 6.50%,1.00%,06/10/27,,35173.0,,,34476,,,34470,,(2)
174,"Rubrik,Inc.",Software,,S + 6.50%,1.00%,06/10/27,,4020.0,,,—,,,—,,(2) (4)
175,"Smarsh, Inc.",Software,7.25%,S + 6.50%,0.75%,02/16/29,,26667.0,,,26411,,,26400,,(3)
176,"Smarsh, Inc.",Software,,S + 6.50%,0.75%,02/16/29,,1667.0,,,(16,),,(17,),(3) (4)
177,"Smarsh, Inc.",Software,,S + 6.50%,0.75%,02/16/29,,6667.0,,,(32,),,(67,),(3) (4)
178,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.92%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,29285.0,,,27780,,,27821,,(2) (3)
179,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.99%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,2097.0,,,1984,,,1992,,(2) (3)
180,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,10.26%,L + 9.25% (incl. 3.50% PIK),1.00%,06/17/24,,1049.0,,,994,,,997,,(2) (3)
181,"SpendMend, LLC",Health Care Providers & Services,7.38%,S + 5.75%,1.00%,03/01/28,,637.0,,,627,,,625,,(2) (3)
182,"SpendMend, LLC",Health Care Providers & Services,7.38%,S + 5.75%,1.00%,03/01/28,,83.0,,,10,,,9,,(2) (3) (4)
