,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
58,"NTS Communications, Inc.  ^ (7)",,Diversified Telecommunication Services,,,,,,,,,595215.0,,,,3,,,,—,
59,"Prairie Provident Resources, Inc.  ^ (5) (7)",,"Oil, Gas & Consumable Fuels",,,,,,,,,3579989.0,,,,9237,,,,2621,
60,Total Common Stock,,,,11632,,,,5013.0,,,,,,,,,,,,
61,Portfolio Company,,,,,,,,,LLC Interest,,,Cost,,,Fair Value,,,,,
62,Investment Funds & Vehicles  (1)  – 10.34%,,,,,,,,,,,,,,,,,,,,
63,"Senior Credit Fund, LLC  ^^ (5)",,,,,,,,,,$,69092.0,,,$,69092,,,$,69752,
64,Total Investment Funds & Vehicles,,,,69092,,,,69752.0,,,,,,,,,,,,
65,,,,,Yield,,,,,Shares,,,Cost,,,Fair Value,,,,,
66,Investments in Affiliated Money Market Fund  (1)  – 0.00% #,,,,,,,,,,,,,,,,,,,,
67,Goldman Sachs Financial Square Government Fund,,0.30%  (9),,,,,,,2647,,,$,3.0,,,$,3,,,
68,Total Investments in Affiliated Money Market Fund,,,,,,,,,,,,,3.0,,,,3,,,
69,TOTAL INVESTMENTS – 169.34%,,,,,,,,,,,,,,$,1185640,,,$,1142971,
70,LIABILITIES IN EXCESS OF OTHER ASSETS – (69.34%),,,,,,,,,,,,,,,,$,"(468,001",),,
71,NET ASSETS – 100.00%,,,,,,,,,,,,,,,,,,$,674970,
72,#,,Percentages are based on net assets.,,,,,,,,,,,,,,,,,,
