,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
74,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (17)",,First lien senior secured loan ($16.2 par due 4/2027),6.50% (Libor + 5.50%/Q),4/28/2021,16.2,16.1
75,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (17)",,Senior subordinated loan ($37.5 par due 4/2032),10.50%,4/28/2021,37.5,37.2
76,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (17)",,"Preferred units (1,828,645 units)",14.00% PIK,4/28/2021,50.5,50.5
77,Software & Services,"Help/Systems Holdings, Inc. (17)",Provider of IT operations management and cybersecurity software,First lien senior secured revolving loan ($0.6 par due 11/2024),4.75% (Libor + 3.75%/Q),11/19/2019,0.6,0.6
78,Software & Services,"Huskies Parent, Inc. (17)",Insurance software provider,First lien senior secured loan ($0.5 par due 7/2026),4.10% (Libor + 4.00%/M),7/18/2019,0.5,0.5
79,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
80,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 5/2025),9.00% (Libor + 8.00%/Q),4/25/2017,28.1,28.3
81,Software & Services,"Invoice Cloud, Inc. (17)",Provider of electronic payment processing solutions,First lien senior secured revolving loan,,2/11/2019,0.0,0.0
82,Software & Services,"Invoice Cloud, Inc. (17)",,First lien senior secured loan ($49.0 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,49.0,49.0
83,Software & Services,"IV Rollover Holdings, LLC",Solar power generation facility developer and operator,"Class B units (170,490 units)",,5/31/2017,0.0,0.0
84,Software & Services,"IV Rollover Holdings, LLC",,"Class X units (5,000,000 units)",,5/31/2017,2.2,2.2
85,Software & Services,"Majesco and Magic Topco, L.P. (17)",Insurance software provider,First lien senior secured loan ($60.9 par due 9/2027),8.75% (Libor + 7.75%/Q),9/21/2020,60.9,60.9
86,Software & Services,"Majesco and Magic Topco, L.P. (17)",,"Class A units (2,539 units)",9.00% PIK,9/21/2020,2.7,2.7
87,Software & Services,"Majesco and Magic Topco, L.P. (17)",,"Class B units (570,625 units)",,9/21/2020,0.0,0.6
88,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($9.2 par due 12/2022),5.00% (Libor + 4.00%/M),4/6/2017,9.2,9.2
89,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,First lien senior secured loan ($4.8 par due 12/2022),5.00% (Libor + 4.00%/M),8/22/2017,4.8,4.8
90,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,89.7,90.0
91,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($16.6 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,16.6,16.6
92,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($13.9 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,13.9,13.9
93,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($17.9 par due 6/2023),10.25% (Libor + 9.25%/M),8/22/2017,17.9,17.9
94,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($48.9 par due 6/2023),9.00% (Libor + 8.00%/M),4/18/2018,48.9,48.9
95,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,"Class A units (500,000 units)",,12/2/2016,5.0,6.4
96,Software & Services,MRI Software LLC (17),Provider of real estate and investment management software,First lien senior secured loan ($2.9 par due 2/2026),6.50% (Libor + 5.50%/Q),8/28/2020,2.9,2.9
97,Software & Services,MRI Software LLC (17),,First lien senior secured loan ($50.1 par due 2/2026),6.50% (Libor + 5.50%/Q),2/10/2020,50.1,50.1
98,Software & Services,"n2y Holding, LLC (17)",Developer of cloud-based special education platform,First lien senior secured revolving loan ($0.1 par due 11/2025),7.00% (Libor + 6.00%/Q),11/15/2019,0.1,0.1
99,Software & Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($8.4 par due 10/2022),6.00% (Libor + 5.00%/M),1/3/2017,8.3,8.4
100,Software & Services,"Novetta Solutions, LLC",,Second lien senior secured loan ($25.5 par due 10/2023),9.50% (Libor + 8.50%/M),1/3/2017,24.8,25.5
101,Software & Services,"Paya, Inc and GTCR-Ultra Holdings LLC (17)",Provider of payment processing and merchant acquiring solutions,"Class B units (2,878,372 units)",,8/1/2017,0.0,0.0
102,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
103,Software & Services,"PaySimple, Inc. (17)",Provider of business management solutions,First lien senior secured loan ($49.6 par due 8/2025),5.61% (Libor + 5.50%/M),9/23/2020,49.6,49.6
104,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured loan ($53.7 par due 10/2024),5.50% (Libor + 4.50%/Q),3/19/2019,53.7,53.7
105,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,Second lien senior secured loan ($8.3 par due 10/2025),9.50% (Libor + 8.50%/Q),12/17/2020,8.3,8.3
106,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,Second lien senior secured loan ($70.1 par due 10/2025),9.50% (Libor + 8.50%/Q),3/19/2019,70.1,70.1
107,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,"Series A preferred stock (13,656 shares)",13.25% PIK,3/19/2019,18.2,18.5
108,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,"Class A units (2,062,493 units)",,3/19/2019,2.1,2.8
109,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($50.2 par due 5/2025),7.25% (Libor + 6.25%/Q),10/16/2020,50.2,50.2
110,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,First lien senior secured loan ($25.7 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,25.7,25.7
111,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,First lien senior secured loan ($5.8 par due 5/2025),7.25% (Libor + 6.25%/Q),6/24/2020,5.8,5.8
112,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,"Class A units (5,000 units)",,5/29/2019,5.0,10.5
113,Software & Services,"Pluralsight, Inc. (17)",Online education learning platform,First lien senior secured loan ($100.8 par due 4/2027),9.00% (Libor + 8.00%/Q),4/6/2021,100.8,99.8
114,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
115,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (17)",Software provider for medical practitioners,First lien senior secured loan ($10.2 par due 3/2027),7.00% (Libor + 6.00%/M),3/31/2021,10.2,10.1
116,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (17)",,"Class A units (2,724,000 units)",8.00%,3/31/2021,2.7,2.7
117,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (17)",Provider of practice management software to law firms,"Limited partnership units (1,624,000 units)",,3/5/2021,1.6,1.6
118,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common stock (7,445 shares)",,8/22/2016,7.4,12.3
119,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common stock (1,841,609 shares)",,8/22/2016,0.1,0.1
120,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (17)",Saas provider of automated crew callout and scheduling software for the utility industry,First lien senior secured loan ($36.6 par due 4/2028),6.75% (Libor + 5.75%/Q),4/20/2021,36.6,36.3
121,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (17)",,"Preferred shares (26,436 shares)",10.50% PIK (Libor + 9.50%/Q),4/20/2021,27.0,26.2
122,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan,,4/23/2020,0.0,0.0
123,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($13.0 par due 4/2027),9.25% (Libor + 8.25%/M),10/30/2020,13.0,13.0
124,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($19.5 par due 4/2027),9.25% (Libor + 8.25%/M),11/18/2020,19.5,19.5
125,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($44.3 par due 4/2027),9.25% (Libor + 8.25%/M),4/23/2020,44.3,44.3
126,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.8,1.7
127,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,"Class B units (588,636 units)",,4/23/2020,0.0,0.0
128,Software & Services,"Proofpoint, Inc. (17)",Cybersecurity solutions provider,First lien senior secured loan ($1.0 par due 6/2028),3.75% (Libor + 3.25%/Q),6/9/2021,1.0,1.0
129,Software & Services,"Proofpoint, Inc. (17)",,Second lien senior secured loan ($34.6 par due 6/2029),6.75% (Libor + 6.25%/Q),6/9/2021,34.4,34.9
130,Software & Services,"QF Holdings, Inc. (17)",SaaS based electronic health record software provider,First lien senior secured loan ($29.3 par due 9/2024),7.50% (Libor + 6.50%/Q),9/19/2019,29.3,29.3
131,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured revolving loan ($0.8 par due 12/2023),7.00% (Libor + 6.00%/M),12/17/2018,0.8,0.8
132,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",,First lien senior secured loan ($20.9 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,20.9,20.4
133,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",,"Class A common units (2,294,000 units)",,12/17/2018,2.3,2.1
134,Software & Services,"RealPage, Inc.",Provider of enterprise software solutions to the residential real estate industry,Second lien senior secured loan ($84.1 par due 4/2029),7.25% (Libor + 6.50%/M),4/22/2021,82.8,82.8
135,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
136,Software & Services,"Regent Education, Inc.",,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
137,Software & Services,Relativity ODA LLC (17),Electronic discovery document review software platform for use in litigations and investigations,First lien senior secured loan ($57.2 par due 5/2027),8.50% PIK (Libor + 7.50%/M),5/12/2021,57.2,56.6
138,Software & Services,"Retriever Medical/Dental Payments LLC, FSDC Holdings, LLC, Rectangle Ware-Ever Pay LLC and Retriever Enterprises, LLC (17)",Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($26.0 par due 2/2023),6.00% (Libor + 5.00%/Q),3/14/2019,26.0,26.0
139,Software & Services,"RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,0.5,29.6
140,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (17)",Provider of student information system software solutions to the K-12 education market,First lien senior secured revolving loan ($4.8 par due 8/2023),3.34% (Libor + 3.25%/M),8/1/2018,4.8,4.7
