,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
60,Healthcare Services,"JDC Healthcare Management, LLC (18)",,First lien senior secured loan ($19.7 par due 4/2023),"10.25% (Libor + 6.75% Cash, 1.00% PIK/Q)",4/10/2017,19.7,18.4
61,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",Provider of behavioral health services,First lien senior secured revolving loan ($0.9 par due 3/2022),7.48% (Libor + 5.00%/M),3/17/2017,0.9,0.9
62,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",,First lien senior secured revolving loan ($0.9 par due 3/2022),7.49% (Libor + 5.00%/M),3/17/2017,0.9,0.9
63,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",,First lien senior secured revolving loan ($0.2 par due 3/2022),7.48% (Libor + 5.00%/M),3/17/2017,0.2,0.2
64,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",,First lien senior secured revolving loan ($0.6 par due 3/2022),7.49% (Libor + 5.00%/M),3/17/2017,0.6,0.5
65,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",,First lien senior secured revolving loan ($2.1 par due 3/2022),7.50% (Libor + 5.00%/M),3/17/2017,2.1,2.0
66,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (18)",,First lien senior secured revolving loan ($0.2 par due 3/2022),9.50% (Base Rate + 4.00%/Q),3/17/2017,0.2,0.2
67,Healthcare Services,Key Surgical LLC (18),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured loan ($16.6 par due 6/2023),5.75% (EURIBOR + 4.75%/Q),6/1/2017,16.6,16.6
68,Healthcare Services,"MB2 Dental Solutions, LLC (18)",Dental services provider,First lien senior secured revolving loan ($1.9 par due 9/2023),9.25% (Base Rate + 3.75%/Q),9/29/2017,1.9,1.9
69,Healthcare Services,"MB2 Dental Solutions, LLC (18)",,First lien senior secured loan ($7.0 par due 9/2023),7.35% (Libor + 4.75%/Q),9/29/2017,7.0,7.0
70,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($19.5 par due 1/2020),7.98% (Libor + 5.50%/M),7/26/2017,19.5,19.5
71,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($19.4 par due 1/2020),8.00% (Libor + 5.50%/M),7/26/2017,19.4,19.4
72,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($39.6 par due 1/2020),7.98% (Libor + 5.50%/M),7/26/2017,39.6,39.6
73,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($39.4 par due 1/2020),8.00% (Libor + 5.50%/M),7/26/2017,39.4,39.4
74,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($15.2 par due 1/2020),7.98% (Libor + 5.50%/M),7/26/2017,15.2,15.2
75,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($15.1 par due 1/2020),8.00% (Libor + 5.50%/M),7/26/2017,15.1,15.1
76,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,"Class A units (1,438,643 shares)",,1/17/2014,1.5,1.1
77,Healthcare Services,MW Dental Holding Corp. (18),Dental services provider,First lien senior secured revolving loan ($6.0 par due 4/2021),9.35% (Libor + 6.75%/Q),4/12/2011,6.0,6.0
78,Healthcare Services,MW Dental Holding Corp. (18),,First lien senior secured loan ($18.7 par due 4/2021),9.35% (Libor + 6.75%/Q),3/19/2018,18.7,18.7
79,Healthcare Services,MW Dental Holding Corp. (18),,First lien senior secured loan ($104.3 par due 4/2021),9.35% (Libor + 6.75%/Q),4/12/2011,104.3,104.3
80,Healthcare Services,MW Dental Holding Corp. (18),,First lien senior secured loan ($19.1 par due 4/2021),9.35% (Libor + 6.75%/Q),4/12/2011,19.1,19.1
81,Healthcare Services,"My Health Direct, Inc.",Healthcare scheduling exchange software solution provider,"Warrant to purchase up to 4,548 shares of Series D preferred stock (expires 9/2024)",,9/18/2014,0.0,0.0
82,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,Second lien senior secured loan ($25.0 par due 7/2022),,8/1/2013,19.4,0.0
83,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Second lien senior secured loan ($78.4 par due 7/2020),,8/1/2013,67.8,0.0
84,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Senior subordinated loan ($9.1 par due 7/2020),,11/29/2017,8.8,0.0
85,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (18)","Developer, manufacturer and marketer of skincare products",First lien senior secured revolving loan ($1.6 par due 10/2024),7.25% (Libor + 4.75%/M),10/31/2018,1.6,1.6
86,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (18)",,First lien senior secured loan ($1.7 par due 10/2024),7.25% (Libor + 4.75%/M),10/31/2018,1.7,1.7
87,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (18)",,First lien senior secured loan ($24.8 par due 10/2024),7.25% (Libor + 4.75%/M),10/31/2018,24.8,24.6
88,Healthcare Services,NMN Holdings III Corp. and NMN Holdings LP (18),Provider of complex rehab technology solutions for patients with mobility loss,"Partnership units (30,000 units)",,11/13/2018,3.0,3.1
89,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,Second lien senior secured loan ($72.8 par due 10/2023),12.50% (Libor + 10.00%/M),4/19/2016,72.8,72.8
90,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",,"Class A units (25,790 units)",,4/19/2016,2.6,1.3
91,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($2.3 par due 8/2016),,11/12/2015,1.5,0.0
92,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($0.8 par due 8/2016),,11/12/2015,0.6,0.0
93,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($3.9 par due 8/2016),,4/25/2014,2.6,0.0
94,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($11.0 par due 8/2016),,4/25/2014,7.1,0.0
95,Healthcare Services,"Nodality, Inc.",,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",,5/1/2016,0.0,0.0
96,Healthcare Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),12.25% (Libor + 9.75%/M),4/20/2016,9.8,9.8
97,Healthcare Services,"NueHealth Performance, LLC (18)","Developer, builder and manager of specialty surgical hospitals and ambulatory surgery centers",First lien senior secured loan ($1.5 par due 9/2023),9.00% (Libor + 6.50%/M),9/27/2018,1.5,1.5
98,Healthcare Services,"NueHealth Performance, LLC (18)",,First lien senior secured loan ($10.0 par due 9/2023),9.00% (Libor + 6.50%/M),9/27/2018,10.0,9.9
99,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC",Provider of technology-enabled solutions to pharmacies,Limited liability company membership interest (1.57%),,11/21/2013,1.0,0.8
100,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (18),Operator of freestanding veterinary hospitals,First lien senior secured revolving loan,0,12/21/2018,0.0,0.0
101,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (18),,First lien senior secured loan ($2.1 par due 12/2024),7.00% (Libor + 4.50%/M),12/21/2018,2.1,2.1
102,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (18),,First lien senior secured loan ($69.5 par due 12/2024),7.00% (Libor + 4.50%/M),12/21/2018,68.9,68.8
103,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (18),,Second lien senior secured loan ($163.9 par due 12/2025),11.00% (Libor + 8.50%/M),12/21/2018,163.9,162.3
104,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (18),,"Preferred units (1,507,384 units)",,12/21/2018,4.9,4.4
105,Healthcare Services,"Patterson Medical Supply, Inc.",Distributor of rehabilitation supplies and equipment,Second lien senior secured loan ($78.0 par due 8/2023),11.24% (Libor + 8.50%/Q),9/2/2015,76.8,67.9
106,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (18)",Provider of biospecimen products for pharma research,First lien senior secured loan ($6.0 par due 3/2024),9.10% (Libor + 6.50%/Q),3/30/2018,6.0,6.0
107,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (18)",,First lien senior secured loan ($4.7 par due 3/2024),9.10% (Libor + 6.50%/M),2/11/2019,4.7,4.7
108,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (18)",,First lien senior secured loan ($28.4 par due 3/2024),9.10% (Libor + 6.50%/Q),3/30/2018,28.4,28.4
109,Healthcare Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($47.2 par due 5/2021),11.38% (Libor + 8.75%/Q),12/18/2015,47.0,47.2
110,Healthcare Services,"Practice Insight, LLC (18)",Revenue cycle management provider to the emergency healthcare industry,First lien senior secured loan ($12.4 par due 8/2022),7.50% (Libor + 5.00%/M),8/23/2017,12.4,12.4
111,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (18),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,First lien senior secured revolving loan ($3.0 par due 7/2023),6.09% (Libor + 3.50%/Q),7/10/2018,3.0,3.0
112,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (18),,First lien senior secured loan ($0.8 par due 7/2025),6.35% (Libor + 3.75%/Q),7/10/2018,0.8,0.8
113,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (18),,First lien senior secured loan ($10.9 par due 7/2025),6.35% (Libor + 3.75%/Q),7/10/2018,10.9,10.8
114,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (18),,Second lien senior secured loan ($67.1 par due 7/2026),10.10% (Libor + 7.50%/Q),7/10/2018,66.5,66.4
115,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (18),,"Class A units (9,775 units)",,7/10/2018,9.8,10.4
116,Healthcare Services,"ProVation Medical, Inc.",Provider of documentation and coding software for GI physicians,First lien senior secured loan ($13.0 par due 3/2024),9.55% (Libor + 6.75%/Q),3/9/2018,12.8,13.0
117,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (18)",Outpatient physical therapy provider,First lien senior secured loan ($6.9 par due 1/2024),6.50% (Libor + 4.00%/M),1/3/2018,6.9,6.9
118,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (18)",,First lien senior secured loan ($30.7 par due 1/2024),6.50% (Libor + 4.25%/M),1/3/2018,30.7,30.7
119,Healthcare Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
120,Healthcare Services,Retriever Medical/Dental Payments LLC (18),Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($2.0 par due 2/2023),7.30% (Libor + 4.50%/Q),3/14/2019,2.0,2.0
121,Healthcare Services,"RTI Surgical, Inc.","Manufacturer of biologic, metal and synthetic implants/devices",Second lien senior secured loan ($90.8 par due 12/2023),11.24% (Libor + 8.75%/M),3/8/2019,90.8,89.9
122,Healthcare Services,Salter Labs (18),"Developer, manufacturer and supplier of consumable products for medical device customers",First lien senior secured revolving loan ($0.6 par due 3/2020),7.01% (Libor + 4.25%/Q),2/8/2018,0.6,0.6
123,Healthcare Services,"SCSG EA Acquisition Company, Inc. (18)",Provider of outsourced clinical services to hospitals and health systems,First lien senior secured revolving loan,0,9/1/2017,0.0,0.0
124,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (18)",Outsourced anesthesia provider,First lien senior secured revolving loan ($2.9 par due 3/2024),9.25% (Base Rate + 3.75%/Q),3/26/2018,2.9,2.7
125,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (18)",,First lien senior secured loan ($17.4 par due 3/2024),7.35% (Libor + 4.75%/Q),3/26/2018,17.4,16.5
126,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (18)",,"Common units (171,784 units)",,3/26/2018,4.6,2.7
127,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (18)",Breast cancer screening provider,First lien senior secured loan ($0.7 par due 8/2024),8.00% (Libor + 5.50%/M),8/1/2018,0.7,0.7
128,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (18)",,First lien senior secured loan ($7.1 par due 8/2024),8.00% (Libor + 5.50%/M),8/1/2018,7.1,7.1
129,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (18)",,"Series A preferred stock (44,975 shares)",13.05% PIK (Libor + 10.45%),8/1/2018,48.9,48.9
130,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (18)",,"Series A units (7,475 units)",,8/1/2018,7.5,0.1
131,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (18)",,"Series B units (747,500 units)",,8/1/2018,0.0,8.4
132,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (18)",Franchisor of private-pay home care for the elderly,First lien senior secured loan ($16.0 par due 4/2024),8.35% (Libor + 5.75%/Q),4/2/2018,16.0,16.0
133,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (18)",,Common units (550 units),,4/2/2018,0.6,0.7
134,Healthcare Services,"Teligent, Inc. (18)","Pharmaceutical company that develops, manufactures and markets injectable pharmaceutical products",Second lien senior secured loan ($18.8 par due 6/2024),"11.35% (Libor + 7.75% Cash, 1.00% PIK/Q)",12/13/2018,18.8,18.7
135,Healthcare Services,"Teligent, Inc. (18)",,Second lien senior secured loan ($46.8 par due 6/2024),11.25% PIK (Libor + 8.75%/Q),12/13/2018,46.8,46.3
136,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($1.1 par due 3/2024),7.85% (Libor + 5.25%/Q),7/12/2018,1.1,1.1
137,Healthcare Services,TerSera Therapeutics LLC,,First lien senior secured loan ($1.1 par due 3/2024),7.85% (Libor + 5.25%/Q),7/12/2018,1.1,1.1
138,Healthcare Services,TerSera Therapeutics LLC,,First lien senior secured loan ($2.2 par due 3/2024),7.85% (Libor + 5.25%/Q),7/12/2018,2.2,2.2
139,Healthcare Services,TerSera Therapeutics LLC,,First lien senior secured loan ($2.1 par due 3/2023),7.85% (Libor + 5.25%/Q),9/27/2018,2.1,2.1
140,Healthcare Services,TerSera Therapeutics LLC,,First lien senior secured loan ($5.2 par due 3/2023),7.85% (Libor + 5.25%/Q),5/3/2017,5.2,5.2
141,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),9.75% (Libor + 7.25%/M),6/16/2017,71.0,71.1
142,Healthcare Services,"United Digestive MSO Parent, LLC (18)",Gastroenterology physician group,First lien senior secured loan ($12.6 par due 12/2024),7.24% (Libor + 4.50%/Q),12/14/2018,12.6,12.4
143,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (18)",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,5.4
144,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (18)",,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
145,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (18)",,"Series C common units (5,288,427 units)",,6/11/2015,0.0,0.0
146,Healthcare Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",Urology private practice,First lien senior secured loan ($9.8 par due 8/2024),7.50% (Libor + 5.00%/M),8/31/2018,9.7,9.8
147,Healthcare Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",,Limited partnership interests (3.64% interest),,8/31/2018,4.8,5.0
