,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
90,Health Care Services,"SCSG EA Acquisition Company, Inc. (15)",Provider of outsourced clinical services to hospitals and health systems,First lien senior secured revolving loan,,9/1/2017,0.0,0.0
91,Health Care Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (15)",Outsourced anesthesia provider,First lien senior secured loan ($13.2 par due 3/2024),5.75% (Libor + 4.75%/Q),3/26/2018,13.2,10.4
92,Health Care Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (15)",,"Common units (684,854 units)",,3/26/2018,4.8,0.0
93,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (15)",Breast cancer screening provider,First lien senior secured loan ($7.0 par due 8/2024),7.00% (Libor + 6.25%/Q),8/1/2018,7.0,6.9
94,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (15)",,First lien senior secured loan ($2.0 par due 8/2024),7.00% (Libor + 6.25%/Q),9/25/2019,2.0,2.0
95,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (15)",,"Series A preferred stock (44,975 shares)",10.48% PIK (Libor + 10.25%/Q),8/1/2018,60.2,60.2
96,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (15)",,"Series A units (8,041 units)",,8/1/2018,8.0,0.0
97,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (15)",,"Series B units (804,142 units)",,8/1/2018,0.0,4.4
98,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (15)",SaaS based healthcare compliance platform provider,Second lien senior secured loan ($53.5 par due 12/2028),8.50% (Libor + 7.75%/Q),12/22/2020,53.5,52.4
99,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (15)",,"Series C preferred shares (75,939 shares)",11.00% PIK,12/22/2020,76.1,76.1
100,Health Care Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (15)",Franchisor of private-pay home care for the elderly,First lien senior secured revolving loan,,4/2/2018,0.0,0.0
101,Health Care Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (15)",,First lien senior secured loan ($15.7 par due 4/2024),6.75% (Libor + 5.75%/Q),4/2/2018,15.7,15.7
102,Health Care Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (15)",,Common units (550 units),,4/2/2018,0.6,0.8
103,Health Care Services,"Teligent, Inc.","Pharmaceutical company that develops, manufactures and markets injectable pharmaceutical products",Second lien senior secured loan ($59.3 par due 6/2024),,12/13/2018,52.3,28.5
104,Health Care Services,"Teligent, Inc.",,Second lien senior secured loan ($34.3 par due 6/2024),,12/13/2018,30.4,16.5
105,Health Care Services,"Teligent, Inc.",,"Warrant to purchase up to 490,492 shares of common stock (expires 4/2025)",,4/6/2020,0.0,0.0
106,Health Care Services,"Teligent, Inc.",,"Warrant to purchase up to 122,548 shares of common stock (expires 7/2025)",,7/20/2020,0.0,0.0
107,Health Care Services,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P.","Manufacturer of consumable products in the dental, medical, cosmetic and consumer/industrial end-markets",First lien senior secured loan ($25.2 par due 11/2025),4.90% (Libor + 4.75%/M),11/15/2018,25.2,24.7
108,Health Care Services,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P.",,First lien senior secured loan ($11.2 par due 11/2025),4.90% (Libor + 4.75%/M),11/15/2018,11.2,10.9
109,Health Care Services,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P.",,"Class A preferred units (2,149 units)",8.00% PIK,11/15/2018,2.5,2.5
110,Health Care Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),8.25% (Libor + 7.25%/Q),6/16/2017,71.2,70.4
111,Health Care Services,"United Digestive MSO Parent, LLC (15)",Gastroenterology physician group,First lien senior secured loan ($1.1 par due 12/2024),5.00% (Libor + 4.00%/Q),12/14/2018,1.1,1.1
112,Health Care Services,"United Digestive MSO Parent, LLC (15)",,First lien senior secured loan ($2.4 par due 12/2024),5.00% (Libor + 4.00%/Q),12/14/2018,2.4,2.4
113,Health Care Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,0.0
114,Health Care Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
115,Health Care Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",,"Series C common units (5,288,427 units)",,6/11/2015,0.0,0.0
116,Health Care Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",Urology private practice,First lien senior secured loan ($9.7 par due 8/2024),6.00% (Libor + 5.00%/M),8/31/2018,9.6,9.7
117,Health Care Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",,Limited partnership interests (3.64% interest),,8/31/2018,4.8,3.7
118,Health Care Services,WSHP FC Acquisition LLC (15),Provider of biospecimen products for pharma research,First lien senior secured revolving loan ($3.3 par due 3/2024),7.25% (Libor + 6.25%/Q),3/30/2018,3.3,3.3
119,Health Care Services,WSHP FC Acquisition LLC (15),,First lien senior secured loan ($27.9 par due 3/2024),7.25% (Libor + 6.25%/Q),3/30/2018,27.9,27.9
120,Health Care Services,WSHP FC Acquisition LLC (15),,First lien senior secured loan ($5.9 par due 3/2024),7.25% (Libor + 6.25%/Q),3/30/2018,5.9,5.9
121,Health Care Services,WSHP FC Acquisition LLC (15),,First lien senior secured loan ($4.6 par due 3/2024),7.25% (Libor + 6.25%/Q),2/11/2019,4.6,4.6
122,Health Care Services,WSHP FC Acquisition LLC (15),,First lien senior secured loan ($8.6 par due 3/2024),7.25% (Libor + 6.25%/Q),8/30/2019,8.6,8.6
123,Health Care Services,WSHP FC Acquisition LLC (15),,First lien senior secured loan ($10.9 par due 3/2024),7.25% (Libor + 6.25%/Q),10/31/2019,10.9,10.9
124,Health Care Services,WSHP FC Acquisition LLC (15),,,,,2758.5,2680.5
125,Software & Services,"AffiniPay Midco, LLC and AffiniPay Intermediate Holdings, LLC (15)",Payment processing solution provider,First lien senior secured revolving loan,,2/28/2020,0.0,0.0
126,Software & Services,"AffiniPay Midco, LLC and AffiniPay Intermediate Holdings, LLC (15)",,First lien senior secured loan ($64.6 par due 3/2026),6.25% (Libor + 5.00%/Q),2/28/2020,64.6,64.6
127,Software & Services,"AffiniPay Midco, LLC and AffiniPay Intermediate Holdings, LLC (15)",,Senior subordinated loan ($24.2 par due 2/2028),12.75% PIK,2/28/2020,24.2,24.2
128,Software & Services,"Anaqua Parent Holdings, Inc. & Astorg VII Co-Invest Anaqua (15)",Provider of intellectual property management lifecycle software,First lien senior secured loan ($5.1 par due 4/2026),5.50% (Euribor + 5.50%/Q),4/10/2019,4.7,5.1
129,Software & Services,"Anaqua Parent Holdings, Inc. & Astorg VII Co-Invest Anaqua (15)",,"Limited partnership units (4,400,000 units)",,6/13/2019,5.0,8.8
130,Software & Services,"APG Intermediate Holdings Corporation and APG Holdings, LLC (4)(15)",Aircraft performance software provider,First lien senior secured loan ($12.8 par due 1/2025),6.75% (Libor + 5.25%/Q),1/3/2020,12.8,12.8
131,Software & Services,"APG Intermediate Holdings Corporation and APG Holdings, LLC (4)(15)",,First lien senior secured loan ($0.8 par due 1/2025),6.75% (Libor + 5.25%/Q),1/3/2020,0.8,0.8
132,Software & Services,"APG Intermediate Holdings Corporation and APG Holdings, LLC (4)(15)",,"Class A membership units (9,750,000 units)",,1/3/2020,9.8,12.6
133,Software & Services,"Apptio, Inc. (15)",Provider of cloud-based technology business management solutions,First lien senior secured loan ($62.2 par due 1/2025),8.25% (Libor + 7.25%/Q),1/10/2019,62.2,62.2
134,Software & Services,"Banyan Software Holdings, LLC (15)",Vertical software businesses holding company,First lien senior secured loan ($18.6 par due 10/2026),8.50% (Libor + 7.50%/Q),10/30/2020,18.6,18.4
135,Software & Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (15)",Provider of fundraising and organizing efforts and digital services to non-profits and political campaigns,First lien senior secured revolving loan,,8/20/2018,0.0,0.0
136,Software & Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (15)",,First lien senior secured loan ($47.2 par due 8/2023),8.50% (Libor + 6.75%/Q),8/20/2018,47.2,47.2
137,Software & Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (15)",,"Series A preferred stock (150,000 shares)",,9/26/2018,1.5,2.0
138,Software & Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock (expires 7/2024)",,7/23/2014,0.0,0.0
139,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (15)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,Second lien senior secured loan ($48.1 par due 11/2028),8.50% (Libor + 7.75%/Q),11/12/2020,48.1,47.2
140,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (15)",,"Series A-2 preferred shares (8,963 shares)",11.25% PIK (Libor + 11.00%/Q),12/23/2020,9.0,9.0
141,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (15)",,"Series A preferred shares (24,898 shares)",11.21% PIK (Libor + 11.00%/Q),11/12/2020,25.3,25.3
142,Software & Services,"Clearwater Analytics, LLC (15)","Provider of integrated cloud-based investment portfolio management, accounting, reporting and analytics software",First lien senior secured loan ($45.9 par due 10/2025),7.25% (Libor + 6.25%/Q),10/19/2020,45.9,45.9
143,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)","Provider of environmental, health and safety software to track compliance data",First lien senior secured loan ($6.4 par due 7/2026),6.25% (Libor + 5.25%/Q),7/2/2019,6.4,6.4
144,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)",,First lien senior secured loan ($4.5 par due 7/2026),6.25% (Libor + 5.25%/Q),10/15/2019,4.5,4.5
145,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)",,First lien senior secured loan ($1.1 par due 7/2026),8.25% (Libor + 7.25%/Q),9/3/2020,1.1,1.1
146,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)",,Preferred equity (198 shares),9.00% PIK,7/2/2019,0.2,0.2
147,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)",,"Common equity (190,143 shares)",,7/2/2019,0.0,0.2
148,Software & Services,Datix Bidco Limited,Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($0.1 par due 4/2025),4.74% (Libor + 4.50%/Q),10/7/2019,0.0,0.0
149,Software & Services,Diligent Corporation (15),Provider of secure SaaS solutions for board and leadership team documents,First lien senior secured revolving loan,,8/4/2020,0.0,0.0
