,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
122,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.)(24)",Wholesaler of cloud-based software applications and services,"Warrant to purchase up to 1,481 shares of Series A preferred stock (expires 12/2025)",,12/3/2015,0.0,0.0
123,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.)(24)",Wholesaler of cloud-based software applications and services,"Warrant to purchase up to 2,037 shares of Series A preferred stock (expires 11/2024)",,11/3/2014,0.1,0.1
124,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
125,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,Second lien senior secured loan ($20.0 par due 3/2019),9.74% (Libor + 8.50%/M),2/19/2015,19.8,20.2
126,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Warrant to purchase up to 385,616 shares of Series D preferred stock (expires 2/2022)",,2/19/2015,0.0,0.0
127,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.1
128,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,Second lien senior secured loan ($2.3 par due 7/2019),9.85% (Libor + 8.85%/M),6/16/2015,2.1,2.3
129,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,Second lien senior secured loan ($21.1 par due 7/2019),9.85% (Libor + 8.85%/M),6/16/2015,20.9,21.1
130,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"Warrant to purchase up to 68,187 shares of Series G-3 convertible preferred stock (expires 6/2022)",,6/16/2015,0.3,0.3
131,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc.(24)",Provider of SaaS-based software solutions to the insurance and financial services industry,First lien senior secured loan ($46.9 par due 8/2022),8.25% (Libor + 7.25%/Q),8/4/2015,46.9,46.9
132,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc.(24)",Provider of SaaS-based software solutions to the insurance and financial services industry,First lien senior secured loan ($14.8 par due 8/2022),8.25% (Libor + 7.25%/Q),8/4/2015,14.8,14.8
133,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc.(24)",Provider of SaaS-based software solutions to the insurance and financial services industry,"Preferred stock (1,485 shares)",,8/4/2015,1.5,2.7
134,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc.(24)",Provider of SaaS-based software solutions to the insurance and financial services industry,"Common stock (647,542 shares)",,8/4/2015,0.0,0.1
135,Business Services,"IronPlanet, Inc.",Online auction platform provider for used heavy equipment,"Warrant to purchase up to 133,333 shares of Series C preferred stock (expires 9/2023)",,9/24/2013,0.2,0.1
136,Business Services,"Itel Laboratories, Inc.(24)",Data services provider for building materials to property insurance industry,"Preferred units (1,798,391 units)",,6/29/2012,1.0,1.3
137,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Preferred stock (1,685 shares)",,12/13/2013,2.2,2.8
138,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Common stock (16,251 shares)",,12/13/2013,2.2,2.8
139,Business Services,"Maximus Holdings, LLC",Provider of software simulation tools and related services,"Warrant to purchase up to 1,050,013 shares of common stock (expires 10/2019)",,12/13/2013,0.0,1.5
140,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P.(24)",Software and payment services provider to faith-based institutions,First lien senior secured revolving loan ($3.8 par due 12/2022),6.00% (Libor + 5.00%/Q),12/2/2016,3.8,3.8
141,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P.(24)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($7.6 par due 12/2022),6.00% (Libor + 5.00%/Q),12/2/2016,7.5,7.6
142,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P.(24)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/Q),12/2/2016,89.2,90.0
143,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P.(24)",Software and payment services provider to faith-based institutions,"Class A units (500,000 units)",,12/2/2016,5.0,5.0
144,Business Services,"MVL Group, Inc.(8)",Marketing research provider,Senior subordinated loan ($0.5 par due 7/2012),,4/1/2010,0.2,0.2
145,Business Services,"MVL Group, Inc.(8)",Marketing research provider,"Common stock (560,716 shares)",,4/1/2010,0.0,0.0
146,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers",Second lien senior secured loan ($24.1 par due 12/2021),9.75% (Libor + 8.75%/Q),6/1/2015,24.1,22.4
