,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
13,Healthcare Services,"Alcami Corporation and ACM Holdings I, LLC (21)",Outsourced drug development services provider,First lien senior secured loan ($30.2 par due 7/2025),6.40% (Libor + 4.25%/M),7/12/2018,30.0,30.0
14,Healthcare Services,"Alcami Corporation and ACM Holdings I, LLC (21)",,Second lien senior secured loan ($77.5 par due 7/2026),10.14% (Libor + 8.00%/M),7/12/2018,76.7,76.7
15,Healthcare Services,"Alcami Corporation and ACM Holdings I, LLC (21)",,"Common units (3,269,900 units)",,7/12/2018,32.7,32.7
16,Healthcare Services,"Alteon Health, LLC",Provider of physician management services,First lien senior secured loan ($3.0 par due 9/2022),8.74% (Libor + 6.50%/M),5/15/2017,3.0,2.6
17,Healthcare Services,"American Academy Holdings, LLC (21)","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals",First lien senior secured revolving loan ($0.9 par due 12/2022),8.64% (Libor + 6.25%/Q),12/15/2017,0.9,0.9
18,Healthcare Services,"American Academy Holdings, LLC (21)",,First lien senior secured loan ($108.4 par due 12/2022),8.64% (Libor + 6.25%/Q),12/15/2017,108.4,108.4
19,Healthcare Services,"American Academy Holdings, LLC (21)",,First lien senior secured loan ($72.4 par due 12/2022),8.64% (Libor + 6.25%/Q),12/15/2017,72.4,72.4
20,Healthcare Services,"American Academy Holdings, LLC (21)",,Senior subordinated loan ($78.7 par due 6/2023),"16.33% (Libor + 8.00% Cash, 6.00% PIK/Q)",12/15/2017,78.7,78.7
21,Healthcare Services,Bambino CI Inc. (21),Manufacturer and provider of single-use obstetrics products,First lien senior secured revolving loan ($2.8 par due 10/2022),8.24% (Libor + 6.00%/M),10/17/2017,2.8,2.8
22,Healthcare Services,Bambino CI Inc. (21),,First lien senior secured revolving loan ($1.4 par due 10/2022),8.14% (Libor + 6.00%/M),10/17/2017,1.4,1.4
23,Healthcare Services,Bambino CI Inc. (21),,First lien senior secured loan ($31.0 par due 10/2023),8.24% (Libor + 6.00%/M),10/17/2017,31.0,31.0
24,Healthcare Services,"Care Hospice, Inc (21)",Provider of hospice services,First lien senior secured revolving loan ($0.4 par due 4/2022),7.09% (Libor + 4.75%/Q),2/8/2018,0.4,0.4
25,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",Correctional facility healthcare operator,First lien senior secured revolving loan ($4.1 par due 7/2019),8.25% (Base Rate + 3.00%/Q),7/23/2014,4.1,4.1
26,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,First lien senior secured loan ($35.0 par due 10/2025),7.89% (Libor + 5.50%/Q),9/25/2018,34.7,34.8
27,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,First lien senior secured loan ($6.5 par due 7/2021),8.25% (Base Rate + 3.00%/Q),7/23/2014,6.5,6.5
28,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,First lien senior secured loan ($48.8 par due 9/2021),10.50% (Libor + 8.17%/Q),9/29/2015,48.8,48.8
29,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,First lien senior secured loan ($3.1 par due 9/2021),10.50% (Libor + 8.17%/Q),9/29/2015,3.1,3.1
30,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,Second lien senior secured loan ($135.0 par due 7/2022),10.69% (Libor + 8.38%/Q),7/23/2014,134.4,135.0
31,Healthcare Services,"CCS-CMGC Holdings, Inc. (21)",,"Class A units (1,000,000 units)",,8/19/2010,0.0,0.1
32,Healthcare Services,"Comprehensive EyeCare Partners, LLC (21)",Vision care practice management company,First lien senior secured loan ($5.4 par due 2/2024),6.89% (Libor + 4.50%/Q),2/14/2018,5.4,5.4
33,Healthcare Services,CSHM LLC (7),Dental services provider,"Class A membership units (1,979 units)",,1/3/2017,0.0,0.0
34,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (21)",Dental services provider,First lien senior secured revolving loan ($1.5 par due 12/2022),10.50% (Base Rate + 5.25%/Q),12/21/2016,1.5,1.5
35,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (21)",,"Class A preferred units (1,000,000 units)",,12/21/2016,1.0,1.2
36,Healthcare Services,Datix Bidco Limited (8),Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($2.9 par due 4/2025),6.73% (Libor + 4.50%/S),4/27/2018,2.9,2.9
37,Healthcare Services,Datix Bidco Limited (8),,First lien senior secured loan ($2.9 par due 4/2025),7.02% (Libor + 4.50%/S),4/27/2018,2.9,2.9
38,Healthcare Services,"DCA Investment Holding, LLC (21)",Multi-branded dental practice management,First lien senior secured revolving loan,0,7/2/2015,0.0,0.0
39,Healthcare Services,"DCA Investment Holding, LLC (21)",,First lien senior secured loan ($18.6 par due 7/2021),7.64% (Libor + 5.25%/Q),7/2/2015,18.5,18.6
40,Healthcare Services,"Emerus Holdings, Inc. (21)",Freestanding 24-hour emergency care micro-hospitals operator,First lien senior secured revolving loan ($3.0 par due 9/2020),6.89% (Libor + 4.50%/Q),3/14/2017,3.0,2.8
41,Healthcare Services,"Emerus Holdings, Inc. (21)",,First lien senior secured loan ($3.2 par due 9/2021),6.89% (Libor + 4.50%/Q),3/14/2017,2.9,2.9
42,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,Second lien senior secured loan ($34.5 par due 6/2025),10.39% (Libor + 8.00%/Q),6/30/2017,34.2,34.5
43,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Series A preferred stock (110,425 shares)",13.14% PIK (Libor + 10.75%/Q),6/30/2017,129.2,129.2
44,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Class A units (14,013,303 units)",,6/30/2017,14.0,19.0
45,Healthcare Services,"Greenphire, Inc. and RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,2.8
46,Healthcare Services,Hygiena Borrower LLC (21),Adenosine triphosphate testing technology provider,First lien senior secured loan ($8.8 par due 8/2022),6.39% (Libor + 4.00%/Q),6/29/2018,8.8,8.7
47,Healthcare Services,Hygiena Borrower LLC (21),,First lien senior secured loan ($0.7 par due 8/2022),6.31% (Libor + 4.00%/Q),6/29/2018,0.7,0.7
48,Healthcare Services,Hygiena Borrower LLC (21),,Second lien senior secured loan ($11.1 par due 8/2023),10.14% (Libor + 7.75%/Q),6/29/2018,11.1,11.0
49,Healthcare Services,Hygiena Borrower LLC (21),,Second lien senior secured loan ($0.6 par due 8/2023),10.06% (Libor + 7.75%/Q),6/29/2018,0.6,0.6
50,Healthcare Services,Hygiena Borrower LLC (21),,Second lien senior secured loan ($10.0 par due 8/2023),11.39% (Libor + 9.00%/Q),8/26/2016,10.0,9.9
51,Healthcare Services,Hygiena Borrower LLC (21),,Second lien senior secured loan ($10.7 par due 8/2023),11.39% (Libor + 9.00%/Q),2/27/2017,10.7,10.6
52,Healthcare Services,"JDC Healthcare Management, LLC (21)",Dental services provider,First lien senior secured revolving loan ($3.6 par due 4/2022),8.99% (Libor + 6.75%/M),4/10/2017,3.6,3.5
53,Healthcare Services,"JDC Healthcare Management, LLC (21)",,First lien senior secured loan ($4.2 par due 4/2023),9.01% (Libor + 6.75%/Q),4/10/2017,4.2,4.0
54,Healthcare Services,"JDC Healthcare Management, LLC (21)",,First lien senior secured loan ($9.9 par due 4/2023),8.99% (Libor + 6.75%/M),4/10/2017,9.9,9.4
55,Healthcare Services,"JDC Healthcare Management, LLC (21)",,First lien senior secured loan ($19.8 par due 4/2023),8.99% (Libor + 6.75%/M),4/10/2017,19.8,18.8
56,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",Provider of behavioral health services,First lien senior secured revolving loan ($0.6 par due 3/2022),7.15% (Libor + 5.00%/M),3/17/2017,0.6,0.6
57,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.7 par due 3/2022),7.16% (Libor + 5.00%/M),3/17/2017,0.7,0.7
58,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.1 par due 3/2022),7.17% (Libor + 5.00%/M),3/17/2017,0.1,0.1
59,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($2.1 par due 3/2022),7.24% (Libor + 5.00%/M),3/17/2017,2.1,2.1
60,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.6 par due 3/2022),9.25% (Base Rate + 4.00%/M),3/17/2017,0.6,0.6
61,Healthcare Services,Key Surgical LLC (21),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured revolving loan ($0.6 par due 6/2022),9.00% (Base Rate + 3.75%/Q),6/1/2017,0.6,0.6
62,Healthcare Services,Key Surgical LLC (21),,First lien senior secured loan ($17.3 par due 6/2023),5.75% (EURIBOR + 4.75%/Q),6/1/2017,16.7,17.3
63,Healthcare Services,"MB2 Dental Solutions, LLC (21)",Dental services provider,First lien senior secured loan ($5.9 par due 9/2023),7.09% (Libor + 4.75%/Q),9/29/2017,5.9,5.9
64,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($65.3 par due 1/2020),7.66% (Libor + 5.50%/M),7/26/2017,65.3,65.3
65,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($73.8 par due 1/2020),7.74% (Libor + 5.50%/M),7/26/2017,73.8,73.8
66,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($10.2 par due 1/2020),7.74% (Libor + 5.50%/M),7/26/2017,10.2,10.2
67,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($9.0 par due 1/2020),7.66% (Libor + 5.50%/M),7/26/2017,9.0,9.0
68,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,"Class A units (1,438,643 shares)",,1/17/2014,1.5,1.2
69,Healthcare Services,MW Dental Holding Corp. (21),Dental services provider,First lien senior secured revolving loan ($7.0 par due 4/2021),8.99% (Libor + 6.75%/M),4/12/2011,7.0,7.0
70,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($0.8 par due 4/2021),9.12% (Libor + 6.75%/Q),3/19/2018,0.8,0.8
71,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($13.7 par due 4/2021),9.14% (Libor + 6.75%/Q),3/19/2018,13.7,13.7
72,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($58.4 par due 4/2021),9.14% (Libor + 6.75%/Q),4/12/2011,58.4,58.4
73,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($46.4 par due 4/2021),9.14% (Libor + 6.75%/Q),4/12/2011,46.4,46.4
74,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($19.2 par due 4/2021),9.14% (Libor + 6.75%/Q),4/12/2011,19.2,19.2
75,Healthcare Services,"My Health Direct, Inc.",Healthcare scheduling exchange software solution provider,"Warrant to purchase up to 4,548 shares of Series D preferred stock (expires 9/2024)",,9/18/2014,0.0,0.0
76,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,Second lien senior secured loan ($24.9 par due 7/2022),8.24% (Base Rate + 3.00%/M),8/1/2013,19.6,15.2
77,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Second lien senior secured loan ($87.6 par due 7/2020),,8/1/2013,76.7,13.4
78,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Senior subordinated loan ($9.1 par due 7/2020),,11/29/2017,8.8,0.0
79,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,Second lien senior secured loan ($72.8 par due 10/2023),12.59% (Libor + 10.00%/Q),4/19/2016,72.8,68.4
80,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",,"Class A units (25,277 units)",,4/19/2016,2.5,0.8
81,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($3.0 par due 8/2016),,11/12/2015,2.1,0.0
82,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($14.3 par due 8/2016),,4/25/2014,9.7,0.0
83,Healthcare Services,"Nodality, Inc.",,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",,5/1/2016,0.0,0.0
84,Healthcare Services,NSM Sub Holdings Corp. (21),"Provider of customized mobility, rehab and adaptive seating systems",First lien senior secured loan ($0.2 par due 10/2022),6.84% (Libor + 4.50%/Q),6/1/2018,0.2,0.2
85,Healthcare Services,NSM Sub Holdings Corp. (21),,First lien senior secured loan ($4.9 par due 10/2022),6.89% (Libor + 4.50%/Q),6/1/2018,4.9,4.9
86,Healthcare Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),11.99% (Libor + 9.75%/M),4/20/2016,9.7,9.9
87,Healthcare Services,"NueHealth Performance, LLC (21)","Developer, builder and manager of specialty surgical hospitals and ambulatory surgery centers",First lien senior secured loan ($10.0 par due 9/2023),8.73% (Libor + 6.50%/Q),9/27/2018,10.0,10.0
88,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC",Provider of technology-enabled solutions to pharmacies,Limited liability company membership interest (1.57%),,11/21/2013,1.0,0.6
89,Healthcare Services,"Pathway Vet Alliance, LLC (21)",Operator of freestanding veterinary hospitals,First lien senior secured loan ($0.2 par due 10/2024),6.49% (Libor + 4.25%/M),10/4/2017,0.2,0.2
90,Healthcare Services,"Pathway Vet Alliance, LLC (21)",,First lien senior secured loan ($0.7 par due 10/2024),6.49% (Libor + 4.25%/M),5/24/2018,0.7,0.7
91,Healthcare Services,"Pathway Vet Alliance, LLC (21)",,First lien senior secured loan ($0.1 par due 10/2024),6.33% (Libor + 4.25%/M),5/24/2018,0.1,0.1
92,Healthcare Services,"Pathway Vet Alliance, LLC (21)",,First lien senior secured loan ($1.4 par due 10/2024),6.49% (Libor + 4.25%/M),10/4/2017,1.4,1.4
93,Healthcare Services,"Patterson Medical Supply, Inc.",Distributor of rehabilitation supplies and equipment,Second lien senior secured loan ($78.0 par due 8/2023),10.84% (Libor + 8.50%/Q),9/2/2015,76.6,68.6
94,Healthcare Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($47.2 par due 5/2021),11.07% (Libor + 8.75%/Q),12/18/2015,46.9,45.3
95,Healthcare Services,"Practice Insight, LLC (21)",Revenue cycle management provider to the emergency healthcare industry,First lien senior secured loan ($12.4 par due 8/2022),7.24% (Libor + 5.00%/M),8/23/2017,12.4,12.4
96,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (21),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,First lien senior secured revolving loan ($6.0 par due 7/2023),5.84% (Libor + 3.50%/Q),7/10/2018,6.0,6.0
97,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (21),,First lien senior secured loan ($20.8 par due 7/2025),6.14% (Libor + 3.75%/Q),7/10/2018,20.7,20.7
98,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (21),,Second lien senior secured loan ($67.1 par due 7/2026),9.89% (Libor + 7.50%/Q),7/10/2018,66.5,66.4
99,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (21),,"Class A units (9,775 units)",,7/10/2018,9.8,9.8
100,Healthcare Services,"ProVation Medical, Inc.",Provider of documentation and coding software for GI physicians,First lien senior secured loan ($13.1 par due 3/2024),9.33% (Libor + 7.00%/Q),3/9/2018,12.8,13.1
101,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (21)",Outpatient physical therapy provider,First lien senior secured revolving loan ($0.8 par due 1/2023),6.65% (Libor + 4.50%/M),1/3/2018,0.8,0.8
102,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (21)",,First lien senior secured loan ($6.9 par due 1/2024),6.89% (Libor + 4.50%/Q),1/3/2018,6.9,6.9
103,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (21)",,First lien senior secured loan ($14.8 par due 1/2024),6.64% (Libor + 4.50%/Q),1/3/2018,14.8,14.8
104,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (21)",,First lien senior secured loan ($19.9 par due 1/2024),6.64% (Libor + 4.50%/Q),1/3/2018,19.9,19.9
105,Healthcare Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
106,Healthcare Services,Salter Labs (21),"Developer, manufacturer and supplier of consumable products for medical device customers",First lien senior secured revolving loan ($0.4 par due 3/2020),6.59% (Libor + 4.25%/Q),2/8/2018,0.4,0.4
107,Healthcare Services,Salter Labs (21),,First lien senior secured revolving loan ($0.6 par due 3/2020),6.58% (Libor + 4.25%/Q),2/8/2018,0.6,0.6
108,Healthcare Services,Salter Labs (21),,First lien senior secured revolving loan ($0.5 par due 3/2020),6.35% (Libor + 4.25%/Q),2/8/2018,0.5,0.5
109,Healthcare Services,"SCSG EA Acquisition Company, Inc. (21)",Provider of outsourced clinical services to hospitals and health systems,First lien senior secured revolving loan,0,9/1/2017,0.0,0.0
110,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (21)",Outsourced anesthesia provider,First lien senior secured loan ($17.5 par due 3/2024),7.14% (Libor + 4.75%/Q),3/26/2018,17.5,17.3
111,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (21)",,"Common units (171,784 units)",,3/26/2018,4.6,4.3
112,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (21)",Breast cancer screening provider,First lien senior secured revolving loan ($0.7 par due 8/2024),7.74% (Libor + 5.50%/M),8/1/2018,0.7,0.7
113,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (21)",,First lien senior secured loan ($7.1 par due 8/2024),7.74% (Libor + 5.50%/M),8/1/2018,7.1,7.1
114,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (21)",,"Series A preferred stock (44,975 shares)",12.64% (Libor + 10.25%/Q),8/1/2018,45.9,45.9
115,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (21)",,"Series A units (7,475 units)",,8/1/2018,7.5,0.1
116,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (21)",,"Series B units (747,500 units)",,8/1/2018,0.0,7.4
117,Healthcare Services,"Symmetry Surgical, Inc (21)",Marketer and distributor of medical devices focused on the general surgery market,First lien senior secured revolving loan ($1.7 par due 7/2021),6.08% (Libor + 4.00%/M),2/8/2018,1.7,1.7
118,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (21)",Franchisor of private-pay home care for the elderly,First lien senior secured loan ($16.1 par due 4/2024),8.14% (Libor + 5.75%/Q),4/2/2018,16.1,16.0
119,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (21)",,Common units (550 units),,4/2/2018,0.6,0.6
120,Healthcare Services,TerSera Therapeutics LLC (21),Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($2.2 par due 3/2024),7.64% (Libor + 5.25%/Q),7/12/2018,2.2,2.2
121,Healthcare Services,TerSera Therapeutics LLC (21),,First lien senior secured loan ($2.1 par due 3/2023),7.63% (Libor + 5.25%/Q),9/27/2018,2.1,2.1
122,Healthcare Services,TerSera Therapeutics LLC (21),,First lien senior secured loan ($5.2 par due 3/2023),7.64% (Libor + 5.25%/Q),5/3/2017,5.2,5.2
123,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),9.49% (Libor + 7.25%/M),6/16/2017,70.9,71.8
124,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,1.9
125,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
126,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",,"Series C common units (5,288,427 units)",,6/11/2015,0.0,0.0
127,Healthcare Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",Urology private practice,First lien senior secured loan ($9.9 par due 8/2024),7.24% (Libor + 5.00%/M),8/31/2018,9.7,9.8
128,Healthcare Services,"Urology Management Associates, LLC and JWC/UMA Holdings, L.P.",,Limited partnership interests (3.64% interest),,8/31/2018,4.8,4.8
129,Healthcare Services,Verscend Holding Corp. (21),Healthcare analytics solutions provider,First lien senior secured loan ($100.0 par due 8/2025),6.74% (Libor + 4.50%/M),8/27/2018,99.3,99.5
130,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited (8)",Manufacturer and distributor of generic pharmaceutical products,"Preferred shares (40,662 shares)",,12/21/2015,0.3,0.7
131,Healthcare Services,"West Dermatology, LLC (21)",Dermatology practice platform,First lien senior secured revolving loan ($3.2 par due 4/2022),7.89% (Libor + 5.50%/Q),2/8/2018,3.2,3.2
132,Healthcare Services,"West Dermatology, LLC (21)",,First lien senior secured revolving loan ($0.6 par due 4/2022),7.81% (Libor + 5.50%/Q),2/8/2018,0.6,0.6
133,Healthcare Services,"West Dermatology, LLC (21)",,First lien senior secured loan ($4.1 par due 4/2023),7.89% (Libor + 5.50%/Q),4/2/2018,4.1,4.1
134,Healthcare Services,"West Dermatology, LLC (21)",,First lien senior secured loan ($0.9 par due 4/2023),7.84% (Libor + 5.50%/Q),4/2/2018,0.9,0.9
135,Healthcare Services,"West Dermatology, LLC (21)",,First lien senior secured loan ($0.8 par due 4/2023),7.82% (Libor + 5.50%/Q),4/2/2018,0.8,0.8
136,Healthcare Services,"West Dermatology, LLC (21)",,First lien senior secured loan ($7.7 par due 4/2023),7.89% (Libor + 5.50%/Q),4/2/2018,7.7,7.7
137,Healthcare Services,"WIRB - Copernicus Group, Inc. (21)","Provider of regulatory, ethical, and safety review services for clinical research involving human subjects",First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
138,Healthcare Services,WSHP FC Acquisition LLC (21),Provider of biospecimen products,First lien senior secured revolving loan ($2.5 par due 3/2024),8.89% (Libor + 6.50%/Q),3/30/2018,2.5,2.5
139,Healthcare Services,WSHP FC Acquisition LLC (21),,First lien senior secured revolving loan ($0.8 par due 3/2024),8.81% (Libor + 6.50%/Q),3/30/2018,0.8,0.8
140,Healthcare Services,WSHP FC Acquisition LLC (21),,First lien senior secured loan ($6.0 par due 3/2024),8.81% (Libor + 6.50%/Q),3/30/2018,6.0,6.0
141,Healthcare Services,WSHP FC Acquisition LLC (21),,First lien senior secured loan ($28.5 par due 3/2024),8.89% (Libor + 6.50%/Q),3/30/2018,28.5,28.5
142,Healthcare Services,WSHP FC Acquisition LLC (21),,,,,2487.6,2366.8
143,Business Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (21),Provider of outsourced crew accommodations and logistics management solutions to the airline industry,First lien senior secured loan ($12.6 par due 5/2024),7.39% (Libor + 5.00%/Q),5/11/2018,12.6,12.4
144,Business Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (21),,"Class A common units (236,358 units)",,5/11/2018,4.5,5.5
145,Business Services,Achilles Acquisition LLC (21),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured loan ($2.8 par due 6/2023),8.24% (Libor + 6.00%/M),6/6/2017,2.8,2.8
146,Business Services,Achilles Acquisition LLC (21),,First lien senior secured loan ($12.7 par due 6/2023),8.24% (Libor + 6.00%/M),2/2/2018,12.7,12.8
147,Business Services,Achilles Acquisition LLC (21),,First lien senior secured loan ($2.9 par due 6/2023),8.24% (Libor + 6.00%/M),6/6/2017,2.9,2.9
148,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC (9)",Retail insurance advisor and brokerage,Membership interests (0.95% interest),,11/18/2016,3.7,4.5
149,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC (9)",,Membership interests (1.91% interest),,11/18/2016,11.0,15.0
150,Business Services,"BeyondTrust Software, Inc.",Management software solutions provider,First lien senior secured loan ($45.8 par due 11/2023),8.60% (Libor + 6.25%/Q),11/21/2017,45.1,46.3
151,Business Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (21)",Provider of fundraising and organizing efforts and digital services to non-profits and political campaigns,First lien senior secured loan ($27.5 par due 8/2023),9.08% (Libor + 6.75%/Q),8/20/2018,27.5,27.4
