,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
47,Healthcare-Services,"Sage Products Holdings III, LLC",Patient infection control and preventive care solutions provider,"Junior secured loan ($75,000 par due 6/2020)",9.25% (Libor + 8.00%/Q),12/13/2012,75000,75000
48,Healthcare-Services,"Soteria Imaging Services, LLC (6)",Outpatient medical imaging provider,"Junior secured loan ($2,521 par due 11/2010)",,4/1/2010,2051,671
49,Healthcare-Services,"Soteria Imaging Services, LLC (6)",,"Preferred member units (1,823,179 units)",,4/1/2010,0,0
50,Healthcare-Services,"SurgiQuest, Inc.",Medical device company,"Senior secured loan ($7,000 par due 10/2016)",10.00%,9/28/2012,6812,7000
51,Healthcare-Services,"SurgiQuest, Inc.",,"Warrants to purchase up to 54,672 shares of Series D-4 convertible preferred stock",,9/28/2012,0,0
52,Healthcare-Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,"Senior secured loan ($14,962 par due 12/2018)",6.50% (Libor + 5.50%/Q),12/27/2012,14962,14962
53,Healthcare-Services,"Vantage Oncology, Inc.",Radiation oncology care provider,"Common stock (62,157 shares)",,2/3/2011,4670,2252
54,Healthcare-Services,"Young Innovations, Inc.",Dental equipment manufacturer,"Senior secured loan ($15,000 par due 1/2019)",6.25% (Libor + 5.00%/M),1/31/2013,15000,15000
55,Healthcare-Services,"Young Innovations, Inc.",,"Senior secured loan ($22,143 par due 1/2019)",6.25% (Libor + 5.00%/M),1/31/2013,22143,22143
56,Healthcare-Services,"Young Innovations, Inc.",,,,,823407,822718
57,Education,"American Academy Holdings,","Provider of education,",Senior secured revolving,7.25% (Base,3/18/2011,4850,4850
58,Education,LLC,"training, certification, networking, and consulting services to medical coders and other healthcare professionals","loan ($4,850 par due 3/2019)",Rate + 4.00%/Q),,0,0
59,Education,LLC,,"Senior secured loan ($7,800 par due 3/2019)",6.00% (Libor + 5.00%/Q),3/18/2011,7800,7800
60,Education,LLC,,"Senior secured loan ($5,985 par due 3/2019)",6.00% (Libor + 5.00%/Q),3/18/2011,5985,5985
61,Education,LLC,,"Senior secured loan ($10,331 par due 3/2019)",6.00% (Libor + 5.00%/Q),3/18/2011,10331,10331
62,Education,LLC,,"Senior secured loan ($60,752 par due 3/2019)",6.00% (Libor + 5.00%/Q),3/18/2011,60752,60752
63,Education,LLC,,"Senior secured loan ($4,770 par due 3/2019)",6.00% (Libor + 5.00%/Q),3/18/2011,4770,4770
64,Education,Campus Management Corp. and Campus Management Acquisition Corp. (6),Education software developer,"Preferred stock (485,159 shares)",,2/8/2008,10520,5461
65,Education,"Community Education Centers, Inc.",Offender re-entry and in-prison treatment services provider,"Senior secured loan ($15,000 par due 12/2014)",6.25% (Libor + 5.25%/Q),12/10/2010,15000,15000
66,Education,"Community Education Centers, Inc.",,Senior secured loan ($714 par due 12/2014),7.50% (Base Rate + 4.25%/Q),12/10/2010,714,714
67,Education,"Community Education Centers, Inc.",,"Junior secured loan ($33,599 par due 12/2015)",15.30% (Libor + 15.00%/Q),12/10/2010,33599,30912
68,Education,"Community Education Centers, Inc.",,"Junior secured loan ($10,139 par due 12/2015)",15.29% (Libor + 15.00%/Q),12/10/2010,10139,9329
69,Education,"Community Education Centers, Inc.",,"Warrants to purchase up to 654,618 shares",,12/10/2010,0,0
70,Education,eInstruction Corporation,"Developer, manufacturer and retailer of educational products","Senior secured loan ($17,000 par due 7/2014)",,4/1/2010,15258,0
71,Education,eInstruction Corporation,,"Senior subordinated loan ($33,305 par due 1/2015)",,4/1/2010,24152,0
72,Education,eInstruction Corporation,,"Common stock (2,406 shares)",,4/1/2010,926,0
73,Education,"ELC Acquisition Corp., ELC Holdings Corporation, and Excelligence Learning Corporation (6)","Developer, manufacturer and retailer of educational products","Preferred stock (99,492 shares)",12.00% PIK,8/1/2011,10845,12119
74,Education,"ELC Acquisition Corp., ELC Holdings Corporation, and Excelligence Learning Corporation (6)",,"Common stock (50,800 shares)",,8/1/2011,51,3290
75,Education,"Infilaw Holding, LLC",Operator of three for-profit law schools,Senior secured loan ($1 par due 8/2016),9.50% (Libor + 8.50%/Q),8/25/2011,1,1
76,Education,"Infilaw Holding, LLC",,"Senior secured loan ($19,086 par due 8/2016)",9.50% (Libor + 8.50%/Q),8/25/2011,19086,19086
77,Education,"Infilaw Holding, LLC",,"Series A preferred units (124,890 units)",9.50% (Libor + 8.50%/Q),8/25/2011,124890,124890
78,Education,"Infilaw Holding, LLC",,Series B preferred stock (3.91 units),,10/19/2012,9245,9884
79,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5000,7412
80,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",,"Series C preferred stock (2,512,586 shares)",,6/7/2010,689,34
81,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",,Common stock (20 shares),,6/7/2010,0,0
82,Education,"Lakeland Tours, LLC",Educational travel provider,"Senior secured loan ($58,826 par due 12/2016)",9.25% (Libor + 8.25%/Q),10/4/2011,58678,58826
83,Education,"Lakeland Tours, LLC",,"Senior secured loan ($1,760 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,1756,1760
84,Education,"Lakeland Tours, LLC",,"Senior secured loan ($40,362 par due 12/2016)",9.25% (Libor + 8.25%/Q),10/4/2011,40259,40362
85,Education,"Lakeland Tours, LLC",,"Senior secured loan ($8,800 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,8777,8800
86,Education,"Lakeland Tours, LLC",,"Common stock (5,000 shares)",,10/4/2011,5000,4892
87,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Preferred stock (8,800 shares)",,7/30/2008,2200,1936
88,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",,Common membership,,9/21/2007,15800,29443
89,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",,"interest (26.27% interest) Warrants to purchase up to 27,890 shares",,12/8/2009,0,0
90,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",,,,,507073,478639
91,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",Restaurant owner and operator,"Senior secured revolving loan ($1,468 par due 11/2014)",6.50% (Libor + 3.50%/Q),11/27/2006,1468,1468
92,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",,Senior secured revolving loan ($50 par due 11/2014),6.50% (Base Rate + 2.50%/Q),11/27/2006,50,50
93,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",,"Senior secured loan ($9,168 par due 11/2015)",12.50% (Libor + 9.50%/Q),11/27/2006,9168,9168
94,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",,"Senior secured loan ($10,995 par due 11/2015)",12.50% (Libor + 9.50%/Q),11/27/2006,10998,10995
95,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",,"Promissory note ($20,020,806 par due 11/2016)",12.00% PIK,11/27/2006,16584,19978
96,Restaurants and Food Services,"ADF Capital, Inc. & ADF Restaurant Group, LLC",,Warrants to purchase up to 0.61 shares,,6/1/2006,0,2352
97,Restaurants and Food Services,"Benihana, Inc.",Restaurant owner and operator,"Senior secured loan ($11,715 par due 2/2018)",9.25% (Libor + 8.00%/Q),8/21/2012,11715,11715
98,Restaurants and Food Services,"Benihana, Inc.",,"Senior secured loan ($10,000 par due 2/2018)",9.25% (Libor + 8.00%/Q),8/21/2012,10000,10000
99,Restaurants and Food Services,"Benihana, Inc.",,"Senior secured loan ($9,975 par due 2/2018)",9.25% (Libor + 8.00%/Q),8/21/2012,9975,9975
100,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,"Senior secured revolving loan ($1,900 par due 2/2017)",9.00% (Libor + 8.00%/Q),2/15/2012,1900,1900
101,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",,"Senior secured loan ($25,600 par due 2/2017)",9.00% (Libor + 8.00%/Q),2/15/2012,25053,25600
102,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",,Warrants to purchase up to 7.5% of membership interest,,2/15/2012,0,164
103,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",,Warrants to purchase up to 324 shares of Class A common stock,,2/15/2012,669,2362
104,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,"Senior secured revolving loan ($9,000 par due 9/2014)",10.75% (Base Rate + 7.50%/M),4/1/2010,9000,9000
105,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Senior secured loan ($33,367 par due 9/2014)",10.00% (Libor + 8.50%/Q),4/1/2010,33367,33367
106,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Junior secured loan ($37,552 par due 9/2014)",,4/1/2010,22425,15358
107,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Preferred units (10,000 units)",,10/28/2010,0,0
108,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Class A common units (25,001 units)",,4/1/2010,0,0
109,Restaurants and Food Services,"Orion Foods, LLC (7)",,"Class B common units (1,122,452 units)",,4/1/2010,0,0
110,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"Senior secured loan ($25,000 par due 12/2017)",8.75% (Libor + 7.25%/Q),12/11/2012,25000,25000
111,Restaurants and Food Services,"OTG Management, LLC",,"Common units (3,000,000 units)",,1/5/2011,3000,1955
112,Restaurants and Food Services,"OTG Management, LLC",,Warrants to purchase up to 7.73% of common units,,6/19/2008,100,4151
113,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp.",Food service distributor,"Junior secured loan ($50,000 par due 5/2015)",11.00%,5/30/2012,50000,50000
114,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp.",,"Junior secured loan ($112,250 par due 5/2015)",11.00%,5/23/2008,111327,112250
115,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp.",,"Class A non-voting common stock (1,366,120 shares)",,5/3/2008,7500,6823
116,Restaurants and Food Services,"Restaurant Holding Company, LLC",Fast food restaurant operator,"Senior secured loan ($60,667 par due 2/2017)",9.00% (Libor + 7.50%/M),2/17/2012,59676,60667
117,Restaurants and Food Services,"Restaurant Holding Company, LLC",,"Senior secured loan ($9,333 par due 2/2017)",9.00% (Libor + 7.50%/M),2/17/2012,9180,9333
118,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and,"Preferred stock (46,690",,4/1/2010,0,0
119,Restaurants and Food Services,S.B. Restaurant Company,operator,"shares) Warrants to purchase up to 257,429 shares of common stock",,4/1/2010,0,0
120,Restaurants and Food Services,S.B. Restaurant Company,,,,,428155,433631
121,Financial Services,"AllBridge Financial, LLC (7)",Asset management services,Equity interests,,4/1/2010,5675,7422
122,Financial Services,Callidus Capital Corporation (7),Asset management services,Common stock (100 shares),,4/1/2010,3000,1735
123,Financial Services,Ciena Capital LLC (7),Real estate and small business loan servicer,"Senior secured revolving loan ($14,000 par due 12/2014)",6.00%,11/29/2010,14000,14000
124,Financial Services,Ciena Capital LLC (7),,"Senior secured loan ($32,000 par due 12/2016)",12.00%,11/29/2010,32000,32000
125,Financial Services,Ciena Capital LLC (7),,Equity interests,,11/29/2010,53374,14533
126,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,"Senior subordinated loan ($28,000 par due 5/2018)",12.75%,5/10/2012,28000,28000
127,Financial Services,"Cook Inlet Alternative Risk, LLC",Risk management services,"Senior subordinated loan ($2,500 par due 9/2015)",9.00%,9/30/2011,2500,2500
128,Financial Services,Financial Pacific Company,Commercial finance leasing,"Preferred stock (6,500 shares)",8.00% PIK,10/13/2010,3807,14065
129,Financial Services,Financial Pacific Company,,"Common stock (650,000 shares)",,10/13/2010,0,0
130,Financial Services,Gordian Acquisition Corp.,Financial services firm,Common stock (526 shares),,11/30/2012,0,0
131,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (2,526 units)",,5/10/2007,3,4
132,Financial Services,Imperial Capital Group LLC,,2007 Class B common units (315 units),,5/10/2007,0,1
133,Financial Services,Imperial Capital Group LLC,,"Class A common units (7,710 units)",,5/10/2007,14997,18949
134,Financial Services,"Ivy Hill Asset Management, L.P. (7)(9)",Asset management services,Member interest (100.00% interest),,6/15/2009,170961,267839
135,Financial Services,"Ivy Hill Asset Management, L.P. (7)(9)",,,,,328317,401048
136,Business Services,"Access CIG, LLC",Records and information management services provider,"Senior secured loan ($1,000 par due 10/2017)",7.00% (Libor + 5.75%/Q),10/5/2012,1000,1000
137,Business Services,"Cast & Crew Payroll, LLC and Centerstage Co-Investors, L.L.C. (6)",Payroll and accounting services provider to the entertainment industry,"Senior secured loan ($19,750 par due 12/2017)",7.50% (Libor + 6.50%/Q),12/24/2012,19750,19750
138,Business Services,"Cast & Crew Payroll, LLC and Centerstage Co-Investors, L.L.C. (6)",,"Senior secured loan ($49,375 par due 12/2017)",7.50% (Libor + 6.50%/Q),12/24/2012,49375,49375
139,Business Services,"Cast & Crew Payroll, LLC and Centerstage Co-Investors, L.L.C. (6)",,"Class A membership units (2,500,000 units)",,12/24/2012,2500,2500
140,Business Services,"Cast & Crew Payroll, LLC and Centerstage Co-Investors, L.L.C. (6)",,"Class B membership units (2,500,000 units)",,12/24/2012,2500,2500
141,Business Services,"CIBT Investment Holdings, LLC",Expedited travel document processing services,"Class A shares (2,500 shares)",,12/15/2011,2500,3477
142,Business Services,CitiPostal Inc. (7),Document storage and management services,"Senior secured revolving loan ($1,000 par due 12/2013)",6.50% (Base Rate + 3.25%/Q),4/1/2010,1000,1000
143,Business Services,CitiPostal Inc. (7),,Senior secured loan ($525 par due 12/2013),"8.50% Cash, 5.50% PIK",4/1/2010,525,489
144,Business Services,CitiPostal Inc. (7),,"Senior secured loan ($53,817 par due 12/2013)","8.50% Cash, 5.50% PIK",4/1/2010,53817,50066
145,Business Services,CitiPostal Inc. (7),,"Senior subordinated loan ($17,936 par due 12/2015)",,4/1/2010,13038,0
146,Business Services,CitiPostal Inc. (7),,"Common stock (37,024 shares)",,4/1/2010,0,0
147,Business Services,"Command Alkon, Inc.",Software solutions provider to the ready-mix concrete industry,"Junior secured loan ($39,130 par due 3/2018)",9.75% (Libor + 8.50%/Q),9/28/2012,39130,39130
148,Business Services,"Cornerstone Records Management, LLC",Physical records storage and management service provider,"Senior secured loan ($18,403 par due 8/2016)",12.25% (Base Rate + 9.00%/Q),8/12/2011,18403,17667
149,Business Services,"HCPro, Inc. and HCP",Healthcare compliance,Senior subordinated loan,,3/5/2013,5500,5500
150,Business Services,"Acquisition Holdings, LLC (7)",advisory services,"($17,103 par due 8/2014)",,,0,0
151,Business Services,"Acquisition Holdings, LLC (7)",,"Class A units (15,043,110 units)",,6/26/2008,13543,0
152,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Senior secured loan ($2,000 par due 11/2015)",11.00%,10/15/2012,1924,2000
153,Business Services,IfByPhone Inc.,,"Senior secured loan ($1,000 par due 1/2016)",11.00%,10/15/2012,1000,1000
154,Business Services,IfByPhone Inc.,,"Warrant to purchase up to 124,300 shares of Series C preferred stock",,10/15/2012,88,88
155,Business Services,"Impact Innovations Group, LLC",IT consulting and outsourcing services,Member interest (50.00% interest),,4/1/2010,0,200
156,Business Services,"Investor Group Services, LLC (6)",Business consulting for private equity and corporate clients,Limited liability company membership interest (10.00% interest),,6/22/2006,0,805
157,Business Services,"Itel Laboratories, Inc.",Data services provider for building materials to property insurance industry,"Senior secured loan ($22,182 par due 6/2018)",6.00% (Libor + 4.75%/M),6/29/2012,22182,22182
158,Business Services,"Itel Laboratories, Inc.",,"Preferred units (1,798,391 units)",,6/29/2012,1000,1118
159,Business Services,"Multi-Ad Services, Inc. (6)",Marketing services and software provider,"Preferred units (1,725,280 units)",,4/1/2010,788,2043
160,Business Services,"Multi-Ad Services, Inc. (6)",,"Common units (1,725,280 units)",,4/1/2010,0,0
161,Business Services,"MVL Group, Inc. (7)",Marketing research provider,Senior secured revolving loan ($806 par due 6/2012),4.80% (Libor + 4.50%/Q),6/28/2012,806,806
162,Business Services,"MVL Group, Inc. (7)",,"Senior subordinated loan ($37,003 par due 7/2012)",,4/1/2010,34636,7216
163,Business Services,"MVL Group, Inc. (7)",,Junior subordinated loan ($185 par due 7/2012),,4/1/2010,0,0
164,Business Services,"MVL Group, Inc. (7)",,"Common stock (560,716 shares)",,4/1/2010,0,0
165,Business Services,"NComputing, Inc.",Desktop virtualization hardware and software technology service provider,"Senior secured loan ($6,500 par due 7/2016)",10.50%,3/20/2013,6500,6500
166,Business Services,"NComputing, Inc.",,"Warrant to purchase up to 462,726 shares of Series C preferred stock",,3/20/2013,0,41
167,Business Services,Pillar Processing LLC and PHL Holding Co. (6),Mortgage services,"Senior secured loan ($6,659 par due 11/2018)",,7/31/2008,6248,6659
168,Business Services,Pillar Processing LLC and PHL Holding Co. (6),,"Senior secured loan ($7,375 par due 5/2019)",,11/20/2007,6406,494
169,Business Services,Pillar Processing LLC and PHL Holding Co. (6),,Class A common stock (576 shares),,7/31/2012,3768,0
170,Business Services,"Powersport Auctioneer Holdings, LLC",Powersport vehicle auction operator,"Common units (1,972 units)",,3/2/2012,1000,746
171,Business Services,"Prommis Holdings, LLC",Bankruptcy and foreclosure processing services,"Class B common units (1,727 units)",,6/12/2012,0,0
172,Business Services,"Promo Works, LLC",Marketing services,"Senior secured loan ($8,655 par due 12/2013)",,4/1/2010,3016,1888
173,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,250,147
174,Business Services,"Rainstor, Inc.",Database solution provider designed to manage Big Data for large enterprises at the lowest total cost,"Senior secured loan ($3,000 par due 4/2016)",11.25%,3/28/2013,2913,3000
175,Business Services,"Rainstor, Inc.",,"Warrant to purchase up to 142,210 shares of Series C preferred stock",,3/28/2013,88,89
176,Business Services,"Strident Holding, Inc.",Recovery audit services provider to commercial and governmental healthcare payors,"Senior secured loan ($7,915 par due 7/2018)",6.50% (Libor + 5.25%/M),7/26/2012,7915,7915
177,Business Services,"Strident Holding, Inc.",,"Senior secured loan ($9,950 par due 7/2018)",6.50% (Libor + 5.25%/M),7/26/2012,9950,9950
178,Business Services,Summit Business Media Parent Holding Company LLC,Business media consulting services,Limited liability company membership interest (45.98% interest),,5/20/2011,0,1405
179,Business Services,"TOA Technologies, Inc.","Cloud based, mobile workforce management applications provider","Senior secured loan ($13,000 par due 11/2016)",10.25%,10/31/2012,12445,12610
180,Business Services,"TOA Technologies, Inc.",,"Warrant to purchase up to 2,509,770 shares of Series D preferred stock",,10/31/2012,605,677
181,Business Services,"Tradesmen International, Inc.",Construction labor support,"Warrants to purchase up to 771,036 shares",,4/1/2010,0,9878
182,Business Services,"Tripwire, Inc.",IT security software provider,"Senior secured loan ($19,950 par due 5/2018)",6.00% (Libor + 4.75%/Q),5/23/2011,19950,19950
183,Business Services,"Tripwire, Inc.",,"Senior secured loan ($49,875 par due 5/2018)",6.00% (Libor + 4.75%/Q),5/23/2011,49875,49875
184,Business Services,"Tripwire, Inc.",,"Senior secured loan ($9,975 par due 5/2018)",6.00% (Libor + 4.75%/Q),5/23/2011,9975,9975
185,Business Services,"Tripwire, Inc.",,"Class B common stock (2,655,638 shares)",,5/23/2011,30,72
186,Business Services,"Tripwire, Inc.",,"Class A common stock (2,970 shares)",,5/23/2011,2970,7103
187,Business Services,"Venturehouse-Cibernet Investors, LLC",Financial settlement services for intercarrier wireless roaming,Equity interest,,4/1/2010,0,0
188,Business Services,"VSS-Tranzact Holdings, LLC (6)",Management consulting services,Common membership interest (5.98% interest),,10/26/2007,10204,3306
189,Business Services,"VSS-Tranzact Holdings, LLC (6)",,,,,439113,382192
190,Services-Other,Capital Investments and Ventures Corp.,SCUBA diver training and certification provider,"Senior secured loan ($1,692 par due 8/2018)",9.50% (Base Rate + 6.25%/Q),8/9/2012,1692,1692
191,Services-Other,Capital Investments and Ventures Corp.,,"Senior secured loan ($53,009 par due 8/2018)",8.50% (Libor + 7.25%/Q),8/9/2012,53009,53009
192,Services-Other,Capital Investments and Ventures Corp.,,Senior secured loan ($308 par due 8/2018),9.50% (Base Rate + 6.25%/Q),8/9/2012,308,308
