,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
32,Healthcare Services,"American Academy Holdings, LLC (23)",,Senior subordinated loan ($76.2 par due 6/2023),"15.76% (Libor + 8.00% Cash, 6.00% PIK/S)",12/15/2017,76.2,74.6
33,Healthcare Services,AwarePoint Corporation,Healthcare technology platform developer,First lien senior secured loan ($7.1 par due 12/2019),,9/5/2014,6.9,3.5
34,Healthcare Services,AwarePoint Corporation,,"Warrant to purchase up to 3,213,367 shares of Series 1 preferred stock (expires 9/2024)",,11/14/2014,0.0,0.0
35,Healthcare Services,Bambino CI Inc. (23),Manufacturer and provider of single-use obstetrics products,First lien senior secured revolving loan ($1.1 par due 10/2022),7.88% (Libor + 6.00%/M),10/17/2017,1.1,1.1
36,Healthcare Services,Bambino CI Inc. (23),,First lien senior secured loan ($43.6 par due 10/2023),7.88% (Libor + 6.00%/M),10/17/2017,43.6,43.2
37,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (23)",Correctional facility healthcare operator,First lien senior secured revolving loan ($4.1 par due 7/2019),6.30% (Libor + 4.00%/Q),7/23/2014,4.1,3.8
38,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (23)",,First lien senior secured loan ($6.5 par due 7/2021),6.30% (Libor + 4.00%/Q),7/23/2014,6.5,6.2
39,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (23)",,Second lien senior secured loan ($135.0 par due 7/2022),10.36% (Libor + 8.38%/Q),7/23/2014,134.3,124.2
40,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (23)",,"Class A units (1,000,000 units)",,8/19/2010,0.0,1.1
41,Healthcare Services,"Comprehensive EyeCare Partners, LLC (23)",Vision care practice management company,First lien senior secured loan ($5.4 par due 2/2024),8.25% (Base Rate + 3.50%/Q),2/14/2018,5.4,5.4
42,Healthcare Services,"Correctional Medical Group Companies, Inc.",Correctional facility healthcare operator,First lien senior secured loan ($48.8 par due 9/2021),10.47% (Libor + 8.38%/Q),9/29/2015,48.8,48.8
43,Healthcare Services,"Correctional Medical Group Companies, Inc.",,First lien senior secured loan ($3.1 par due 9/2021),10.47% (Libor + 8.38%/Q),9/29/2015,3.1,3.1
44,Healthcare Services,CSHM LLC (8),Dental services provider,"Class A membership units (1,979 units)",,1/3/2017,0.0,0.0
45,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (23)",Dental services provider,"Class A preferred units (1,000,000 units)",,12/21/2016,1.0,1.3
46,Healthcare Services,"DCA Investment Holding, LLC (23)",Multi-branded dental practice management,First lien senior secured revolving loan,0,7/2/2015,0.0,0.0
47,Healthcare Services,"DCA Investment Holding, LLC (23)",,First lien senior secured loan ($18.7 par due 7/2021),7.56% (Libor + 5.25%/Q),7/2/2015,18.6,18.3
48,Healthcare Services,"Emerus Holdings, Inc. (23)",Freestanding 24-hour emergency care micro-hospitals operator,First lien senior secured revolving loan ($0.8 par due 9/2020),6.38% (Libor + 4.50%/M),3/14/2017,0.8,0.7
49,Healthcare Services,"Emerus Holdings, Inc. (23)",,First lien senior secured revolving loan ($0.8 par due 9/2020),6.33% (Libor + 4.50%/M),3/14/2017,0.8,0.7
50,Healthcare Services,"Emerus Holdings, Inc. (23)",,First lien senior secured loan ($3.2 par due 9/2021),6.38% (Libor + 4.50%/M),3/14/2017,2.9,2.8
51,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,Second lien senior secured loan ($103.7 par due 6/2025),10.30% (Libor + 8.00%/Q),6/30/2017,102.8,103.7
52,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Series A preferred stock (110,425 shares)",13.06% PIK (Libor + 10.75%/Q),6/30/2017,121.2,121.3
53,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Class A units (14,013,303 units)",,6/30/2017,14.0,15.9
54,Healthcare Services,"Greenphire, Inc. and RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,2.5
55,Healthcare Services,"Heartland Dental, LLC",Detanl services provider,Dental services provider ($27.8 par due 7/2024),10.38% (Libor + 8.50%/M),7/31/2017,27.4,28.3
56,Healthcare Services,Hygiena Borrower LLC (23),Adenosine triphosphate testing technology provider,First lien senior secured revolving loan,0,8/26/2016,0.0,0.0
57,Healthcare Services,Hygiena Borrower LLC (23),,Second lien senior secured loan ($10.0 par due 8/2023),11.30% (Libor + 9.00%/Q),8/26/2016,10.0,10.0
58,Healthcare Services,Hygiena Borrower LLC (23),,Second lien senior secured loan ($10.7 par due 8/2023),11.30% (Libor + 9.00%/Q),2/27/2017,10.7,10.7
59,Healthcare Services,Intermedix Corporation,Revenue cycle management provider to the emergency healthcare industry,First lien senior secured loan ($72.3 par due 12/2019),6.45% (Libor + 4.75%/Q),7/26/2017,72.3,72.3
60,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($79.7 par due 12/2019),6.67% (Libor + 4.75%/Q),7/26/2017,79.7,79.7
61,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($35.2 par due 12/2019),6.45% (Libor + 4.75%/Q),7/26/2017,35.2,35.2
62,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($38.8 par due 12/2019),6.67% (Libor + 4.75%/Q),7/26/2017,38.8,38.8
63,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($9.3 par due 12/2019),6.45% (Libor + 4.75%/Q),7/26/2017,9.3,9.3
64,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($10.3 par due 12/2019),6.67% (Libor + 4.75%/Q),7/26/2017,10.3,10.3
65,Healthcare Services,Intermedix Corporation,,Second lien senior secured loan ($112.0 par due 6/2020),10.24% (Libor + 8.25%/Q),12/27/2012,112.0,112.0
66,Healthcare Services,"JDC Healthcare Management, LLC (23)",Dental services provider,First lien senior secured revolving loan ($0.5 par due 4/2022),8.22% (Libor + 6.50%/M),4/10/2017,0.5,0.5
67,Healthcare Services,"JDC Healthcare Management, LLC (23)",,First lien senior secured revolving loan ($2.0 par due 4/2022),8.38% (Libor + 6.50%/M),4/10/2017,2.0,2.0
68,Healthcare Services,"JDC Healthcare Management, LLC (23)",,First lien senior secured loan ($4.2 par due 4/2023),8.76% (Libor + 6.50%/A),4/10/2017,4.2,4.1
69,Healthcare Services,"JDC Healthcare Management, LLC (23)",,First lien senior secured loan ($9.9 par due 4/2023),8.38% (Libor + 6.50%/M),4/10/2017,9.9,9.7
70,Healthcare Services,"JDC Healthcare Management, LLC (23)",,First lien senior secured loan ($19.9 par due 4/2023),8.38% (Libor + 6.50%/M),4/10/2017,19.9,19.5
71,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (23)",Provider of behavioral health services,First lien senior secured revolving loan ($0.3 par due 3/2022),6.74% (Libor + 5.00%/M),3/17/2017,0.3,0.2
72,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (23)",,First lien senior secured revolving loan ($0.1 par due 3/2022),6.79% (Libor + 5.00%/M),3/17/2017,0.1,0.1
73,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (23)",,First lien senior secured revolving loan ($0.3 par due 3/2022),6.85% (Libor + 5.00%/M),3/17/2017,0.3,0.2
74,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (23)",,First lien senior secured revolving loan ($1.7 par due 3/2022),6.88% (Libor + 5.00%/M),3/17/2017,1.7,1.7
75,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (23)",,First lien senior secured revolving loan ($0.3 par due 3/2022),8.75% (Base Rate + 4.00%/Q),3/17/2017,0.3,0.3
76,Healthcare Services,Key Surgical LLC (23),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured loan ($18.4 par due 6/2023),5.75% (EURIBOR + 4.75%/Q),6/1/2017,16.8,18.4
77,Healthcare Services,Key Surgical LLC (23),,First lien senior secured loan ($4.3 par due 6/2023),6.76% (Libor + 4.75%/Q),6/1/2017,4.3,4.3
78,Healthcare Services,"MB2 Dental Solutions, LLC (23)",Dental services provider,First lien senior secured revolving loan ($2.1 par due 9/2023),8.50% (Base Rate + 3.75%/Q),9/29/2017,2.1,2.1
79,Healthcare Services,"MB2 Dental Solutions, LLC (23)",,First lien senior secured loan ($4.7 par due 9/2023),7.04% (Libor + 4.75%/Q),9/29/2017,4.7,4.7
80,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($65.3 par due 1/2020),7.29% (Libor + 5.50%/M),7/26/2017,65.3,64.6
81,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($79.0 par due 1/2020),7.38% (Libor + 5.50%/M),7/26/2017,79.0,78.3
82,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($9.0 par due 1/2020),7.29% (Libor + 5.50%/M),7/26/2017,9.0,9.0
83,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($11.0 par due 1/2020),7.38% (Libor + 5.50%/M),7/26/2017,11.0,10.8
84,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,"Class A units (1,438,643 shares)",,1/17/2014,1.5,1.0
85,Healthcare Services,MW Dental Holding Corp. (23),Dental services provider,First lien senior secured revolving loan ($2.3 par due 4/2021),8.93% (Libor + 6.75%/Q),4/12/2011,2.3,2.3
86,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured revolving loan ($2.2 par due 4/2021),9.04% (Libor + 6.75%/Q),4/12/2011,2.2,2.2
87,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured loan ($2.3 par due 4/2021),9.04% (Libor + 6.75%/Q),3/19/2018,2.3,2.3
88,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured loan ($0.6 par due 4/2021),8.93% (Libor + 6.75%/Q),3/19/2018,0.6,0.6
89,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured loan ($58.7 par due 4/2021),9.05% (Libor + 6.75%/Q),4/12/2011,58.7,58.7
90,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured loan ($46.6 par due 4/2021),9.05% (Libor + 6.75%/Q),4/12/2011,46.6,46.6
91,Healthcare Services,MW Dental Holding Corp. (23),,First lien senior secured loan ($19.3 par due 4/2021),9.05% (Libor + 6.75%/Q),4/12/2011,19.3,19.3
92,Healthcare Services,"My Health Direct, Inc.",Healthcare scheduling exchange software solution provider,"Warrant to purchase up to 4,548 shares of Series D preferred stock (expires 9/2024)",,9/18/2014,0.0,0.0
93,Healthcare Services,National Home Health Care Corp (23),Provider of post-acute in-home care,First lien senior secured revolving loan ($1.4 par due 12/2021),6.38% (Libor + 4.50%/M),2/8/2018,1.4,1.4
94,Healthcare Services,National Home Health Care Corp (23),,First lien senior secured revolving loan ($0.2 par due 12/2021),8.25% (Base Rate + 3.50%/Q),2/8/2018,0.2,0.2
95,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,First lien senior secured loan ($30.5 par due 7/2019),8.05% (Libor + 5.75%/Q),8/1/2013,24.0,23.2
96,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Second lien senior secured loan ($84.7 par due 7/2020),,8/1/2013,79.3,43.2
97,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Senior subordinated loan ($9.1 par due 7/2020),,11/29/2017,8.8,0.0
98,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,Second lien senior secured loan ($72.8 par due 10/2023),12.45% (Libor + 10.00%/B),4/19/2016,72.8,65.5
99,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",,"Class A units (25,277 units)",,4/19/2016,2.5,0.9
100,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($2.3 par due 8/2016),,11/12/2015,2.1,0.0
101,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($10.9 par due 8/2016),,4/25/2014,9.7,0.0
102,Healthcare Services,"Nodality, Inc.",,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",,5/1/2016,0.0,0.0
103,Healthcare Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),11.63% (Libor + 9.75%/M),4/20/2016,9.7,10.0
104,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC (23)",Provider of technology-enabled solutions to pharmacies,First lien senior secured loan ($5.5 par due 11/2018),9.80% (Libor + 7.50%/Q),11/21/2013,5.5,5.5
105,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC (23)",,Limited liability company membership interest (1.57%),,11/21/2013,1.0,0.7
106,Healthcare Services,Pathway Partners Vet Management Company LLC (23),Owner and operator of veterinary hospitals,First lien senior secured loan ($1.6 par due 10/2024),6.13% (Libor + 4.25%/M),10/4/2017,1.6,1.6
107,Healthcare Services,Pathway Partners Vet Management Company LLC (23),,First lien senior secured loan ($6.0 par due 10/2024),6.13% (Libor + 4.25%/M),10/4/2017,6.0,6.0
108,Healthcare Services,"Patterson Medical Supply, Inc.",Distributor of rehabilitation supplies and equipment,Second lien senior secured loan ($78.0 par due 8/2023),10.29% (Libor + 8.50%/B),9/2/2015,76.5,71.8
109,Healthcare Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($47.2 par due 5/2021),10.71% (Libor + 8.75%/Q),12/18/2015,46.8,45.8
110,Healthcare Services,"Practice Insight, LLC (23)",Revenue cycle management provider to the emergency healthcare industry,First lien senior secured revolving loan ($0.6 par due 8/2022),8.75% (Base Rate + 4.00%/Q),8/23/2017,0.6,0.6
111,Healthcare Services,"Practice Insight, LLC (23)",,First lien senior secured loan ($12.7 par due 8/2022),6.88% (Libor + 5.00%/M),8/23/2017,12.7,12.7
112,Healthcare Services,"ProVation Medical, Inc.",Provider of documentation and coding software for GI physicians,First lien senior secured loan ($13.1 par due 3/2024),9.06% (Libor + 7.00%/Q),3/9/2018,12.9,13.0
113,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (23)",Outpatient physical therapy provider,First lien senior secured revolving loan ($0.7 par due 1/2023),6.22% (Libor + 4.50%/M),1/3/2018,0.7,0.7
114,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (23)",,First lien senior secured loan ($7.0 par due 1/2024),6.19% (Libor + 4.50%/S),1/3/2018,7.0,6.9
115,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (23)",,First lien senior secured loan ($34.9 par due 1/2024),6.80% (Libor + 4.50%/Q),1/3/2018,34.9,34.6
116,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (23)",,First lien senior secured loan ($0.1 par due 1/2024),8.25% (Base Rate + 3.50%/Q),1/3/2018,0.1,0.1
117,Healthcare Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
118,Healthcare Services,Salter Labs (23),"Developer, manufacturer and supplier of consumable products for medical device customers",First lien senior secured revolving loan ($0.6 par due 3/2020),6.00% (Libor + 4.25%/Q),2/8/2018,0.6,0.6
119,Healthcare Services,Salter Labs (23),,First lien senior secured revolving loan ($0.2 par due 3/2020),6.34% (Libor + 4.25%/Q),2/8/2018,0.2,0.2
120,Healthcare Services,Salter Labs (23),,First lien senior secured revolving loan ($0.5 par due 3/2020),8.00% (Base Rate + 3.25%/Q),2/8/2018,0.5,0.5
121,Healthcare Services,"Sarnova HC, LLC, Tri-Anim Health Services, Inc., and BEMS Holdings, LLC",Distributor of emergency medical service and respiratory products,Second lien senior secured loan ($54.0 par due 7/2022),11.38% (Libor + 9.50%/M),1/29/2016,54.0,54.5
122,Healthcare Services,"Siromed Physician Services, Inc. and Siromed Equity Holdings, LLC (23)",Outsourced anesthesia provider,First lien senior secured loan ($17.5 par due 3/2024),7.04% (Libor + 4.75%/Q),3/26/2018,17.5,17.4
123,Healthcare Services,"Siromed Physician Services, Inc. and Siromed Equity Holdings, LLC (23)",,"Common units (171,784 units)",,3/26/2018,4.6,4.6
124,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($5.3 par due 3/2023),7.56% (Libor + 5.25%/Q),5/3/2017,5.2,5.3
125,Healthcare Services,"Transaction Data Systems, Inc.",Pharmacy management software provider,Second lien senior secured loan ($3.8 par due 6/2022),10.74% (Libor + 9.00%/Q),12/19/2017,3.8,3.8
126,Healthcare Services,"Transaction Data Systems, Inc.",,Second lien senior secured loan ($35.3 par due 6/2022),10.70% (Libor + 9.00%/Q),6/15/2015,35.3,35.3
127,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),9.13% (Libor + 7.25%/M),6/16/2017,70.8,71.8
128,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (23)",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,2.8
129,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (23)",,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
130,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (23)",,"Series C common units (5,288,427 units)",,6/11/2015,0.0,0.0
131,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited",Manufacturer and distributor of generic pharmaceutical products,First lien senior secured loan ($7.8 par due 12/2021),7.86% (Libor + 6.00%/A),11/6/2017,7.8,7.7
132,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited",,"Preferred shares (40,662 shares)",,12/21/2015,0.3,0.4
133,Healthcare Services,"West Dermatology, LLC (23)",Dermatology practice,First lien senior secured revolving loan ($1.8 par due 4/2022),6.81% (Libor + 4.50%/Q),2/8/2018,1.8,1.8
134,Healthcare Services,WSHP FC Acquisition LLC (23),Provider of biospecimen products,First lien senior secured revolving loan ($2.5 par due 3/2024),8.81% (Libor + 6.50%/Q),3/30/2018,2.5,2.5
135,Healthcare Services,WSHP FC Acquisition LLC (23),,First lien senior secured loan ($28.7 par due 3/2024),8.81% (Libor + 6.50%/Q),3/30/2018,28.7,28.4
136,Healthcare Services,WSHP FC Acquisition LLC (23),,,,,2826.6,2976.4
137,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",Real estate and facilities management software provider,First lien senior secured revolving loan ($1.8 par due 7/2023),6.63% (Libor + 4.75%/B),7/28/2017,1.8,1.8
138,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,First lien senior secured revolving loan ($0.7 par due 7/2023),6.67% (Libor + 4.75%/B),7/28/2017,0.7,0.7
139,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Second lien senior secured loan ($13.2 par due 7/2024),10.52% (Libor + 8.75%/Q),7/28/2017,13.2,13.2
140,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Second lien senior secured loan ($0.5 par due 7/2024),10.67% (Libor + 8.75%/Q),7/28/2017,0.5,0.5
141,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Second lien senior secured loan ($2.6 par due 7/2024),10.57% (Libor + 8.75%/Q),7/28/2017,2.6,2.6
142,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Second lien senior secured loan ($58.4 par due 7/2024),10.52% (Libor + 8.75%/Q),7/28/2017,58.4,58.4
143,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Senior subordinated loan ($21.8 par due 7/2025),11.50% PIK,7/28/2017,21.8,21.2
144,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,Senior subordinated loan ($77.9 par due 7/2025),11.50% PIK,7/28/2017,77.9,75.6
145,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,"Common stock (3,464 shares)",,5/16/2016,3.6,3.6
146,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (23)",,"Warrant to purchase up to 11,380 shares of common stock (expires 7/2037)",,7/28/2017,0.0,4.0
147,Business Services,Achilles Acquisition LLC (23),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured loan ($4.0 par due 6/2023),7.88% (Libor + 6.00%/M),6/6/2017,4.0,4.0
148,Business Services,Achilles Acquisition LLC (23),,First lien senior secured loan ($3.3 par due 6/2023),7.88% (Libor + 6.00%/M),2/2/2018,3.3,3.3
149,Business Services,Achilles Acquisition LLC (23),,First lien senior secured loan ($10.2 par due 6/2023),7.88% (Libor + 6.00%/M),6/6/2017,10.2,10.2
150,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC",Retail insurance advisor and brokerage,Membership interests (1.91% interest),,11/18/2016,11.0,13.7
151,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC",,Membership interests (0.95% interest),,11/18/2016,3.7,3.8
152,Business Services,"BeyondTrust Software, Inc.",Management software solutions provider,First lien senior secured loan ($46.0 par due 11/2023),8.09% (Libor + 6.25%/M),11/21/2017,45.4,45.6
153,Business Services,Brandtone Holdings Limited (9),Mobile communications and marketing services provider,First lien senior secured loan ($4.7 par due 11/2018),,5/11/2015,4.5,0.0
154,Business Services,Brandtone Holdings Limited (9),,First lien senior secured loan ($3.1 par due 2/2019),,5/11/2015,2.9,0.0
