,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
41,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (17)",,First lien senior secured loan ($2.0 par due 8/2025),7.25% (Libor + 6.25%/Q),7/30/2021,2.0,2.0
42,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (17)",,"Preferred stock (13,140 shares)",10.50% PIK,4/6/2021,13.5,13.8
43,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",SaaS based business analytics company focused on oil and gas industry,Second lien senior secured loan ($25.0 par due 7/2026),8.33% (Libor + 8.25%/M),2/11/2020,25.0,25.0
44,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",,Preferred stock (29.53 shares),13.50% PIK,2/11/2020,35.8,36.7
45,Software & Services,"DS Admiral Bidco, LLC (17)",Tax return software provider for government institutions,First lien senior secured loan ($25.8 par due 3/2028),6.75% (Libor + 5.75%/Q),3/16/2021,25.1,25.5
46,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (17)",SaaS based supply chain management software provider focused on chemical markets,First lien senior secured revolving loan ($2.3 par due 9/2025),7.00% (Libor + 6.00%/M),9/18/2019,2.3,2.3
47,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (17)",,First lien senior secured loan ($50.7 par due 9/2025),7.00% (Libor + 6.00%/Q),9/18/2019,50.7,50.7
48,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (17)",,First lien senior secured loan ($11.5 par due 9/2025),7.00% (Libor + 6.00%/Q),9/18/2019,11.5,11.5
49,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (17)",,First lien senior secured loan ($20.5 par due 9/2025),7.00% (Libor + 6.00%/Q),12/15/2020,20.5,20.5
50,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (17)",,"Preferred equity (4,599 shares)",,9/18/2019,4.6,5.0
51,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (17)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($29.0 par due 5/2026),5.38% (Libor + 5.25%/Q),5/10/2019,29.0,29.0
52,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (17)",,First lien senior secured loan ($24.4 par due 5/2026),5.38% (Libor + 5.25%/Q),5/10/2019,24.4,24.4
53,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (17)",,First lien senior secured loan ($10.6 par due 5/2026),5.38% (Libor + 5.25%/Q),5/10/2019,10.6,10.6
54,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (17)",,"Partnership units (5,034,483 units)",,5/10/2019,4.7,8.6
55,Software & Services,Episerver Inc. and Goldcup 17308 AB (17),Provider of web content management and digital commerce solutions,First lien senior secured loan ($6.2 par due 4/2026),5.75% (Euribor + 5.75%/Q),3/22/2019,6.0,6.2
56,Software & Services,Episerver Inc. and Goldcup 17308 AB (17),,First lien senior secured loan ($27.0 par due 4/2026),6.50% (Libor + 5.50%/Q),10/9/2018,27.0,27.0
57,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (17)","Provider of mission-critical, software-enabled clinical research solutions",Second lien senior secured loan ($19.9 par due 2/2028),8.50% (Libor + 8.00%/M),2/4/2020,19.5,19.9
58,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (17)",,Second lien senior secured loan ($2.5 par due 2/2028),8.50% (Libor + 8.00%/M),2/4/2020,2.5,2.5
59,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (17)",,Second lien senior secured loan ($30.6 par due 2/2028),8.50% (Libor + 8.00%/M),4/27/2021,29.5,30.6
60,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (17)",,"Limited partnership interest (3,988,000 shares)",,1/31/2020,4.5,5.8
61,Software & Services,"ExtraHop Networks, Inc. (17)",Provider of real-time wire data analytics solutions for application and infrastructure monitoring,First lien senior secured loan ($0.4 par due 7/2027),8.50% (Libor + 7.50%/Q),7/20/2021,0.4,0.4
62,Software & Services,"ExtraHop Networks, Inc. (17)",,First lien senior secured loan ($16.6 par due 7/2027),8.50% (Libor + 7.50%/Q),7/22/2021,16.6,16.4
63,Software & Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
64,Software & Services,"FM:Systems Group, LLC (17)",Provider of facilities and space management software solutions,First lien senior secured revolving loan ($1.5 par due 12/2024),7.50% (Libor + 6.50%/Q),2/8/2018,1.5,1.5
65,Software & Services,"FM:Systems Group, LLC (17)",,First lien senior secured loan ($3.2 par due 12/2024),7.50% (Libor + 6.50%/M),12/2/2019,3.2,3.2
66,Software & Services,"FM:Systems Group, LLC (17)",,First lien senior secured loan ($1.4 par due 12/2024),7.50% (Libor + 6.50%/Q),6/15/2021,1.4,1.4
67,Software & Services,"Forescout Technologies, Inc. (17)",Network access control solutions provider,First lien senior secured loan ($18.3 par due 8/2026),10.50% PIK (Libor + 9.50%/Q),8/17/2020,17.9,17.9
68,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($17.3 par due 9/2023),6.75% (Libor + 5.75%/Q),12/30/2020,17.3,17.3
69,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,First lien senior secured loan ($3.1 par due 9/2023),6.75% (Libor + 5.75%/Q),6/15/2021,3.1,3.1
70,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,6.0,6.6
71,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class B common units (499,050 units)",,9/18/2017,0.0,4.3
72,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (17),Child care management software and services provider,First lien senior secured revolving loan ($1.5 par due 7/2024),4.13% (Libor + 4.00%/Q),7/31/2018,1.5,1.5
73,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (17),,First lien senior secured loan ($0.2 par due 7/2024),4.13% (Libor + 4.00%/Q),7/31/2018,0.2,0.2
74,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (17),,Second lien senior secured loan ($32.4 par due 7/2025),7.65% (Libor + 7.50%/Q),7/31/2018,32.4,31.1
75,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (17),,Second lien senior secured loan ($7.5 par due 7/2025),7.62% (Libor + 7.50%/Q),6/9/2021,7.5,7.2
76,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (17),,Class A common stock (8 shares),,7/31/2018,0.8,0.8
77,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
78,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 5/2025),9.00% (Libor + 8.00%/Q),4/25/2017,28.1,28.3
79,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC","Provider of data analysis, statistics, and visualization software solutions for scientific research applications",First lien senior secured revolving loan ($0.3 par due 4/2027),7.00% (Libor + 6.00%/Q),12/21/2017,0.3,0.3
80,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",,First lien senior secured loan ($0.5 par due 4/2027),7.00% (Libor + 6.00%/Q),12/21/2017,0.5,0.5
81,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",,First lien senior secured loan ($16.2 par due 4/2027),6.50% (Libor + 5.50%/Q),4/28/2021,16.2,16.0
82,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",,Senior subordinated loan ($37.5 par due 4/2032),10.50%,4/28/2021,37.5,37.2
83,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",,"Preferred units (1,828,645 units)",14.00% PIK,4/28/2021,50.5,50.5
84,Software & Services,"Huskies Parent, Inc. (17)",Insurance software provider,First lien senior secured loan ($0.5 par due 7/2026),4.08% (Libor + 4.00%/M),7/18/2019,0.5,0.5
85,Software & Services,"IV Rollover Holdings, LLC",Solar power generation facility developer and operator,"Class B units (170,490 units)",,5/31/2017,0.0,0.0
86,Software & Services,"IV Rollover Holdings, LLC",,"Class X units (5,000,000 units)",,5/31/2017,2.2,2.2
87,Software & Services,"Majesco and Magic Topco, L.P. (17)",Insurance software provider,First lien senior secured loan ($60.7 par due 9/2027),8.25% (Libor + 7.25%/Q),9/21/2020,60.7,60.7
88,Software & Services,"Majesco and Magic Topco, L.P. (17)",,"Class A units (2,539 units)",9.00% PIK,9/21/2020,2.8,2.8
89,Software & Services,"Majesco and Magic Topco, L.P. (17)",,"Class B units (570,625 units)",,9/21/2020,0.0,0.9
90,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($9.2 par due 12/2022),5.00% (Libor + 4.00%/M),4/6/2017,9.2,9.2
91,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,First lien senior secured loan ($4.8 par due 12/2022),5.00% (Libor + 4.00%/M),8/22/2017,4.8,4.8
92,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,89.8,90.0
93,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($16.6 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,16.6,16.6
94,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($13.9 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,13.9,13.9
95,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($17.9 par due 6/2023),10.25% (Libor + 9.25%/M),8/22/2017,17.9,17.9
96,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,Second lien senior secured loan ($48.9 par due 6/2023),9.00% (Libor + 8.00%/M),4/18/2018,48.9,48.9
97,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (17)",,"Class A units (500,000 units)",,12/2/2016,5.0,8.3
98,Software & Services,"MMIT Holdings, LLC (17)",Provider of market intelligence and analysis for the pharmaceutical industry,First lien senior secured loan ($42.9 par due 9/2027),7.25% (Libor + 6.25%/Q),9/15/2021,42.9,42.5
99,Software & Services,MRI Software LLC (17),Provider of real estate and investment management software,First lien senior secured loan ($50.6 par due 2/2026),6.50% (Libor + 5.50%/Q),2/10/2020,50.6,50.6
100,Software & Services,MRI Software LLC (17),,First lien senior secured loan ($3.9 par due 2/2026),6.50% (Libor + 5.50%/Q),8/28/2020,3.9,3.9
101,Software & Services,OpenMarket Inc.,Provider of cloud-based mobile engagement platform,First lien senior secured loan ($50.8 par due 9/2026),7.00% (Libor + 6.25%/Q),9/17/2021,50.8,50.3
102,Software & Services,"Paya, Inc and GTCR-Ultra Holdings LLC (17)",Provider of payment processing and merchant acquiring solutions,"Class B units (2,878,372 units)",,8/1/2017,0.0,3.6
103,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
104,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured loan ($53.6 par due 10/2024),5.50% (Libor + 4.50%/Q),3/19/2019,53.6,53.6
105,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,Second lien senior secured loan ($4.8 par due 10/2025),9.50% (Libor + 8.50%/Q),4/27/2021,4.8,4.8
106,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,Second lien senior secured loan ($70.1 par due 10/2025),9.50% (Libor + 8.50%/Q),3/19/2019,70.1,70.1
107,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,Second lien senior secured loan ($8.3 par due 10/2025),9.50% (Libor + 8.50%/Q),12/17/2020,8.3,8.3
108,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,"Series A preferred stock (13,656 shares)",13.25% PIK,3/19/2019,18.8,19.1
109,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (17)",,"Class A units (2,062,493 units)",,3/19/2019,2.1,2.8
110,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($25.6 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,25.6,25.6
111,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,First lien senior secured loan ($5.8 par due 5/2025),7.25% (Libor + 6.25%/Q),6/24/2020,5.8,5.8
112,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,First lien senior secured loan ($50.1 par due 5/2025),7.25% (Libor + 6.25%/Q),10/16/2020,50.1,50.1
113,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (17)",,"Class A units (5,000 units)",,5/29/2019,5.0,12.0
114,Software & Services,"Pluralsight, Inc. (17)",Online education learning platform,First lien senior secured loan ($136.2 par due 4/2027),9.00% (Libor + 8.00%/Q),4/6/2021,136.2,134.8
115,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
116,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (17)",Software provider for medical practitioners,First lien senior secured loan ($11.5 par due 3/2027),7.00% (Libor + 6.00%/M),3/31/2021,11.5,11.5
117,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (17)",,"Class A units (11,804,000 units)",8.00% PIK,3/31/2021,11.8,11.8
118,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (17)",Provider of practice management software to law firms,First lien senior secured loan ($1.4 par due 3/2027),6.25% (Libor + 5.25%/Q),3/5/2021,1.4,1.4
119,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (17)",,"Limited partnership units (1,624,000 units)",,3/5/2021,1.6,1.6
120,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common stock (7,445 shares)",,8/22/2016,7.4,17.5
121,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common stock (1,841,609 shares)",,8/22/2016,0.1,0.2
122,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (17)",Saas provider of automated crew callout and scheduling software for the utility industry,First lien senior secured loan ($36.6 par due 4/2028),6.75% (Libor + 5.75%/Q),4/20/2021,36.6,36.3
123,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (17)",,"PIK preferred shares (26,436 shares)",10.50% PIK (Libor + 9.50%/Q),4/20/2021,27.7,27.7
124,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan,,4/23/2020,0.0,0.0
125,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($44.2 par due 4/2027),9.25% (Libor + 8.25%/M),4/23/2020,44.2,44.2
126,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($12.9 par due 4/2027),9.25% (Libor + 8.25%/M),10/30/2020,12.9,12.9
127,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,First lien senior secured loan ($19.4 par due 4/2027),9.25% (Libor + 8.25%/M),11/18/2020,19.4,19.4
128,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.8,1.7
129,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (17)",,"Class B units (588,636 units)",,4/23/2020,0.0,0.0
130,Software & Services,"Proofpoint, Inc. (17)",Cybersecurity solutions provider,First lien senior secured loan ($1.0 par due 8/2028),3.75% (Libor + 3.25%/Q),6/9/2021,1.0,1.0
131,Software & Services,"Proofpoint, Inc. (17)",,Second lien senior secured loan ($34.6 par due 8/2029),6.75% (Libor + 6.25%/Q),6/9/2021,34.4,34.9
132,Software & Services,"QF Holdings, Inc. (17)",SaaS based electronic health record software provider,First lien senior secured loan ($29.3 par due 9/2024),7.50% (Libor + 6.50%/Q),9/19/2019,29.3,29.3
133,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured revolving loan ($0.8 par due 12/2023),7.00% (Libor + 6.00%/M),12/17/2018,0.8,0.8
134,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",,First lien senior secured loan ($20.8 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,20.8,20.8
135,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (17)",,"Class A common units (2,294,000 units)",,12/17/2018,2.3,2.4
136,Software & Services,"RealPage, Inc.",Provider of enterprise software solutions to the residential real estate industry,Second lien senior secured loan ($84.1 par due 4/2029),7.25% (Libor + 6.50%/M),4/22/2021,82.9,83.2
137,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
138,Software & Services,Relativity ODA LLC (17),Electronic discovery document review software platform for use in litigations and investigations,First lien senior secured loan ($58.5 par due 5/2027),8.50% PIK (Libor + 7.50%/M),5/12/2021,58.5,57.9
139,Software & Services,"Retriever Medical/Dental Payments LLC, FSDC Holdings, LLC, Rectangle Ware-Ever Pay LLC and Retriever Enterprises, LLC (17)",Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($26.0 par due 2/2023),6.00% (Libor + 5.00%/Q),3/14/2019,26.0,26.0
