,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
33,Healthcare Services,"Comprehensive EyeCare Partners, LLC (19)",Vision care practice management company,First lien senior secured loan ($5.4 par due 2/2024),7.12% (Libor + 4.50%/Q),2/14/2018,5.4,5.3
34,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (19)",Dental services provider,First lien senior secured revolving loan ($2.0 par due 12/2022),10.75% (Base Rate + 5.25%/Q),12/21/2016,2.0,2.0
35,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (19)",Dental services provider,"Class A preferred units (1,000,000 units)",8.00% PIK,12/21/2016,1.0,1.2
36,Healthcare Services,Datix Bidco Limited (8),Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($2.9 par due 4/2025),7.12% (Libor + 4.50%/S),4/27/2018,2.9,2.9
37,Healthcare Services,Datix Bidco Limited (8),Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($2.9 par due 4/2025),7.12% (Libor + 4.50%/S),4/27/2018,2.9,2.9
38,Healthcare Services,Datix Bidco Limited (8),Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($10.0 par due 4/2025),7.04% (Libor + 4.50%/S),5/28/2019,9.9,10.0
39,Healthcare Services,"DCA Investment Holding, LLC (19)",Multi-branded dental practice management,First lien senior secured revolving loan ($0.9 par due 7/2021),9.75% (Base Rate + 4.25%/Q),7/2/2015,0.9,0.9
40,Healthcare Services,"DCA Investment Holding, LLC (19)",Multi-branded dental practice management,First lien senior secured loan ($18.4 par due 7/2021),7.58% (Libor + 5.25%/Q),7/2/2015,18.4,18.4
41,Healthcare Services,"Emerus Holdings, Inc. (18)",Freestanding 24-hour emergency care micro-hospitals operator,First lien senior secured loan ($16.5 par due 2/2022),14.00%,2/21/2019,16.5,16.5
42,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,Second lien senior secured loan ($34.5 par due 6/2025),10.33% (Libor + 8.00%/Q),6/30/2017,34.2,34.5
43,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,"Series A preferred stock (110,425 shares)",13.34% PIK (Libor + 10.75%/Q),6/30/2017,142.7,142.7
44,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,"Class A units (14,013,303 units)",,6/30/2017,14.0,15.0
45,Healthcare Services,"Greenphire, Inc. and RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,3.7
46,Healthcare Services,Hygiena Borrower LLC (19),Adenosine triphosphate testing technology provider,Second lien senior secured loan ($11.1 par due 8/2023),10.08% (Libor + 7.75%/Q),6/29/2018,11.1,11.1
47,Healthcare Services,Hygiena Borrower LLC (19),Adenosine triphosphate testing technology provider,Second lien senior secured loan ($0.6 par due 8/2023),10.08% (Libor + 7.75%/Q),6/29/2018,0.6,0.6
48,Healthcare Services,Hygiena Borrower LLC (19),Adenosine triphosphate testing technology provider,Second lien senior secured loan ($2.5 par due 8/2023),10.08% (Libor + 7.75%/Q),8/26/2016,2.5,2.5
49,Healthcare Services,Hygiena Borrower LLC (19),Adenosine triphosphate testing technology provider,Second lien senior secured loan ($10.7 par due 8/2023),10.08% (Libor + 7.75%/Q),2/27/2017,10.7,10.7
50,Healthcare Services,"JDC Healthcare Management, LLC (19)",Dental services provider,First lien senior secured revolving loan ($1.2 par due 4/2022),10.15% (Libor + 7.75%/M),4/10/2017,1.2,1.1
51,Healthcare Services,"JDC Healthcare Management, LLC (19)",Dental services provider,First lien senior secured revolving loan ($1.2 par due 4/2022),10.16% (Libor + 7.75%/M),4/10/2017,1.2,1.1
52,Healthcare Services,"JDC Healthcare Management, LLC (19)",Dental services provider,First lien senior secured loan ($4.2 par due 4/2023),"10.15% (Libor + 6.75% Cash, 1.00% PIK/M)",4/10/2017,4.2,3.8
53,Healthcare Services,"JDC Healthcare Management, LLC (19)",Dental services provider,First lien senior secured loan ($9.9 par due 4/2023),"10.15% (Libor + 6.75% Cash, 1.00% PIK/M)",4/10/2017,9.9,9.0
54,Healthcare Services,"JDC Healthcare Management, LLC (19)",Dental services provider,First lien senior secured loan ($19.7 par due 4/2023),"10.15% (Libor + 6.75% Cash, 1.00% PIK/M)",4/10/2017,19.7,17.9
55,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($0.2 par due 3/2022),7.41% (Libor + 5.00%/M),3/17/2017,0.2,0.2
56,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($0.6 par due 3/2022),7.39% (Libor + 5.00%/M),3/17/2017,0.6,0.5
57,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($1.0 par due 3/2022),7.38% (Libor + 5.00%/M),3/17/2017,1.0,0.9
58,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($0.9 par due 3/2022),7.40% (Libor + 5.00%/M),3/17/2017,0.9,0.9
59,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($2.1 par due 3/2022),7.40% (Libor + 5.00%/M),3/17/2017,2.1,2.0
60,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (19)",Provider of behavioral health services,First lien senior secured revolving loan ($0.2 par due 3/2022),7.44% (Libor + 5.00%/M),3/17/2017,0.2,0.2
61,Healthcare Services,Key Surgical LLC (19),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured revolving loan ($0.1 par due 6/2022),9.25% (Base Rate + 3.75%/B),6/1/2017,0.1,0.1
62,Healthcare Services,Key Surgical LLC (19),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured loan ($16.8 par due 6/2023),5.75% (EURIBOR + 4.75%/Q),6/1/2017,16.6,16.8
63,Healthcare Services,"MB2 Dental Solutions, LLC (19)",Dental services provider,First lien senior secured revolving loan ($1.6 par due 9/2023),9.25% (Base Rate + 3.75%/Q),9/29/2017,1.6,1.6
64,Healthcare Services,"MB2 Dental Solutions, LLC (19)",Dental services provider,First lien senior secured loan ($1.7 par due 9/2023),7.16% (Libor + 4.75%/M),9/29/2017,1.7,1.7
65,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($14.5 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,14.5,14.5
66,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($13.4 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,13.4,13.4
67,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($39.6 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,39.6,39.6
68,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($36.8 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,36.8,36.8
69,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($15.2 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,15.2,15.2
70,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($14.1 par due 1/2020),7.90% (Libor + 5.50%/M),7/26/2017,14.1,14.1
71,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,"Class A units (1,438,643 shares)",,1/17/2014,1.5,1.2
72,Healthcare Services,MW Dental Holding Corp. (19),Dental services provider,First lien senior secured revolving loan ($7.5 par due 4/2021),9.08% (Libor + 6.75%/Q),4/12/2011,7.5,7.5
73,Healthcare Services,MW Dental Holding Corp. (19),Dental services provider,First lien senior secured loan ($0.4 par due 4/2021),9.15% (Libor + 6.75%/Q),3/19/2018,0.4,0.4
74,Healthcare Services,MW Dental Holding Corp. (19),Dental services provider,First lien senior secured loan ($20.7 par due 4/2021),9.08% (Libor + 6.75%/Q),3/19/2018,20.7,20.7
75,Healthcare Services,MW Dental Holding Corp. (19),Dental services provider,First lien senior secured loan ($104.0 par due 4/2021),9.08% (Libor + 6.75%/Q),4/12/2011,104.0,104.0
76,Healthcare Services,MW Dental Holding Corp. (19),Dental services provider,First lien senior secured loan ($19.0 par due 4/2021),9.08% (Libor + 6.75%/Q),4/12/2011,19.0,19.0
77,Healthcare Services,"My Health Direct, Inc.",Healthcare scheduling exchange software solution provider,"Warrant to purchase up to 4,548 shares of Series D preferred stock (expires 9/2024)",,9/18/2014,0.0,0.0
78,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,Second lien senior secured loan ($78.4 par due 7/2020),,8/1/2013,67.8,0.0
79,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,Second lien senior secured loan ($25.2 par due 7/2022),,8/1/2013,19.4,0.0
80,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,Senior subordinated loan ($9.1 par due 7/2020),,11/29/2017,8.8,0.0
81,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (19)","Developer, manufacturer and marketer of skincare products",First lien senior secured revolving loan ($1.6 par due 10/2024),7.15% (Libor + 4.75%/M),10/31/2018,1.6,1.6
82,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (19)","Developer, manufacturer and marketer of skincare products",First lien senior secured loan ($1.7 par due 10/2024),7.15% (Libor + 4.75%/M),10/31/2018,1.7,1.7
83,Healthcare Services,"NMC Skincare Intermediate Holdings II, LLC (19)","Developer, manufacturer and marketer of skincare products",First lien senior secured loan ($24.8 par due 10/2024),7.15% (Libor + 4.75%/M),10/31/2018,24.8,24.8
84,Healthcare Services,NMN Holdings III Corp. and NMN Holdings LP (19),Provider of complex rehab technology solutions for patients with mobility loss,"Partnership units (30,000 units)",,11/13/2018,3.0,3.0
85,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,Second lien senior secured loan ($72.8 par due 10/2023),12.58% (Libor + 10.00%/Q),4/19/2016,72.8,72.8
86,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,"Class A units (25,790 units)",,4/19/2016,2.6,1.3
87,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($2.3 par due 8/2016),,11/12/2015,1.5,0.0
88,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($0.8 par due 8/2016),,11/12/2015,0.6,0.0
89,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($3.9 par due 8/2016),,4/25/2014,2.6,0.0
90,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($11.0 par due 8/2016),,4/25/2014,7.1,0.0
91,Healthcare Services,"Nodality, Inc.",Biotechnology company,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",,5/1/2016,0.0,0.0
92,Healthcare Services,NSM Sub Holdings Corp. (19),"Provider of customized mobility, rehab and adaptive seating systems",First lien senior secured revolving loan ($0.5 par due 10/2022),10.25% (Base Rate + 4.75%/Q),9/28/2017,0.5,0.5
93,Healthcare Services,NSM Sub Holdings Corp. (19),"Provider of customized mobility, rehab and adaptive seating systems",First lien senior secured loan ($10.1 par due 10/2022),8.08% (Libor + 5.75%/Q),5/3/2019,10.1,10.0
94,Healthcare Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),12.15% (Libor + 9.75%/M),4/20/2016,9.8,9.8
95,Healthcare Services,"NueHealth Performance, LLC (19)","Developer, builder and manager of specialty surgical hospitals and ambulatory surgery centers",First lien senior secured loan ($1.5 par due 9/2023),8.90% (Libor + 6.50%/M),9/27/2018,1.5,1.5
96,Healthcare Services,"NueHealth Performance, LLC (19)","Developer, builder and manager of specialty surgical hospitals and ambulatory surgery centers",First lien senior secured loan ($10.0 par due 9/2023),8.90% (Libor + 6.50%/M),9/27/2018,10.0,10.0
97,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC",Provider of technology-enabled solutions to pharmacies,Limited liability company membership interest (1.57%),,11/21/2013,1.0,0.7
98,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,First lien senior secured revolving loan,0,12/21/2018,0.0,0.0
99,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,First lien senior secured loan ($10.8 par due 12/2024),6.90% (Libor + 4.50%/M),12/21/2018,10.8,10.7
100,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,First lien senior secured loan ($57.4 par due 12/2024),6.90% (Libor + 4.50%/M),12/21/2018,56.8,56.8
101,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,Second lien senior secured loan ($27.4 par due 12/2025),10.90% (Libor + 8.50%/M),,27.4,27.2
102,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,Second lien senior secured loan ($163.9 par due 12/2025),10.90% (Libor + 8.50%/M),12/21/2018,163.9,163.1
103,Healthcare Services,Pathway Vet Alliance LLC and Pathway Vet Alliance Holding LLC (19),Operator of freestanding veterinary hospitals,"Preferred units (1,507,384 units)",,12/21/2018,4.9,5.9
104,Healthcare Services,"Patterson Medical Supply, Inc.",Distributor of rehabilitation supplies and equipment,Second lien senior secured loan ($78.0 par due 8/2023),11.08% (Libor + 8.50%/Q),9/2/2015,76.9,67.9
105,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (19)",Provider of biospecimen products for pharma research,First lien senior secured revolving loan ($0.8 par due 3/2024),8.83% (Libor + 6.50%/Q),3/30/2018,0.8,0.8
106,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (19)",Provider of biospecimen products for pharma research,First lien senior secured loan ($6.0 par due 3/2024),8.83% (Libor + 6.50%/Q),3/30/2018,6.0,6.0
107,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (19)",Provider of biospecimen products for pharma research,First lien senior secured loan ($4.7 par due 3/2024),8.83% (Libor + 6.50%/Q),2/11/2019,4.7,4.7
108,Healthcare Services,"Phylogeny, LLC and Conversant Biologics, LLC (fka WSHP FC Acquisition LLC) (19)",Provider of biospecimen products for pharma research,First lien senior secured loan ($28.3 par due 3/2024),8.83% (Libor + 6.50%/Q),3/30/2018,28.3,28.3
109,Healthcare Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($47.2 par due 5/2021),11.15% (Libor + 8.75%/M),12/18/2015,47.0,46.8
110,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (19),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,First lien senior secured loan ($10.9 par due 7/2025),5.83% (Libor + 3.50%/Q),7/10/2018,10.9,10.8
111,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (19),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,Second lien senior secured loan ($67.1 par due 7/2026),9.83% (Libor + 7.50%/Q),7/10/2018,66.5,66.4
112,Healthcare Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (19),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,"Class A units (9,775 units)",,7/10/2018,9.8,11.0
113,Healthcare Services,"ProVation Medical, Inc.",Provider of documentation and coding software for GI physicians,First lien senior secured loan ($13.0 par due 3/2024),9.58% (Libor + 7.00%/Q),3/9/2018,12.8,13.0
114,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (18)",Outpatient physical therapy provider,First lien senior secured loan ($6.9 par due 1/2024),6.40% (Libor + 4.00%/M),1/3/2018,6.9,6.9
115,Healthcare Services,"RecoveryDirect Acquisition, L.L.C. (18)",Outpatient physical therapy provider,First lien senior secured loan ($30.6 par due 1/2024),6.40% (Libor + 4.00%/M),1/3/2018,30.6,30.6
116,Healthcare Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
117,Healthcare Services,Retriever Medical/Dental Payments LLC (19),Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($2.0 par due 2/2023),6.83% (Libor + 4.50%/Q),3/14/2019,2.0,2.0
118,Healthcare Services,"RTI Surgical, Inc.","Manufacturer of biologic, metal and synthetic implants/devices",Second lien senior secured loan ($92.1 par due 12/2023),11.16% (Libor + 8.75%/M),3/8/2019,92.1,91.2
119,Healthcare Services,Salter Labs (8)(19),"Developer, manufacturer and supplier of consumable products for medical device customers",First lien senior secured revolving loan ($0.6 par due 3/2020),6.58% (Libor + 4.25%/Q),2/8/2018,0.6,0.6
120,Healthcare Services,"SCSG EA Acquisition Company, Inc. (19)",Provider of outsourced clinical services to hospitals and health systems,First lien senior secured revolving loan,0,9/1/2017,0.0,0.0
121,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (19)",Outsourced anesthesia provider,First lien senior secured loan ($17.1 par due 3/2024),7.08% (Libor + 4.75%/Q),3/26/2018,17.1,14.9
122,Healthcare Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (19)",Outsourced anesthesia provider,"Common units (684,854 units)",,3/26/2018,4.8,0.2
123,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (19)",Breast cancer screening provider,First lien senior secured loan ($7.1 par due 8/2024),7.90% (Libor + 5.50%/M),8/1/2018,7.1,7.1
124,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (19)",Breast cancer screening provider,"Series A preferred stock (44,975 shares)",12.84% PIK (Libor + 10.25%/Q),8/1/2018,50.5,50.2
125,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (19)",Breast cancer screening provider,"Series A units (7,475 units)",,8/1/2018,7.5,0.1
126,Healthcare Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (19)",Breast cancer screening provider,"Series B units (747,500 units)",,8/1/2018,0.0,7.7
127,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (19)",Franchisor of private-pay home care for the elderly,First lien senior secured loan ($16.0 par due 4/2024),8.08% (Libor + 5.75%/Q),4/2/2018,16.0,16.0
128,Healthcare Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (19)",Franchisor of private-pay home care for the elderly,Common units (550 units),,4/2/2018,0.6,0.7
129,Healthcare Services,"Teligent, Inc. (19)","Pharmaceutical company that develops, manufactures and markets injectable pharmaceutical products",Second lien senior secured loan ($19.4 par due 6/2024),"11.08% (Libor + 7.75% Cash, 1.00% PIK/Q)",12/13/2018,19.4,19.0
130,Healthcare Services,"Teligent, Inc. (19)","Pharmaceutical company that develops, manufactures and markets injectable pharmaceutical products",Second lien senior secured loan ($48.2 par due 6/2024),"11.20% (Libor + 7.75% Cash, 1.00% PIK/Q)",12/13/2018,48.2,47.2
131,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($2.1 par due 3/2023),7.58% (Libor + 5.25%/Q),9/27/2018,2.1,2.1
132,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($5.2 par due 3/2023),7.58 % (Libor + 5.25%/Q),5/3/2017,5.2,5.2
133,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($1.8 par due 3/2023),7.58% (Libor + 5.25%/Q),4/1/2019,1.8,1.8
134,Healthcare Services,"U.S. Acute Care Solutions, LLC (19)",Provider of physician management services,First lien senior secured revolving loan ($1.1 par due 1/2022),7.40% (Libor + 5.00%/M),2/8/2018,1.1,1.1
135,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),9.65% (Libor + 7.25%/M),6/16/2017,71.0,71.8
