,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
27,Healthcare Services,"Alteon Health, LLC",Provider of physician management services,First lien senior secured loan ($3.5 par due 9/2022),7.00% (Libor + 5.50%/Q),5/15/2017,3.5,3.3
28,Healthcare Services,"American Academy Holdings, LLC (21)","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals",First lien senior secured revolving loan ($0.9 par due 12/2022),9.75% (Base Rate + 5.25%/Q),12/15/2017,0.9,0.9
29,Healthcare Services,"American Academy Holdings, LLC (21)",,First lien senior secured loan ($0.5 par due 12/2022),7.84% (Libor + 6.25%/Q),12/15/2017,0.5,0.5
30,Healthcare Services,"American Academy Holdings, LLC (21)",,First lien senior secured loan ($199.8 par due 12/2022),8.01% (Libor + 6.25%/Q),12/15/2017,199.8,197.8
31,Healthcare Services,"American Academy Holdings, LLC (21)",,Senior subordinated loan ($75.0 par due 6/2023),15.76% (Libor + 14.00%/Q),12/15/2017,75.0,73.5
32,Healthcare Services,"Argon Medical Devices, Inc.",Manufacturer and marketer of single-use specialty medical devices,Second lien senior secured loan ($9.0 par due 6/2022),11.07% (Libor + 9.50%/Q),12/23/2015,8.8,9.0
33,Healthcare Services,AwarePoint Corporation,Healthcare technology platform developer,First lien senior secured loan ($8.1 par due 12/2019),13.98% (Libor + 12.50%/M),9/5/2014,8.0,6.5
34,Healthcare Services,AwarePoint Corporation,,"Warrant to purchase up to 3,213,367 shares of Series 1 preferred stock (expires 9/2024)",,11/14/2014,0.0,0.4
35,Healthcare Services,Bambino CI Inc. (21),Manufacturer and provider of single-use obstetrics products,First lien senior secured revolving loan ($1.1 par due 10/2022),7.49% (Libor + 6.00%/Q),10/17/2017,1.1,1.1
36,Healthcare Services,Bambino CI Inc. (21),,First lien senior secured loan ($43.7 par due 10/2023),7.49% (Libor + 6.00%/Q),10/17/2017,43.7,43.3
37,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (21)",Correctional facility healthcare operator,First lien senior secured revolving loan ($4.5 par due 7/2019),5.69% (Libor + 4.00%/Q),7/23/2014,4.5,4.1
38,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (21)",,First lien senior secured loan ($6.5 par due 7/2021),5.69% (Libor + 4.00%/Q),7/23/2014,6.5,5.9
39,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (21)",,Second lien senior secured loan ($135.0 par due 7/2022),9.86% (Libor + 8.38%/Q),7/23/2014,134.2,112.0
40,Healthcare Services,"CCS Intermediate Holdings, LLC and CCS Group Holdings, LLC (21)",,"Class A units (1,000,000 units)",,8/19/2010,0.0,0.9
41,Healthcare Services,"Correctional Medical Group Companies, Inc.",Correctional facility healthcare operator,First lien senior secured loan ($48.8 par due 9/2021),9.62% (Libor + 8.62%/Q),9/29/2015,48.8,48.8
42,Healthcare Services,"Correctional Medical Group Companies, Inc.",,First lien senior secured loan ($3.1 par due 9/2021),9.62% (Libor + 8.62%/Q),9/29/2015,3.1,3.1
43,Healthcare Services,CSHM LLC (8),Dental services provider,"Class A membership units (1,979 units)",,1/3/2017,0.0,0.0
44,Healthcare Services,"D4C Dental Brands HoldCo, Inc. and Bambino Group Holdings, LLC (21)",Dental services provider,"Class A preferred units (1,000,000 units)",,12/21/2016,1.0,1.1
45,Healthcare Services,"DCA Investment Holding, LLC (21)",Multi-branded dental practice management,First lien senior secured revolving loan,0,7/2/2015,0.0,0.0
46,Healthcare Services,"DCA Investment Holding, LLC (21)",,First lien senior secured loan ($18.7 par due 7/2021),6.94% (Libor + 5.25%/Q),7/2/2015,18.6,18.4
47,Healthcare Services,Drayer Physical Therapy Institute LLC,Outpatient physical therapy provider,First lien senior secured loan ($12.3 par due 7/2018),10.50% (Base Rate + 6.00%/Q),7/26/2017,12.3,12.3
48,Healthcare Services,Drayer Physical Therapy Institute LLC,,First lien senior secured loan ($114.6 par due 7/2018),10.50% (Base Rate + 6.00%/Q),7/26/2017,114.6,114.6
49,Healthcare Services,"Emerus Holdings, Inc. (21)",Freestanding 24-hour emergency care micro-hospitals operator,First lien senior secured revolving loan ($0.3 par due 9/2020),8.00% (Base Rate + 3.50%/Q),3/14/2017,0.3,0.3
50,Healthcare Services,"Emerus Holdings, Inc. (21)",,First lien senior secured loan ($2.3 par due 9/2021),6.07% (Libor + 4.50%/Q),3/14/2017,2.0,2.1
51,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",On-demand supply chain automation solutions provider to the healthcare industry,Second lien senior secured loan ($103.7 par due 6/2025),9.69% (Libor + 8.00%/Q),6/30/2017,102.8,103.7
52,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Series A perpetual preferred stock (110,425 shares)",12.44% PIK (Libor + 10.75%/Q),6/30/2017,117.4,117.4
53,Healthcare Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC",,"Class A units (14,013,303 units)",,6/30/2017,14.0,16.9
54,Healthcare Services,"Greenphire, Inc. and RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,2.4
55,Healthcare Services,"Heartland Dental, LLC",Detanl services provider,Second lien senior secured loan ($27.8 par due 7/2024),9.75% (Libor + 8.50%/Q),7/31/2017,27.4,27.8
56,Healthcare Services,Hygiena Borrower LLC (21),Adenosine triphosphate testing technology provider,Second lien senior secured loan ($10.0 par due 8/2023),10.69% (Libor + 9.00%/Q),8/26/2016,10.0,10.0
57,Healthcare Services,Hygiena Borrower LLC (21),,Second lien senior secured loan ($10.7 par due 8/2023),10.69% (Libor + 9.00%/Q),2/27/2017,10.7,10.7
58,Healthcare Services,Intermedix Corporation,Revenue cycle management provider to the emergency healthcare industry,First lien senior secured loan ($72.3 par due 12/2019),6.16% (Libor + 4.75%/Q),7/26/2017,72.3,70.8
59,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($35.2 par due 12/2019),6.16% (Libor + 4.75%/Q),7/26/2017,35.2,34.5
60,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($9.3 par due 12/2019),6.16% (Libor + 4.75%/Q),7/26/2017,9.3,9.1
61,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($80.8 par due 12/2019),6.35% (Libor + 4.75%/Q),7/26/2017,80.8,79.2
62,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($39.3 par due 12/2019),6.35% (Libor + 4.75%/Q),7/26/2017,39.3,38.5
63,Healthcare Services,Intermedix Corporation,,First lien senior secured loan ($10.4 par due 12/2019),6.35% (Libor + 4.75%/Q),7/26/2017,10.4,10.2
64,Healthcare Services,Intermedix Corporation,,Second lien senior secured loan ($112.0 par due 6/2020),9.94% (Libor + 8.25%/Q),12/27/2012,112.0,107.5
65,Healthcare Services,"JDC Healthcare Management, LLC (21)",Dental services provider,First lien senior secured revolving loan ($1.5 par due 4/2022),7.82% (Libor + 6.25%/Q),4/10/2017,1.5,1.5
66,Healthcare Services,"JDC Healthcare Management, LLC (21)",,First lien senior secured loan ($9.9 par due 4/2023),7.82% (Libor + 6.25%/Q),4/10/2017,9.9,9.7
67,Healthcare Services,"JDC Healthcare Management, LLC (21)",,First lien senior secured loan ($19.9 par due 4/2023),7.82% (Libor + 6.25%/Q),4/10/2017,19.9,19.5
68,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",Provider of behavioral health services,First lien senior secured revolving loan ($0.2 par due 3/2022),6.43% (Libor + 5.00%/Q),3/17/2017,0.2,0.2
69,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.1 par due 3/2022),6.46% (Libor + 5.00%/Q),3/17/2017,0.1,0.1
70,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.2 par due 3/2022),6.50% (Libor + 5.00%/Q),3/17/2017,0.2,0.2
71,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.2 par due 3/2022),6.56% (Libor + 5.00%/Q),3/17/2017,0.2,0.2
72,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.8 par due 3/2022),6.57% (Libor + 5.00%/Q),3/17/2017,0.8,0.8
73,Healthcare Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (21)",,First lien senior secured revolving loan ($0.3 par due 3/2022),8.50% (Base Rate + 4.00%/Q),3/17/2017,0.3,0.3
74,Healthcare Services,Key Surgical LLC (21),"Provider of sterile processing, operating room and instrument care supplies for hospitals",First lien senior secured revolving loan ($0.9 par due 6/2022),6.35% (Libor + 4.75%/Q),6/1/2017,0.9,0.9
75,Healthcare Services,Key Surgical LLC (21),,First lien senior secured loan ($18.0 par due 6/2023),5.75% (EURIBOR + 4.75%/Q),6/1/2017,16.9,18.0
76,Healthcare Services,Key Surgical LLC (21),,First lien senior secured loan ($4.4 par due 6/2023),6.23% (Libor + 4.75%/Q),6/1/2017,4.3,4.4
77,Healthcare Services,"MB2 Dental Solutions, LLC (21)",Dental services provider,First lien senior secured revolving loan ($1.3 par due 9/2023),8.25% (Base Rate + 3.75%/Q),9/29/2017,1.3,1.3
78,Healthcare Services,"MB2 Dental Solutions, LLC (21)",,First lien senior secured loan ($4.7 par due 9/2023),6.44% (Libor + 4.75%/Q),9/29/2017,4.7,4.7
79,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",Healthcare professional provider,First lien senior secured loan ($65.3 par due 1/2020),6.96% (Libor + 5.50%/Q),7/26/2017,65.3,64.6
80,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($79.0 par due 1/2020),7.07% (Libor + 5.50%/Q),7/26/2017,79.0,78.3
81,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($9.0 par due 1/2020),6.96% (Libor + 5.50%/Q),7/26/2017,9.0,9.0
82,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,First lien senior secured loan ($11.0 par due 1/2020),7.07% (Libor + 5.50%/Q),7/26/2017,11.0,10.8
83,Healthcare Services,"MCH Holdings, Inc. and MC Acquisition Holdings I, LLC",,"Class A units (1,438,643 shares)",,1/17/2014,1.5,1.0
84,Healthcare Services,MW Dental Holding Corp. (21),Dental services provider,First lien senior secured revolving loan ($9.7 par due 4/2018),9.19% (Libor + 7.50%/Q),4/12/2011,9.7,9.7
85,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($44.4 par due 4/2018),9.19% (Libor + 7.50%/Q),4/12/2011,44.4,44.4
86,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($46.8 par due 4/2018),9.19% (Libor + 7.50%/Q),4/12/2011,46.8,46.8
87,Healthcare Services,MW Dental Holding Corp. (21),,First lien senior secured loan ($19.3 par due 4/2018),9.19% (Libor + 7.50%/Q),4/12/2011,19.3,19.3
88,Healthcare Services,"My Health Direct, Inc.",Healthcare scheduling exchange software solution provider,"Warrant to purchase up to 4,548 shares of Series D preferred stock (expires 9/2024)",,9/18/2014,0.0,0.0
89,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",Outsourced mobile diagnostic healthcare service provider,First lien senior secured loan ($19.9 par due 7/2019),7.44% (Libor + 5.75%/Q),8/1/2013,15.9,16.0
90,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Second lien senior secured loan ($80.0 par due 7/2020),0,8/1/2013,79.3,44.2
91,Healthcare Services,"New Trident Holdcorp, Inc. and Trident Holding Company, LLC",,Senior subordinated loan ($8.9 par due 7/2020),0,11/29/2017,8.8,0.0
92,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",Anesthesia management services provider,Second lien senior secured loan ($72.8 par due 10/2023),11.69% (Libor + 10.00%/Q),4/19/2016,72.8,67.0
93,Healthcare Services,"NMSC Holdings, Inc. and ASP NAPA Holdings, LLC",,"Class A units (25,277 units)",,4/19/2016,2.5,1.3
94,Healthcare Services,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($2.3 par due 8/2016),0,11/12/2015,2.1,0.0
95,Healthcare Services,"Nodality, Inc.",,First lien senior secured loan ($10.9 par due 8/2016),0,4/25/2014,9.7,0.0
96,Healthcare Services,"Nodality, Inc.",,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",,5/1/2016,0.0,0.0
97,Healthcare Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),11.32% (Libor + 9.75%/Q),4/20/2016,9.7,10.0
98,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC (21)",Provider of technology-enabled solutions to pharmacies,First lien senior secured loan ($5.9 par due 11/2018),9.19% (Libor + 7.50%/Q),11/21/2013,5.9,5.9
99,Healthcare Services,"OmniSYS Acquisition Corporation, OmniSYS, LLC, and OSYS Holdings, LLC (21)",,Limited liability company membership interest (1.57%),,11/21/2013,1.0,0.8
100,Healthcare Services,Pathway Partners Vet Management Company LLC (21),Owner and operator of veterinary hospitals,First lien senior secured loan ($0.3 par due 10/2024),6.07% (Libor + 4.50%/Q),10/4/2017,0.3,0.3
101,Healthcare Services,Pathway Partners Vet Management Company LLC (21),,First lien senior secured loan ($6.0 par due 10/2024),6.07% (Libor + 4.50%/Q),10/4/2017,6.0,6.0
102,Healthcare Services,"Patterson Medical Supply, Inc.",Distributor of rehabilitation supplies and equipment,Second lien senior secured loan ($78.0 par due 8/2023),9.98% (Libor + 8.50%/Q),9/2/2015,76.4,72.5
103,Healthcare Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($47.2 par due 5/2021),10.21% (Libor + 8.75%/Q),12/18/2015,46.8,45.3
104,Healthcare Services,"Practice Insight, LLC (21)",Revenue cycle management provider to the emergency healthcare industry,First lien senior secured revolving loan ($0.6 par due 8/2022),8.50% (Base Rate + 4.00%/Q),8/23/2017,0.6,0.6
105,Healthcare Services,"Practice Insight, LLC (21)",,First lien senior secured loan ($12.7 par due 8/2022),6.48% (Libor + 5.00%/Q),8/23/2017,12.7,12.7
106,Healthcare Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
107,Healthcare Services,"Sarnova HC, LLC, Tri-Anim Health Services, Inc., and BEMS Holdings, LLC",Distributor of emergency medical service and respiratory products,Second lien senior secured loan ($54.0 par due 7/2022),11.07% (Libor + 9.50%/Q),1/29/2016,54.0,54.0
108,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($5.3 par due 3/2023),6.94% (Libor + 5.25%/Q),5/3/2017,5.2,5.3
109,Healthcare Services,"Transaction Data Systems, Inc.",Pharmacy management software provider,Second lien senior secured loan ($35.3 par due 6/2022),10.35% (Libor + 9.00%/Q),6/15/2015,35.3,35.3
110,Healthcare Services,"Transaction Data Systems, Inc.",,Second lien senior secured loan ($3.8 par due 6/2022),10.35% (Libor + 9.00%/Q),12/19/2017,3.8,3.8
111,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($71.8 par due 6/2025),8.82% (Libor + 7.25%/Q),6/16/2017,70.8,71.8
112,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,0.5
113,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
114,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC (21)",,"Series C common units (5,288,427 units)",,6/11/2015,0.0,0.0
115,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited (21)",Manufacturer and distributor of generic pharmaceutical products,First lien senior secured loan ($7.8 par due 12/2021),7.86% (Libor + 6.00%/Q),11/6/2017,7.8,7.7
116,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited (21)",,"Preferred shares (40,662 shares)",,12/21/2015,0.3,0.5
117,Healthcare Services,"VistaPharm, Inc. and Vertice Pharma UK Parent Limited (21)",,,,,2622.8,2668.6
118,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",Real estate and facilities management software provider,First lien senior secured revolving loan ($0.7 par due 7/2023),6.36% (Libor + 4.75%/Q),7/28/2017,0.7,0.7
119,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Second lien senior secured loan ($13.2 par due 7/2024),10.13% (Libor + 8.75%/Q),7/28/2017,13.2,13.2
120,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Second lien senior secured loan ($0.5 par due 7/2024),10.36% (Libor + 8.75%/Q),7/28/2017,0.5,0.5
121,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Second lien senior secured loan ($2.6 par due 7/2024),10.16% (Libor + 8.75%/Q),7/28/2017,2.6,2.6
122,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Second lien senior secured loan ($58.4 par due 7/2024),10.13% (Libor + 8.75%/Q),7/28/2017,58.4,58.4
123,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Senior subordinated loan ($21.2 par due 7/2025),11.50% PIK,7/28/2017,21.2,20.4
124,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,Senior subordinated loan ($75.7 par due 7/2025),11.50% PIK,7/28/2017,75.7,72.8
125,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,"Common stock (3,464 shares)",,5/16/2016,3.6,2.7
126,Business Services,"Accruent, LLC, Accruent Holding, LLC and Athena Parent, Inc. (21)",,"Warrant to purchase up to 11,380 shares of common stock (expires 7/2037)",,7/28/2017,0.0,3.3
127,Business Services,Achilles Acquisition LLC (21),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured loan ($3.0 par due 6/2023),7.69% (Libor + 6.00%/Q),6/6/2017,3.0,3.0
128,Business Services,Achilles Acquisition LLC (21),,First lien senior secured loan ($10.2 par due 6/2023),7.69% (Libor + 6.00%/Q),6/6/2017,10.2,10.2
129,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC",Retail insurance advisor and brokerage,"Membership interests (10,793,504 units)",,11/18/2016,10.8,10.8
130,Business Services,"Acrisure, LLC, Acrisure Investors FO, LLC and Acrisure Investors SO, LLC",,"Membership interests (2,698,376 units)",,11/18/2016,2.7,2.7
131,Business Services,"BeyondTrust Software, Inc.",Management software solutions provider,First lien senior secured loan ($46.2 par due 11/2023),7.89% (Libor + 6.25%/Q),11/21/2017,45.5,45.7
132,Business Services,Brandtone Holdings Limited (9),Mobile communications and marketing services provider,First lien senior secured loan ($4.7 par due 11/2018),0,5/11/2015,4.5,0.0
133,Business Services,Brandtone Holdings Limited (9),,First lien senior secured loan ($3.1 par due 2/2019),0,5/11/2015,2.9,0.0
134,Business Services,Brandtone Holdings Limited (9),,"Warrant to purchase up to 184,003 units of convertible preferred shares (expires 8/2026)",,5/11/2015,0.0,0.0
135,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock (expires 7/2024)",,7/23/2014,0.0,0.0
136,Business Services,"Chesapeake Research Review, LLC and Schulman Associates Institutional Review Board, Inc. (21)",Provider of central institutional review boards over clinical trials,First lien senior secured revolving loan ($0.6 par due 11/2023),7.14% (Libor + 5.75%/Q),11/7/2017,0.6,0.6
137,Business Services,"Chesapeake Research Review, LLC and Schulman Associates Institutional Review Board, Inc. (21)",,First lien senior secured loan ($30.8 par due 11/2023),7.14% (Libor + 5.75%/Q),11/7/2017,30.8,30.5
138,Business Services,"Clearwater Analytics, LLC (21)","Provider of integrated cloud-based investment portfolio management, accounting, reporting and analytics software",First lien senior secured revolving loan ($0.4 par due 9/2022),9.00% (Libor + 7.50%/Q),9/1/2016,0.4,0.4
139,Business Services,"CMW Parent LLC (fka Black Arrow, Inc.)",Multiplatform media firm,Series A units (32 units),,9/11/2015,0.0,0.0
140,Business Services,"Columbo Midco Limited, Columbo Bidco Limited and Columbo Topco Limited (8)(9)","Compliance, accounting and tax consulting services provider","Preferred stock (34,028,135 shares)",,1/3/2017,2.3,9.9
141,Business Services,"Columbo Midco Limited, Columbo Bidco Limited and Columbo Topco Limited (8)(9)",,"Preferred stock (17,653,253 shares)",,1/3/2017,21.6,26.0
142,Business Services,"Columbo Midco Limited, Columbo Bidco Limited and Columbo Topco Limited (8)(9)",,"Preferred stock (3,232,666 shares)",,1/3/2017,4.0,4.7
143,Business Services,Command Alkon Incorporated (21),Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan ($1.5 par due 9/2022),8.50% (Base Rate + 4.00%/Q),9/1/2017,1.5,1.5
144,Business Services,Command Alkon Incorporated (21),,First lien senior secured loan ($25.6 par due 9/2023),6.48% (Libor + 5.00%/Q),9/1/2017,25.6,25.3
145,Business Services,Command Alkon Incorporated (21),,Second lien senior secured loan ($33.8 par due 3/2024),10.48% (Libor + 9.00%/Q),9/1/2017,33.8,33.4
146,Business Services,"Compusearch Software Systems, Inc.",Provider of enterprise software and services for organizations in the public sector,Second lien senior secured loan ($51.0 par due 11/2021),10.16% (Libor + 8.75%/Q),1/3/2017,51.0,51.0
147,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-1 common stock (4,132 units)",,12/15/2014,2.2,2.2
148,Business Services,"Compuware Parent, LLC",,"Class B-1 common stock (4,132 units)",,12/15/2014,0.4,0.4
149,Business Services,"Compuware Parent, LLC",,"Class C-1 common stock (4,132 units)",,12/15/2014,0.3,0.3
150,Business Services,"Compuware Parent, LLC",,"Class A-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
151,Business Services,"Compuware Parent, LLC",,"Class B-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
152,Business Services,"Compuware Parent, LLC",,"Class C-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
153,Business Services,Convergint Technologies LLC,"Integrated services provider for security, fire and life safety",Second lien senior secured loan ($25.0 par due 12/2020),10.27% (Libor + 8.50%/Q),12/18/2017,25.0,25.0
154,Business Services,Convergint Technologies LLC,,Second lien senior secured loan ($3.0 par due 12/2020),10.12% (Libor + 8.50%/Q),1/3/2017,3.0,3.0
155,Business Services,Convergint Technologies LLC,,Second lien senior secured loan ($6.0 par due 12/2020),9.98% (Libor + 8.50%/Q),1/3/2017,6.0,6.0
