,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
19,Software & Services,"Businessolver.com, Inc. (16)",Provider of SaaS-based benefits solutions for employers and employees,First lien senior secured loan ($14.4 par due 12/2027),6.50% (LIBOR + 5.75%/M),12/1/2021,14.4,14.3
20,Software & Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock (expires 7/2024)",,7/23/2014,0.0,0.0
21,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (16)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($1.3 par due 11/2025),7.00% (Base Rate + 3.50%/Q),11/12/2020,1.3,1.3
22,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (16)",,Second lien senior secured loan ($59.9 par due 11/2028),8.50% (LIBOR + 7.75%/Q),11/12/2020,59.9,59.9
23,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (16)",,"Series A-2 preferred shares (8,963 shares)",11.25% PIK (LIBOR + 11.00%/Q),12/23/2020,10.3,10.4
24,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (16)",,"Series A-3 preferred shares (11,952 shares)",11.00% PIK,11/24/2021,12.4,13.8
25,Software & Services,"Cardinal Parent, Inc. and Packers Software Intermediate Holdings, Inc. (16)",,"Series A preferred shares (24,898 shares)",11.21% PIK (LIBOR + 11.00%/Q),11/12/2020,29.1,28.8
26,Software & Services,"Community Brands ParentCo, LLC (16)",Software and payment services provider to non-profit institutions,First lien senior secured loan ($10.7 par due 02/2028),6.50% (SOFR + 5.75%/Q),2/24/2022,10.7,10.6
27,Software & Services,"Community Brands ParentCo, LLC (16)",,"Class A units (500,000 units)",,12/2/2016,5.0,7.0
28,Software & Services,"Consilio Midco Limited and Consilio Investment Holdings, L.P. (16)",Provider of sales software for the interior design industry,First lien senior secured loan ($75.4 par due 05/2028),6.75% (LIBOR + 5.75%/Q),5/28/2021,75.4,75.4
29,Software & Services,"Consilio Midco Limited and Consilio Investment Holdings, L.P. (16)",,First lien senior secured loan ($27.0 par due 05/2028),6.25% (Euribor + 6.25%/Q),11/30/2021,27.7,27.0
30,Software & Services,"Consilio Midco Limited and Consilio Investment Holdings, L.P. (16)",,"Common units (4,799,000 units)",,5/28/2021,4.8,6.1
31,Software & Services,"CoreLogic, Inc. and T-VIII Celestial Co-Invest LP (16)","Provider of information, insight, analytics, software and other outsourced services primarily to the mortgage, real estate and insurance sectors",Second lien senior secured loan ($155.7 par due 06/2029),7.00% (LIBOR + 6.50%/M),6/3/2021,155.7,154.1
32,Software & Services,"CoreLogic, Inc. and T-VIII Celestial Co-Invest LP (16)",,"Limited partnership units (59,665,989 units)",,4/29/2021,59.7,82.5
33,Software & Services,"Cority Software Inc., IQS, Inc. and Cority Parent, Inc. (16)","Provider of environmental, health and safety software to track compliance data",First lien senior secured loan ($6.3 par due 07/2026),6.00% (LIBOR + 5.00%/Q),7/2/2019,6.3,6.3
34,Software & Services,"Cority Software Inc., IQS, Inc. and Cority Parent, Inc. (16)",,First lien senior secured loan ($4.4 par due 07/2026),6.00% (LIBOR + 5.00%/Q),10/15/2019,4.4,4.4
35,Software & Services,"Cority Software Inc., IQS, Inc. and Cority Parent, Inc. (16)",,First lien senior secured loan ($1.1 par due 07/2026),8.00% (LIBOR + 7.00%/Q),9/3/2020,1.1,1.1
36,Software & Services,"Cority Software Inc., IQS, Inc. and Cority Parent, Inc. (16)",,Preferred equity (198 shares),9.00% PIK,7/2/2019,0.3,0.6
37,Software & Services,"Cority Software Inc., IQS, Inc. and Cority Parent, Inc. (16)",,"Common equity (190,143 shares)",,7/2/2019,0.0,0.0
38,Software & Services,"Cornerstone OnDemand, Inc. and Sunshine Software Holdings, Inc. (16)","Provider of a cloud-based, SaaS platform for talent management",First lien senior secured revolving loan,,10/15/2021,0.0,0.0
39,Software & Services,"Cornerstone OnDemand, Inc. and Sunshine Software Holdings, Inc. (16)",,Second lien senior secured loan ($137.5 par due 10/2029),7.00% (LIBOR + 6.50%/M),10/15/2021,137.5,135.4
40,Software & Services,"Cornerstone OnDemand, Inc. and Sunshine Software Holdings, Inc. (16)",,"Series A preferred shares (116,413 shares)",10.50% PIK,10/15/2021,119.0,119.0
41,Software & Services,"Cornerstone OnDemand, Inc. and Sunshine Software Holdings, Inc. (16)",,"Class A-1 common stock (1,360,100 shares)",,10/15/2021,13.6,12.8
42,Software & Services,Datix Bidco Limited (16),Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($0.1 par due 04/2025),4.68% (LIBOR + 4.50%/S),10/7/2019,0.0,0.1
43,Software & Services,"DCert Preferred Holdings, Inc. and Destiny Digital Holdings, L.P.",Provider of internet security tools and solutions,"Series A preferred shares (129,822 shares)",10.50% PIK,5/25/2021,138.1,138.1
44,Software & Services,"DCert Preferred Holdings, Inc. and Destiny Digital Holdings, L.P.",,"Series A units (817,194 units)",,5/27/2021,13.3,13.2
45,Software & Services,Denali Holdco LLC and Denali Apexco LP (16),Provider of cybersecurity audit and assessment services,First lien senior secured loan ($37.2 par due 09/2027),7.13% (LIBOR + 6.00%/Q),9/15/2021,37.2,37.2
46,Software & Services,Denali Holdco LLC and Denali Apexco LP (16),,"Class A units (2,549,000 units)",,2/22/2022,2.5,2.5
47,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",Provider of secure SaaS solutions for board and leadership team documents,First lien senior secured revolving loan,,8/4/2020,0.0,0.0
48,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,First lien senior secured loan ($32.9 par due 08/2025),7.26% (LIBOR + 6.25%/Q),8/4/2020,32.4,32.9
49,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,First lien senior secured loan ($2.0 par due 08/2025),7.26% (LIBOR + 6.25%/Q),7/30/2021,2.0,2.0
50,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,First lien senior secured loan ($3.2 par due 08/2025),7.26% (LIBOR + 6.25%/Q),8/4/2020,3.2,3.2
51,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,First lien senior secured loan ($0.1 par due 08/2025),6.76% (LIBOR + 5.75%/Q),3/4/2021,0.1,0.1
52,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,First lien senior secured loan ($0.1 par due 08/2025),6.76% (LIBOR + 5.75%/Q),4/6/2021,0.1,0.1
53,Software & Services,"Diligent Corporation and Diligent Preferred Issuer, Inc. (16)",,"Preferred stock (13,140 shares)",10.50% PIK,4/6/2021,14.2,14.6
54,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",SaaS based business analytics company focused on oil and gas industry,Second lien senior secured loan ($25.0 par due 07/2026),8.71% (LIBOR + 8.25%/M),2/11/2020,25.0,24.8
55,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",,Preferred stock (29.53 shares),13.50% PIK,2/11/2020,38.3,39.2
56,Software & Services,"DS Admiral Bidco, LLC (16)",Tax return software provider for government institutions,First lien senior secured loan ($0.1 par due 03/2028),6.75% (LIBOR + 5.75%/Q),3/16/2021,0.1,0.1
57,Software & Services,Dye & Durham Corporation (16),Provider of cloud-based software and technology solutions for the legal industry,First lien senior secured loan ($43.4 par due 12/2027),6.50% (CDOR + 5.75%/Q),12/3/2021,42.2,43.4
58,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (16)",SaaS based supply chain management software provider focused on chemical markets,First lien senior secured revolving loan ($1.7 par due 09/2025),6.50% (LIBOR + 5.50%/M),9/18/2019,1.7,1.7
59,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (16)",,First lien senior secured loan ($50.4 par due 09/2025),6.50% (LIBOR + 5.50%/Q),9/18/2019,50.4,50.4
60,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (16)",,First lien senior secured loan ($11.4 par due 09/2025),6.50% (LIBOR + 5.50%/Q),9/18/2019,11.4,11.4
61,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (16)",,First lien senior secured loan ($20.4 par due 09/2025),6.50% (LIBOR + 5.50%/Q),12/15/2020,20.4,20.4
62,Software & Services,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc. (16)",,"Preferred equity (4,599 shares)",,9/18/2019,4.6,7.0
63,Software & Services,"EP Purchaser, LLC and TPG VIII EP Co-Invest II, L.P.",Provider of entertainment workforce and production management solutions,Second lien senior secured loan ($177.9 par due 11/2029),7.51% (LIBOR + 6.50%/Q),11/4/2021,177.9,176.1
64,Software & Services,"EP Purchaser, LLC and TPG VIII EP Co-Invest II, L.P.",,"Partnership units (5,034,483 units)",,5/10/2019,3.2,9.8
65,Software & Services,EpiServer Inc. and Episerver Sweden Holdings AB (16),Provider of web content management and digital commerce solutions,First lien senior secured loan ($5.9 par due 04/2026),5.75 % (Euribor + 5.75%/Q),3/22/2019,5.9,5.9
66,Software & Services,EpiServer Inc. and Episerver Sweden Holdings AB (16),,First lien senior secured loan ($0.1 par due 04/2026),6.51% (LIBOR + 5.50%/Q),10/9/2018,0.1,0.1
67,Software & Services,EpiServer Inc. and Episerver Sweden Holdings AB (16),,First lien senior secured loan ($0.1 par due 04/2026),6.51% (LIBOR + 5.50%/Q),12/21/2021,0.1,0.1
68,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (16)","Provider of mission-critical, software-enabled clinical research solutions",Second lien senior secured loan ($2.5 par due 02/2028),8.50% (LIBOR + 8.00%/M),2/4/2020,2.5,2.5
69,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (16)",,Second lien senior secured loan ($14.6 par due 02/2028),8.50% (LIBOR + 8.00%/M),2/4/2020,14.3,14.6
70,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (16)",,Second lien senior secured loan ($30.6 par due 02/2028),8.50% (LIBOR + 8.00%/M),4/27/2021,29.6,30.6
71,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (16)",,"Limited partnership interest (3,988,000 shares)",,1/31/2020,4.5,4.4
72,Software & Services,"Extrahop Networks, Inc. (16)",Provider of real-time wire data analytics solutions for application and infrastructure monitoring,First lien senior secured loan ($16.6 par due 07/2027),8.51% (LIBOR + 7.50%/Q),7/22/2021,16.6,16.6
73,Software & Services,"Extrahop Networks, Inc. (16)",,First lien senior secured loan ($1.7 par due 07/2027),8.50% (LIBOR + 7.50%/Q),7/20/2021,1.7,1.7
74,Software & Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
75,Software & Services,"FM:Systems Group, LLC (16)",Provider of facilities and space management software solutions,First lien senior secured loan ($1.4 par due 12/2024),7.50% (LIBOR + 6.50%/Q),6/15/2021,1.4,1.4
76,Software & Services,"FM:Systems Group, LLC (16)",,First lien senior secured loan ($3.2 par due 12/2024),7.50% (LIBOR + 6.50%/Q),12/2/2019,3.2,3.2
77,Software & Services,"Forescout Technologies, Inc. (16)",Network access control solutions provider,First lien senior secured loan ($22.1 par due 08/2026),10.50% PIK (LIBOR + 9.50%/Q),8/17/2020,21.8,22.1
78,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($14.9 par due 09/2023),6.25% (LIBOR + 5.25%/Q),12/30/2020,14.9,14.9
79,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,First lien senior secured loan ($0.1 par due 09/2023),6.25% (LIBOR + 5.25%/Q),6/15/2021,0.1,0.1
80,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,6.3,6.9
81,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class B common units (499,050 units)",,9/18/2017,0.0,6.9
82,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),Child care management software and services provider,First lien senior secured revolving loan ($1.5 par due 07/2024),5.01% (LIBOR + 4.00%/Q),7/31/2018,1.5,1.5
83,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,First lien senior secured loan ($0.2 par due 07/2024),5.01% (LIBOR + 4.00%/Q),7/31/2018,0.2,0.2
84,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,First lien senior secured loan ($9.1 par due 07/2024),5.51% (LIBOR + 4.50%/Q),11/16/2021,9.1,9.1
85,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,Second lien senior secured loan ($7.5 par due 07/2025),7.81% (LIBOR + 7.50%/Q),6/9/2021,7.5,7.5
86,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,Second lien senior secured loan ($32.4 par due 07/2025),7.71% (LIBOR + 7.50%/Q),7/31/2018,32.4,32.4
87,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,Second lien senior secured loan ($21.1 par due 07/2025),8.25% (LIBOR + 7.50%/Q),11/16/2021,21.1,21.1
88,Software & Services,Genesis Acquisition Co. and Genesis Ultimate Holding Co. (16),,Class A common stock (8.39 shares),,7/31/2018,0.8,1.0
89,Software & Services,GI Ranger Intermediate LLC (16),Provider of payment processing services and software to healthcare providers,First lien senior secured revolving loan ($0.4 par due 10/2027),6.75% (SOFR + 6.00%/Q),10/29/2021,0.4,0.4
90,Software & Services,GI Ranger Intermediate LLC (16),,First lien senior secured loan ($35.0 par due 10/2028),6.75% (SOFR + 6.00%/Q),10/29/2021,35.0,34.7
91,Software & Services,GI Ranger Intermediate LLC (16),,First lien senior secured loan ($5.4 par due 10/2028),6.75% (SOFR + 6.00%/Q),10/29/2021,5.4,5.3
92,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)","Provider of data analysis, statistics, and visualization software solutions for scientific research applications",First lien senior secured loan ($7.9 par due 04/2027),6.50% (LIBOR + 5.50%/Q),10/14/2021,7.9,7.9
93,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)",,First lien senior secured loan ($0.5 par due 04/2027),7.00% (LIBOR + 6.00%/Q),12/21/2017,0.5,0.5
94,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)",,First lien senior secured loan ($7.6 par due 04/2027),6.50% (LIBOR + 5.50%/Q),11/29/2021,7.6,7.6
95,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)",,First lien senior secured loan ($16.1 par due 04/2027),6.50% (LIBOR + 5.50%/Q),4/28/2021,16.1,16.1
96,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)",,Senior subordinated loan ($41.3 par due 04/2032),10.50% PIK,4/28/2021,41.3,41.3
97,Software & Services,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC (16)",,"Preferred units (1,828,644 units)",14.00% PIK,4/28/2021,50.5,50.5
98,Software & Services,"Heavy Construction Systems Specialists, LLC (16)",Provider of construction software,First lien senior secured loan ($15.9 par due 11/2028),6.50% (LIBOR + 5.75%/M),11/16/2021,15.9,15.7
99,Software & Services,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP (16)",Insurance software provider,First lien senior secured revolving loan ($5.5 par due 11/2027),6.25% (LIBOR + 5.50%/Q),11/3/2021,5.5,5.4
100,Software & Services,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP (16)",,First lien senior secured loan ($60.8 par due 11/2028),6.25% (LIBOR + 5.50%/Q),11/3/2021,60.8,59.6
101,Software & Services,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP (16)",,Senior subordinated loan ($92.4 par due 11/2031),10.00% PIK,11/3/2021,92.4,89.6
102,Software & Services,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP (16)",,"Company units (4,243,657 units)",,11/3/2021,8.8,7.4
103,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
104,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 05/2025),9.01% (LIBOR + 8.00%/Q),4/25/2017,28.1,28.3
105,Software & Services,"IV Rollover Holdings, LLC","Provider of cloud based IT solutions, infrastructure and services","Class B units (170,490 units)",,5/31/2017,0.0,0.1
106,Software & Services,"IV Rollover Holdings, LLC",,"Class X units (5,000,000 units)",,5/31/2017,2.1,2.2
107,Software & Services,"Majesco and Magic Topco, L.P. (16)",Insurance software provider,First lien senior secured loan ($30.6 par due 09/2027),8.26% (LIBOR + 7.25%/Q),9/21/2020,30.6,30.6
108,Software & Services,"Majesco and Magic Topco, L.P. (16)",,"Class A units (2,539 units)",9.00% PIK,9/21/2020,2.9,3.7
109,Software & Services,"Majesco and Magic Topco, L.P. (16)",,"Class B units (570,625 units)",,9/21/2020,0.0,0.0
110,Software & Services,"Ministry Brands Holdings, LLC and RCP MB Investments B, L.P. (16)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($32.7 par due 12/2028),6.51% (LIBOR + 5.50%/Q),12/30/2021,32.7,32.4
111,Software & Services,"Ministry Brands Holdings, LLC and RCP MB Investments B, L.P. (16)",,"Limited partner interests (9,574,000 interests)",,12/30/2021,9.6,9.3
112,Software & Services,"Mitchell International, Inc.","Provider of technology, connectivity, and information solutions to the property and casualty insurance industry",Second lien senior secured loan ($91.2 par due 10/2029),7.00% (LIBOR + 6.50%/Q),10/1/2021,90.4,90.1
113,Software & Services,"MMIT Holdings, LLC (16)",Provider of market intelligence and analysis for the pharmaceutical industry,First lien senior secured loan ($2.8 par due 09/2027),7.25% (LIBOR + 6.25%/Q),9/15/2021,2.8,2.8
114,Software & Services,"MMIT Holdings, LLC (16)",,First lien senior secured loan ($13.7 par due 09/2027),7.25% (LIBOR + 6.25%/Q),10/21/2021,13.7,13.7
115,Software & Services,MRI Software LLC (16),Provider of real estate and investment management software,First lien senior secured loan ($51.4 par due 02/2026),6.51% (LIBOR + 5.50%/Q),2/10/2020,51.4,51.4
116,Software & Services,MRI Software LLC (16),,First lien senior secured loan ($9.8 par due 02/2026),6.51 % (LIBOR + 5.50%/Q),8/28/2020,9.8,9.8
117,Software & Services,"n2y Holding, LLC (16)",Developer of cloud-based special education platform,First lien senior secured revolving loan ($0.1 par due 11/2025),6.75% (LIBOR + 5.75%/Q),11/15/2019,0.1,0.1
118,Software & Services,OpenMarket Inc.,Provider of cloud-based mobile engagement platform,First lien senior secured loan ($52.0 par due 09/2026),7.26% (LIBOR + 6.25%/Q),9/17/2021,51.9,50.9
119,Software & Services,"Paya, Inc and GTCR-Ultra Holdings LLC (16)",Provider of payment processing and merchant acquiring solutions,"Class B units (2,878,372 units)",,8/1/2017,0.0,1.9
120,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
121,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured loan ($53.3 par due 10/2024),5.50% (LIBOR + 4.50%/Q),3/19/2019,53.3,53.3
122,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($7.2 par due 10/2025),9.50% (LIBOR + 8.50%/Q),12/7/2021,7.2,7.2
123,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($70.1 par due 10/2025),9.50% (LIBOR + 8.50%/Q),3/19/2019,70.1,70.1
124,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($8.3 par due 10/2025),9.50% (LIBOR + 8.50%/Q),12/17/2020,8.3,8.3
125,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($8.7 par due 10/2025),9.50% (LIBOR + 8.50%/Q),4/27/2021,8.7,8.7
126,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,"Series A preferred stock (13,656 shares)",13.25% PIK,3/19/2019,20.1,20.4
127,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,"Class A units (2,062,493 units)",,3/19/2019,2.1,3.4
128,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($0.2 par due 05/2025),6.26% (LIBOR + 5.25%/Q),5/29/2019,0.2,0.2
129,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($0.1 par due 05/2025),6.76% (LIBOR + 5.75%/Q),6/24/2020,0.1,0.1
130,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($31.8 par due 05/2025),6.75% (LIBOR + 5.75%/Q),10/16/2020,31.8,31.8
131,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,"Class A units (5,000 units)",,5/29/2019,5.0,15.0
132,Software & Services,"Pluralsight, Inc. (16)",Online education learning platform,First lien senior secured loan ($106.2 par due 04/2027),9.00% (LIBOR + 8.00%/Q),4/6/2021,106.2,106.2
133,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
134,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC",Software provider for medical practitioners,"Class A units (11,804,000 units)",8.00% PIK,3/31/2021,0.0,8.2
135,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (16)",Provider of practice management software to law firms,First lien senior secured loan ($3.9 par due 03/2027),6.25% (LIBOR + 5.25%/M),3/5/2021,3.9,3.9
136,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (16)",,"Limited partnership units (1,624,000 units)",,3/5/2021,1.6,1.6
137,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common stock (7,445 shares)",,8/22/2016,7.4,16.6
138,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common stock (1,841,609 shares)",,8/22/2016,0.1,0.2
139,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (16)",Saas provider of automated crew callout and scheduling software for the utility industry,First lien senior secured loan ($36.5 par due 04/2028),6.75% (LIBOR + 5.75%/Q),4/20/2021,36.5,35.7
