,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
48,Software & Services,FM: Systems Group LLC (16),Provider of facilities and space management software solutions,First lien senior secured loan ($3.2 par due 12/2024),7.50% (Libor + 6.50%/Q),12/2/2019,3.2,3.2
49,Software & Services,"Forescout Technologies, Inc. (16)",Network access control solutions provider,First lien senior secured loan ($17.4 par due 8/2026),10.50% PIK (Libor + 9.50%/Q),8/17/2020,17.1,17.4
50,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($17.3 par due 9/2023),6.75% (Libor + 5.75%/Q),12/30/2020,17.3,17.3
51,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,5.7,6.3
52,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class B common units (499,050 units)",,9/18/2017,0.0,4.0
53,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (16),Child care management software and services provider,First lien senior secured revolving loan ($1.5 par due 7/2024),4.20% (Libor + 4.00%/Q),7/31/2018,1.5,1.4
54,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (16),,First lien senior secured loan ($0.2 par due 7/2024),4.20% (Libor + 4.00%/Q),7/31/2018,0.2,0.2
55,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (16),,Second lien senior secured loan ($25.8 par due 7/2025),7.74% (Libor + 7.50%/Q),7/31/2018,25.8,24.0
56,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (16),,Second lien senior secured loan ($6.6 par due 7/2025),7.74% (Libor + 7.50%/Q),7/31/2018,6.6,6.1
57,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (16),,Class A common stock (8 shares),,7/31/2018,0.8,0.6
58,Software & Services,"GraphPAD Software, LLC (16)","Provider of data analysis, statistics, and visualization software solutions for scientific research applications",First lien senior secured loan ($0.5 par due 12/2023),7.00% (Libor + 6.00%/Q),12/21/2017,0.5,0.5
59,Software & Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (16)",Provider of payment processing and merchant acquiring solutions,"Class B units (2,878,372 units)",,8/1/2017,0.0,0.0
60,Software & Services,"Help/Systems Holdings, Inc. (16)",Provider of IT operations management and cybersecurity software,First lien senior secured loan ($25.9 par due 11/2026),5.75% (Libor + 4.75%/Q),11/22/2019,25.9,25.9
61,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
62,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (16)",Enterprise data analytics and integrity software solutions provider,First lien senior secured revolving loan ($5.3 par due 4/2024),7.00% (Libor + 6.00%/Q),4/18/2018,5.3,5.3
63,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (16)",,"Series A preferred stock (2,475 shares)",,1/3/2017,2.6,3.8
64,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (16)",,"Common stock (1,297,768 shares)",,1/3/2017,0.0,0.0
65,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",First lien senior secured loan ($15.5 par due 5/2024),5.00% (Libor + 4.00%/Q),1/31/2019,15.0,15.3
66,Software & Services,"Inmar, Inc.",,Second lien senior secured loan ($28.3 par due 5/2025),9.00% (Libor + 8.00%/Q),4/25/2017,28.1,28.3
67,Software & Services,"Huskies Parent, Inc. (16)",Insurance software provider,First lien senior secured revolving loan ($0.6 par due 7/2024),4.11% (Libor + 4.00%/M),7/18/2019,0.6,0.6
68,Software & Services,"Invoice Cloud, Inc. (16)",Provider of electronic payment processing solutions,First lien senior secured revolving loan,,2/11/2019,0.0,0.0
69,Software & Services,"Invoice Cloud, Inc. (16)",,First lien senior secured loan ($34.6 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,34.6,34.6
70,Software & Services,"Invoice Cloud, Inc. (16)",,First lien senior secured loan ($14.0 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,14.0,14.0
71,Software & Services,"IV Rollover Holdings, LLC",Solar power generation facility developer and operator,"Class X units (5,000,000 units)",,5/31/2017,2.3,2.2
72,Software & Services,"IV Rollover Holdings, LLC",,"Class B units (170,490 units)",,5/31/2017,0.0,0.0
73,Software & Services,"Majesco and Magic Topco, L.P. (16)",Insurance software provider,First lien senior secured loan ($43.9 par due 9/2027),8.75% (Libor + 7.75%/Q),9/21/2020,43.9,43.9
74,Software & Services,"Majesco and Magic Topco, L.P. (16)",,"Class A units (2,199 units)",9.00% PIK,9/21/2020,2.3,2.3
75,Software & Services,"Majesco and Magic Topco, L.P. (16)",,"Class B units (494,157 units)",,9/21/2020,0.0,0.4
76,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($9.3 par due 12/2022),5.00% (Libor + 4.00%/M),4/6/2017,9.3,9.3
77,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,First lien senior secured loan ($4.8 par due 12/2022),5.00% (Libor + 4.00%/M),8/22/2017,4.8,4.8
78,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,89.7,90.0
79,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($16.6 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,16.6,16.6
80,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($9.2 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,9.2,9.2
81,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($4.7 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,4.7,4.7
82,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($17.9 par due 6/2023),10.25% (Libor + 9.25%/M),8/22/2017,17.9,17.9
83,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($10.3 par due 6/2023),9.00% (Libor + 8.00%/M),4/18/2018,10.3,10.3
84,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,Second lien senior secured loan ($38.6 par due 6/2023),9.00% (Libor + 8.00%/M),4/18/2018,38.6,38.6
85,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (16)",,"Class A units (500,000 units)",,12/2/2016,5.0,5.8
86,Software & Services,MRI Software LLC (16),Provider of real estate and investment management software,First lien senior secured revolving loan ($0.2 par due 2/2026),6.50% (Libor + 5.50%/Q),2/10/2020,0.2,0.2
87,Software & Services,MRI Software LLC (16),,First lien senior secured loan ($50.2 par due 2/2026),6.50% (Libor + 5.50%/Q),2/10/2020,50.2,50.2
88,Software & Services,MRI Software LLC (16),,First lien senior secured loan ($1.9 par due 2/2026),6.50% PIK (Libor + 5.50%/Q),8/28/2020,1.9,1.9
89,Software & Services,"n2y Holding, LLC (16)",Developer of cloud-based special education platform,First lien senior secured revolving loan ($0.0 par due 11/2025),7.00% (Libor + 6.00%/Q),11/15/2019,0.0,0.0
90,Software & Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($8.4 par due 10/2022),6.00% (Libor + 5.00%/Q),1/3/2017,8.3,8.4
91,Software & Services,"Novetta Solutions, LLC",,Second lien senior secured loan ($31.0 par due 10/2023),9.50% (Libor + 8.50%/Q),1/3/2017,30.0,31.0
92,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
93,Software & Services,"PaySimple, Inc. (16)",Provider of business management solutions,First lien senior secured loan ($49.7 par due 8/2025),5.61% (Libor + 5.50%/M),9/23/2020,49.7,49.2
94,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured loan ($53.9 par due 10/2024),5.50% (Libor + 4.50%/Q),3/19/2019,53.9,53.9
95,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($70.1 par due 10/2025),9.50% (Libor + 8.50%/Q),3/19/2019,70.1,70.1
96,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,Second lien senior secured loan ($8.3 par due 10/2025),9.50% (Libor + 8.50%/Q),12/17/2020,8.3,8.3
97,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,"Series A preferred stock (13,656 shares)",13.25% PIK,3/19/2019,17.6,17.9
98,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (16)",,"Class A units (2,062,493 units)",,3/19/2019,2.1,2.6
99,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($19.9 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,19.9,19.9
100,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($5.8 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,5.8,5.8
101,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($5.8 par due 5/2025),7.25% (Libor + 6.25%/Q),6/24/2020,5.8,5.8
102,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($48.5 par due 5/2025),7.25% (Libor + 6.25%/Q),10/16/2020,48.5,48.5
103,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,First lien senior secured loan ($1.8 par due 5/2025),7.25% (Libor + 6.25%/Q),10/16/2020,1.8,1.8
104,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (16)",,"Class A units (5,000 units)",,5/29/2019,5.0,9.4
105,Software & Services,"Perforce Software, Inc. (16)",Developer of software used for application development,First lien senior secured revolving loan ($0.1 par due 7/2024),4.61% (Libor + 4.50%/M),7/1/2019,0.1,0.1
106,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
107,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (16)",Software provider for medical practitioners,First lien senior secured loan ($2.1 par due 3/2027),7.00% (Libor + 6.00%/Q),3/31/2021,2.1,2.1
108,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (16)",,First lien senior secured loan ($4.7 par due 3/2027),7.00% (Libor + 6.00%/Q),3/31/2021,4.7,4.7
109,Software & Services,"PracticeTek Purchaser, LLC and GSV PracticeTek Holdings, LLC (16)",,"Class A units (2,724,000 units)",8.00% PIK,3/31/2021,2.7,2.7
110,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (16)",Provider of practice management software to law firms,First lien senior secured loan ($28.3 par due 3/2027),6.25% (Libor + 5.25%/Q),3/5/2021,28.3,28.0
111,Software & Services,"ProfitSolv Purchaser, Inc. and PS Co-Invest, L.P. (16)",,"Limited partnership units (1,624,000 units)",,3/5/2021,1.6,1.6
112,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common stock (7,445 shares)",,8/22/2016,7.4,10.8
113,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common stock (1,841,609 shares)",,8/22/2016,0.1,0.1
114,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan,,4/23/2020,0.0,0.0
115,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($44.4 par due 4/2027),9.25% (Libor + 8.25%/M),4/23/2020,44.4,44.4
116,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($13.0 par due 4/2027),9.25% (Libor + 8.25%/M),10/30/2020,13.0,13.0
117,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($14.6 par due 4/2027),9.25% (Libor + 8.25%/M),11/18/2020,14.6,14.6
118,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($4.9 par due 4/2027),9.25% (Libor + 8.25%/M),11/18/2020,4.9,4.9
119,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.7,1.6
120,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,"Class B units (588,636 units)",,4/23/2020,0.0,0.0
121,Software & Services,"QF Holdings, Inc. (16)",SaaS based electronic health record software provider,First lien senior secured loan ($24.4 par due 9/2024),7.50% (Libor + 6.50%/Q),9/19/2019,24.4,24.4
122,Software & Services,"QF Holdings, Inc. (16)",,First lien senior secured loan ($4.9 par due 9/2024),7.50% (Libor + 6.50%/Q),9/19/2019,4.9,4.9
123,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (16)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured revolving loan ($0.8 par due 12/2023),7.00% (Libor + 6.00%/M),12/17/2018,0.8,0.8
124,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (16)",,First lien senior secured loan ($15.6 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,15.6,15.2
125,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (16)",,First lien senior secured loan ($5.3 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,5.3,5.2
126,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (16)",,"Class A common units (2,294,000 units)",,12/17/2018,2.3,1.8
127,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
128,Software & Services,"Regent Education, Inc.",,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
129,Software & Services,"Retriever Medical/Dental Payments LLC, FSDC Holdings, LLC, Rectangle Ware-Ever Pay LLC and Retriever Enterprises, LLC (16)",Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($26.5 par due 2/2023),6.25% (Libor + 5.25%/Q),3/14/2019,26.5,26.5
130,Software & Services,"RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,21.4
131,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (16)",Provider of student information system software solutions to the K-12 education market,First lien senior secured revolving loan ($4.3 par due 8/2023),3.38% (Libor + 3.25%/M),8/1/2018,4.3,4.2
132,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (16)",,First lien senior secured loan ($4.0 par due 8/2025),5.50% (Libor + 4.50%/M),11/22/2019,4.0,4.0
133,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (16)",,Second lien senior secured loan ($80.0 par due 8/2026),6.86% (Libor + 6.75%/M),6/12/2018,79.5,80.0
134,Software & Services,"Smarsh Inc., MobileGuard, LLC, Actiance, Inc. and Skywalker TopCo, LLC",SaaS based communication archival service provider,First lien senior secured loan ($13.3 par due 11/2025),9.25% (Libor + 8.25%/Q),11/20/2020,13.3,13.2
135,Software & Services,"Smarsh Inc., MobileGuard, LLC, Actiance, Inc. and Skywalker TopCo, LLC",,"Common units (1,432,835 units)",,11/20/2020,4.8,5.0
136,Software & Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
137,Software & Services,"Sophia, L.P.",Provider of ERP software and services for higher education institutions,Second lien senior secured loan ($105.9 par due 10/2028),9.00% (Libor + 8.00%/Q),10/7/2020,105.9,104.9
138,Software & Services,SoundCloud Limited,"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",,8/15/2017,0.4,0.7
139,Software & Services,"SpareFoot, LLC (16)",PMS solutions and web services for the self-storage industry,First lien senior secured revolving loan ($1.2 par due 4/2023),6.75% (Base Rate + 3.50%/Q),4/13/2018,1.2,1.2
140,Software & Services,"SpareFoot, LLC (16)",,First lien senior secured loan ($1.2 par due 4/2024),6.75% (Base Rate + 3.50%/Q),5/6/2020,1.2,1.2
141,Software & Services,"SpareFoot, LLC (16)",,Second lien senior secured loan ($6.1 par due 4/2025),9.75% (Libor + 8.75%/M),4/13/2018,6.0,6.1
