,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
67,"K&N Parent, Inc.",,Second Lien Secured Debt,,"10.32 (1M L+875, 1.00 Floor)",,10/21/24,,,27000,,,,26534,,,,26595,,,(10)
68,Total Automotive,,,,26534,,,,26595,,,,,,,,,,,,
69,Aviation and Consumer Transport,,,,,,,,,,,,,,,,,,,,
70,Merx Aviation,,,,,,,,,,,,,,,,,,,,
71,Merx Aviation Finance Assets Ireland Limited (5),,First Lien Secured Debt - Letter of Credit,,2.25,,10/01/18,,,3600,,,,0,,,,0,,,(23)
72,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
73,"Merx Aviation Finance, LLC (5)",,First Lien Secured Debt - Letter of Credit,,2.25,,10/01/18,,177,,,0,,,0,,,(23),,,
74,,,First Lien Secured Debt - Revolver,,12.00,,10/31/18,,366300,,,366300,,,366300,,,(23),,,
75,,,Common Equity/Interests - Membership Interests,,N/A,,N/A,,N/A,,,15000,,,40987,,,,,,
76,Total Aviation and Consumer Transport,,,,381300,,,,407287,,,,,,,,,,,,
77,Business Services,,,,,,,,,,,,,,,,,,,,
78,"Access CIG, LLC",,Second Lien Secured Debt,,"10.25 (1M L+875, 1.00 Floor)",,10/17/22,,,50970,,,,49434,,,,50066,,,
79,Aero Operating LLC,,First Lien Secured Debt,,"8.82 (1M L+725, 1.00 Floor)",,12/29/22,,36520,,,35608,,,35607,,,(9),,,
80,,,First Lien Secured Debt - Revolver,,"8.82 (1M L+725, 1.00 Floor)",,12/29/22,,2800,,,2800,,,2730,,,(9)(23),,,
81,,,First Lien Secured Debt - Unfunded Revolver,,1.00 Unfunded,,12/29/22,,2450,,,(129,,,(61,,,(8)(9)(21)(23),,,
82,,,,,,,,,,,38279,,,38276,,,,,,,
83,"Almonde, Inc",,Second Lien Secured Debt,,"8.73 (3M L+725, 1.00 Floor)",,06/13/25,,2316,,,2294,,,2322,,,(10)(17),,,
84,Ambrosia Buyer Corp.,,Second Lien Secured Debt,,"9.38 (3M L+ 800, 1.00 Floor)",,08/28/25,,21429,,,20917,,,20916,,,,,,
85,"Aptean, Inc.",,Second Lien Secured Debt,,"11.20 (3M L+950, 1.00 Floor)",,12/20/23,,9548,,,9424,,,9631,,,(10),,,
86,"CT Technologies Intermediate Holdings, Inc",,Second Lien Secured Debt,,"10.57 (1M L+900, 1.00 Floor)",,12/01/22,,31253,,,30428,,,30315,,,(9),,,
87,Electro Rent Corporation,,Second Lien Secured Debt,,"10.62 (2M L+900, 1.00 Floor)",,01/31/25,,18334,,,17846,,,17967,,,(9),,,
88,,,Second Lien Secured Debt,,"10.62 (1M L+900, 1.00 Floor)",,01/31/25,,18264,,,17740,,,17899,,,(9),,,
89,,,,,,,,,,,35586,,,35866,,,,,,,
90,"Ministry Brands, LLC",,Second Lien Secured Debt,,"10.63 (3M L+925, 1.00 Floor)",,06/02/23,,10000,,,9874,,,9869,,,,,,
91,"Newscycle Solutions, Inc.",,First Lien Secured Debt,,"8.57 (1M L+700, 1.00 Floor)",,12/28/22,,13743,,,13400,,,13399,,,(9)(25),,,
92,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.00 Unfunded,,12/28/22,,1257,,,0,,,(31,,,(8)(9)(21)(23)(25),,,
93,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/28/22,,500,,,(12,,,(13,,,(8)(9)(21)(23)(25),,,
94,,,,,,,,,,,13388,,,13355,,,,,,,
95,"PSI Services, LLC",,First Lien Secured Debt,,"6.56 (1M L+500, 1.00 Floor)",,01/20/23,,4132,,,4044,,,4062,,,(9),,,
96,,,First Lien Secured Debt - Revolver,,"6.57 (1M L+500, 1.00 Floor)",,01/20/22,,79,,,79,,,78,,,(9)(23),,,
97,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/20/22,,159,,,(8,,,(3,,,(8)(9)(21)(23),,,
98,,,First Lien Secured Debt - Revolver,,"6.50 (1M L+500, 1.00 Floor)",,01/20/22,,159,,,159,,,156,,,(9)(23),,,
99,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/20/22,,£,47,,,0,,,0,,,(9)(21)(23),,
100,,,Second Lien Secured Debt,,"10.56 (1M L+900, 1.00 Floor)",,01/20/24,,25714,,,25046,,,25148,,,(9),,,
101,,,,,,,,,,,29320,,,29441,,,,,,,
102,"RA Outdoors, LLC",,First Lien Secured Debt,,"6.21 (1M L+475, 1.00 Floor)",,09/11/24,,7229,,,7090,,,7156,,,(9),,,
103,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/09/22,,1200,,,(23,,,(12,,,(8)(9)(21)(23),,,
104,,,Second Lien Secured Debt,,"10.21 (1M L+875, 1.00 Floor)",,09/11/25,,34200,,,33377,,,33516,,,(9),,,
105,,,,,,,,,,,40444,,,40660,,,,,,,
106,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
107,Dodge Data/Skyline Data,,,,,,,,,,,,,,,,,,,,
108,Dodge Data & Analytics LLC,,First Lien Secured Debt,,"10.50 (3M L+875, 1.75 Floor)",,10/31/19,,49722,,,49355,,,48354,,,,,,
109,"Skyline Data, News and Analytics LLC",,Common Equity/Interests - Class A Common Unit,,N/A,,N/A,,"4,500,000 Shares",,,4500,,,4500,,,(13),,,
110,,,,,,,,,,,53855,,,52854,,,,,,,
111,"STG-Fairway Acquisitions, Inc.",,Second Lien Secured Debt,,"10.73 (3M L+925, 1.00 Floor)",,06/30/23,,15000,,,14741,,,14400,,,,,,
112,"Transplace Holdings, Inc.",,Second Lien Secured Debt,,"10.31 (1M L+875, 1.00 Floor)",,10/06/25,,15000,,,14634,,,15094,,,(10),,,
113,"U.S. Security Associates Holdings, Inc.",,Unsecured Debt,,11.00,,01/28/20,,80000,,,80000,,,80000,,,,,,
114,Total Business Services,,,,442618,,,,443065,,,,,,,,,,,,
115,"Chemicals, Plastics & Rubber",,,,,,,,,,,,,,,,,,,,
116,Carbon Free Chemicals,,,,,,,,,,,,,,,,,,,,
117,Carbonfree Chemicals SPE I LLC (f/k/a Maxus Capital Carbon SPE I LLC),,First Lien Secured Debt,,5.215 PIK,,06/30/20,,,59305,,,,59305,,,,49036,,,
118,Carbonfree Caustic SPE LLC,,Unfunded Delayed Draw - Promissory Note,,0.00 Unfunded,,06/30/20,,6111,,,0,,,0,,,(23),,,
119,,,,,,,,,,,59305,,,49036,,,,,,,
120,"Hare Bidco, Inc.",,Second Lien Secured Debt,,"9.75 (3M L+875, 1.00 Floor)",,08/01/24,,€,13574,,,14412,,,15974,,,,,
121,"Total Chemical, Plastics & Rubber",,,,73717,,,,65010,,,,,,,,,,,,
122,Consumer Goods – Durable,,,,,,,,,,,,,,,,,,,,
123,"Hayward Industries, Inc.",,Second Lien Secured Debt,,9.82 (1M L+825),,08/04/25,,,25110,,,,24633,,,,24630,,,
124,KLO Holdings,,,,,,,,,,,,,,,,,,,,
125,9357-5991 Quebec Inc.,,First Lien Secured Debt,,"9.31 (1M L+775, 1.25 Floor)",,04/07/22,,9382,,,9281,,,9279,,,,,,
126,KLO Acquisition LLC,,First Lien Secured Debt,,"9.31 (1M L+775, 1.25 Floor)",,04/07/22,,5431,,,5373,,,5372,,,,,,
127,,,,,,,,,,,14654,,,14651,,,,,,,
128,"Sorenson Holdings, LLC",,Common Equity/Interests - Membership Interests,,N/A,,N/A,,587 Shares,,,0,,,470,,,(10)(13),,,
129,Total Consumer Goods - Durable,,,,39287,,,,39751,,,,,,,,,,,,
130,Consumer Goods – Non-Durable,,,,,,,,,,,,,,,,,,,,
131,"ABG Intermediate Holdings 2, LLC",,Second Lien Secured Debt,,"9.44 (3M L+775, 1.00 Floor)",,09/29/25,,,8094,,,,8034,,,,8215,,,(10)
132,"Sequential Brands Group, Inc.",,Second Lien Secured Debt,,10.46 (1M L+900),,07/01/22,,17248,,,17085,,,16933,,,(17),,,
133,Total Consumer Goods - Non-Durable,,,,25119,,,,25148,,,,,,,,,,,,
134,Consumer Services,,,,,,,,,,,,,,,,,,,,
135,1A Smart Start LLC,,Second Lien Secured Debt,,11.75 (P+725),,08/22/22,,,25100,,,,24601,,,,24598,,,
136,Total Consumer Services,,,,24601,,,,24598,,,,,,,,,,,,
137,"Containers, Packaging & Glass",,,,,,,,,,,,,,,,,,,,
138,"Sprint Industrial Holdings, LLC",,Second Lien Secured Debt,,13.5 PIK,,11/14/19,,,18451,,,,18107,,,,9069,,,
139,,,Common Equity/Interests - Warrants,,N/A,,N/A,,"7,341 Warrants",,,0,,,0,,,(13)(29),,,
140,,,,,,,,,,,18107,,,9069,,,,,,,
141,"TricorBraun Holdings, Inc.",,First Lien Secured Debt - Revolver,,6.75 (P+225),,11/30/21,,1523,,,1523,,,1526,,,(23),,,
142,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/30/21,,4103,,,(396,,,0,,,(21)(23),,,
143,,,1127,,,1526,,,,,,,,,,,,,,,
144,"Total Containers, Packaging & Glass",,,,19234,,,,10595,,,,,,,,,,,,
145,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
146,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,
147,Armor Holding II LLC,,Second Lien Secured Debt,,"10.70 (3M L+900, 1.25 Floor)",,12/26/20,,,8000,,,,7936,,,,8110,,,(10)
148,Craft 2014-1A,,Structured Products and Other - Credit-Linked Note,,8.12 (3M L+965),,05/15/21,,27130,,,27697,,,26959,,,(11)(17),,,
149,Craft 2015-2,,Structured Products and Other - Credit-Linked Note,,9.55 (3M L+925),,01/16/24,,24869,,,25746,,,24375,,,(11)(17),,,
150,"Golden Bear 2016-R, LLC (3)(4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,0,,,16459,,,15233,,,(17),,,
151,"Purchasing Power, LLC",,First Lien Secured Debt - Revolver,,"9.56 (1M L + 800, 1.00 Floor)",,07/10/19,,17158,,,17158,,,17024,,,(9)(23),,,
152,,,First Lien Secured Debt - Unfunded Revolver,,0.75 Unfunded,,07/10/19,,2942,,,(169,,,(23,,,(8)(9)(21)(23),,,
153,,,,,,,,,,,16989,,,17001,,,,,,,
154,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,"5.25 (1M L+375, 1.00 Floor)",,09/29/22,,520,,,520,,,475,,,(23),,,
155,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/29/22,,4160,,,(400,,,(357,,,(8)(21)(23),,,
156,,,,,,,,,,,120,,,118,,,,,,,
157,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,94947,,,,91796,,,,,,,,,,,,
158,Energy – Electricity,,,,,,,,,,,,,,,,,,,,
159,"AMP Solar Group, Inc. (4)",,Common Equity/Interests - Class A Common Unit,,N/A,,N/A,,"243,646 Shares",,,10000,,,5114,,,(13)(17),,,
160,Renew Financial,,,,,,,,,,,,,,,,,,,,
161,"AIC SPV Holdings II, LLC (4)",,Common Equity/Interests - Membership Interests,,N/A,,N/A,,"534,375 Shares",,,,534,,,,1042,,,(13)(17)(15),
162,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,,8343,,,19027,,,(13),,,
163,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,,5568,,,6663,,,(13),,,
164,Renew JV LLC (4),,Common Equity/Interests - Membership Interests,,N/A,,N/A,,"2,115,665 Shares",,,2116,,,3019,,,(13)(17),,,
165,,,,,,,,,,,16561,,,29751,,,,,,,
166,Solarplicity Group,,,,,,,,,,,,,,,,,,,,
167,Solarplicity Group Limited (3)(4),,First Lien Secured Debt,,8.00 PIK (8.00 Cash Toggle),,11/30/22,,£,129626,,,150352,,,125714,,,(17),,
168,,,Common Equity/Interests - Class B Common Shares,,N/A,,N/A,,"2,825 Shares",,,2472,,,0,,,(2)(13)(17)(26),,,
169,Solarplicity UK Holdings Limited (4),,Unsecured Debt,,8.00 PIK (8.00 Cash Toggle),,02/24/22,,£,2000,,,2499,,,2705,,,(17),,
170,,,Common Equity/Interests - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,,4,,,5212,,,(2)(13)(17),,,
171,,,,,,,,,,,155327,,,133631,,,,,,,
172,Westinghouse Electric Co LLC,,First Lien Secured Debt,,"7.82 (1M L+625, 1.00 Floor)",,03/31/18,,40000,,,39727,,,40000,,,(9),,,
173,Total Energy – Electricity,,,,221615,,,,208496,,,,,,,,,,,,
174,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,
175,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,First Lien Secured Debt,,8.00 Cash (10.00 PIK Toggle),,03/29/19,,,15000,,,,15000,,,,15000,,,(23)
176,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,03/29/19,,5000,,,0,,,0,,,(21)(23),,,
177,,,Second Lien Secured Debt,,10.00 PIK (8.00 Cash Toggle),,03/29/21,,29760,,,29760,,,29760,,,,,,
178,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
179,,,Common Equity/Interests - Common Stock,,N/A,,N/A,,"5,000,000 Shares",,,30078,,,19995,,,(13),,,
180,,,,,,,,,,,74838,,,64755,,,,,,,
181,"Pelican Energy, LLC (4)",,Common Equity/Interests - Membership Interests,,N/A,,N/A,,"1,444 Shares",,,24730,,,11755,,,(13)(17),,,
182,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche A Note,,14.00 (8.00 Cash plus 6.00 PIK),,12/31/19,,42794,,,42794,,,44078,,,,,,
183,,,First Lien Secured Debt - Tranche B Note,,14.00 PIK,,12/31/19,,70755,,,44380,,,33738,,,(13)(14),,,
184,,,First Lien Secured Debt - Tranche C Note,,12.00,,12/31/19,,18000,,,18000,,,18540,,,,,,
185,,,Common Equity/Interests - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,,1411,,,0,,,(13),,,
186,,,,,,,,,,,106585,,,96356,,,,,,,
187,Total Energy – Oil & Gas,,,,206153,,,,172866,,,,,,,,,,,,
188,Food & Grocery,,,,,,,,,,,,,,,,,,,,
189,Bumble Bee Foods,,,,,,,,,,,,,,,,,,,,
190,"Bumble Bee Holdings, Inc.",,First Lien Secured Debt,,"9.44 (3M L+800, 1.00 Floor)",,08/15/23,,,15546,,,,15249,,,,15235,,,
191,Connors Bros Clover Leaf Seafoods Company,,First Lien Secured Debt,,"9.44 (3M L+800, 1.00 Floor)",,08/15/23,,4404,,,4320,,,4316,,,,,,
192,,,,,,,,,,,19569,,,19551,,,,,,,
193,"Grocery Outlet, Inc.",,Second Lien Secured Debt,,"9.94 (3M L+825, 1.00 Floor)",,10/21/22,,25000,,,24772,,,25125,,,(10),,,
194,Total Food & Grocery,,,,44341,,,,44676,,,,,,,,,,,,
195,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,
196,Altasciences,,,,,,,,,,,,,,,,,,,,
197,9360-1367 Quebec Inc.,,First Lien Secured Debt,,"7.94 (3M L+625, 1.00 Floor)",,06/09/23,,C$,2430,,,,1773,,,,1896,,,(9)(17)
198,,,First Lien Secured Debt,,"7.94 (3M L+625, 1.00 Floor)",,06/09/23,,,2913,,,2854,,,2848,,,(9)(17),,
199,"Altasciences US Acquisition, Inc.",,First Lien Secured Debt,,"7.94 (3M L+625, 1.00 Floor)",,06/09/23,,5261,,,5154,,,5143,,,(9),,,
200,,,First Lien Secured Debt - Revolver,,"7.94 (3M L+625, 1.00 Floor)",,06/09/23,,285,,,285,,,279,,,(9)(23)(28),,,
201,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,06/09/23,,2851,,,(32,,,(64,,,(8)(9)(21)(23)(28),,,
202,,,First Lien Secured Debt - Unfunded Revolver,,0.25 Unfunded,,06/09/23,,1141,,,(29,,,(27,,,(8)(9)(21)(23)(28),,,
203,,,,,,,,,,,10005,,,10075,,,,,,,
204,Aptevo Therapeutics Inc.,,First Lien Secured Debt,,9.16 (1M L+760),,02/01/21,,8571,,,8671,,,8506,,,(9),,,
205,"Argon Medical Devices Holdings, Inc.",,Second Lien Secured Debt,,"9.38 (3M L+800, 1.00 Floor)",,10/27/25,,21600,,,21492,,,21708,,,(10),,,
206,"Avalign Technologies, Inc.",,Second Lien Secured Debt,,"9.71 (6M L+825, 1.00 Floor)",,09/02/24,,5500,,,5448,,,5514,,,,,,
207,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"9.63 (3M L+825, 1.00 Floor)",,10/21/24,,24612,,,24189,,,23874,,,(10),,,
208,"Elements Behavioral Health, Inc.",,Second Lien Secured Debt,,"14.44 (3M L+1275, 1.00 Floor)",,02/11/20,,12353,,,11911,,,865,,,(13)(14),,,
209,"Invuity, Inc.",,First Lien Secured Debt,,"8.07 (1M L+650, 1.50 Floor)",,03/01/22,,10000,,,9834,,,9808,,,(9),,,
210,,,First Lien Secured Debt - Revolver,,"4.82 (1M L+325, 1.50 Floor)",,03/01/22,,969,,,969,,,964,,,(9)(23),,,
211,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/01/22,,1031,,,(8,,,(5,,,(8)(9)(21)(23),,,
212,,,Warrants - Warrants,,N/A,,N/A,,"32,803 Warrants",,,180,,,129,,,(9),,,
213,,,,,,,,,,,10975,,,10896,,,,,,,
214,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
215,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"9.98 (3M L+850, 1.00 Floor)",,08/28/23,,17391,,,16973,,,16087,,,(10),,,
216,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"7.53 (1M L+600, 1.00 Floor)",,11/22/23,,21631,,,21100,,,21418,,,(9),,,
217,,,First Lien Secured Debt - Revolver,,"7.59 (2M L+600, 1.00 Floor)",,11/22/22,,175,,,175,,,174,,,(9)(23),,,
218,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/22/22,,1383,,,(31,,,(13,,,(8)(9)(21)(23),,,
219,,,,,,,,,,,21244,,,21579,,,,,,,
220,"Oxford Immunotec, Inc.",,First Lien Secured Debt,,9.16 (1M L+760),,10/01/21,,9750,,,9855,,,9887,,,(9)(17),,,
221,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/01/21,,1000,,,(4,,,0,,,(9)(17)(21)(23),,,
222,,,,,,,,,,,9851,,,9887,,,,,,,
223,"PTC Therapeutics, Inc",,First Lien Secured Debt,,"7.71 (1M L+615, 1.00 Floor)",,05/01/21,,12667,,,12614,,,12667,,,(9)(17),,,
224,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/01/21,,6333,,,(26,,,0,,,(9)(17)(21)(23),,,
225,,,,,,,,,,,12588,,,12667,,,,,,,
226,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"8.19 (3M L + 650, 1.00 Floor)",,09/13/23,,15000,,,14537,,,14786,,,(9),,,
227,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/13/22,,2000,,,(61,,,(28,,,(8)(9)(21)(23),,,
228,,,,,,,,,,,14476,,,14758,,,,,,,
229,"Teladoc, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/14/20,,1667,,,(57,,,(67,,,(8)(17)(21)(23),,,
230,"Wright Medical Group, Inc.",,First Lien Secured Debt - Revolver,,"5.81 (1M L+425, 0.75 Floor)",,12/23/21,,18333,,,18333,,,18333,,,(9)(17)(23),,,
231,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/23/21,,31667,,,(398,,,0,,,(9)(17)(21)(23),,,
232,,,,,,,,,,,17935,,,18333,,,,,,,
233,Total Healthcare & Pharmaceuticals,,,,185701,,,,174682,,,,,,,,,,,,
234,High Tech Industries,,,,,,,,,,,,,,,,,,,,
235,ChyronHego Corporation,,First Lien Secured Debt,,"7.43 (3M L+643, 1.00 Floor)",,03/09/20,,,35510,,,,35159,,,,34089,,,(18)
236,"DigiCert Holdings, Inc.",,Second Lien Secured Debt,,"9.63 (3M L+800, 1.00 Floor)",,10/31/25,,20196,,,20097,,,20316,,,(10),,,
237,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,
238,LabVantage Solutions Inc.,,First Lien Secured Debt,,"9.56 (1M L+800, 1.00 Floor)",,12/29/20,,13875,,,13602,,,13736,,,,,,
239,LabVantage Solutions Limited,,First Lien Secured Debt,,"9.00 (3M E+800, 1.00 Floor)",,12/29/20,,€,12711,,,13402,,,15111,,,(17),,
240,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/29/20,,€,3435,,,(70,,,(41,,,(8)(17)(21)(23),,
241,,,,,,,,,,,26934,,,28806,,,,,,,
