,0,1,2,3,4,5,6,7,8,9,10,11
46,Net Operating Income Interest (5% of Net Operating Income)(39),-,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(10)(11)(40)",-,48741,68948,56959,1.9%,,,,
47,Net Operating Income Interest (5% of Net Operating Income)(39),-,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(10)(11)(40)",-,810254,68948,948621,1.9%,27.5%,,,
48,Nationwide Loan Company LLC(24),Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(13)(40)",16819,810254,16819,948621,16819,,0.5%,,
49,"Class A Units (29,559,899 units)(13)",Illinois / Consumer Finance,16293,16819,19456,16819,0.6%,16819,,,,
50,"Class A Units (29,559,899 units)(13)",Illinois / Consumer Finance,16293,16819,33112,16819,36275,16819,1.1%,,,
51,"NMMB, Inc.(25)",New York / Media,"Senior Secured Note (14.00%, due 5/6/2021)",3714,33112,3714,36275,3714,,0.1%,,
52,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2021)",7000,"Senior Secured Note (14.00%, due 5/6/2021)",7000,33112,7000,36275,0.2%,,,,
53,"Series A Preferred Stock (7,200 shares)(39)",7000,7200,7000,2558,7000,0.1%,0.2%,,,,
54,"Series B Preferred Stock (5,669 shares)(39)",7000,5669,7000,2014,7000,0.1%,0.2%,,,,
55,"Series B Preferred Stock (5,669 shares)(39)",7000,5669,7000,23583,7000,15286,0.2%,0.4%,,,
56,"R-V Industries, Inc.",Pennsylvania / Construction & Engineering,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(10)(11)",28622,23583,28622,15286,28622,,0.8%,,
57,"Common Stock (745,107 shares)",Pennsylvania / Construction & Engineering,6941,28622,6909,28622,0.2%,28622,,,,
58,"Common Stock (745,107 shares)",Pennsylvania / Construction & Engineering,6941,28622,35563,28622,35531,28622,1.0%,,,
59,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,28622,,,,
60,USES Corp.(26),Texas / Commercial Services & Supplies,"Senior Secured Term Loan A (9.00% PIK, in non-accrual status effective 4/1/2016, due 3/31/2019)",Principal Value,27091,Fair  Value(2),% of Net Assets,26158,,,27091.0,0.8%
61,"Senior Secured Term Loan B (15.50% PIK, in non-accrual status effective 4/1/2016, due 3/31/2019)",37880,"Senior Secured Term Loan A (9.00% PIK, in non-accrual status effective 4/1/2016, due 3/31/2019)",35568,27091,16013,% of Net Assets,0.4%,,,,
62,"Common Stock (268,962 shares)(39)",37880,-,35568,-,16013,-%,0.4%,,,,
63,"Common Stock (268,962 shares)(39)",37880,-,35568,61726,16013,43104,0.4%,1.2%,,,
64,"Valley Electric Company, Inc.(27)",Washington / Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2019)(3)(10)(11)(40)",10430,61726,10430,43104,10430,,0.3%,,
65,"Senior Secured Note (10.00% plus 8.50% PIK, due 6/23/2019)(40)",24568,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2019)(3)(10)(11)(40)",24568,61726,20491,43104,0.6%,,,,
66,"Common Stock (50,000 shares)(39)",24568,26204,24568,-,20491,-%,0.6%,,,,
67,"Common Stock (50,000 shares)(39)",24568,26204,24568,61202,20491,30921,0.6%,0.9%,,,
68,"Wolf Energy, LLC",Kansas / Energy Equipment & Services,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",41758,61202,-,30921,-,,-%,,
69,Membership Interest (100%)(39),Kansas / Energy Equipment & Services,-,41758,-,-,-%,-,,,,
70,Net Profits Interest (8% of Equity Distributions)(4)(39),Kansas / Energy Equipment & Services,-,41758,15,-,-%,-,,,,
71,Net Profits Interest (8% of Equity Distributions)(4)(39),Kansas / Energy Equipment & Services,-,41758,-,-,15,-,-%,,,
72,Net Profits Interest (8% of Equity Distributions)(4)(39),Kansas / Energy Equipment & Services,1880883,41758,-,1867410,15,54.0%,,,,
73,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,54.0%,,,,
74,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Trading Companies & Distributors,"Class A Units (32,500 units)(39)",Principal Value,Amortized Cost,289,% of Net Assets,54.0%,679,,-%,
75,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Trading Companies & Distributors,"Class A Units (32,500 units)(39)",Principal Value,289,289,679,54.0%,-%,,,
76,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(8)(10)(11)",11771,289,11649,679,11771,,0.3%,,
77,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(8)(10)(11)",11771,11649,11649,11771,11771,0.3%,,,
78,American Gilsonite Company(29),Utah / Metals & Mining,Membership Interest (1.93%)(39),11771,-,11649,-,11771,-%,,,
79,American Gilsonite Company(29),Utah / Metals & Mining,Membership Interest (1.93%)(39),11771,-,11649,-,11771,-%,,,
80,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.57%, due 7/15/2023)(5)(13)",23525,-,19276,-,17295,,0.5%,,
81,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.57%, due 7/15/2023)(5)(13)",23525,19276,19276,17295,17295,0.5%,,,
82,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.96%, due 1/17/2023)(5)(13)",40500,19276,30870,17295,26902,,0.8%,,
83,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.96%, due 1/17/2023)(5)(13)",40500,30870,30870,26902,26902,0.8%,,,
84,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.28%, due 4/15/2025)(5)(13)",44063,30870,32596,26902,29821,,0.9%,,
85,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.28%, due 4/15/2025)(5)(13)",44063,32596,32596,29821,29821,0.9%,,,
86,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.36%, due 10/20/2025)(5)(13)",36515,32596,29887,29821,24655,,0.7%,,
87,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.36%, due 10/20/2025)(5)(13)",36515,29887,29887,24655,24655,0.7%,,,
88,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.08%, due 10/20/2027)(5)(6)(13)",31350,29887,26710,24655,26752,,0.8%,,
89,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.08%, due 10/20/2027)(5)(6)(13)",31350,26710,26710,26752,26752,0.8%,,,
90,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(10)(11)",150000,26710,150000,26752,150000,,4.3%,,
91,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(10)(11)",150000,150000,150000,150000,150000,4.3%,,,
92,"Ark-La-Tex Wireline Services, LLC",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",21322,150000,20353,150000,9074,,0.3%,,
93,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",25282,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",23239,150000,-,150000,-%,,,,
94,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",25282,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",23239,43592,-,9074,-%,0.3%,,,
95,Armor Holding II LLC,New York / Commercial Services & Supplies,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(8)(10)(11)",7000,43592,6918,9074,6918,,0.2%,,
96,Armor Holding II LLC,New York / Commercial Services & Supplies,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(8)(10)(11)",7000,6918,6918,6918,6918,0.2%,,,
97,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Health Care Providers & Services,"Revolving Line of Credit – $7,000 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 8/21/2018)(10)(11)(14)",2350,6918,2350,6918,2350,,0.1%,,
98,"Senior Term Loan (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 2/21/2020)(3)(10)(11)",79968,"Revolving Line of Credit – $7,000 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 8/21/2018)(10)(11)(14)",79968,6918,79968,6918,2.3%,,,,
99,"Senior Term Loan (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 2/21/2020)(3)(10)(11)",79968,"Revolving Line of Credit – $7,000 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 8/21/2018)(10)(11)(14)",79968,82318,79968,82318,2.3%,2.4%,,,
100,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.56%, due 1/15/2026)(5)(6)(13)",52250,82318,42034,82318,41223,,1.2%,,
101,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.56%, due 1/15/2026)(5)(6)(13)",52250,42034,42034,41223,41223,1.2%,,,
102,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,41223,,,,
103,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(10)(12)",Principal Value,119262,Fair  Value(2),% of Net Assets,119262,,,119262.0,3.5%
104,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(10)(12)",120491,"Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(10)(12)",120491,119262,120491,% of Net Assets,3.4%,,,,
105,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(10)(12)",120491,"Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(10)(12)",120491,239753,120491,239753,3.4%,6.9%,,,
106,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.98%, due 4/17/2025)(5)(13)",26000,239753,18734,239753,15918,,0.5%,,
107,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.98%, due 4/17/2025)(5)(13)",26000,18734,18734,15918,15918,0.5%,,,
108,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 13.15%, due 10/16/2028)(5)(13)",58915,18734,40253,15918,34799,,1.0%,,
109,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 13.15%, due 10/16/2028)(5)(13)",58915,40253,40253,34799,34799,1.0%,,,
110,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(10)(11)",101828,40253,101340,34799,100698,,2.9%,,
111,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(10)(11)",101828,101340,101340,100698,100698,2.9%,,,
112,"Carlyle Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.30%, due 10/20/2029)(5)(6)(13)",32200,101340,31153,100698,30160,,0.9%,,
113,"Carlyle Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.30%, due 10/20/2029)(5)(6)(13)",32200,31153,31153,30160,30160,0.9%,,,
114,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.59%, due 1/30/2025)(5)(13)",24870,31153,18364,30160,16768,,0.5%,,
115,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.59%, due 1/30/2025)(5)(13)",24870,18364,18364,16768,16768,0.5%,,,
116,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.64%, due 1/25/2026)(5)(13)",40275,18364,31752,16768,25771,,0.7%,,
117,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.64%, due 1/25/2026)(5)(13)",40275,31752,31752,25771,25771,0.7%,,,
118,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.61%, due 7/27/2026)(5)(6)(13)",48528,31752,36287,25771,30756,,0.9%,,
119,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.61%, due 7/27/2026)(5)(6)(13)",48528,36287,36287,30756,30756,0.9%,,,
120,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.38%, due 10/24/2025)(5)(13)",44100,36287,31347,30756,30928,,0.9%,,
121,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.38%, due 10/24/2025)(5)(13)",44100,31347,31347,30928,30928,0.9%,,,
122,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.13%, due 11/27/2024)(5)(13)",45500,31347,32561,30928,34499,,1.0%,,
123,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.13%, due 11/27/2024)(5)(13)",45500,32561,32561,34499,34499,1.0%,,,
124,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.31%, due 10/17/2026)(5)(6)(13)",41500,32561,30480,34499,31494,,0.9%,,
125,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.31%, due 10/17/2026)(5)(6)(13)",41500,30480,30480,31494,31494,0.9%,,,
126,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.14%, due 10/21/2028)(5)(6)(13)",34000,30480,30091,31494,29879,,0.9%,,
127,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.14%, due 10/21/2028)(5)(6)(13)",34000,30091,30091,29879,29879,0.9%,,,
128,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(10)(11)(40)",62442,30091,62392,29879,62442,,1.8%,,
129,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(10)(11)(40)",62442,62392,62392,62442,62442,1.8%,,,
130,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,62442,,,,
131,"Coverall North America, Inc.",Florida / Commercial Services & Supplies,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",Principal Value,23750,Fair  Value(2),% of Net Assets,23750,,,23750.0,0.7%
132,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,23750,25000,% of Net Assets,0.7%,,,,
133,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,48750,25000,48750,0.7%,1.4%,,,
134,Crosman Corporation,New York / Leisure Products,"Senior Secured Term Loan A (9.31% (LIBOR + 8.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(10)(12)(40)",54673,48750,54673,48750,54673,,1.6%,,
135,"Senior Secured Term Loan B (16.31% (LIBOR + 15.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(10)(12)(40)",41656,"Senior Secured Term Loan A (9.31% (LIBOR + 8.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(10)(12)(40)",41656,48750,41656,48750,1.2%,,,,
136,"Senior Secured Term Loan B (16.31% (LIBOR + 15.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(10)(12)(40)",41656,"Senior Secured Term Loan A (9.31% (LIBOR + 8.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(10)(12)(40)",41656,96329,41656,96329,1.2%,2.8%,,,
137,CURO Group Holdings Corp (f/k/a Speedy Cash Holdings Corp.),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(8)(13)",15000,96329,15000,96329,11988,,0.3%,,
138,"Subordinated Secured Term Loan (10.75%, due 5/15/2018)(8)(13)",10000,"Senior Unsecured Notes (12.00%, due 11/15/2017)(8)(13)",9546,96329,9575,96329,0.3%,,,,
139,"Subordinated Secured Term Loan (10.75%, due 5/15/2018)(8)(13)",10000,"Senior Unsecured Notes (12.00%, due 11/15/2017)(8)(13)",9546,24546,9575,21563,0.3%,0.6%,,,
140,Digital Room LLC,California / Commercial Services & Supplies,"Second Lien Term Loan (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 5/21/2023)(8)(10)(12)",34000,24546,33337,21563,33337,,1.0%,,
