,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,"Class A Units (95,709,910 units)(14)(16)",6/24/2014,"Subordinated Term Loan to First Tower, LLC (10.00% plus 10.50% PIK, due 6/24/2024)(14)(46)",6/24/2014,81146,35048,205788,% of Net Assets,6.2%,,8.2%,35048.0,,1.1%,,,,,,,
15,"Class A Units (95,709,910 units)(14)(16)",6/24/2014,"Subordinated Term Loan to First Tower, LLC (10.00% plus 10.50% PIK, due 6/24/2024)(14)(46)",6/24/2014,81146,35048,353316,% of Net Assets,477958,,14.4%,35048.0,,1.1%,,,,,,,
16,"Freedom Marine Solutions, LLC(24)",Energy Equipment & Services,Membership Interest (100%)(16),10/1/2009,81146,35048,43892,% of Net Assets,14120,,0.4%,35048.0,,1.1%,,,,,,,
17,"Freedom Marine Solutions, LLC(24)",Energy Equipment & Services,Membership Interest (100%)(16),10/1/2009,81146,35048,43892,% of Net Assets,14120,,0.4%,35048.0,,1.1%,,,,,,,
18,"InterDent, Inc.(52)",Health Care Providers & Services,"Senior Secured Term Loan A/B (2.75% (LIBOR + 0.25% with 0.75% LIBOR floor), due 9/5/2020)(13)",8/1/2018,14000,35048,14000,% of Net Assets,14000,,0.4%,35048.0,,1.1%,,,,,,,
19,"Senior Secured Term Loan A (8.00% (LIBOR + 5.50% with 0.75% LIBOR floor), due 9/5/2020)(13)",8/3/2012,77994,8/1/2018,77994,35048,77994,% of Net Assets,2.3%,,0.4%,35048.0,,1.1%,,,,,,,
20,"Senior Secured Term Loan B (16.00% PIK, due 9/5/2020)(46)",8/3/2012,111598,8/1/2018,111598,35048,111598,% of Net Assets,3.4%,,0.4%,35048.0,,1.1%,,,,,,,
21,"Senior Secured Term Loan C (18.00% PIK, in non-accrual status effective 10/1/2018, due 9/5/2020)",3/22/2018,39095,8/1/2018,35766,35048,18937,% of Net Assets,0.6%,,0.4%,35048.0,,1.1%,,,,,,,
22,"Senior Secured Term Loan D (1.00% PIK, in non-accrual status effective 10/1/2018, due 9/5/2020)",9/19/2018,5027,8/1/2018,5001,35048,-,% of Net Assets,-%,,0.4%,35048.0,,1.1%,,,,,,,
23,"Warrants (to purchase 99,900 shares of Common Stock, expires 9/19/2030)(16)",2/23/2018,5027,8/1/2018,-,35048,-,% of Net Assets,-%,,0.4%,35048.0,,1.1%,,,,,,,
24,"Warrants (to purchase 99,900 shares of Common Stock, expires 9/19/2030)(16)",2/23/2018,5027,8/1/2018,-,35048,244359,% of Net Assets,222529,,6.7%,35048.0,,1.1%,,,,,,,
25,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,222529,,6.7%,35048.0,,1.1%,,,,,,,
26,"MITY, Inc.(25)",Commercial Services & Supplies,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 1/30/2020)(3)(11)",9/19/2013,Principal Value,26250,Fair  Value(2),% of Net Assets,26250,,6.7%,26250.0,,0.8%,,,,,,,
27,"Senior Secured Note B (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor) plus 10.00% PIK, due 1/30/2020)(3)(11)(46)",6/23/2014,25918,9/19/2013,25918,26250,18039,% of Net Assets,0.5%,,6.7%,26250.0,,0.8%,,,,,,,
28,"Subordinated Unsecured Note to Broda Enterprises ULC (10.00%, due 1/1/2028)(14)",9/19/2013,5515,9/19/2013,7057,26250,-,% of Net Assets,-%,,6.7%,26250.0,,0.8%,,,,,,,
29,"Common Stock (42,053 shares)(16)",9/19/2013,5515,9/19/2013,6849,26250,-,% of Net Assets,-%,,6.7%,26250.0,,0.8%,,,,,,,
30,"Common Stock (42,053 shares)(16)",9/19/2013,5515,9/19/2013,6849,26250,66074,% of Net Assets,44289,,1.3%,26250.0,,0.8%,,,,,,,
31,National Property REIT Corp.(26),Equity Real Estate Investment Trusts (REITs) / Online Lending,"Senior Secured Term Loan A (6.50% (LIBOR + 3.50% with 3.00% LIBOR floor) plus 5.00% PIK, due 12/31/2023)(11)(46)",12/31/2018,433553,26250,433553,% of Net Assets,433553,,13.0%,26250.0,,0.8%,,,,,,,
32,"Senior Secured Term Loan B (5.00% (LIBOR + 2.00% with 3.00% LIBOR floor) plus 5.50% PIK, due 12/31/2023)(11)(46)",12/31/2018,172000,12/31/2018,172000,26250,172000,% of Net Assets,5.2%,,13.0%,26250.0,,0.8%,,,,,,,
33,"Common Stock (3,110,101 shares)",12/31/2013,172000,12/31/2018,163836,26250,263982,% of Net Assets,7.9%,,13.0%,26250.0,,0.8%,,,,,,,
34,Residual Profit Interest (25% of Residual Profit),12/31/2018,172000,12/31/2018,-,26250,87779,% of Net Assets,2.6%,,13.0%,26250.0,,0.8%,,,,,,,
35,Residual Profit Interest (25% of Residual Profit),12/31/2018,172000,12/31/2018,-,26250,769389,% of Net Assets,957314,,28.7%,26250.0,,0.8%,,,,,,,
36,Nationwide Loan Company LLC(27),Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(14)(46)",6/18/2014,18148,26250,18148,% of Net Assets,18148,,0.6%,26250.0,,0.8%,,,,,,,
37,"Class A Units (32,456,159 units)(14)(16)",1/31/2013,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(14)(46)",6/18/2014,21962,26250,13735,% of Net Assets,0.4%,,0.6%,26250.0,,0.8%,,,,,,,
38,"Class A Units (32,456,159 units)(14)(16)",1/31/2013,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(14)(46)",6/18/2014,21962,26250,40110,% of Net Assets,31883,,1.0%,26250.0,,0.8%,,,,,,,
39,"NMMB, Inc.(28)",Media,"Senior Secured Note (14.00%, due 5/6/2021)(3)",5/6/2011,3714,26250,3714,% of Net Assets,3714,,0.1%,26250.0,,0.8%,,,,,,,
40,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2021)(3)",6/12/2014,900,5/6/2011,900,26250,900,% of Net Assets,-%,,0.1%,26250.0,,0.8%,,,,,,,
41,"Series A Preferred Stock (7,200 shares)(16)",12/12/2013,900,5/6/2011,7200,26250,11432,% of Net Assets,0.4%,,0.1%,26250.0,,0.8%,,,,,,,
42,"Series B Preferred Stock (5,669 shares)(16)",12/12/2013,900,5/6/2011,5669,26250,9001,% of Net Assets,0.3%,,0.1%,26250.0,,0.8%,,,,,,,
43,"Series B Preferred Stock (5,669 shares)(16)",12/12/2013,900,5/6/2011,5669,26250,17483,% of Net Assets,25047,,0.8%,26250.0,,0.8%,,,,,,,
44,Pacific World Corporation(40),Personal Products,"Revolving Line of Credit – $26,000 Commitment (9.75% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",9/26/2014,24825,26250,24825,% of Net Assets,24825,,0.7%,26250.0,,0.8%,,,,,,,
45,"Senior Secured Term Loan A (7.75% PIK (LIBOR + 5.25% with 1.00% LIBOR floor), in non-accrual status effective 10/24/2018, due 9/26/2020)(13)",12/31/2014,99214,9/26/2014,96000,26250,99214,% of Net Assets,3.0%,,0.7%,26250.0,,0.8%,,,,,,,
46,"Senior Secured Term Loan B (11.75% PIK (LIBOR + 9.25% with 1.00% LIBOR floor), in non-accrual status effective 5/21/2018, due 9/26/2020)(13)",12/31/2014,106881,9/26/2014,96500,26250,6412,% of Net Assets,0.2%,,0.7%,26250.0,,0.8%,,,,,,,
47,"Convertible Preferred Equity (100,000 shares)(16)",6/15/2018,106881,9/26/2014,15000,26250,-,% of Net Assets,-%,,0.7%,26250.0,,0.8%,,,,,,,
48,"Common Stock (6,778,414 shares)(16)",9/29/2017,106881,9/26/2014,-,26250,-,% of Net Assets,-%,,0.7%,26250.0,,0.8%,,,,,,,
49,"Common Stock (6,778,414 shares)(16)",9/29/2017,106881,9/26/2014,-,26250,232325,% of Net Assets,130451,,3.9%,26250.0,,0.8%,,,,,,,
50,"R-V Industries, Inc.",Machinery,"Senior Subordinated Note (11.61% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/31/2022)(3)(11)",6/12/2013,28622,26250,28622,% of Net Assets,28622,,0.8%,26250.0,,0.8%,,,,,,,
51,"Common Stock (745,107 shares)(16)",6/26/2007,"Senior Subordinated Note (11.61% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/31/2022)(3)(11)",6/12/2013,6866,26250,2819,% of Net Assets,0.1%,,0.8%,26250.0,,0.8%,,,,,,,
52,"Common Stock (745,107 shares)(16)",6/26/2007,"Senior Subordinated Note (11.61% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/31/2022)(3)(11)",6/12/2013,6866,26250,35488,% of Net Assets,31441,,0.9%,26250.0,,0.8%,,,,,,,
53,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,31441,,0.9%,26250.0,,0.8%,,,,,,,
54,"Universal Turbine Parts, LLC(54)",Trading Companies & Distributors,"Delayed Draw Term Loan – $5,000 Commitment (10.25% (LIBOR + 7.75% with 2.50% LIBOR floor), due 9/30/2020)(15)",2/28/2019,Principal Value,-,Fair  Value(2),% of Net Assets,-,,0.9%,-,,-%,,,,,,,
55,"Senior Secured Term Loan A (8.56% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(11)",7/22/2016,30875,2/28/2019,30875,-,30080,% of Net Assets,0.9%,,0.9%,-,,-%,,,,,,,
56,"Senior Secured Term Loan B (14.56% PIK (LIBOR + 11.75% with 1.00% LIBOR floor), in non-accrual status effective 7/1/2018, due 7/22/2021)(11)",7/22/2016,34861,2/28/2019,32500,-,697,% of Net Assets,-%,,0.9%,-,,-%,,,,,,,
57,"Common Stock (10,000 units)(16)",12/10/2018,34861,2/28/2019,-,-,-,% of Net Assets,-%,,0.9%,-,,-%,,,,,,,
58,"Common Stock (10,000 units)(16)",12/10/2018,34861,2/28/2019,-,63375,-,30777,-%,0.9%,0.9%,-,,-%,,,,,,,
59,USES Corp.(30),Commercial Services & Supplies,"Senior Secured Term Loan A (9.00% PIK, in non-accrual status effective 4/1/2016, due 7/22/2020)",3/31/2014,43134,63375,35101,30777,14631,0.9%,0.4%,-,,-%,,,,,,,
60,"Senior Secured Term Loan B (15.50% PIK, in non-accrual status effective 4/1/2016, due 7/22/2020)",3/31/2014,53796,3/31/2014,35568,63375,-,30777,-%,0.9%,0.4%,-,,-%,,,,,,,
61,"Common Stock (268,962 shares)(16)",6/15/2016,53796,3/31/2014,-,63375,-,30777,-%,0.9%,0.4%,-,,-%,,,,,,,
62,"Common Stock (268,962 shares)(16)",6/15/2016,53796,3/31/2014,-,63375,70669,30777,14631,0.9%,0.4%,-,,-%,,,,,,,
63,"Valley Electric Company, Inc.(31)",Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2024)(3)(11)(46)",12/31/2012,10430,63375,10430,30777,10430,0.9%,0.3%,-,,-%,,,,,,,
64,"Senior Secured Note (8.00% plus 10.00% PIK, due 6/23/2024)(46)",6/24/2014,32881,12/31/2012,32881,63375,32881,30777,1.0%,0.9%,0.3%,-,,-%,,,,,,,
65,Consolidated Revenue Interest (2.0%)(38),6/22/2018,32881,12/31/2012,-,63375,3095,30777,0.1%,0.9%,0.3%,-,,-%,,,,,,,
66,"Common Stock (50,000 shares)",12/31/2012,32881,12/31/2012,26204,63375,83115,30777,2.5%,0.9%,0.3%,-,,-%,,,,,,,
67,"Common Stock (50,000 shares)",12/31/2012,32881,12/31/2012,26204,63375,69515,30777,129521,0.9%,3.9%,-,,-%,,,,,,,
68,"Wolf Energy, LLC(32)",Energy Equipment & Services,Membership Interest (100%)(16),7/1/2014,26204,63375,-,30777,-,0.9%,-%,-,,-%,,,,,,,
69,"Membership Interest in Wolf Energy Services Company, LLC (100%)(16)",3/14/2017,Membership Interest (100%)(16),7/1/2014,3896,63375,-,30777,-%,0.9%,-%,-,,-%,,,,,,,
70,Net Profits Interest (8% of Equity Distributions)(4)(16),4/15/2013,Membership Interest (100%)(16),7/1/2014,-,63375,14,30777,-%,0.9%,-%,-,,-%,,,,,,,
71,Net Profits Interest (8% of Equity Distributions)(4)(16),4/15/2013,Membership Interest (100%)(16),7/1/2014,-,63375,3896,30777,14,0.9%,-%,-,,-%,,,,,,,
72,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,14,0.9%,-%,-,,-%,,,,,,,
73,"Edmentum Ultimate Holdings, LLC(22)",Diversified Consumer Services,"Second Lien Revolving Credit Facility to Edmentum, Inc. – $7,834 Commitment (5.00% PIK, due 12/9/2021)(15)(46)",6/9/2015,Principal Value,7608,Fair  Value(2),% of Net Assets,7608,0.9%,-%,7608.0,,0.2%,,,,,,,
74,"Unsecured Senior PIK Note (8.50% PIK, due 12/9/2021)(46)",6/9/2015,8020,6/9/2015,8020,7608,8020,% of Net Assets,0.2%,0.9%,-%,7608.0,,0.2%,,,,,,,
75,"Unsecured Junior PIK Note (10.00% PIK, in non-accrual status effective 1/1/2017, due 12/9/2021)",6/9/2015,37997,6/9/2015,23829,7608,18402,% of Net Assets,0.6%,0.9%,-%,7608.0,,0.2%,,,,,,,
76,"Class A Units (370,964 units)(16)",6/9/2015,37997,6/9/2015,6577,7608,-,% of Net Assets,-%,0.9%,-%,7608.0,,0.2%,,,,,,,
77,"Class A Units (370,964 units)(16)",6/9/2015,37997,6/9/2015,6577,46034,-,34030,-%,1.0%,-%,7608.0,,0.2%,,,,,,,
78,"Nixon, Inc.(39)","Textiles, Apparel & Luxury Goods",Common Stock (857 units)(16),5/12/2017,6577,46034,-,34030,-,1.0%,-%,7608.0,,0.2%,,,,,,,
79,"Nixon, Inc.(39)","Textiles, Apparel & Luxury Goods",Common Stock (857 units)(16),5/12/2017,6577,-,-,-,-,-%,-%,7608.0,,0.2%,,,,,,,
80,Targus Cayman HoldCo Limited(33),"Textiles, Apparel & Luxury Goods","Common Stock (7,383,395 shares)",5/24/2011,6577,-,7154,-,21315,-%,0.6%,7608.0,,0.2%,,,,,,,
81,Targus Cayman HoldCo Limited(33),"Textiles, Apparel & Luxury Goods","Common Stock (7,383,395 shares)",5/24/2011,6577,7154,7154,21315,21315,0.6%,0.6%,7608.0,,0.2%,,,,,,,
82,"United Sporting Companies, Inc.(18)",Distributors,"Second Lien Term Loan (13.49% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(13)",9/28/2012,160922,7154,127091,21315,35697,0.6%,1.1%,7608.0,,0.2%,,,,,,,
83,"Common Stock (218,941 shares)(16)",5/2/2017,"Second Lien Term Loan (13.49% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(13)",9/28/2012,-,7154,-,21315,-%,0.6%,1.1%,7608.0,,0.2%,,,,,,,
84,"Common Stock (218,941 shares)(16)",5/2/2017,"Second Lien Term Loan (13.49% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(13)",9/28/2012,-,127091,-,35697,-%,1.1%,1.1%,7608.0,,0.2%,,,,,,,
85,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,-%,1.1%,1.1%,7608.0,,0.2%,,,,,,,
86,"8TH Avenue Food & Provisions, Inc.",Food Products,"Second Lien Term Loan (10.24% (LIBOR + 7.75%), due 10/1/2026)(3)(8)(13)",10/10/2018,Principal Value,25000,Fair  Value(2),% of Net Assets,24823,1.1%,1.1%,24823.0,,0.7%,,,,,,,
87,"8TH Avenue Food & Provisions, Inc.",Food Products,"Second Lien Term Loan (10.24% (LIBOR + 7.75%), due 10/1/2026)(3)(8)(13)",10/10/2018,Principal Value,24823,Fair  Value(2),24823,24823,0.7%,1.1%,24823.0,,0.7%,,,,,,,
88,"ACE Cash Express, Inc.",Consumer Finance,"Senior Secured Note (12.00%, due 12/15/2022)(8)(14)",12/15/2017,18000,24823,17778,24823,17005,0.7%,0.5%,24823.0,,0.7%,,,,,,,
89,"ACE Cash Express, Inc.",Consumer Finance,"Senior Secured Note (12.00%, due 12/15/2022)(8)(14)",12/15/2017,18000,17778,17778,17005,17005,0.5%,0.5%,24823.0,,0.7%,,,,,,,
90,"AgaMatrix, Inc.",Health Care Equipment & Supplies,"Senior Secured Term Loan (11.61% (LIBOR + 9.00% with 1.25% LIBOR floor), due 9/29/2022)(3)(11)",9/29/2017,34510,17778,34510,17005,33260,0.5%,1.0%,24823.0,,0.7%,,,,,,,
91,"AgaMatrix, Inc.",Health Care Equipment & Supplies,"Senior Secured Term Loan (11.61% (LIBOR + 9.00% with 1.25% LIBOR floor), due 9/29/2022)(3)(11)",9/29/2017,34510,34510,34510,33260,33260,1.0%,1.0%,24823.0,,0.7%,,,,,,,
92,Apidos CLO IX,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/15/2023)(5)(14)(17)",7/11/2012,23525,34510,21,33260,26,1.0%,-%,24823.0,,0.7%,,,,,,,
93,Apidos CLO IX,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/15/2023)(5)(14)(17)",7/11/2012,23525,21,21,26,26,-%,-%,24823.0,,0.7%,,,,,,,
94,Apidos CLO XI,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.24%, due 10/17/2028)(5)(14)",1/17/2013,40500,21,33471,26,27599,-%,0.8%,24823.0,,0.7%,,,,,,,
95,Apidos CLO XI,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.24%, due 10/17/2028)(5)(14)",1/17/2013,40500,33471,33471,27599,27599,0.8%,0.8%,24823.0,,0.7%,,,,,,,
96,Apidos CLO XII,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.94%, due 4/15/2031)(5)(14)",4/18/2013,52203,33471,35616,27599,27792,0.8%,0.8%,24823.0,,0.7%,,,,,,,
97,Apidos CLO XII,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.94%, due 4/15/2031)(5)(14)",4/18/2013,52203,35616,35616,27792,27792,0.8%,0.8%,24823.0,,0.7%,,,,,,,
98,Apidos CLO XV,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.08%, due 4/21/2031)(5)(14)",10/16/2013,48515,35616,37036,27792,27059,0.8%,0.8%,24823.0,,0.7%,,,,,,,
99,Apidos CLO XV,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.08%, due 4/21/2031)(5)(14)",10/16/2013,48515,37036,37036,27059,27059,0.8%,0.8%,24823.0,,0.7%,,,,,,,
100,Apidos CLO XXII,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.49%, due 10/20/2027)(5)(6)(14)",10/14/2015,31350,37036,28444,27059,24756,0.8%,0.7%,24823.0,,0.7%,,,,,,,
101,Apidos CLO XXII,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.49%, due 10/20/2027)(5)(6)(14)",10/14/2015,31350,28444,28444,24756,24756,0.7%,0.7%,24823.0,,0.7%,,,,,,,
102,"Ark-La-Tex Wireline Services, LLC",Energy Equipment & Services,Escrow Receivable,4/8/2014,31350,28444,-,24756,-,0.7%,-%,24823.0,,0.7%,,,,,,,
103,"Ark-La-Tex Wireline Services, LLC",Energy Equipment & Services,Escrow Receivable,4/8/2014,31350,-,-,-,-,-%,-%,24823.0,,0.7%,,,,,,,
104,"Atlantis Health Care Group (Puerto Rico), Inc.",Health Care Providers & Services,"Revolving Line of Credit – $6,000 Commitment (11.55% (LIBOR + 8.75% with 2.00% LIBOR floor), due 2/21/2020)(11)(15)",2/21/2013,4000,-,4000,-,3948,-%,0.1%,24823.0,,0.7%,,,,,,,
105,"Senior Term Loan (11.55% (LIBOR + 8.75% with 2.00% LIBOR floor), due 2/21/2020)(3)(11)",2/21/2013,75332,2/21/2013,75332,-,74349,-,2.2%,-%,0.1%,24823.0,,0.7%,,,,,,,
106,"Senior Term Loan (11.55% (LIBOR + 8.75% with 2.00% LIBOR floor), due 2/21/2020)(3)(11)",2/21/2013,75332,2/21/2013,75332,79332,74349,78297,2.2%,2.3%,0.1%,24823.0,,0.7%,,,,,,,
107,"Autodata, Inc./ Autodata Solutions, Inc.(9)",Software,"Second Lien Term Loan (9.75% (LIBOR + 7.25%), due 12/12/2025)(3)(8)(13)",12/14/2017,6000,79332,5975,78297,6000,2.3%,0.2%,24823.0,,0.7%,,,,,,,
108,"Autodata, Inc./ Autodata Solutions, Inc.(9)",Software,"Second Lien Term Loan (9.75% (LIBOR + 7.25%), due 12/12/2025)(3)(8)(13)",12/14/2017,6000,5975,5975,6000,6000,0.2%,0.2%,24823.0,,0.7%,,,,,,,
109,Barings CLO 2018-III (f/k/a Babson CLO Ltd. 2014-III),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.42%, due 7/20/2029)(5)(6)(14)",6/14/2018,83098,5975,50992,6000,42441,0.2%,1.3%,24823.0,,0.7%,,,,,,,
110,Barings CLO 2018-III (f/k/a Babson CLO Ltd. 2014-III),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.42%, due 7/20/2029)(5)(6)(14)",6/14/2018,83098,50992,50992,42441,42441,1.3%,1.3%,24823.0,,0.7%,,,,,,,
111,"Broder Bros., Co.","Textiles, Apparel & Luxury Goods","Senior Secured Note (11.11% (LIBOR + 8.50% with 1.25% LIBOR floor), due 12/02/2022)(3)(11)",12/4/2017,194226,50992,194226,42441,194226,1.3%,5.8%,24823.0,,0.7%,,,,,,,
112,"Broder Bros., Co.","Textiles, Apparel & Luxury Goods","Senior Secured Note (11.11% (LIBOR + 8.50% with 1.25% LIBOR floor), due 12/02/2022)(3)(11)",12/4/2017,194226,194226,194226,194226,194226,5.8%,5.8%,24823.0,,0.7%,,,,,,,
113,Brookside Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.69%, due 1/17/2028)(5)(14)",5/23/2013,36300,194226,18690,194226,13968,5.8%,0.4%,24823.0,,0.7%,,,,,,,
114,Brookside Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.69%, due 1/17/2028)(5)(14)",5/23/2013,36300,194226,18690,194226,13968,5.8%,0.4%,24823.0,,0.7%,,,,,,,
115,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,13968,5.8%,0.4%,24823.0,,0.7%,,,,,,,
116,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.07%, due 10/16/2028)(5)(14)",5/8/2012,Principal Value,58915,Fair  Value(2),% of Net Assets,41754,5.8%,0.4%,34054.0,,1.0%,,,,,,,
117,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.07%, due 10/16/2028)(5)(14)",5/8/2012,Principal Value,58915,41754,% of Net Assets,34054,5.8%,1.0%,34054.0,,1.0%,,,,,,,
118,"Candle-Lite Company, LLC",Household Products,"Senior Secured Term Loan A (8.13% (LIBOR + 5.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",1/23/2018,12250,58915,12250,% of Net Assets,12189,5.8%,0.4%,34054.0,,1.0%,,,,,,,
119,"Senior Secured Term Loan B (12.13% (LIBOR + 9.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",1/23/2018,12500,1/23/2018,12500,58915,12500,% of Net Assets,0.4%,5.8%,0.4%,34054.0,,1.0%,,,,,,,
120,"Senior Secured Term Loan B (12.13% (LIBOR + 9.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",1/23/2018,12500,1/23/2018,12500,58915,24750,% of Net Assets,24689,5.8%,0.8%,34054.0,,1.0%,,,,,,,
