,0,1,2,3,4,5,6,7,8,9,10,11
33,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
34,Control Investments (greater than 25.00% voting control)(41),,,,,,,,,,,
35,Gulf Coast Machine & Supply Company,Texas / Energy Equipment & Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(10)(11)",,41980,,,35403,,,7487.0,0.2%
36,"Series A Convertible Preferred Stock (99,900 shares)(39)",,25950,,-,,-%,,,,,
37,Common Stock (100 shares)(39),-,,-,,-,,-%,,,,
38,,,,,61353,,7487,,0.2%,,,
39,"MITY, Inc.(22)",Utah / Commercial Services & Supplies,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 1/30/2020)(3)(10)(11)",18250,,18250,,18250,,0.5%,,
40,"Senior Secured Note B (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor) plus 10.00% PIK, due 1/30/2020)(3)(10)(11)(40)",16442,,16442,,16442,,0.5%,,,,
41,"Subordinated Unsecured Note to Broda Enterprises ULC (10.00%, due on demand)(13)",5478,,7200,,5478,,0.2%,,,,
42,"Common Stock (42,053 shares)",,6849,,16789,,0.4%,,,,,
43,,,,,48741,,56959,,1.6%,,,
44,National Property REIT Corp.(23),Various / Equity Real Estate Investment Trusts (REITs) / Online Lending,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(10)(11)(40)",284421,,284421,,284421,,8.2%,,
45,"Senior Secured Term Loan E (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 5.00% PIK, due 4/1/2019)(10)(11)(40)",205591,,205591,,205591,,6.0%,,,,
46,"Senior Secured Term Loan C to ACL Loan Holdings, Inc. (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 5.00% PIK, due 4/1/2019)(10)(11)(13)(40)",88556,,88556,,88556,,2.6%,,,,
47,"Senior Secured Term Loan C to American Consumer Lending Limited (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 5.00% PIK, due 12/15/2020)(10)(11)(13)(40)",46918,,46918,,46918,,1.4%,,,,
48,"Common Stock (1,743,534 shares)(39)",-,,184768,,254187,,7.4%,,,,
49,Net Operating Income Interest (5% of Net Operating Income)(39),-,,-,,68948,,1.9%,,,,
50,,,,,810254,,948621,,27.5%,,,
51,Nationwide Loan Company LLC(24),Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(13)(40)",16819,,16819,,16819,,0.5%,,
52,"Class A Units (29,559,899 units)(13)",,16293,,19456,,0.6%,,,,,
53,,,,,33112,,36275,,1.1%,,,
54,"NMMB, Inc.(25)",New York / Media,"Senior Secured Note (14.00%, due 5/6/2021)",3714,,3714,,3714,,0.1%,,
55,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2021)",7000,,7000,,7000,,0.2%,,,,
56,"Series A Preferred Stock (7,200 shares)(39)",,7200,,2558,,0.1%,,,,,
57,"Series B Preferred Stock (5,669 shares)(39)",,5669,,2014,,0.1%,,,,,
58,,,,,23583,,15286,,0.4%,,,
59,"R-V Industries, Inc.",Pennsylvania / Construction & Engineering,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(10)(11)",28622,,28622,,28622,,0.8%,,
60,"Common Stock (745,107 shares)",,6941,,6909,,0.2%,,,,,
61,,,,,35563,,35531,,1.0%,,,
62,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
63,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
64,Control Investments (greater than 25.00% voting control)(41),,,,,,,,,,,
65,USES Corp.(26),Texas / Commercial Services & Supplies,"Senior Secured Term Loan A (9.00% PIK, in non-accrual status effective 4/1/2016, due 3/31/2019)",,27091,,,26158,,,27091.0,0.8%
66,"Senior Secured Term Loan B (15.50% PIK, in non-accrual status effective 4/1/2016, due 3/31/2019)",37880,,35568,,16013,,0.4%,,,,
67,"Common Stock (268,962 shares)(39)",,-,,-,,-%,,,,,
68,,,,,61726,,43104,,1.2%,,,
69,"Valley Electric Company, Inc.(27)",Washington / Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2019)(3)(10)(11)(40)",10430,,10430,,10430,,0.3%,,
70,"Senior Secured Note (10.00% plus 8.50% PIK, due 6/23/2019)(40)",24568,,24568,,20491,,0.6%,,,,
71,"Common Stock (50,000 shares)(39)",,26204,,-,,-%,,,,,
72,,,,,61202,,30921,,0.9%,,,
73,"Wolf Energy, LLC",Kansas / Energy Equipment & Services,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",41758,,-,,-,,-%,,
74,Membership Interest (100%)(39),,-,,-,,-%,,,,,
75,Net Profits Interest (8% of Equity Distributions)(4)(39),,-,,15,,-%,,,,,
76,,,,,-,,15,,-%,,,
77,,,1880883,,,1867410,,54.0%,,,,
78,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
79,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
80,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
81,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Trading Companies & Distributors,"Class A Units (32,500 units)(39)",,,289,,,679,,-%,
82,,,,,289,,679,,-%,,,
83,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(8)(10)(11)",11771,,11649,,11771,,0.3%,,
84,,,,,11649,,11771,,0.3%,,,
85,American Gilsonite Company(29),Utah / Metals & Mining,Membership Interest (1.93%)(39),,-,,-,,-%,,,
86,,,,,-,,-,,-%,,,
87,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.57%, due 7/15/2023)(5)(13)",23525,,19276,,17295,,0.5%,,
88,,,,,19276,,17295,,0.5%,,,
89,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.96%, due 1/17/2023)(5)(13)",40500,,30870,,26902,,0.8%,,
90,,,,,30870,,26902,,0.8%,,,
91,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.28%, due 4/15/2025)(5)(13)",44063,,32596,,29821,,0.9%,,
92,,,,,32596,,29821,,0.9%,,,
93,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.36%, due 10/20/2025)(5)(13)",36515,,29887,,24655,,0.7%,,
94,,,,,29887,,24655,,0.7%,,,
95,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.08%, due 10/20/2027)(5)(6)(13)",31350,,26710,,26752,,0.8%,,
96,,,,,26710,,26752,,0.8%,,,
97,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(10)(11)",150000,,150000,,150000,,4.3%,,
98,,,,,150000,,150000,,4.3%,,,
99,"Ark-La-Tex Wireline Services, LLC",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",21322,,20353,,9074,,0.3%,,
100,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",25282,,23239,,-,,-%,,,,
101,,,,,43592,,9074,,0.3%,,,
102,Armor Holding II LLC,New York / Commercial Services & Supplies,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(8)(10)(11)",7000,,6918,,6918,,0.2%,,
103,,,,,6918,,6918,,0.2%,,,
104,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Health Care Providers & Services,"Revolving Line of Credit – $7,000 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 8/21/2018)(10)(11)(14)",2350,,2350,,2350,,0.1%,,
105,"Senior Term Loan (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 2/21/2020)(3)(10)(11)",79968,,79968,,79968,,2.3%,,,,
106,,,,,82318,,82318,,2.4%,,,
107,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.56%, due 1/15/2026)(5)(6)(13)",52250,,42034,,41223,,1.2%,,
108,,,,,42034,,41223,,1.2%,,,
109,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
110,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
111,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
112,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(10)(12)",,119262,,,119262,,,119262.0,3.5%
113,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(10)(12)",120491,,120491,,120491,,3.4%,,,,
114,,,,,239753,,239753,,6.9%,,,
115,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.98%, due 4/17/2025)(5)(13)",26000,,18734,,15918,,0.5%,,
116,,,,,18734,,15918,,0.5%,,,
117,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 13.15%, due 10/16/2028)(5)(13)",58915,,40253,,34799,,1.0%,,
118,,,,,40253,,34799,,1.0%,,,
119,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(10)(11)",101828,,101340,,100698,,2.9%,,
120,,,,,101340,,100698,,2.9%,,,
121,"Carlyle Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.30%, due 10/20/2029)(5)(6)(13)",32200,,31153,,30160,,0.9%,,
122,,,,,31153,,30160,,0.9%,,,
123,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.59%, due 1/30/2025)(5)(13)",24870,,18364,,16768,,0.5%,,
124,,,,,18364,,16768,,0.5%,,,
125,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.64%, due 1/25/2026)(5)(13)",40275,,31752,,25771,,0.7%,,
126,,,,,31752,,25771,,0.7%,,,
127,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.61%, due 7/27/2026)(5)(6)(13)",48528,,36287,,30756,,0.9%,,
128,,,,,36287,,30756,,0.9%,,,
129,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.38%, due 10/24/2025)(5)(13)",44100,,31347,,30928,,0.9%,,
130,,,,,31347,,30928,,0.9%,,,
131,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.13%, due 11/27/2024)(5)(13)",45500,,32561,,34499,,1.0%,,
132,,,,,32561,,34499,,1.0%,,,
133,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.31%, due 10/17/2026)(5)(6)(13)",41500,,30480,,31494,,0.9%,,
134,,,,,30480,,31494,,0.9%,,,
135,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.14%, due 10/21/2028)(5)(6)(13)",34000,,30091,,29879,,0.9%,,
136,,,,,30091,,29879,,0.9%,,,
137,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(10)(11)(40)",62442,,62392,,62442,,1.8%,,
138,,,,,62392,,62442,,1.8%,,,
139,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
140,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
141,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
142,"Coverall North America, Inc.",Florida / Commercial Services & Supplies,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",,23750,,,23750,,,23750.0,0.7%
143,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,,25000,,25000,,0.7%,,,,
144,,,,,48750,,48750,,1.4%,,,
145,Crosman Corporation,New York / Leisure Products,"Senior Secured Term Loan A (9.31% (LIBOR + 8.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(10)(12)(40)",54673,,54673,,54673,,1.6%,,
146,"Senior Secured Term Loan B (16.31% (LIBOR + 15.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(10)(12)(40)",41656,,41656,,41656,,1.2%,,,,
147,,,,,96329,,96329,,2.8%,,,
148,CURO Group Holdings Corp (f/k/a Speedy Cash Holdings Corp.),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(8)(13)",15000,,15000,,11988,,0.3%,,
149,"Subordinated Secured Term Loan (10.75%, due 5/15/2018)(8)(13)",10000,,9546,,9575,,0.3%,,,,
150,,,,,24546,,21563,,0.6%,,,
151,Digital Room LLC,California / Commercial Services & Supplies,"Second Lien Term Loan (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 5/21/2023)(8)(10)(12)",34000,,33337,,33337,,1.0%,,
152,,,,,33337,,33337,,1.0%,,,
153,"Dunn Paper, Inc.",Georgia / Paper & Forest Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(10)(11)",11500,,11278,,11295,,0.3%,,
154,,,,,11278,,11295,,0.3%,,,
155,"Easy Gardener Products, Inc.",Texas / Commercial Services & Supplies,"Senior Secured Term Loan (10.84% (LIBOR + 10.00% with .25% LIBOR floor), due 09/30/2020)(3)(10)(11)",17281,,17281,,16481,,0.5%,,
156,,,,,17281,,16481,,0.5%,,,
157,"Fleetwash, Inc.",New Jersey / Commercial Services & Supplies,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(10)(11)",23402,,23402,,23402,,0.7%,,
158,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor)expires 4/30/2019)(10)(14)",-,,-,,-,,-%,,,,
159,,,,,23402,,23402,,0.7%,,,
160,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.90%, due 4/15/2025)(5)(13)",39275,,28394,,28998,,0.8%,,
161,,,,,28394,,28998,,0.8%,,,
162,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.13%, due 11/16/2025)(5)(13)",24575,,18535,,17544,,0.5%,,
163,,,,,18535,,17544,,0.5%,,,
164,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.47%, due 7/15/2026)(5)(6)(13)",39905,,30698,,28707,,0.8%,,
165,,,,,30698,,28707,,0.8%,,,
166,"Generation Brands Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/10/2022)(3)(8)(10)(11)",19000,,18479,,19000,,0.5%,,
167,,,,,18479,,19000,,0.5%,,,
168,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
169,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
170,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
171,"Global Employment Solutions, Inc.",Colorado / Commercial Services & Supplies,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(10)(12)",,49250,,,49250,,,49250.0,1.4%
172,,,,,49250,,49250,,1.4%,,,
173,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.30%, due 8/15/2023)(5)(13)",23188,,16595,,13952,,0.4%,,
174,,,,,16595,,13952,,0.4%,,,
175,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.56%, due 4/15/2025)(5)(13)",40400,,29554,,28782,,0.8%,,
176,,,,,29554,,28782,,0.8%,,,
177,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.69%, due 4/18/2026)(5)(13)",24500,,17056,,16417,,0.5%,,
178,,,,,17056,,16417,,0.5%,,,
179,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.95%, due 4/28/2025)(5)(6)(13)",41164,,28625,,28563,,0.8%,,
180,,,,,28625,,28563,,0.8%,,,
181,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.68%, due 10/18/2027)(5)(6)(13)",39598,,35167,,35569,,1.0%,,
182,,,,,35167,,35569,,1.0%,,,
183,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable(39),,-,,2173,,0.1%,,,
184,,,,,-,,2173,,0.1%,,,
185,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.57%, due 11/18/2026)(5)(6)(13)",19025,,14475,,13980,,0.4%,,
186,,,,,14475,,13980,,0.4%,,,
187,"Harley Marine Services, Inc.","Washington / Oil, Gas & Consumable Fuels","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(8)(10)(11)",9000,,8902,,8323,,0.2%,,
188,,,,,8902,,8323,,0.2%,,,
189,"Hollander Sleep Products, LLC",Florida / Household Durables,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(10)(11)",21860,,21860,,21071,,0.6%,,
190,,,,,21860,,21071,,0.6%,,,
191,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 6/8/2021(10)(12)",26293,,26293,,26293,,0.8%,,
192,,,,,26293,,26293,,0.8%,,,
193,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",121945,,121945,,121945,,3.5%,,
194,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(10)(11)",158100,,158100,,158100,,4.6%,,,,
195,"Senior Secured Term Loan C-1 (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",27000,,27000,,27000,,0.8%,,,,
196,"Senior Secured Term Loan C-2 (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,,25000,,25000,,0.7%,,,,
197,,,,,332045,,332045,,9.6%,,,
198,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
199,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
200,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
201,"InterDent, Inc.",California / Health Care Providers & Services,"Senior Secured Term Loan A (6.27% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(10)(12)",,79097,,,79097,,,79097.0,2.3%
202,"Senior Secured Term Loan B (11.27% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(10)(12)",131125,,131125,,131125,,3.8%,,,,
203,,,,,210222,,210222,,6.1%,,,
204,JD Power and Associates,California / Professional Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(10)(11)",15000,,14784,,15000,,0.4%,,
205,,,,,14784,,15000,,0.4%,,,
206,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.32%, due 7/20/2027)(5)(6)(13)",19500,,16946,,15376,,0.4%,,
207,,,,,16946,,15376,,0.4%,,,
208,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/20/2024)(8)(10)(11)",13000,,12745,,12745,,0.4%,,
209,,,,,12745,,12745,,0.4%,,,
210,"Keystone Peer Review Organization Holdings, Inc.",Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (11.75% (PRIME + 8.00%) with 3.75% PRIME floor), due 7/28/2023)(8)(10)",45000,,45000,,45000,,1.3%,,
211,,,,,45000,,45000,,1.3%,,,
212,"LaserShip, Inc.",Virginia / Road & Rail,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(12)",34189,,34189,,34189,,1.0%,,
213,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(12)",20990,,20990,,20990,,0.6%,,,,
214,,,,,55179,,55179,,1.6%,,,
215,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.91%, due 7/15/2025)(5)(13)",30500,,22027,,22226,,0.6%,,
216,,,,,22027,,22226,,0.6%,,,
217,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.22%, due 8/15/2022)(5)(13)",43110,,28989,,28091,,0.8%,,
218,,,,,28989,,28091,,0.8%,,,
219,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(10)(11)",33802,,33802,,33802,,1.0%,,
220,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(10)(11)",45562,,45562,,45562,,1.3%,,,,
221,,,,,79364,,79364,,2.3%,,,
222,"Maverick Healthcare Equity, LLC",Arizona / Health Care Providers & Services,"Preferred Units (1,250,000 units)(39)",,1252,,1738,,0.1%,,,
223,"Class A Common Units (1,250,000 units)(39)",,-,,-,,-%,,,,,
224,,,,,1252,,1738,,0.1%,,,
225,Mineral Fusion Natural Brands(30),Colorado / Personal Products,Membership Interest (1.43%)(39),,-,,115,,-%,,,
226,,,,,-,,115,,-%,,,
227,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.40%, due 4/12/2024)(5)(13)",43650,,30835,,29821,,0.9%,,
228,,,,,30835,,29821,,0.9%,,,
229,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
230,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
231,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
