,0,1,2,3,4,5,6,7,8,9,10,11
82,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Trading Companies & Distributors,"Class A Units (32,500 units)(39)",,,289,,,679,,-%,
83,,,,,289,,679,,-%,,,
84,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(8)(10)(11)",11771,,11649,,11771,,0.3%,,
85,,,,,11649,,11771,,0.3%,,,
86,American Gilsonite Company(29),Utah / Metals & Mining,Membership Interest (1.93%)(39),,-,,-,,-%,,,
87,,,,,-,,-,,-%,,,
88,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.57%, due 7/15/2023)(5)(13)",23525,,19276,,17295,,0.5%,,
89,,,,,19276,,17295,,0.5%,,,
90,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.96%, due 1/17/2023)(5)(13)",40500,,30870,,26902,,0.8%,,
91,,,,,30870,,26902,,0.8%,,,
92,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.28%, due 4/15/2025)(5)(13)",44063,,32596,,29821,,0.9%,,
93,,,,,32596,,29821,,0.9%,,,
94,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.36%, due 10/20/2025)(5)(13)",36515,,29887,,24655,,0.7%,,
95,,,,,29887,,24655,,0.7%,,,
96,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.08%, due 10/20/2027)(5)(6)(13)",31350,,26710,,26752,,0.8%,,
97,,,,,26710,,26752,,0.8%,,,
98,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(10)(11)",150000,,150000,,150000,,4.3%,,
99,,,,,150000,,150000,,4.3%,,,
100,"Ark-La-Tex Wireline Services, LLC",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",21322,,20353,,9074,,0.3%,,
101,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 4/8/2019)(10)(12)",25282,,23239,,-,,-%,,,,
102,,,,,43592,,9074,,0.3%,,,
103,Armor Holding II LLC,New York / Commercial Services & Supplies,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(8)(10)(11)",7000,,6918,,6918,,0.2%,,
104,,,,,6918,,6918,,0.2%,,,
105,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Health Care Providers & Services,"Revolving Line of Credit – $7,000 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 8/21/2018)(10)(11)(14)",2350,,2350,,2350,,0.1%,,
106,"Senior Term Loan (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 2/21/2020)(3)(10)(11)",79968,,79968,,79968,,2.3%,,,,
107,,,,,82318,,82318,,2.4%,,,
108,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.56%, due 1/15/2026)(5)(6)(13)",52250,,42034,,41223,,1.2%,,
109,,,,,42034,,41223,,1.2%,,,
110,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
111,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
112,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
113,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(10)(12)",,119262,,,119262,,,119262.0,3.5%
114,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(10)(12)",120491,,120491,,120491,,3.4%,,,,
115,,,,,239753,,239753,,6.9%,,,
116,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.98%, due 4/17/2025)(5)(13)",26000,,18734,,15918,,0.5%,,
117,,,,,18734,,15918,,0.5%,,,
118,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 13.15%, due 10/16/2028)(5)(13)",58915,,40253,,34799,,1.0%,,
119,,,,,40253,,34799,,1.0%,,,
120,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(10)(11)",101828,,101340,,100698,,2.9%,,
121,,,,,101340,,100698,,2.9%,,,
122,"Carlyle Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.30%, due 10/20/2029)(5)(6)(13)",32200,,31153,,30160,,0.9%,,
123,,,,,31153,,30160,,0.9%,,,
124,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.59%, due 1/30/2025)(5)(13)",24870,,18364,,16768,,0.5%,,
125,,,,,18364,,16768,,0.5%,,,
126,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.64%, due 1/25/2026)(5)(13)",40275,,31752,,25771,,0.7%,,
127,,,,,31752,,25771,,0.7%,,,
128,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.61%, due 7/27/2026)(5)(6)(13)",48528,,36287,,30756,,0.9%,,
129,,,,,36287,,30756,,0.9%,,,
130,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.38%, due 10/24/2025)(5)(13)",44100,,31347,,30928,,0.9%,,
131,,,,,31347,,30928,,0.9%,,,
132,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.13%, due 11/27/2024)(5)(13)",45500,,32561,,34499,,1.0%,,
133,,,,,32561,,34499,,1.0%,,,
134,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.31%, due 10/17/2026)(5)(6)(13)",41500,,30480,,31494,,0.9%,,
135,,,,,30480,,31494,,0.9%,,,
136,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.14%, due 10/21/2028)(5)(6)(13)",34000,,30091,,29879,,0.9%,,
137,,,,,30091,,29879,,0.9%,,,
138,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(10)(11)(40)",62442,,62392,,62442,,1.8%,,
139,,,,,62392,,62442,,1.8%,,,
140,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
141,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
142,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
143,"Coverall North America, Inc.",Florida / Commercial Services & Supplies,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",,23750,,,23750,,,23750.0,0.7%
144,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(10)(11)",25000,,25000,,25000,,0.7%,,,,
145,,,,,48750,,48750,,1.4%,,,
146,Crosman Corporation,New York / Leisure Products,"Senior Secured Term Loan A (9.31% (LIBOR + 8.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(10)(12)(40)",54673,,54673,,54673,,1.6%,,
147,"Senior Secured Term Loan B (16.31% (LIBOR + 15.70% with .30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(10)(12)(40)",41656,,41656,,41656,,1.2%,,,,
148,,,,,96329,,96329,,2.8%,,,
149,CURO Group Holdings Corp (f/k/a Speedy Cash Holdings Corp.),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(8)(13)",15000,,15000,,11988,,0.3%,,
150,"Subordinated Secured Term Loan (10.75%, due 5/15/2018)(8)(13)",10000,,9546,,9575,,0.3%,,,,
151,,,,,24546,,21563,,0.6%,,,
152,Digital Room LLC,California / Commercial Services & Supplies,"Second Lien Term Loan (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 5/21/2023)(8)(10)(12)",34000,,33337,,33337,,1.0%,,
153,,,,,33337,,33337,,1.0%,,,
154,"Dunn Paper, Inc.",Georgia / Paper & Forest Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(10)(11)",11500,,11278,,11295,,0.3%,,
155,,,,,11278,,11295,,0.3%,,,
156,"Easy Gardener Products, Inc.",Texas / Commercial Services & Supplies,"Senior Secured Term Loan (10.84% (LIBOR + 10.00% with .25% LIBOR floor), due 09/30/2020)(3)(10)(11)",17281,,17281,,16481,,0.5%,,
157,,,,,17281,,16481,,0.5%,,,
158,"Fleetwash, Inc.",New Jersey / Commercial Services & Supplies,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(10)(11)",23402,,23402,,23402,,0.7%,,
159,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor)expires 4/30/2019)(10)(14)",-,,-,,-,,-%,,,,
160,,,,,23402,,23402,,0.7%,,,
161,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.90%, due 4/15/2025)(5)(13)",39275,,28394,,28998,,0.8%,,
162,,,,,28394,,28998,,0.8%,,,
163,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.13%, due 11/16/2025)(5)(13)",24575,,18535,,17544,,0.5%,,
164,,,,,18535,,17544,,0.5%,,,
165,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.47%, due 7/15/2026)(5)(6)(13)",39905,,30698,,28707,,0.8%,,
166,,,,,30698,,28707,,0.8%,,,
167,"Generation Brands Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/10/2022)(3)(8)(10)(11)",19000,,18479,,19000,,0.5%,,
168,,,,,18479,,19000,,0.5%,,,
169,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
170,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
171,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
172,"Global Employment Solutions, Inc.",Colorado / Commercial Services & Supplies,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(10)(12)",,49250,,,49250,,,49250.0,1.4%
173,,,,,49250,,49250,,1.4%,,,
174,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.30%, due 8/15/2023)(5)(13)",23188,,16595,,13952,,0.4%,,
175,,,,,16595,,13952,,0.4%,,,
176,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.56%, due 4/15/2025)(5)(13)",40400,,29554,,28782,,0.8%,,
177,,,,,29554,,28782,,0.8%,,,
178,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.69%, due 4/18/2026)(5)(13)",24500,,17056,,16417,,0.5%,,
179,,,,,17056,,16417,,0.5%,,,
180,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.95%, due 4/28/2025)(5)(6)(13)",41164,,28625,,28563,,0.8%,,
181,,,,,28625,,28563,,0.8%,,,
182,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.68%, due 10/18/2027)(5)(6)(13)",39598,,35167,,35569,,1.0%,,
183,,,,,35167,,35569,,1.0%,,,
184,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable(39),,-,,2173,,0.1%,,,
185,,,,,-,,2173,,0.1%,,,
186,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.57%, due 11/18/2026)(5)(6)(13)",19025,,14475,,13980,,0.4%,,
187,,,,,14475,,13980,,0.4%,,,
188,"Harley Marine Services, Inc.","Washington / Oil, Gas & Consumable Fuels","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(8)(10)(11)",9000,,8902,,8323,,0.2%,,
189,,,,,8902,,8323,,0.2%,,,
190,"Hollander Sleep Products, LLC",Florida / Household Durables,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(10)(11)",21860,,21860,,21071,,0.6%,,
191,,,,,21860,,21071,,0.6%,,,
192,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 6/8/2021(10)(12)",26293,,26293,,26293,,0.8%,,
193,,,,,26293,,26293,,0.8%,,,
194,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",121945,,121945,,121945,,3.5%,,
195,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(10)(11)",158100,,158100,,158100,,4.6%,,,,
196,"Senior Secured Term Loan C-1 (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",27000,,27000,,27000,,0.8%,,,,
197,"Senior Secured Term Loan C-2 (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,,25000,,25000,,0.7%,,,,
198,,,,,332045,,332045,,9.6%,,,
199,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
200,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
201,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
202,"InterDent, Inc.",California / Health Care Providers & Services,"Senior Secured Term Loan A (6.27% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(10)(12)",,79097,,,79097,,,79097.0,2.3%
203,"Senior Secured Term Loan B (11.27% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(10)(12)",131125,,131125,,131125,,3.8%,,,,
204,,,,,210222,,210222,,6.1%,,,
205,JD Power and Associates,California / Professional Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(10)(11)",15000,,14784,,15000,,0.4%,,
206,,,,,14784,,15000,,0.4%,,,
207,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.32%, due 7/20/2027)(5)(6)(13)",19500,,16946,,15376,,0.4%,,
208,,,,,16946,,15376,,0.4%,,,
209,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/20/2024)(8)(10)(11)",13000,,12745,,12745,,0.4%,,
210,,,,,12745,,12745,,0.4%,,,
211,"Keystone Peer Review Organization Holdings, Inc.",Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (11.75% (PRIME + 8.00%) with 3.75% PRIME floor), due 7/28/2023)(8)(10)",45000,,45000,,45000,,1.3%,,
212,,,,,45000,,45000,,1.3%,,,
213,"LaserShip, Inc.",Virginia / Road & Rail,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(12)",34189,,34189,,34189,,1.0%,,
214,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(12)",20990,,20990,,20990,,0.6%,,,,
215,,,,,55179,,55179,,1.6%,,,
216,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.91%, due 7/15/2025)(5)(13)",30500,,22027,,22226,,0.6%,,
217,,,,,22027,,22226,,0.6%,,,
218,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.22%, due 8/15/2022)(5)(13)",43110,,28989,,28091,,0.8%,,
219,,,,,28989,,28091,,0.8%,,,
220,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(10)(11)",33802,,33802,,33802,,1.0%,,
221,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(10)(11)",45562,,45562,,45562,,1.3%,,,,
222,,,,,79364,,79364,,2.3%,,,
223,"Maverick Healthcare Equity, LLC",Arizona / Health Care Providers & Services,"Preferred Units (1,250,000 units)(39)",,1252,,1738,,0.1%,,,
224,"Class A Common Units (1,250,000 units)(39)",,-,,-,,-%,,,,,
225,,,,,1252,,1738,,0.1%,,,
226,Mineral Fusion Natural Brands(30),Colorado / Personal Products,Membership Interest (1.43%)(39),,-,,115,,-%,,,
227,,,,,-,,115,,-%,,,
228,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.40%, due 4/12/2024)(5)(13)",43650,,30835,,29821,,0.9%,,
229,,,,,30835,,29821,,0.9%,,,
230,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
231,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
232,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
