,0,1,2,3,4,5,6,7,8,9,10,11
19,"Class A Shares (7,500,000 shares)(22)",Ohio / Consumer Finance,11633,36333,14529,36333,0.4%,36333,,,,
20,Net Revenues Interest (25% of Net Revenues)(22),Ohio / Consumer Finance,-,36333,4310,36333,0.1%,36333,,,,
21,Net Revenues Interest (25% of Net Revenues)(22),Ohio / Consumer Finance,-,36333,47966,36333,55172,36333,1.5%,,,
22,Echelon Aviation LLC,New York / Aerospace & Defense,"Senior Secured Term Loan (11.75% (LIBOR + 9.75% with 2.00% LIBOR floor) plus 2.25% PIK, due 3/31/2022)(4)",40808,47966,40808,55172,40808,,1.1%,,
23,"Class A Shares (11,335,318 shares)",New York / Aerospace & Defense,19907,40808,28133,40808,0.8%,40808,,,,
24,"Class A Shares (11,335,318 shares)",New York / Aerospace & Defense,19907,40808,60715,40808,68941,40808,1.9%,,,
25,"Edmentum Ultimate Holdings, LLC(47)",Minnesota / Consumer Services,"Second Lien Revolving Credit Facility to Edmentum, Inc. – $7,834 Commitment (5.00%, due 6/9/2020)(25)(26)",4896,60715,4896,68941,4896,,0.1%,,
26,"Unsecured Senior PIK Note (8.50% PIK, due 6/9/2020)",5875,"Second Lien Revolving Credit Facility to Edmentum, Inc. – $7,834 Commitment (5.00%, due 6/9/2020)(25)(26)",5875,60715,5875,68941,0.2%,,,,
27,"Unsecured Junior PIK Note (10.00% PIK, due 6/9/2020)",19868,"Second Lien Revolving Credit Facility to Edmentum, Inc. – $7,834 Commitment (5.00%, due 6/9/2020)(25)(26)",19868,60715,19868,68941,0.5%,,,,
28,"Class A Common Units (370,964.14 units)",19868,6577,19868,6577,19868,0.2%,0.5%,,,,
29,"Class A Common Units (370,964.14 units)",19868,6577,19868,37216,19868,37216,0.5%,1.0%,,,
30,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.5%,,,,
31,First Tower Finance Company LLC(29),Mississippi / Consumer Finance,"Subordinated Term Loan to First Tower, LLC (10.00% plus 12.00% PIK, due 6/24/2019)(22)",Principal Value,251578,Fair  Value(2),% of Net Assets,251578,,,251578.0,6.8%
32,"Class A Shares (83,729,323 shares)(22)",Mississippi / Consumer Finance,66473,Principal Value,114372,Fair  Value(2),3.1%,251578,,,,
33,"Class A Shares (83,729,323 shares)(22)",Mississippi / Consumer Finance,66473,Principal Value,318051,Fair  Value(2),365950,251578,9.9%,,,
34,"Freedom Marine Solutions, LLC(8)",Louisiana / Oil & Gas Services,"Senior Secured Note to Vessel Company, LLC (18.00%, due 12/12/2016)",3500,318051,3500,365950,3500,,0.1%,,
35,"Senior Secured Note to Vessel Company II, LLC (13.00%, due 11/25/2018)",13000,"Senior Secured Note to Vessel Company, LLC (18.00%, due 12/12/2016)",12504,318051,8680,365950,0.2%,,,,
36,"Senior Secured Note to Vessel Company III, LLC (13.00%, due 12/3/2018)",16000,"Senior Secured Note to Vessel Company, LLC (18.00%, due 12/12/2016)",16000,318051,13790,365950,0.4%,,,,
37,Membership Interest (100%),16000,7808,16000,1120,13790,-%,0.4%,,,,
38,Membership Interest (100%),16000,7808,16000,39812,13790,27090,0.4%,0.7%,,,
39,Gulf Coast Machine & Supply Company,Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(4)",26844,39812,26000,27090,6918,,0.2%,,
40,"Series A Convertible Preferred Stock (99,900 shares)",Texas / Manufacturing,25950,26844,-,26000,-%,6918,,,,
41,"Series A Convertible Preferred Stock (99,900 shares)",Texas / Manufacturing,25950,26844,51950,26000,6918,6918,0.2%,,,
42,"Harbortouch Payments, LLC(43)",Pennsylvania / Business Services,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)",128980,51950,128980,6918,128980,,3.5%,,
43,"Senior Secured Term Loan B (5.50% (LIBOR + 4.00% with 1.50% LIBOR floor) plus 5.50% PIK, due 3/31/2018)(4)",144878,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)",144878,51950,144878,6918,3.9%,,,,
44,"Senior Secured Term Loan C (13.00% (LIBOR + 9.00% with 4.00% LIBOR floor), due 9/29/2018)(4)",22876,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)",22876,51950,22876,6918,0.6%,,,,
45,Class C Shares (535 shares),22876,8725,22876,80202,22876,2.2%,0.6%,,,,
46,Class C Shares (535 shares),22876,8725,22876,305459,22876,376936,0.6%,10.2%,,,
47,"MITY, Inc.(17)",Utah / Durable Consumer Products,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)",18250,305459,18250,376936,18250,,0.5%,,
48,"Senior Secured Note B (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor) plus 10.00% PIK, due 3/19/2019)(4)",16301,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)",16301,305459,16301,376936,0.4%,,,,
49,"Subordinated Unsecured Note to Broda Enterprises ULC (10.00%, due on demand)(22)",7200,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)",7200,305459,5827,376936,0.2%,,,,
50,"Common Stock (42,053 shares)",7200,6849,7200,10417,5827,0.3%,0.2%,,,,
51,"Common Stock (42,053 shares)",7200,6849,7200,48600,5827,50795,0.2%,1.4%,,,
52,National Property REIT Corp.(40),Various,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",202629,48600,202629,50795,202629,,5.5%,,
53,"Senior Secured Term Loan C (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 7.50% PIK, due 4/1/2019)(4)",44147,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",44147,48600,44147,50795,1.2%,,,,
54,"Senior Secured Term Loan D (14.00% (LIBOR + 12.00% with 2.00% LIBOR floor) plus 4.50% PIK, due 4/1/2019)(4)",67443,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",67443,48600,67443,50795,1.8%,,,,
55,"Senior Secured Term Loan A to ACL Loan Holdings, Inc. (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 7.50% PIK, due 4/1/2019)(4)",20413,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",20413,48600,20413,50795,0.6%,,,,
56,"Senior Secured Term Loan B to ACL Loan Holdings, Inc. (14.00% (LIBOR + 12.00% with 2.00% LIBOR floor) plus 4.50% PIK, due 4/1/2019)(4)",30582,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",30582,48600,30582,50795,0.8%,,,,
57,"Common Stock (643,175 shares)",30582,84446,30582,87002,30582,2.3%,0.8%,,,,
58,Net Operating Income Interest (5% of Net Operating Income),30582,-,30582,19673,30582,0.5%,0.8%,,,,
59,Net Operating Income Interest (5% of Net Operating Income),30582,-,30582,449660,30582,471889,0.8%,12.7%,,,
60,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.8%,,,,
61,Nationwide Loan Company LLC  (f/k/a Nationwide Acceptance LLC)(36),Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(22)",Principal Value,14820,Fair  Value(2),% of Net Assets,14820,,,14820.0,0.4%
62,"Class A Shares (26,974,454.27 shares)(22)",Illinois / Consumer Finance,14795,Principal Value,19730,Fair  Value(2),0.5%,14820,,,,
63,"Class A Shares (26,974,454.27 shares)(22)",Illinois / Consumer Finance,14795,Principal Value,29615,Fair  Value(2),34550,14820,0.9%,,,
64,"NMMB, Inc.(24)",New York / Media,"Senior Secured Note (14.00%, due 5/6/2016)",3714,29615,3714,34550,3714,,0.1%,,
65,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2016)",7000,"Senior Secured Note (14.00%, due 5/6/2016)",7000,29615,7000,34550,0.2%,,,,
66,"Series A Preferred Stock (7,200 shares)",7000,7200,7000,1338,7000,-%,0.2%,,,,
67,"Series B Preferred Stock (5,669 shares)",7000,5669,7000,-,7000,-%,0.2%,,,,
68,"Series B Preferred Stock (5,669 shares)",7000,5669,7000,23583,7000,12052,0.2%,0.3%,,,
69,"R-V Industries, Inc.",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)",29237,23583,29237,12052,29237,,0.8%,,
70,"Common Stock (545,107 shares)",Pennsylvania / Manufacturing,5087,29237,8246,29237,0.2%,29237,,,,
71,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",Pennsylvania / Manufacturing,1682,29237,3025,29237,0.1%,29237,,,,
72,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",Pennsylvania / Manufacturing,1682,29237,36006,29237,40508,29237,1.1%,,,
73,United Property REIT Corp.(41),Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",62768,36006,62768,40508,62768,,1.7%,,
74,"Common Stock (74,449 shares)",Various / Real Estate,12860,62768,11216,62768,0.3%,62768,,,,
75,Net Operating Income Interest (5% of Net Operating Income),Various / Real Estate,-,62768,10701,62768,0.3%,62768,,,,
76,Net Operating Income Interest (5% of Net Operating Income),Various / Real Estate,-,62768,75628,62768,84685,62768,2.3%,,,
77,"Valley Electric Company, Inc.(35)",Washington / Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)",10340,75628,10340,84685,10340,,0.3%,,
78,"Senior Secured Note (10.00% plus 8.50% PIK, due 12/31/2018)",22293,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)",22293,75628,20157,84685,0.5%,,,,
79,"Common Stock (50,000 shares)",22293,26204,22293,-,20157,-%,0.5%,,,,
80,"Common Stock (50,000 shares)",22293,26204,22293,58837,20157,30497,0.5%,0.8%,,,
81,"Wolf Energy, LLC(12)",Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)(37)",32112,58837,-,30497,-,,-%,,
82,Membership Interest (100%),Kansas / Oil & Gas Production,-,32112,-,-,-%,-,,,,
83,Net Profits Interest (8% of Equity Distributions)(7),Kansas / Oil & Gas Production,-,32112,22,-,-%,-,,,,
84,Net Profits Interest (8% of Equity Distributions)(7),Kansas / Oil & Gas Production,-,32112,-,-,22,-,-%,,,
85,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-,,,,
86,"Aderant North America, Inc.",Georgia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)(4)(16)",Principal Value,7000,Fair  Value(2),% of Net Assets,6928,,,7000.0,0.2%
87,"Aderant North America, Inc.",Georgia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)(4)(16)",Principal Value,6928,Fair  Value(2),7000,6928,0.2%,,,
88,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Machinery,"Class A Units (32,500 units)",Principal Value,376,Fair  Value(2),563,6928,-%,,,
89,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Machinery,"Class A Units (32,500 units)",Principal Value,376,Fair  Value(2),563,6928,-%,,,
90,Airmall Inc.(27),Pennsylvania / Property Management,Escrow Receivable,Principal Value,5880,Fair  Value(2),3814,6928,0.1%,,,
91,Airmall Inc.(27),Pennsylvania / Property Management,Escrow Receivable,Principal Value,5880,Fair  Value(2),3814,6928,0.1%,,,
92,"Ajax Rolled Ring & Machine, LLC(42)",South Carolina / Manufacturing,Escrow Receivable,Principal Value,1264,Fair  Value(2),2170,6928,0.1%,,,
93,"Ajax Rolled Ring & Machine, LLC(42)",South Carolina / Manufacturing,Escrow Receivable,Principal Value,1264,Fair  Value(2),2170,6928,0.1%,,,
94,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)(16)",11771,1264,11593,2170,11771,,0.3%,,
95,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)(16)",11771,11593,11593,11771,11771,0.3%,,,
96,American Gilsonite Company,Utah / Metal Services & Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)(16)",15755,11593,15755,11771,14287,,0.4%,,
97,Membership Interest (99.9999%)(15),Utah / Metal Services & Minerals,-,15755,-,15755,-%,14287,,,,
98,Membership Interest (99.9999%)(15),Utah / Metal Services & Minerals,-,15755,15755,15755,14287,14287,0.4%,,,
99,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.56%)(11)(22)",23525,15755,20644,14287,22325,,0.6%,,
100,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.56%)(11)(22)",23525,20644,20644,22325,22325,0.6%,,,
101,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.64%)(11)(22)",38340,20644,31485,22325,32108,,0.9%,,
102,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.64%)(11)(22)",38340,31485,31485,32108,32108,0.9%,,,
103,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.68%)(11)(22)",44063,31485,37751,32108,38817,,1.0%,,
104,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.68%)(11)(22)",44063,37751,37751,38817,38817,1.0%,,,
105,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.07%)(11)(22)",36515,37751,33958,38817,30911,,0.8%,,
106,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.07%)(11)(22)",36515,33958,33958,30911,30911,0.8%,,,
107,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(4)",150000,33958,150000,30911,149180,,4.0%,,
108,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(4)",150000,150000,150000,149180,149180,4.0%,,,
109,"Ark-La-Tex Wireline Services, LLC",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",21743,150000,21743,149180,20042,,0.5%,,
110,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",23697,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",23697,150000,21675,149180,0.6%,,,,
111,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",23697,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",23697,45440,21675,41717,0.6%,1.1%,,,
112,Armor Holding II LLC,New York / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(4)(16)",7000,45440,6888,41717,6480,,0.2%,,
113,Armor Holding II LLC,New York / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(4)(16)",7000,6888,6888,6480,6480,0.2%,,,
114,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Healthcare,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(25)(26)",2350,6888,2350,6480,2350,,0.1%,,
115,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)",38561,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(25)(26)",38561,6888,35189,6480,0.9%,,,,
116,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)",38561,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(25)(26)",38561,40911,35189,37539,0.9%,1.0%,,,
117,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.9%,,,,
118,"BAART Programs, Inc.",California / Healthcare,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",Principal Value,1000,Fair  Value(2),% of Net Assets,1000,,,1000.0,-%
119,"Senior Secured Term Loan A (6.25% (LIBOR + 5.75% with 0.50% LIBOR floor), due 6/30/2020)(4)",21500,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",21500,1000,21500,% of Net Assets,0.6%,,,,
120,"Senior Secured Term Loan B (11.25% (LIBOR + 10.75% with 0.50% LIBOR floor), due 6/30/2020)(4)",21500,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",21500,1000,21500,% of Net Assets,0.6%,,,,
121,"Delayed Draw Term Loan – $10,500 Commitment (expires 12/31/2015)(25)",-,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",-,1000,-,% of Net Assets,-%,,,,
122,"Delayed Draw Term Loan – $10,500 Commitment (expires 12/31/2015)(25)",-,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",-,44000,-,44000,-%,1.2%,,,
123,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.25%)(11)(22)(48)",52250,44000,47799,44000,47148,,1.3%,,
124,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.25%)(11)(22)(48)",52250,47799,47799,47148,47148,1.3%,,,
125,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 4/8/2019)(3)(4)(46)",252200,47799,252200,47148,252200,,6.8%,,
126,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 4/8/2019)(3)(4)(46)",252200,252200,252200,252200,252200,6.8%,,,
127,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.25%)(11)(22)",26000,252200,21432,252200,24566,,0.7%,,
128,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.25%)(11)(22)",26000,21432,21432,24566,24566,0.7%,,,
129,"Caleel + Hayden, LLC",Colorado / Personal & Nondurable Consumer Products,Membership Interest(31),26000,-,21432,227,24566,-%,,,
130,"Caleel + Hayden, LLC",Colorado / Personal & Nondurable Consumer Products,Membership Interest(31),26000,-,21432,227,24566,-%,,,
131,"Capstone Logistics Acquisition, Inc.",Georgia / Business Services,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(4)",102500,-,101891,227,101891,,2.8%,,
132,"Capstone Logistics Acquisition, Inc.",Georgia / Business Services,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(4)",102500,101891,101891,101891,101891,2.8%,,,
133,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.90%)(11)(22)",24870,101891,20309,101891,20922,,0.6%,,
134,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.90%)(11)(22)",24870,20309,20309,20922,20922,0.6%,,,
135,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.49%)(11)(22)",40275,20309,35724,20922,33505,,0.9%,,
136,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.49%)(11)(22)",40275,35724,35724,33505,33505,0.9%,,,
137,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.42%)(11)(22)(48)",48528,35724,43038,33505,41910,,1.1%,,
138,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.42%)(11)(22)(48)",48528,43038,43038,41910,41910,1.1%,,,
139,"CIFC Funding 2011-I, Ltd.",Cayman Islands / Structured Finance,"Class D Senior Secured Notes (5.28% (LIBOR + 5.00%, due 1/19/2023)(4)(22)",19000,43038,15604,41910,18175,,0.5%,,
140,"Class E Subordinated Notes (7.28% (LIBOR + 7.00%, due 1/19/2023)(4)(22)",15400,"Class D Senior Secured Notes (5.28% (LIBOR + 5.00%, due 1/19/2023)(4)(22)",13009,43038,14223,41910,0.4%,,,,
141,"Class E Subordinated Notes (7.28% (LIBOR + 7.00%, due 1/19/2023)(4)(22)",15400,"Class D Senior Secured Notes (5.28% (LIBOR + 5.00%, due 1/19/2023)(4)(22)",13009,28613,14223,32398,0.4%,0.9%,,,
142,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.56%)(11)(22)",44100,28613,35412,32398,35599,,1.0%,,
143,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.56%)(11)(22)",44100,35412,35412,35599,35599,1.0%,,,
144,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.87%)(11)(22)",45500,35412,36124,35599,38265,,1.0%,,
145,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.87%)(11)(22)",45500,36124,36124,38265,38265,1.0%,,,
146,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.83%)(11)(22)(48)",41500,36124,34921,38265,36195,,1.0%,,
147,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.83%)(11)(22)(48)",41500,34921,34921,36195,36195,1.0%,,,
148,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",67449,34921,67399,36195,67449,,1.8%,,
149,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",67449,67399,67399,67449,67449,1.8%,,,
150,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,67449,,,,
