,0,1,2,3,4,5,6,7,8,9,10,11
34,Control Investments (greater than 25.00% voting control)(49),,,,,,,,,,,
35,First Tower Finance Company LLC(29),Mississippi / Consumer Finance,"Subordinated Term Loan to First Tower, LLC (10.00% plus 12.00% PIK, due 6/24/2019)(22)",,251578,,,251578,,,251578.0,6.8%
36,"Class A Shares (83,729,323 shares)(22)",,66473,,114372,,3.1%,,,,,
37,,,,,318051,,365950,,9.9%,,,
38,"Freedom Marine Solutions, LLC(8)",Louisiana / Oil & Gas Services,"Senior Secured Note to Vessel Company, LLC (18.00%, due 12/12/2016)",3500,,3500,,3500,,0.1%,,
39,"Senior Secured Note to Vessel Company II, LLC (13.00%, due 11/25/2018)",13000,,12504,,8680,,0.2%,,,,
40,"Senior Secured Note to Vessel Company III, LLC (13.00%, due 12/3/2018)",16000,,16000,,13790,,0.4%,,,,
41,Membership Interest (100%),,7808,,1120,,-%,,,,,
42,,,,,39812,,27090,,0.7%,,,
43,Gulf Coast Machine & Supply Company,Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(4)",26844,,26000,,6918,,0.2%,,
44,"Series A Convertible Preferred Stock (99,900 shares)",,25950,,-,,-%,,,,,
45,,,,,51950,,6918,,0.2%,,,
46,"Harbortouch Payments, LLC(43)",Pennsylvania / Business Services,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)",128980,,128980,,128980,,3.5%,,
47,"Senior Secured Term Loan B (5.50% (LIBOR + 4.00% with 1.50% LIBOR floor) plus 5.50% PIK, due 3/31/2018)(4)",144878,,144878,,144878,,3.9%,,,,
48,"Senior Secured Term Loan C (13.00% (LIBOR + 9.00% with 4.00% LIBOR floor), due 9/29/2018)(4)",22876,,22876,,22876,,0.6%,,,,
49,Class C Shares (535 shares),,8725,,80202,,2.2%,,,,,
50,,,,,305459,,376936,,10.2%,,,
51,"MITY, Inc.(17)",Utah / Durable Consumer Products,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)",18250,,18250,,18250,,0.5%,,
52,"Senior Secured Note B (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor) plus 10.00% PIK, due 3/19/2019)(4)",16301,,16301,,16301,,0.4%,,,,
53,"Subordinated Unsecured Note to Broda Enterprises ULC (10.00%, due on demand)(22)",7200,,7200,,5827,,0.2%,,,,
54,"Common Stock (42,053 shares)",,6849,,10417,,0.3%,,,,,
55,,,,,48600,,50795,,1.4%,,,
56,National Property REIT Corp.(40),Various,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",202629,,202629,,202629,,5.5%,,
57,"Senior Secured Term Loan C (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 7.50% PIK, due 4/1/2019)(4)",44147,,44147,,44147,,1.2%,,,,
58,"Senior Secured Term Loan D (14.00% (LIBOR + 12.00% with 2.00% LIBOR floor) plus 4.50% PIK, due 4/1/2019)(4)",67443,,67443,,67443,,1.8%,,,,
59,"Senior Secured Term Loan A to ACL Loan Holdings, Inc. (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 7.50% PIK, due 4/1/2019)(4)",20413,,20413,,20413,,0.6%,,,,
60,"Senior Secured Term Loan B to ACL Loan Holdings, Inc. (14.00% (LIBOR + 12.00% with 2.00% LIBOR floor) plus 4.50% PIK, due 4/1/2019)(4)",30582,,30582,,30582,,0.8%,,,,
61,"Common Stock (643,175 shares)",,84446,,87002,,2.3%,,,,,
62,Net Operating Income Interest (5% of Net Operating Income),,-,,19673,,0.5%,,,,,
63,,,,,449660,,471889,,12.7%,,,
64,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
65,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
66,Control Investments (greater than 25.00% voting control)(49),,,,,,,,,,,
67,Nationwide Loan Company LLC  (f/k/a Nationwide Acceptance LLC)(36),Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(22)",,14820,,,14820,,,14820.0,0.4%
68,"Class A Shares (26,974,454.27 shares)(22)",,14795,,19730,,0.5%,,,,,
69,,,,,29615,,34550,,0.9%,,,
70,"NMMB, Inc.(24)",New York / Media,"Senior Secured Note (14.00%, due 5/6/2016)",3714,,3714,,3714,,0.1%,,
71,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2016)",7000,,7000,,7000,,0.2%,,,,
72,"Series A Preferred Stock (7,200 shares)",,7200,,1338,,-%,,,,,
73,"Series B Preferred Stock (5,669 shares)",,5669,,-,,-%,,,,,
74,,,,,23583,,12052,,0.3%,,,
75,"R-V Industries, Inc.",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)",29237,,29237,,29237,,0.8%,,
76,"Common Stock (545,107 shares)",,5087,,8246,,0.2%,,,,,
77,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",,1682,,3025,,0.1%,,,,,
78,,,,,36006,,40508,,1.1%,,,
79,United Property REIT Corp.(41),Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)",62768,,62768,,62768,,1.7%,,
80,"Common Stock (74,449 shares)",,12860,,11216,,0.3%,,,,,
81,Net Operating Income Interest (5% of Net Operating Income),,-,,10701,,0.3%,,,,,
82,,,,,75628,,84685,,2.3%,,,
83,"Valley Electric Company, Inc.(35)",Washington / Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)",10340,,10340,,10340,,0.3%,,
84,"Senior Secured Note (10.00% plus 8.50% PIK, due 12/31/2018)",22293,,22293,,20157,,0.5%,,,,
85,"Common Stock (50,000 shares)",,26204,,-,,-%,,,,,
86,,,,,58837,,30497,,0.8%,,,
87,"Wolf Energy, LLC(12)",Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)(37)",32112,,-,,-,,-%,,
88,Membership Interest (100%),,-,,-,,-%,,,,,
89,Net Profits Interest (8% of Equity Distributions)(7),,-,,22,,-%,,,,,
90,,,,,-,,22,,-%,,,
91,Total Control Investments,,,1894644,,,1974202,,53.3%,,,
92,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
93,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
94,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
95,"Aderant North America, Inc.",Georgia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)(4)(16)",,7000,,,6928,,,7000.0,0.2%
96,,,,,6928,,7000,,0.2%,,,
97,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Machinery,"Class A Units (32,500 units)",,376,,563,,-%,,,
98,,,,,376,,563,,-%,,,
99,Airmall Inc.(27),Pennsylvania / Property Management,Escrow Receivable,,5880,,3814,,0.1%,,,
100,,,,,5880,,3814,,0.1%,,,
101,"Ajax Rolled Ring & Machine, LLC(42)",South Carolina / Manufacturing,Escrow Receivable,,1264,,2170,,0.1%,,,
102,,,,,1264,,2170,,0.1%,,,
103,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)(16)",11771,,11593,,11771,,0.3%,,
104,,,,,11593,,11771,,0.3%,,,
105,American Gilsonite Company,Utah / Metal Services & Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)(16)",15755,,15755,,14287,,0.4%,,
106,Membership Interest (99.9999%)(15),,-,,-,,-%,,,,,
107,,,,,15755,,14287,,0.4%,,,
108,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.56%)(11)(22)",23525,,20644,,22325,,0.6%,,
109,,,,,20644,,22325,,0.6%,,,
110,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.64%)(11)(22)",38340,,31485,,32108,,0.9%,,
111,,,,,31485,,32108,,0.9%,,,
112,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.68%)(11)(22)",44063,,37751,,38817,,1.0%,,
113,,,,,37751,,38817,,1.0%,,,
114,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.07%)(11)(22)",36515,,33958,,30911,,0.8%,,
115,,,,,33958,,30911,,0.8%,,,
116,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(4)",150000,,150000,,149180,,4.0%,,
117,,,,,150000,,149180,,4.0%,,,
118,"Ark-La-Tex Wireline Services, LLC",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",21743,,21743,,20042,,0.5%,,
119,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/8/2019)(4)",23697,,23697,,21675,,0.6%,,,,
120,,,,,45440,,41717,,1.1%,,,
121,Armor Holding II LLC,New York / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(4)(16)",7000,,6888,,6480,,0.2%,,
122,,,,,6888,,6480,,0.2%,,,
123,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Healthcare,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(25)(26)",2350,,2350,,2350,,0.1%,,
124,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)",38561,,38561,,35189,,0.9%,,,,
125,,,,,40911,,37539,,1.0%,,,
126,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
127,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
128,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
129,"BAART Programs, Inc.",California / Healthcare,"Revolving Line of Credit – $5,000 Commitment (8.75% (LIBOR + 8.25% with 0.50% LIBOR floor), due 6/30/2018)(25)(26)",,1000,,,1000,,,1000.0,-%
130,"Senior Secured Term Loan A (6.25% (LIBOR + 5.75% with 0.50% LIBOR floor), due 6/30/2020)(4)",21500,,21500,,21500,,0.6%,,,,
131,"Senior Secured Term Loan B (11.25% (LIBOR + 10.75% with 0.50% LIBOR floor), due 6/30/2020)(4)",21500,,21500,,21500,,0.6%,,,,
132,"Delayed Draw Term Loan – $10,500 Commitment (expires 12/31/2015)(25)",-,,-,,-,,-%,,,,
133,,,,,44000,,44000,,1.2%,,,
134,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.25%)(11)(22)(48)",52250,,47799,,47148,,1.3%,,
135,,,,,47799,,47148,,1.3%,,,
136,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 4/8/2019)(3)(4)(46)",252200,,252200,,252200,,6.8%,,
137,,,,,252200,,252200,,6.8%,,,
138,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.25%)(11)(22)",26000,,21432,,24566,,0.7%,,
139,,,,,21432,,24566,,0.7%,,,
140,"Caleel + Hayden, LLC",Colorado / Personal & Nondurable Consumer Products,Membership Interest(31),,-,,227,,-%,,,
141,,,,,-,,227,,-%,,,
142,"Capstone Logistics Acquisition, Inc.",Georgia / Business Services,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(4)",102500,,101891,,101891,,2.8%,,
143,,,,,101891,,101891,,2.8%,,,
144,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.90%)(11)(22)",24870,,20309,,20922,,0.6%,,
145,,,,,20309,,20922,,0.6%,,,
146,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.49%)(11)(22)",40275,,35724,,33505,,0.9%,,
147,,,,,35724,,33505,,0.9%,,,
148,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.42%)(11)(22)(48)",48528,,43038,,41910,,1.1%,,
149,,,,,43038,,41910,,1.1%,,,
150,"CIFC Funding 2011-I, Ltd.",Cayman Islands / Structured Finance,"Class D Senior Secured Notes (5.28% (LIBOR + 5.00%, due 1/19/2023)(4)(22)",19000,,15604,,18175,,0.5%,,
151,"Class E Subordinated Notes (7.28% (LIBOR + 7.00%, due 1/19/2023)(4)(22)",15400,,13009,,14223,,0.4%,,,,
152,,,,,28613,,32398,,0.9%,,,
153,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.56%)(11)(22)",44100,,35412,,35599,,1.0%,,
154,,,,,35412,,35599,,1.0%,,,
155,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.87%)(11)(22)",45500,,36124,,38265,,1.0%,,
156,,,,,36124,,38265,,1.0%,,,
157,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.83%)(11)(22)(48)",41500,,34921,,36195,,1.0%,,
158,,,,,34921,,36195,,1.0%,,,
159,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",67449,,67399,,67449,,1.8%,,
160,,,,,67399,,67449,,1.8%,,,
161,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
162,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
163,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
164,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",,49922,,,49922,,,49922.0,1.3%
165,,,,,49922,,49922,,1.3%,,,
166,Crosman Corporation,New York / Manufacturing,"Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 12/30/2019)(3)(4)",40000,,40000,,35973,,1.0%,,
167,,,,,40000,,35973,,1.0%,,,
168,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),,-,,-,,-%,,,
169,,,,,-,,-,,-%,,,
170,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,,15518,,13070,,0.4%,,
171,,,,,15518,,13070,,0.4%,,,
172,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(4)",24446,,24446,,24446,,0.7%,,
173,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",-,,-,,-,,-%,,,,
174,,,,,24446,,24446,,0.7%,,,
175,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)",18000,,17821,,18000,,0.5%,,
176,,,,,17821,,18000,,0.5%,,,
177,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.65%)(11)(22)",35025,,27762,,29739,,0.8%,,
178,,,,,27762,,29739,,0.8%,,,
179,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.97%)(11)(22)",24575,,20434,,20849,,0.6%,,
180,,,,,20434,,20849,,0.6%,,,
181,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.43%)(11)(22)(48)",39905,,33493,,33742,,0.9%,,
182,,,,,33493,,33742,,0.9%,,,
183,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(4)",49567,,49567,,49567,,1.3%,,
184,,,,,49567,,49567,,1.3%,,,
185,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",116411,,116411,,116411,,3.1%,,
186,,,,,116411,,116411,,3.1%,,,
187,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 30.89%)(11)(22)",23188,,19941,,23172,,0.6%,,
188,,,,,19941,,23172,,0.6%,,,
189,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 21.41%)(11)(22)",40400,,34936,,39208,,1.1%,,
190,,,,,34936,,39208,,1.1%,,,
191,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.17%)(11)(22)",24500,,21020,,22096,,0.6%,,
192,,,,,21020,,22096,,0.6%,,,
193,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.73%)(11)(22)(48)",41164,,34723,,37555,,1.0%,,
194,,,,,34723,,37555,,1.0%,,,
195,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.84%)(11)(22)(48)",19025,,15252,,15197,,0.4%,,
196,,,,,15252,,15197,,0.4%,,,
197,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
198,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
199,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
200,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)",,9000,,,8855,,,8748.0,0.2%
201,,,,,8855,,8748,,0.2%,,,
202,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)",22444,,22444,,22444,,0.6%,,
203,,,,,22444,,22444,,0.6%,,,
204,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",16100,,16103,,16100,,0.4%,,
205,,,,,16103,,16100,,0.4%,,,
206,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),,1639,,2400,,0.1%,,,
207,,,,,1639,,2400,,0.1%,,,
208,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",146363,,146363,,146363,,4.0%,,
209,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)",150100,,150100,,150100,,4.0%,,,,
210,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",27000,,27000,,27000,,0.7%,,,,
211,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",-,,-,,-,,-%,,,,
212,,,,,323463,,323463,,8.7%,,,
213,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",125350,,125350,,125350,,3.4%,,
214,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)",131125,,131125,,131125,,3.5%,,,,
215,,,,,256475,,256475,,6.9%,,,
216,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,,3000,,3000,,0.1%,,
217,,,,,3000,,3000,,0.1%,,,
218,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.65%)(11)(22)(48)",19500,,16928,,16928,,0.5%,,
219,,,,,16928,,16928,,0.5%,,,
220,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35297,,35297,,35297,,1.0%,,
221,,,,,35297,,35297,,1.0%,,,
222,"LaserShip, Inc.",Virginia / Transportation,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% default interest, due 3/18/2019)(3)(4)",35156,,35156,,30778,,0.8%,,
223,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% default interest, due 3/18/2019)(3)(4)",21555,,21555,,18866,,0.5%,,,,
224,"Delayed Draw Term Loan – $6,000 Commitment (expires 12/31/2016)(25)",-,,-,,-,,-%,,,,
225,,,,,56711,,49644,,1.3%,,,
226,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.70%)(11)(22)",26500,,22636,,23163,,0.6%,,
227,,,,,22636,,23163,,0.6%,,,
228,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 21.64%)(11)(22)",31110,,23663,,25804,,0.7%,,
229,,,,,23663,,25804,,0.7%,,,
230,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
231,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
232,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
233,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",,34389,,,34389,,,34026.0,0.9%
234,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",40562,,40562,,40562,,1.1%,,,,
235,,,,,74951,,74588,,2.0%,,,
236,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,2190,,0.1%,,,
237,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
238,,,,,1252,,2190,,0.1%,,,
239,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.47%)(11)(22)",43650,,37168,,40480,,1.1%,,
240,,,,,37168,,40480,,1.1%,,,
241,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.43%)(11)(22)(48)",47830,,44739,,44666,,1.2%,,
242,,,,,44739,,44666,,1.2%,,,
