,0,1,2,3,4,5,6,7,8,9,10,11
30,"Class A Shares (86,711,624.89 shares)(22)",Mississippi / Consumer Finance,"Subordinated Term Loan to First Tower, LLC (10.00% plus 12.00% PIK, due 6/24/2019)(6)(22)",70476,325725,102822,358071,3.0%,10.4%,,,
31,"Freedom Marine Solutions, LLC(8)",Louisiana / Oil & Gas Services,Membership Interest (100%),70476,325725,39811,358071,25560,,0.7%,,
32,"Freedom Marine Solutions, LLC(8)",Louisiana / Oil & Gas Services,Membership Interest (100%),70476,39811,39811,25560,25560,0.7%,,,
33,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,25560,,,,
34,Gulf Coast Machine & Supply Company,Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(4)(20)","$34,407","$31,924","$9,403",0.3%,25560,,,,
35,"Series A Convertible Preferred Stock (99,900 shares)",Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(4)(20)",25950,"$31,924",-,0.3%,-%,,,,
36,"Series A Convertible Preferred Stock (99,900 shares)",Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), in non-accrual status effective 1/1/2015, due 10/12/2017)(4)(20)",25950,57874,-,9403,-%,0.3%,,,
37,"Harbortouch Payments, LLC(43)",Pennsylvania / Business Services,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)(20)",128586,57874,128586,9403,128586,,3.7%,,
38,"Senior Secured Term Loan B (5.50% (LIBOR + 4.00% with 1.50% LIBOR floor) plus 5.50% PIK, due 3/31/2018)(4)(6)(20)",144878,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)(20)",144878,57874,144878,9403,4.2%,,,,
39,"Senior Secured Term Loan C (13.00% (LIBOR + 9.00% with 4.00% LIBOR floor), due 9/29/2018)(4)(20)",20688,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)(20)",20688,57874,20688,9403,0.6%,,,,
40,Class C Shares (535 shares),20688,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)(20)",8702,57874,49635,9403,1.4%,,,,
41,Class C Shares (535 shares),20688,"Senior Secured Term Loan A (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 9/30/2017)(3)(4)(20)",8702,302854,49635,343787,1.4%,9.9%,,,
42,"MITY, Inc.(17)",Utah / Durable Consumer Products,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)(20)",18250,302854,18250,343787,18250,,0.5%,,
43,"Senior Secured Note B (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor) plus 10.00% PIK, due 3/19/2019)(4)(6)(20)",16442,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)(20)",16442,302854,16442,343787,0.5%,,,,
44,"Subordinated Unsecured Note to Broda Enterprises ULC (10.00%, due on demand)(22)",7200,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)(20)",7200,302854,5316,343787,0.2%,,,,
45,"Common Stock (42,053 shares)",7200,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)(20)",6849,302854,13966,343787,0.4%,,,,
46,"Common Stock (42,053 shares)",7200,"Senior Secured Note A (10.00% (LIBOR + 7.00% with 3.00% LIBOR floor), due 3/19/2019)(3)(4)(20)",6849,48741,13966,53974,0.4%,1.6%,,,
47,National Property REIT Corp.(40),Various / Real Estate,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",171413,48741,171413,53974,171413,,5.0%,,
48,"Senior Secured Term Loan E (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 5.00% PIK, due 4/1/2019)(4)(6)(20)",137539,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",137539,48741,137539,53974,4.0%,,,,
49,"Senior Secured Term Loan C to ACL Loan Holdings, Inc. (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 5.00% PIK, due 4/1/2019)(4)(6)(20)(22)",131950,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",131950,48741,131950,53974,3.8%,,,,
50,"Common Stock (770,432 shares)",131950,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",119394,48741,105554,53974,3.1%,,,,
51,Net Operating Income Interest (5% of Net Operating Income),131950,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",-,48741,21419,53974,0.6%,,,,
52,Net Operating Income Interest (5% of Net Operating Income),131950,"Senior Secured Term Loan A (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",-,560296,21419,567875,0.6%,16.5%,,,
53,Nationwide Loan Company LLC(36),Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(6)(22)",16696,560296,16696,567875,16696,,0.5%,,
54,"Class A Shares (30,192,535 shares)(22)",Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(6)(22)",14794,560296,16016,567875,0.5%,,,,
55,"Class A Shares (30,192,535 shares)(22)",Illinois / Consumer Finance,"Senior Subordinated Term Loan to Nationwide Acceptance LLC (10.00% plus 10.00% PIK, due 6/18/2019)(6)(22)",14794,31490,16016,32712,0.5%,1.0%,,,
56,"NMMB, Inc.(24)",New York / Media,"Senior Secured Note (14.00%, due 5/6/2016)",3714,31490,3714,32712,3714,,0.1%,,
57,"Senior Secured Note to Armed Forces Communications, Inc. (14.00%, due 5/6/2016)",7000,"Senior Secured Note (14.00%, due 5/6/2016)",7000,31490,7000,32712,0.2%,,,,
58,"Series A Preferred Stock (7,200 shares)",7000,"Senior Secured Note (14.00%, due 5/6/2016)",7200,31490,2781,32712,0.1%,,,,
59,"Series B Preferred Stock (5,669 shares)",7000,"Senior Secured Note (14.00%, due 5/6/2016)",5669,31490,-,32712,-%,,,,
60,"Series B Preferred Stock (5,669 shares)",7000,"Senior Secured Note (14.00%, due 5/6/2016)",5669,23583,-,13495,-%,0.4%,,,
61,"R-V Industries, Inc.",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)(20)",29237,23583,29237,13495,29237,,0.9%,,
62,"Common Stock (545,107 shares)",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)(20)",5087,23583,4309,13495,0.1%,,,,
63,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)(20)",1682,23583,1581,13495,-%,,,,
64,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(3)(4)(20)",1682,36006,1581,35127,-%,1.0%,,,
65,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-%,,,,
66,United Property REIT Corp.(41),Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",Principal Value,67252,Fair  Value(2),% of Net Assets,67252,,,67252.0,2.0%
67,"Common Stock (75,382 shares)",Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",13854,67252,14452,% of Net Assets,0.4%,,,,
68,Net Operating Income Interest (5% of Net Operating Income),Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",-,67252,10698,% of Net Assets,0.3%,,,,
69,Net Operating Income Interest (5% of Net Operating Income),Various / Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 4/1/2019)(4)(6)(20)",-,81106,10698,92402,0.3%,2.7%,,,
70,"Valley Electric Company, Inc.(35)",Washington / Construction & Engineering,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)(6)(20)",10430,81106,10430,92402,10430,,0.3%,,
71,"Senior Secured Note (10.00% plus 8.50% PIK, due 12/31/2018)(6)",23251,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)(6)(20)",23251,81106,23251,92402,0.7%,,,,
72,"Common Stock (50,000 shares)",23251,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)(6)(20)",26204,81106,4897,92402,0.1%,,,,
73,"Common Stock (50,000 shares)",23251,"Senior Secured Note to Valley Electric Co. of Mt. Vernon, Inc. (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)(6)(20)",26204,59885,4897,38578,0.1%,1.1%,,,
74,"Wolf Energy, LLC(37)",Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",35050,59885,-,38578,854,,-%,,
75,Membership Interest (100%),Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",-,59885,-,38578,-%,,,,
76,Net Profits Interest (8% of Equity Distributions)(7),Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",-,59885,19,38578,-%,,,,
77,Net Profits Interest (8% of Equity Distributions)(7),Kansas / Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",-,-,19,873,-%,-%,,,
78,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-%,,,,
79,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Machinery,"Class A Units (32,500 units)",Principal Value,-,Fair  Value(2),% of Net Assets,361,,,549.0,-%
80,"AFI Shareholder, LLC  (f/k/a Aircraft Fasteners International, LLC)",California / Machinery,"Class A Units (32,500 units)",Principal Value,361,Fair  Value(2),549,361,-%,,,
81,Airmall Inc.(27),Pennsylvania / Property Management,Escrow Receivable(27),-,361,5880,549,3970,,0.1%,,
82,Airmall Inc.(27),Pennsylvania / Property Management,Escrow Receivable(27),-,5880,5880,3970,3970,0.1%,,,
83,"Ajax Rolled Ring & Machine, LLC(42)",South Carolina / Manufacturing,Escrow Receivable(42),-,5880,1264,3970,2259,,0.1%,,
84,"Ajax Rolled Ring & Machine, LLC(42)",South Carolina / Manufacturing,Escrow Receivable(42),-,1264,1264,2259,2259,0.1%,,,
85,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)(16)(20)",11771,1264,11611,2259,11771,,0.3%,,
86,"ALG USA Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)(16)(20)",11771,11611,11611,11771,11771,0.3%,,,
87,American Gilsonite Company,Utah / Metal Services & Minerals,Membership Interest (99.9999%)(15),-,11611,-,11771,-,,-%,,
88,American Gilsonite Company,Utah / Metal Services & Minerals,Membership Interest (99.9999%)(15),-,-,-,-,-,-%,,,
89,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.17%)(11)(12)(22)",23525,-,20400,-,20618,,0.6%,,
90,Apidos CLO IX,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.17%)(11)(12)(22)",23525,20400,20400,20618,20618,0.6%,,,
91,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.58%)(11)(12)(22)",38340,20400,30547,20618,27324,,0.8%,,
92,Apidos CLO XI,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.58%)(11)(12)(22)",38340,30547,30547,27324,27324,0.8%,,,
93,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.83%)(11)(12)(22)",44063,30547,36216,27324,32126,,0.9%,,
94,Apidos CLO XII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.83%)(11)(12)(22)",44063,36216,36216,32126,32126,0.9%,,,
95,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.86%)(11)(12)(22)",36515,36216,32554,32126,26304,,0.8%,,
96,Apidos CLO XV,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.86%)(11)(12)(22)",36515,32554,32554,26304,26304,0.8%,,,
97,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.02%)(11)(12)(22)(48)",31350,32554,27440,26304,24338,,0.7%,,
98,Apidos CLO XXII,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.02%)(11)(12)(22)(48)",31350,27440,27440,24338,24338,0.7%,,,
99,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(4)(20)",150000,27440,150000,24338,146373,,4.3%,,
100,"Arctic Glacier U.S.A., Inc.",Minnesota / Food Products,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 11/10/2019)(3)(4)(20)",150000,150000,150000,146373,146373,4.3%,,,
101,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,146373,,,,
102,"Ark-La-Tex Wireline Services, LLC",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(3)(4)(21)",Principal Value,21463,Fair  Value(2),% of Net Assets,21463,,,15468.0,0.5%
103,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/8/2019)(3)(4)(21)",23391,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(3)(4)(21)",23391,21463,10044,% of Net Assets,0.3%,,,,
104,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/8/2019)(3)(4)(21)",23391,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/8/2019)(3)(4)(21)",23391,44854,10044,25512,0.3%,0.8%,,,
105,Armor Holding II LLC,New York / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(4)(16)(20)",7000,44854,6897,25512,6869,,0.2%,,
106,Armor Holding II LLC,New York / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 12/26/2020)(3)(4)(16)(20)",7000,6897,6897,6869,6869,0.2%,,,
107,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Healthcare,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(20)(25)",2350,6897,2350,6869,2350,,0.1%,,
108,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)(20)",38364,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(20)(25)",38364,6897,38136,6869,1.1%,,,,
109,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)(20)",38364,"Revolving Line of Credit – $4,000 Commitment (13.00% (LIBOR + 11.00% with 2.00% LIBOR floor), due 8/21/2016)(4)(20)(25)",38364,40714,38136,40486,1.1%,1.2%,,,
110,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.90%)(11)(12)(22)(48)",52250,40714,45695,40486,41377,,1.2%,,
111,Babson CLO Ltd. 2014-III,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.90%)(11)(12)(22)(48)",52250,45695,45695,41377,41377,1.2%,,,
112,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(4)(21)",122212,45695,122212,41377,122212,,3.6%,,
113,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(4)(21)",122458,"Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(4)(21)",122458,45695,122458,41377,3.6%,,,,
114,"Senior Secured Term Loan B (13.50% (LIBOR + 12.25% with 1.25% LIBOR floor), due 6/03/2021)(4)(21)",122458,"Senior Secured Term Loan A (7.00% (LIBOR + 5.75% with 1.25% LIBOR floor), due 6/03/2021)(3)(4)(21)",122458,244670,122458,244670,3.6%,7.2%,,,
115,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.64%)(11)(12)(22)",26000,244670,20620,244670,20596,,0.6%,,
116,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.64%)(11)(12)(22)",26000,20620,20620,20596,20596,0.6%,,,
117,"Caleel + Hayden, LLC",Colorado / Personal & Nondurable Consumer Products,Membership Interest(31),26000,-,20620,266,20596,-%,,,
118,"Caleel + Hayden, LLC",Colorado / Personal & Nondurable Consumer Products,Membership Interest(31),26000,-,20620,266,20596,-%,,,
119,"Capstone Logistics Acquisition, Inc.",Georgia / Business Services,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(4)(16)(21)",102500,-,101928,266,98743,,2.9%,,
120,"Capstone Logistics Acquisition, Inc.",Georgia / Business Services,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(4)(16)(21)",102500,101928,101928,98743,98743,2.9%,,,
121,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.10%)(11)(12)(22)",24870,101928,19561,98743,18240,,0.5%,,
122,Cent CLO 17 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.10%)(11)(12)(22)",24870,19561,19561,18240,18240,0.5%,,,
123,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,18240,,,,
124,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.98%)(11)(12)(22)",Principal Value,40275,Fair  Value(2),% of Net Assets,34219,,,28675.0,0.8%
125,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.98%)(11)(12)(22)",Principal Value,34219,Fair  Value(2),28675,34219,0.8%,,,
126,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.91%)(11)(12)(22)(48)",48528,34219,40592,28675,36245,,1.1%,,
127,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.91%)(11)(12)(22)(48)",48528,40592,40592,36245,36245,1.1%,,,
128,"CIFC Funding 2011-I, Ltd.",Cayman Islands / Structured Finance,"Class D Senior Secured Notes (5.32% (LIBOR + 5.00%, due 1/19/2023)(4)(9)(22)(20)",19000,40592,15797,36245,17703,,0.5%,,
129,"Class E Subordinated Notes (7.32% (LIBOR + 7.00%, due 1/19/2023)(4)(9)(22)(20)",15400,"Class D Senior Secured Notes (5.32% (LIBOR + 5.00%, due 1/19/2023)(4)(9)(22)(20)",13142,40592,13897,36245,0.4%,,,,
130,"Class E Subordinated Notes (7.32% (LIBOR + 7.00%, due 1/19/2023)(4)(9)(22)(20)",15400,"Class D Senior Secured Notes (5.32% (LIBOR + 5.00%, due 1/19/2023)(4)(9)(22)(20)",13142,28939,13897,31600,0.4%,0.9%,,,
131,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.94%)(11)(12)(22)",44100,28939,33696,31600,29800,,0.9%,,
132,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.94%)(11)(12)(22)",44100,33696,33696,29800,29800,0.9%,,,
